排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"192,297,946","7,426",5.91,5.94,5.88,5.93,-,0.01,5.92,5.93
2,1605,華新,"157,014,503","61,947",47.3,49.65,47.1,47.75,+,1.65,47.75,47.8
3,2002,中鋼,"143,600,094","33,061",28.85,29.75,28.75,29.7,+,1.25,29.7,29.75
4,2609,陽明,"91,137,805","33,401",64.7,66.5,64.5,65.7,+,1.8,65.7,65.8
5,2014,中鴻,"90,961,375","29,232",26.0,27.15,25.7,27.1,+,2.4,27.05,27.1
6,2890,永豐金,"71,287,541","11,602",16.6,16.7,16.4,16.6,,0.0,16.55,16.6
7,"=""00878""",國泰永續高股息,"69,650,187","41,817",16.1,16.13,16.04,16.07,-,0.03,16.07,16.08
8,2409,友達,"68,474,393","17,290",14.95,15.0,14.65,14.65,-,0.15,14.65,14.7
9,3037,欣興,"68,104,058","35,258",123.0,126.0,120.0,120.5,-,6.0,120.5,121.0
10,1101,台泥,"67,499,095","14,782",33.8,34.1,33.55,34.05,+,0.35,34.05,34.1
11,2891,中信金,"65,555,031","13,437",21.8,21.95,21.6,21.7,-,0.2,21.65,21.7
12,2303,聯電,"56,915,825","19,912",41.95,42.45,41.75,42.0,+,0.15,41.95,42.0
13,3481,群創,"52,835,558","21,212",10.95,11.05,10.7,10.7,-,0.2,10.7,10.75
14,1802,台玻,"50,902,466","12,902",21.6,21.7,20.3,21.2,-,0.1,21.2,21.25
15,2885,元大金,"48,512,534","7,772",21.8,21.95,21.7,21.8,,0.0,21.75,21.8
16,"=""00637L""",元大滬深300正2,"44,472,051","4,700",14.88,15.15,14.87,15.01,+,0.2,15.01,15.02
17,2027,大成鋼,"42,680,534","15,559",42.2,43.3,42.1,43.0,+,1.5,43.0,43.05
18,2330,台積電,"40,831,313","31,581",460.0,463.0,457.0,459.0,+,1.5,458.5,459.0
19,2603,長榮,"38,375,798","18,825",161.0,165.5,160.0,164.0,+,5.5,163.5,164.0
20,1402,遠東新,"38,351,262","7,530",31.3,31.6,31.0,31.3,+,0.2,31.2,31.3
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
