排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"275,150,716","119,092",48.45,50.5,48.05,49.3,+,1.45,49.3,49.35
2,"=""00929""",復華台灣科技優息,"236,429,640","88,425",19.19,19.19,18.83,18.91,X,0.0,18.91,18.92
3,"=""00919""",群益台灣精選高息,"149,594,019","64,431",22.34,22.35,22.11,22.2,-,0.19,22.19,22.2
4,2353,宏��,"114,336,457","51,247",39.1,40.95,39.1,40.7,+,1.8,40.65,40.7
5,2515,中工,"106,787,915","17,577",12.2,12.7,12.05,12.5,+,0.5,12.45,12.5
6,2014,中鴻,"91,927,626","33,115",26.85,28.2,25.7,27.75,+,0.9,27.75,27.8
7,2356,英業達,"89,549,286","42,936",46.8,47.3,45.05,45.05,-,1.6,45.0,45.05
8,"=""00680L""",元大美債20正2,"89,161,970","11,793",10.32,10.35,10.15,10.25,-,0.12,10.24,10.25
9,2618,長榮航,"87,547,149","28,008",30.6,30.6,29.95,30.15,-,0.7,30.1,30.15
10,2603,長榮,"82,907,523","39,973",143.5,147.0,142.0,147.0,+,5.5,146.5,147.0
11,"=""00632R""",元大台灣50反1,"79,431,440","3,045",4.55,4.59,4.55,4.57,+,0.03,4.56,4.57
12,"=""00688L""",國泰20年美債正2,"67,164,356","8,321",10.09,10.09,9.95,10.01,-,0.17,10.0,10.01
13,3231,緯創,"64,796,071","30,378",93.0,94.2,92.0,92.0,-,0.3,92.0,92.1
14,2891,中信金,"58,104,825","15,377",28.2,28.25,27.9,28.25,,0.0,28.2,28.25
15,1605,華新,"55,769,529","16,704",39.4,39.4,38.25,39.2,-,0.05,39.2,39.25
16,2303,聯電,"54,317,933","20,051",50.3,50.4,49.55,50.0,-,0.6,49.95,50.0
17,2382,廣達,"52,909,098","27,143",205.0,210.0,203.5,203.5,+,0.5,203.5,204.0
18,3481,群創,"51,915,594","12,001",12.3,12.35,12.1,12.3,-,0.05,12.25,12.3
19,"=""00712""",復華富時不動產,"50,993,950","11,210",10.3,10.3,10.22,10.24,-,0.07,10.23,10.24
20,"=""00878""",國泰永續高股息,"50,343,485","23,507",21.0,21.02,20.83,20.94,-,0.1,20.94,20.95
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
