排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2609,陽明,"302,248,948","132,005",134.0,136.5,130.0,130.0,-,2.5,130.0,130.5
2,2603,長榮,"299,775,867","132,306",165.0,167.0,157.5,158.0,-,6.5,158.0,158.5
3,"=""00632R""",元大台灣50反1,"193,499,234","9,517",5.4,5.47,5.39,5.47,+,0.12,5.46,5.47
4,2618,長榮航,"188,995,692","53,740",30.7,30.95,29.5,29.5,-,0.1,29.5,29.55
5,2610,華航,"175,236,890","42,067",27.2,27.35,26.3,26.3,-,0.2,26.3,26.35
6,"=""00637L""",元大滬深300正2,"162,071,531","23,447",15.25,15.46,14.27,14.67,-,1.33,14.66,14.67
7,2906,高林,"120,323,361","49,451",28.3,29.85,26.35,27.55,+,0.05,27.5,27.55
8,2303,聯電,"118,324,946","68,484",51.4,51.6,50.2,50.4,-,2.1,50.4,50.5
9,2409,友達,"115,005,895","27,495",22.2,22.2,21.8,22.15,-,0.15,22.1,22.15
10,"=""00715L""",期街口布蘭特正2,"103,282,751","16,416",18.3,18.43,16.75,17.25,-,3.05,17.25,17.26
11,1708,東鹼,"84,953,325","43,159",50.0,52.1,43.9,45.0,-,3.4,45.0,45.05
12,2330,台積電,"84,338,792","277,901",562.0,563.0,558.0,558.0,-,14.0,558.0,559.0
13,3481,群創,"83,246,582","17,781",17.65,17.65,17.3,17.35,-,0.35,17.35,17.4
14,2888,新光金,"81,666,460","8,718",10.05,10.15,10.0,10.1,+,0.05,10.1,10.15
15,"=""00881""",國泰台灣科技龍頭,"73,189,514","36,745",16.41,16.41,16.09,16.11,-,0.39,16.11,16.12
16,"=""00673R""",期元大S&P原油反1,"68,458,952","7,990",8.99,9.28,8.95,9.2,+,0.61,9.19,9.2
17,"=""00882""",中信中國高股息,"68,180,860","26,324",13.0,13.02,12.45,12.49,-,0.69,12.49,12.5
18,2883,凱基金,"65,826,946","17,161",17.6,17.9,17.45,17.8,+,0.25,17.8,17.85
19,"=""00891""",中信關鍵半導體,"53,385,819","24,766",14.67,14.67,14.27,14.35,-,0.45,14.34,14.35
20,"=""00893""",國泰智能電動車,"51,543,702","17,915",12.57,12.6,12.49,12.55,-,0.39,12.54,12.55
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
