排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,"=""00632R""",元大台灣50反1,"315,045,206","13,251",3.43,3.44,3.41,3.43,-,0.07,3.42,3.43
2,2888,新光金,"185,841,200","14,354",10.85,10.9,10.7,10.85,+,0.1,10.8,10.85
3,"=""00680L""",元大美債20正2,"105,912,512","9,566",9.43,9.49,9.41,9.49,-,0.14,9.48,9.49
4,"=""00929""",復華台灣科技優息,"97,311,629","27,485",19.73,19.73,19.65,19.66,+,0.24,19.66,19.67
5,2883,凱基金,"86,454,843","16,913",16.15,16.4,16.05,16.4,+,0.45,16.35,16.4
6,3047,訊舟,"82,175,351","36,956",41.5,44.55,41.0,44.55,+,4.05,44.55,0.0
7,2317,鴻海,"73,463,052","49,246",186.0,187.0,183.0,184.0,+,3.0,183.5,184.0
8,"=""00878""",國泰永續高股息,"72,848,254","42,479",22.98,22.98,22.85,22.86,X,0.0,22.85,22.86
9,"=""00940""",元大台灣價值高息,"68,837,440","14,079",9.73,9.77,9.7,9.71,+,0.1,9.71,9.72
10,2303,聯電,"68,166,778","27,478",56.0,56.0,55.4,55.8,+,1.1,55.7,55.8
11,2359,所羅門,"65,589,704","43,910",167.5,179.0,164.5,172.5,+,9.0,172.5,173.0
12,"=""00688L""",國泰20年美債正2,"65,150,729","5,450",9.38,9.42,9.37,9.42,-,0.14,9.41,9.42
13,2409,友達,"62,803,396","16,014",16.05,16.7,16.0,16.6,+,0.75,16.6,16.65
14,2323,中環,"58,612,890","14,879",13.6,13.75,13.35,13.35,-,0.2,13.3,13.35
15,"=""00665L""",富邦�琤肭磪囓�2,"58,358,192","3,343",6.22,6.37,6.21,6.37,+,0.26,6.36,6.37
16,2365,昆盈,"53,026,326","31,155",65.6,66.4,64.1,64.4,+,0.4,64.3,64.4
17,2062,橋椿,"51,627,946","24,744",38.65,38.7,36.15,38.7,+,3.5,38.7,0.0
18,2891,中信金,"51,487,067","16,055",35.0,35.2,34.75,34.9,+,0.4,34.85,34.9
19,2881,富邦金,"51,071,948","26,663",90.5,92.5,89.9,92.4,+,3.4,92.3,92.4
20,2330,台積電,"49,830,670","86,023",963.0,969.0,958.0,969.0,+,26.0,968.0,969.0
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
