排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"969,736,960","220,132",24.25,24.75,22.0,23.15,-,1.25,23.15,23.2
2,2603,長榮,"629,634,988","190,930",58.6,60.4,54.2,59.9,+,3.0,59.8,59.9
3,2002,中鋼,"482,434,385","130,645",31.3,33.2,31.25,32.95,+,2.75,32.9,32.95
4,2409,友達,"422,623,824","98,965",25.7,26.4,23.3,24.8,-,0.8,24.8,24.85
5,2610,華航,"416,304,201","83,392",17.8,18.35,16.65,17.45,+,0.05,17.45,17.5
6,2303,聯電,"352,171,816","125,729",55.4,55.7,50.5,52.7,-,1.7,52.6,52.7
7,6116,彩晶,"289,958,581","61,113",19.0,19.3,16.9,18.3,-,0.25,18.3,18.35
8,2344,華邦電,"257,659,341","81,410",35.1,35.5,32.3,34.8,+,0.75,34.75,34.8
9,2618,長榮航,"234,336,769","57,261",17.9,18.15,16.6,17.0,-,0.45,17.0,17.05
10,"=""00632R""",元大台灣50反1,"209,730,559","10,060",5.95,6.04,5.92,5.94,-,0.03,5.94,5.95
11,"=""00677U""",期富邦VIX,"173,599,158","7,358",1.85,1.88,1.82,1.83,-,0.04,1.82,1.83
12,1314,中石化,"148,690,719","24,877",12.25,12.6,11.8,12.25,+,0.05,12.2,12.25
13,9105,泰金寶-DR,"136,649,001","20,821",5.12,5.12,4.51,5.12,+,0.46,5.12,0.0
14,2027,大成鋼,"122,762,413","48,146",39.8,41.9,38.15,39.95,+,0.4,39.95,40.0
15,2883,凱基金,"121,081,744","17,727",11.1,11.15,10.9,11.05,,0.0,11.0,11.05
16,2888,新光金,"115,503,426","10,533",9.41,9.44,9.2,9.27,-,0.09,9.27,9.28
17,5608,四維航,"105,498,949","35,509",22.35,23.8,20.55,23.0,+,1.35,23.0,23.05
18,2023,燁輝,"98,630,660","24,065",16.45,17.7,16.1,16.95,+,0.6,16.9,16.95
19,1905,華紙,"91,525,460","34,244",19.6,19.6,17.95,19.35,-,0.3,19.3,19.35
20,3576,聯合再生,"87,136,418","24,913",15.8,16.0,14.6,15.0,-,0.65,15.0,15.05
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
