排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2301,光寶科,"128,300,961","66,619",136.0,141.0,132.5,133.0,-,0.5,132.5,133.0
2,3706,神達,"112,310,982","80,403",84.0,84.6,81.8,81.9,-,1.5,81.9,82.0
3,2374,佳能,"76,164,297","42,709",68.2,69.5,66.4,68.4,+,0.7,68.3,68.4
4,3481,群創,"75,750,619","11,015",11.6,11.95,11.55,11.9,+,0.25,11.85,11.9
5,"=""00982A""",主動群益台灣強棒,"75,697,699","14,035",11.99,12.0,11.95,11.95,-,0.06,11.95,11.96
6,1303,南亞,"75,534,167","31,147",36.9,38.25,36.5,37.3,+,0.5,37.3,37.35
7,2317,鴻海,"68,868,790","57,215",185.5,188.5,184.0,186.0,+,1.5,186.0,186.5
8,1802,台玻,"56,815,325","18,302",23.0,23.95,23.0,23.35,+,0.05,23.35,23.4
9,4916,事欣科,"56,346,273","35,038",61.0,65.0,59.9,61.2,+,1.3,61.2,61.3
10,2887,台新新光金,"54,586,138","10,986",16.65,16.75,16.6,16.7,+,0.05,16.65,16.7
11,"=""00715L""",期街口布蘭特正2,"52,919,431","5,954",11.36,11.46,11.35,11.45,-,0.15,11.44,11.45
12,3715,定穎投控,"51,913,312","27,428",90.0,92.4,90.0,92.4,+,8.4,92.4,0.0
13,8021,尖點,"51,515,120","32,733",68.0,74.0,67.5,71.0,+,2.9,70.9,71.0
14,"=""0050""",元大台灣50,"51,398,358","51,603",51.1,51.1,50.85,51.0,-,0.45,50.95,51.0
15,"=""00878""",國泰永續高股息,"50,139,309","18,955",21.24,21.28,21.19,21.24,-,0.01,21.23,21.24
16,3059,華晶科,"49,244,858","30,038",45.95,46.15,43.35,43.6,-,1.75,43.6,43.65
17,2344,華邦電,"46,773,462","14,733",17.5,17.55,17.05,17.05,-,0.55,17.05,17.1
18,2354,鴻準,"44,812,647","38,672",71.0,72.1,69.2,69.6,-,0.5,69.6,69.7
19,2303,聯電,"42,666,602","17,931",40.95,41.0,40.35,40.7,-,0.7,40.7,40.75
20,"=""00919""",群益台灣精選高息,"40,923,775","20,070",21.5,21.52,21.44,21.5,-,0.01,21.5,21.51
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
