排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,2303,聯電,"179,241,315","57,596",59.8,60.8,59.4,59.8,+,0.4,59.8,59.9
2,2603,長榮,"146,894,709","66,614",96.1,97.2,93.7,95.1,-,0.2,95.1,95.2
3,"=""00632R""",元大台灣50反1,"120,445,388","5,231",5.55,5.55,5.51,5.52,-,0.05,5.52,5.53
4,3481,群創,"97,120,078","19,500",15.4,15.45,15.0,15.1,-,0.15,15.1,15.15
5,3062,建漢,"96,290,519","37,099",24.0,24.45,22.3,22.5,-,0.45,22.5,22.55
6,3037,欣興,"83,852,359","42,222",157.0,160.5,152.5,156.0,+,5.5,155.5,156.0
7,2609,陽明,"75,382,034","37,148",90.5,91.6,88.5,90.4,+,0.9,90.3,90.4
8,3035,智原,"73,339,274","44,413",177.0,179.0,161.0,163.0,-,13.0,163.0,163.5
9,2340,台亞,"72,875,317","34,806",37.3,40.9,37.25,39.35,+,2.15,39.35,39.4
10,6282,康舒,"67,290,553","29,808",28.95,31.25,28.6,29.05,+,0.6,29.05,29.1
11,2486,一詮,"61,806,475","30,949",60.4,61.5,58.1,58.1,+,0.7,58.1,58.2
12,4739,康普,"59,461,542","33,099",145.0,154.5,145.0,149.0,+,8.5,148.5,149.0
13,2002,中鋼,"56,601,263","11,140",33.55,33.95,33.45,33.75,+,0.45,33.7,33.75
14,2888,新光金,"52,902,243","6,702",9.9,9.92,9.84,9.92,+,0.04,9.91,9.92
15,2337,旺宏,"51,979,452","20,180",37.7,38.65,37.25,38.45,+,1.15,38.4,38.45
16,2883,凱基金,"49,917,021","7,539",14.15,14.35,14.15,14.3,+,0.15,14.25,14.3
17,2498,宏達電,"48,055,964","20,137",52.5,58.3,52.3,58.3,+,5.3,58.3,0.0
18,2371,大同,"43,552,665","15,157",34.2,34.3,33.4,33.4,-,0.6,33.35,33.4
19,4919,新唐,"43,131,593","30,176",135.0,135.0,126.5,127.0,-,12.5,126.5,127.0
20,1711,永光,"41,865,861","16,287",26.6,26.95,25.7,25.7,-,0.85,25.7,25.75
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
