排名,證券代號,證券名稱,成交股數,成交筆數,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示賣價
1,3481,群創,"694,775,952","156,395",26.15,28.0,25.95,27.55,+,2.05,27.55,27.6
2,2409,友達,"437,870,214","101,986",27.5,29.5,27.3,29.1,+,2.2,29.1,29.15
3,2603,長榮,"435,783,188","144,237",69.5,75.9,68.2,75.9,+,6.9,75.9,0.0
4,2610,華航,"358,588,102","79,889",19.6,20.7,19.35,20.55,+,1.15,20.5,20.55
5,2002,中鋼,"278,002,487","100,249",38.4,39.3,37.8,38.5,-,0.5,38.5,38.55
6,6116,彩晶,"262,953,589","51,283",19.55,21.15,19.5,21.15,+,1.9,21.15,0.0
7,2618,長榮航,"232,813,774","61,882",17.7,19.2,17.6,19.05,+,1.25,19.0,19.05
8,"=""00677U""",期富邦VIX,"212,495,726","9,097",1.81,1.84,1.8,1.83,+,0.08,1.83,1.84
9,1314,中石化,"210,460,822","43,692",14.35,15.05,14.1,14.95,+,0.35,14.9,14.95
10,2601,益航,"195,656,691","34,113",14.45,15.4,13.95,15.4,+,1.4,15.4,0.0
11,2888,新光金,"155,920,917","22,732",10.05,10.1,9.91,10.0,-,0.15,10.0,10.05
12,1101,台泥,"139,647,984","58,872",52.2,56.9,52.1,55.7,+,3.7,55.7,55.8
13,2344,華邦電,"131,737,765","46,042",36.8,37.45,36.15,36.45,-,0.25,36.45,36.5
14,2303,聯電,"127,366,439","47,840",53.8,54.5,53.2,53.4,-,0.7,53.4,53.5
15,"=""00632R""",元大台灣50反1,"111,933,325","4,999",5.83,5.85,5.81,5.82,+,0.03,5.82,5.83
16,2027,大成鋼,"110,594,228","47,961",45.55,48.7,44.8,48.0,+,1.5,47.95,48.0
17,2208,台船,"92,836,023","32,303",24.7,27.6,24.25,27.6,+,2.5,27.6,0.0
18,2605,新興,"92,273,469","31,032",28.8,31.25,28.6,31.25,+,2.8,31.25,0.0
19,2883,凱基金,"83,655,860","15,243",11.7,11.8,11.6,11.75,-,0.05,11.75,11.8
20,4960,誠美材,"74,958,383","14,211",14.45,15.25,14.45,15.05,+,0.7,15.0,15.05
說明:,,,,,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,,,,,
本統計資訊含一般、零股、盤後定價，不含鉅額、拍賣、標購。,,,,,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,,,,,
