證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,30.60,3.27,113,20.96,0.95,113/4
1102,亞泥,45.55,4.83,113,12.55,0.89,113/4
1103,嘉泥,15.60,3.53,113,32.50,0.49,113/4
1104,環泥,28.45,5.98,113,13.17,0.83,113/4
1108,幸福,15.05,4.65,113,12.34,1.17,113/4
1109,信大,17.40,5.17,113,12.61,0.72,113/4
1110,東泥,19.55,1.53,113,32.05,1.18,113/4
1201,味全,17.35,2.88,113,19.72,1.14,113/4
1203,味王,42.00,2.86,113,17.80,1.62,113/4
1210,大成,62.80,4.46,113,15.06,2.07,113/4
1213,大飲,13.55,2.58,113,1.56,1.07,113/4
1215,卜蜂,103.00,4.37,113,15.73,2.84,113/4
1216,統一,80.80,3.71,113,22.20,3.4,113/4
1217,愛之味,11.60,3.19,113,20.00,0.76,113/4
1218,泰山,22.65,5.96,113,14.80,0.86,113/4
1219,福壽,16.55,3.02,113,31.23,1.24,113/4
1220,台榮,15.65,4.47,113,13.26,1.13,113/4
1227,佳格,37.95,3.69,113,19.87,1.87,113/4
1229,聯華,46.05,3.91,113,18.72,1.5,113/4
1231,聯華食,140.00,1.86,113,33.18,5.81,113/4
1232,大統益,161.50,4.33,113,19.23,4.31,114/1
1233,天仁,32.70,2.91,113,33.71,2.03,113/4
1234,黑松,41.45,4.58,113,17.56,0.88,113/4
1235,興泰,100.00,1.0,112,526.32,1.16,113/4
1236,宏亞,21.50,2.79,113,-,0.73,113/4
1256,鮮活果汁-KY,119.00,3.95,113,13.90,1.18,113/4
1301,台塑,36.10,1.39,113,-,0.8,113/4
1303,南亞,31.60,2.22,113,75.24,0.72,113/4
1304,台聚,10.50,1.9,113,-,0.54,113/4
1305,華夏,11.35,1.32,113,-,0.75,113/4
1307,三芳,38.00,7.11,113,10.22,1.47,113/4
1308,亞聚,12.95,1.93,113,-,0.67,113/4
1309,台達化,12.40,1.61,113,-,0.78,113/4
1310,台苯,9.26,0.0,112,-,0.66,113/4
1312,國喬,11.85,0.0,112,-,0.4,113/4
1313,聯成,8.60,1.74,113,-,0.39,113/4
1314,中石化,7.61,0.0,112,108.71,0.36,113/4
1315,達新,66.30,7.54,113,30.84,0.68,113/4
1316,上曜,17.05,0.0,112,-,1.46,113/4
1319,東陽,121.00,4.38,113,16.35,2.59,113/4
1321,大洋,36.10,1.05,113,47.50,1.31,113/4
1323,永裕,20.95,4.3,113,8.15,0.72,113/4
1324,地球,11.50,1.74,113,127.78,0.89,113/4
1325,恆大,27.60,1.09,113,-,0.88,113/4
1326,台化,26.20,1.91,113,436.67,0.56,113/4
1337,再生-KY,5.72,0.0,112,-,0.37,113/4
1338,廣華-KY,23.95,3.13,113,-,0.33,113/4
1339,昭輝,51.00,5.88,113,10.18,0.92,113/4
1340,勝悅-KY,7.20,0.0,112,-,0.36,114/1
1341,富林-KY,64.40,8.07,113,12.04,2.35,113/4
1342,八貫,90.00,5.32,113,13.95,3.25,114/1
1402,遠東新,35.30,4.53,113,18.88,0.81,113/4
1409,新纖,13.20,4.55,113,12.45,0.56,113/4
1410,南染,34.55,1.45,113,60.61,2.0,113/4
1413,宏洲,11.90,0.0,112,-,1.47,113/4
1414,東和,18.95,1.21,113,72.88,1.32,113/4
1416,廣豐,13.10,4.27,113,16.58,0.57,113/4
1417,嘉裕,8.08,2.48,112,-,0.66,113/4
1418,東華,22.10,0.0,112,47.02,0.92,113/4
1419,新紡,43.20,3.47,113,14.90,0.83,113/4
1423,利華,32.60,2.45,113,40.25,1.0,113/4
1432,大魯閣,16.25,0.0,112,-,1.76,113/4
1434,福懋,17.00,4.71,113,19.10,0.77,113/4
1435,中福,35.90,0.0,112,-,4.33,113/4
1436,華友聯,126.50,10.47,113,6.97,2.65,113/4
1437,勤益控,32.75,4.12,113,10.08,0.8,113/4
1438,三地開發,45.65,0.0,112,-,1.92,113/4
1439,雋揚,31.00,0.97,113,17.82,1.03,113/4
1440,南紡,14.50,2.07,113,-,0.82,113/4
1441,大東,13.20,0.0,112,8.41,1.66,113/4
1442,名軒,74.80,6.02,113,10.42,3.21,113/4
1443,立益物流,29.00,0.0,112,16.02,1.82,113/4
1444,力麗,7.65,0.0,112,27.32,0.7,113/4
1445,大宇,14.45,3.46,113,-,0.79,113/4
1446,宏和,27.00,7.41,113,2.75,1.34,113/4
1447,力鵬,6.37,0.0,112,127.40,0.6,113/4
1449,佳和,13.70,0.0,113,15.93,0.73,113/4
1451,年興,18.85,5.31,113,15.97,0.54,113/4
1452,宏益,12.60,3.97,113,19.69,0.6,113/4
1453,大將,15.85,1.89,113,792.50,1.21,113/4
1454,台富,14.15,1.77,113,141.50,1.1,113/4
1455,集盛,9.71,0.0,112,971.00,0.82,113/4
1456,怡華,14.85,1.35,112,13.38,0.86,113/4
1457,宜進,17.70,5.65,113,19.45,0.77,113/4
1459,聯發,11.60,0.0,112,17.06,1.17,113/4
1460,宏遠,6.53,0.0,112,-,0.75,113/4
1463,強盛新,23.50,8.94,113,7.16,1.41,113/4
1464,得力,14.15,6.64,113,13.61,1.05,113/4
1465,偉全,13.95,4.3,113,21.46,0.87,113/4
1466,聚隆,15.00,0.0,112,107.14,1.14,113/4
1467,南緯,8.93,0.0,112,19.41,0.72,113/4
1468,昶和,13.50,0.0,112,14.36,1.57,113/4
1470,大統新創,27.35,3.69,113,24.20,2.27,113/4
1471,首利,10.15,0.0,112,253.75,1.05,113/4
1472,三洋實業,100.00,3.0,113,33.90,2.59,113/4
1473,台南,28.95,6.91,113,9.59,1.02,113/4
1474,弘裕,12.95,3.09,113,15.79,0.79,113/4
1475,業旺,40.50,4.94,112,5.61,1.66,113/4
1476,儒鴻,383.50,4.43,113,15.85,3.64,113/4
1477,聚陽,256.50,6.67,113,14.84,4.69,114/1
1503,士電,171.00,2.63,113,29.43,2.37,113/4
1504,東元,51.10,4.31,113,18.72,1.43,113/4
1506,正道,11.85,0.0,112,84.64,1.31,113/4
1512,瑞利,7.38,0.0,112,-,1.11,113/4
1513,中興電,138.00,3.33,113,18.83,3.58,113/4
1514,亞力,105.50,1.8,113,34.93,4.86,113/4
1515,力山,30.15,3.32,113,17.13,1.39,113/4
1516,川飛,15.10,2.05,112,-,2.95,113/4
1517,利奇,11.15,1.79,113,-,0.69,113/4
1519,華城,460.50,2.17,113,30.84,15.23,113/4
1521,大億,26.85,3.72,113,23.35,1.1,113/4
1522,堤維西,46.05,6.51,113,10.19,1.55,113/4
1524,耿鼎,32.25,7.13,113,8.93,1.72,113/4
1525,江申,61.50,5.04,113,14.93,0.9,113/4
1526,日馳,19.20,3.13,112,-,0.85,113/4
1527,鑽全,35.75,6.15,113,11.14,1.01,113/4
1528,恩德,12.50,0.8,113,-,1.07,113/4
1529,樂事綠能,24.75,0.81,113,-,2.27,113/4
1530,亞崴,29.60,5.07,113,6.31,0.79,113/4
1531,高林股,12.80,3.13,113,27.23,0.63,113/4
1532,勤美,26.90,6.51,113,9.37,0.73,113/4
1533,車王電,30.55,0.0,112,-,1.35,113/4
1535,中宇,55.10,5.44,113,13.57,1.82,113/4
1536,和大,60.00,1.33,113,85.71,1.9,113/4
1537,廣隆,140.00,7.5,113,11.93,2.43,113/4
1538,正峰,0.00,0.0,112,-,4.97,113/4
1539,巨庭,19.05,4.46,113,13.51,0.76,113/4
1540,喬福,30.35,5.27,113,14.32,1.71,113/4
1541,錩泰,24.45,2.04,113,23.07,0.97,113/4
1558,伸興,96.30,6.23,113,14.14,1.15,113/4
1560,中砂,246.00,1.63,113,33.79,5.2,114/1
1563,巧新,58.50,3.76,113,18.28,1.41,113/4
1568,倉佑,23.50,5.11,113,14.78,1.29,113/4
1582,信錦,76.90,7.15,113,10.86,1.43,113/4
1583,程泰,57.30,5.24,113,5.04,0.96,113/4
1587,吉茂,29.75,1.68,113,-,1.53,113/4
1589,永冠-KY,29.80,0.0,112,-,0.44,113/4
1590,亞德客-KY,885.00,2.39,113,23.22,3.7,113/4
1597,直得,79.70,0.88,113,73.80,2.91,113/4
1598,岱宇,21.50,2.51,113,47.78,0.75,113/4
1603,華電,36.25,4.14,113,12.76,0.82,113/4
1604,聲寶,25.60,5.86,113,12.25,1.09,113/4
1605,華新,21.05,2.38,113,30.51,0.62,113/4
1608,華榮,25.35,3.94,113,16.35,1.38,113/4
1609,大亞,37.25,2.42,113,17.82,1.82,113/4
1611,中電,13.75,5.82,113,27.50,0.98,113/4
1612,宏泰,31.65,6.64,113,13.30,1.32,113/4
1614,三洋電,39.00,1.49,113,46.99,1.81,113/4
1615,大山,52.80,4.73,113,12.72,2.63,114/1
1616,億泰,24.30,7.41,113,11.91,2.08,113/4
1617,榮星,17.00,2.94,113,32.08,1.25,113/4
1618,合機,43.10,3.48,113,11.62,1.37,113/4
1626,艾美特-KY,12.35,2.43,112,-,0.63,113/4
1702,南僑,48.40,5.17,113,11.89,1.02,113/4
1707,葡萄王,136.50,5.05,113,13.96,2.01,113/4
1708,東鹼,33.25,6.02,113,8.50,1.14,113/4
1709,和益,17.70,4.52,113,11.49,0.93,113/4
1710,東聯,13.85,1.44,112,692.50,1.13,113/4
1711,永光,16.55,1.81,113,37.61,1.06,113/4
1712,興農,42.00,5.95,113,16.87,2.09,113/4
1713,國化,53.90,13.91,113,5.23,1.87,113/4
1714,和桐,8.72,2.29,113,21.27,0.7,113/4
1717,長興,26.30,4.56,113,16.86,1.09,113/4
1718,中纖,6.63,0.0,112,331.50,0.42,113/4
1720,生達,58.70,4.77,113,11.91,1.78,113/4
1721,三晃,11.70,0.0,112,-,1.12,113/4
1722,台肥,58.50,3.42,113,29.10,1.03,113/4
1723,中碳,90.80,4.96,113,18.38,2.47,114/1
1725,元禎,30.00,4.17,113,15.71,0.98,113/4
1726,永記,75.90,4.74,113,14.38,1.2,113/4
1727,中華化,22.70,2.2,113,44.51,1.36,113/4
1730,花仙子,55.70,5.39,113,14.10,1.81,113/4
1731,美吾華,22.35,5.37,113,17.19,1.41,113/4
1732,毛寶,24.30,2.06,113,81.00,2.09,113/4
1733,五鼎,29.45,4.07,113,23.01,1.61,113/4
1734,杏輝,31.70,4.73,113,18.87,1.76,113/4
1735,日勝化,16.65,4.8,113,17.16,1.05,113/4
1736,喬山,165.50,0.6,112,20.66,4.17,113/4
1737,臺鹽,32.50,4.0,113,17.47,0.98,113/4
1752,南光,36.40,4.4,113,15.10,1.52,113/4
1760,寶齡富錦,68.80,2.62,113,47.45,3.07,113/4
1762,中化生,28.60,0.66,113,42.06,0.66,113/4
1773,勝一,130.00,3.46,113,17.31,3.17,114/1
1776,展宇,17.80,4.49,113,22.82,1.16,113/4
1783,和康生,43.60,1.9,113,18.71,2.65,114/1
1786,科妍,96.40,3.36,113,28.61,3.65,113/4
1789,神隆,19.00,1.84,113,44.19,1.43,113/4
1795,美時,223.50,2.56,113,11.71,2.8,113/4
1802,台玻,14.35,0.0,112,-,0.86,113/4
1805,寶徠,15.25,0.0,112,5.31,1.35,113/4
1806,冠軍,11.20,8.93,113,36.13,0.78,113/4
1808,潤隆,32.65,6.13,113,14.32,2.23,113/4
1809,中釉,16.55,1.51,113,50.15,0.94,113/4
1810,和成,17.80,1.12,112,93.68,0.79,113/4
1817,凱撒衛,45.75,5.25,113,10.54,1.48,113/4
1903,士紙,51.50,0.0,112,-,2.54,113/4
1904,正隆,18.00,2.5,113,32.73,0.68,113/4
1905,華紙,13.85,0.0,112,-,0.96,113/4
1906,寶隆,13.10,0.76,113,52.40,0.59,113/4
