證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,33.80,5.92,110,19.77,1.07,111/2
1102,亞泥,39.70,8.56,110,9.80,0.91,111/2
1103,嘉泥,16.70,3.89,110,23.19,0.50,111/2
1104,環泥,20.30,4.93,110,9.31,0.68,111/2
1108,幸福,10.30,5.83,110,13.92,0.93,111/2
1109,信大,15.25,9.84,110,10.74,0.70,111/2
1110,東泥,17.60,1.14,110,146.67,1.19,111/2
1201,味全,19.10,2.62,110,18.91,1.37,111/2
1203,味王,31.80,3.46,110,20.25,1.45,111/2
1210,大成,43.80,4.57,110,21.16,1.85,111/2
1213,大飲,7.00,0.0,110,-,1.00,111/2
1215,卜蜂,77.90,5.13,110,14.98,2.54,111/2
1216,統一,65.80,4.1,110,20.56,3.29,111/2
1217,愛之味,9.10,3.3,110,82.73,0.70,111/2
1218,泰山,34.45,2.9,110,29.70,2.47,111/2
1219,福壽,19.20,5.73,110,16.41,1.40,111/2
1220,台榮,14.05,7.12,110,23.03,1.11,111/2
1225,福懋油,52.60,3.04,110,22.87,3.34,111/2
1227,佳格,37.65,5.05,110,21.89,2.04,111/2
1229,聯華,48.30,4.76,110,17.19,1.92,111/2
1231,聯華食,68.70,3.78,110,16.40,2.98,111/2
1232,大統益,151.00,3.97,110,18.04,5.08,111/2
1233,天仁,32.70,2.45,110,47.39,2.11,111/2
1234,黑松,33.10,5.14,110,16.47,0.75,111/2
1235,興泰,62.00,6.13,110,38.51,1.80,111/2
1236,宏亞,20.45,2.44,110,5.98,0.74,111/2
1256,鮮活果汁-KY,222.00,5.86,110,19.39,2.22,111/2
1301,台塑,84.50,9.7,110,7.27,1.43,111/2
1303,南亞,66.10,11.35,110,7.49,1.36,111/2
1304,台聚,20.20,10.89,110,6.14,0.91,111/2
1305,華夏,20.00,12.5,110,7.97,1.16,111/2
1307,三芳,20.80,2.4,110,65.00,1.02,111/2
1308,亞聚,25.40,11.81,110,6.51,1.11,111/2
1309,台達化,20.10,12.44,110,6.15,1.06,111/2
1310,台苯,13.00,1.15,110,-,0.99,111/2
1312,國喬,17.50,11.43,110,5.97,0.48,111/2
1313,聯成,12.15,8.23,110,-,0.58,111/2
1314,中石化,9.30,4.3,110,58.13,0.45,111/2
1315,達新,67.30,6.69,110,14.86,0.59,111/2
1316,上曜,12.55,0.0,110,139.44,1.08,111/2
1319,東陽,46.70,1.82,110,19.70,1.23,111/2
1321,大洋,33.60,2.08,110,63.40,1.19,111/2
1323,永裕,32.95,4.86,110,13.84,1.29,111/2
1324,地球,10.40,1.92,110,-,0.84,111/2
1325,恆大,22.05,9.07,110,-,0.68,111/2
1326,台化,67.30,7.13,110,15.47,1.08,111/2
1337,再生-KY,7.54,0.0,110,-,0.39,111/2
1338,廣華-KY,52.10,4.8,110,14.08,0.68,111/2
1339,昭輝,38.55,5.19,110,8.49,0.80,111/2
1340,勝悅-KY,9.91,0.0,110,-,0.31,111/2
1341,富林-KY,65.90,9.1,110,12.65,2.80,111/2
1342,八貫,75.80,3.96,110,13.27,3.19,111/2
