證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,29.25,3.42,113,20.03,0.91,113/4
1102,亞泥,44.45,4.95,113,12.25,0.87,113/4
1103,嘉泥,14.80,3.72,113,30.83,0.47,113/4
1104,環泥,27.50,6.18,113,12.73,0.8,113/4
1108,幸福,13.65,5.13,113,11.19,1.07,113/4
1109,信大,16.30,5.52,113,11.81,0.67,113/4
1110,東泥,17.40,1.72,113,28.52,1.05,113/4
1201,味全,16.05,3.12,113,18.24,1.05,113/4
1203,味王,38.65,3.1,113,16.38,1.49,113/4
1210,大成,60.00,4.67,113,14.39,1.98,113/4
1213,大飲,13.10,0.0,112,1.50,1.03,113/4
1215,卜蜂,99.10,4.54,113,15.13,2.73,113/4
1216,統一,76.50,3.92,113,21.02,3.22,113/4
1217,愛之味,11.25,3.29,113,19.40,0.74,113/4
1218,泰山,20.60,6.55,113,13.46,0.78,113/4
1219,福壽,13.60,3.68,113,25.66,1.02,113/4
1220,台榮,13.80,5.07,113,11.69,1.0,113/4
1227,佳格,33.60,4.17,113,17.59,1.66,113/4
1229,聯華,43.85,4.1,113,17.83,1.43,113/4
1231,聯華食,129.50,2.01,113,30.69,5.37,113/4
1232,大統益,152.50,4.59,113,18.51,4.29,113/4
1233,天仁,33.70,2.82,113,34.74,2.09,113/4
1234,黑松,39.05,4.87,113,16.55,0.83,113/4
1235,興泰,0.00,1.0,112,528.95,1.16,113/4
1236,宏亞,20.70,2.9,113,-,0.7,113/4
1256,鮮活果汁-KY,118.00,3.98,113,13.79,1.17,113/4
1301,台塑,34.05,1.47,113,-,0.75,113/4
1303,南亞,30.35,2.31,113,72.26,0.69,113/4
1304,台聚,10.10,1.98,113,-,0.52,113/4
1305,華夏,11.00,1.36,113,-,0.73,113/4
1307,三芳,35.45,7.62,113,9.53,1.37,113/4
1308,亞聚,12.90,1.94,113,-,0.67,113/4
1309,台達化,11.50,1.74,113,-,0.73,113/4
1310,台苯,8.90,0.0,112,-,0.64,113/4
1312,國喬,11.50,0.0,112,-,0.39,113/4
1313,聯成,8.17,1.84,113,-,0.37,113/4
1314,中石化,7.00,0.0,112,100.00,0.33,113/4
1315,達新,65.50,7.63,113,30.47,0.67,113/4
1316,上曜,14.90,0.0,112,-,1.27,113/4
1319,東陽,130.00,4.08,113,17.57,2.78,113/4
1321,大洋,34.10,1.11,113,44.87,1.24,113/4
1323,永裕,20.35,4.42,113,7.92,0.7,113/4
1324,地球,11.10,1.8,113,123.33,0.86,113/4
1325,恆大,24.20,1.24,113,-,0.77,113/4
1326,台化,24.85,2.01,113,414.17,0.53,113/4
1337,再生-KY,5.63,0.0,112,-,0.37,113/4
1338,廣華-KY,23.50,3.19,113,-,0.32,113/4
1339,昭輝,52.00,5.77,113,10.38,0.94,113/4
1340,勝悅-KY,7.11,0.0,112,-,0.36,113/4
1341,富林-KY,64.30,8.09,113,12.02,2.35,113/4
1342,八貫,93.10,5.15,113,14.92,3.05,113/4
1402,遠東新,31.80,5.03,113,17.01,0.73,113/4
1409,新纖,12.20,4.92,113,11.51,0.52,113/4
1410,南染,33.10,1.51,113,58.07,1.92,113/4
1413,宏洲,11.20,0.0,112,-,1.38,113/4
1414,東和,18.20,1.26,113,70.00,1.27,113/4
1416,廣豐,12.05,4.65,113,15.25,0.52,113/4
1417,嘉裕,7.81,2.56,112,-,0.64,113/4
1418,東華,21.35,0.0,112,45.43,0.89,113/4
1419,新紡,40.75,3.68,113,14.05,0.79,113/4
1423,利華,32.65,2.45,113,40.31,1.01,113/4
1432,大魯閣,16.00,0.0,112,-,1.74,113/4
1434,福懋,16.55,4.83,113,18.60,0.75,113/4
1435,中福,35.50,0.0,112,-,4.28,113/4
1436,華友聯,118.50,11.17,113,6.53,2.48,113/4
1437,勤益控,31.30,4.31,113,9.63,0.77,113/4
1438,三地開發,41.50,0.0,112,-,1.74,113/4
1439,雋揚,30.75,0.98,113,17.67,1.02,113/4
1440,南紡,11.80,2.54,113,-,0.67,113/4
1441,大東,12.00,0.0,112,7.64,1.51,113/4
1442,名軒,71.90,6.26,113,10.01,3.08,113/4
1443,立益物流,28.10,0.0,112,15.52,1.76,113/4
1444,力麗,7.29,0.0,112,26.04,0.66,113/4
1445,大宇,13.80,3.62,113,-,0.75,113/4
1446,宏和,25.20,7.94,113,2.57,1.25,113/4
1447,力鵬,6.16,0.0,112,123.20,0.58,113/4
1449,佳和,13.30,0.0,113,15.47,0.7,113/4
1451,年興,18.00,5.56,113,15.25,0.52,113/4
1452,宏益,12.25,4.08,113,19.14,0.58,113/4
1453,大將,13.35,2.25,113,667.50,1.02,113/4
1454,台富,14.20,1.76,113,142.00,1.1,113/4
1455,集盛,9.38,0.0,112,938.00,0.79,113/4
1456,怡華,12.85,1.56,112,11.58,0.74,113/4
1457,宜進,16.80,5.95,113,18.46,0.73,113/4
1459,聯發,10.80,0.0,112,15.88,1.09,113/4
1460,宏遠,6.78,0.0,112,-,0.78,113/4
1463,強盛新,21.00,10.0,113,6.40,1.26,113/4
1464,得力,13.85,6.79,113,13.32,1.02,113/4
1465,偉全,13.85,4.33,113,21.31,0.86,113/4
1466,聚隆,15.10,0.0,112,107.86,1.15,113/4
1467,南緯,9.11,0.0,112,19.80,0.74,113/4
1468,昶和,13.20,0.0,112,14.04,1.54,113/4
1470,大統新創,23.25,4.34,113,20.58,1.93,113/4
1471,首利,9.48,0.0,112,237.00,0.98,113/4
1472,三洋實業,102.50,2.93,113,34.75,2.65,113/4
1473,台南,28.50,7.02,113,9.44,1.01,113/4
1474,弘裕,12.30,3.25,113,15.00,0.75,113/4
1475,業旺,42.55,4.7,112,5.89,1.75,113/4
1476,儒鴻,394.00,4.31,113,16.28,3.74,113/4
1477,聚陽,274.00,6.24,113,16.43,4.62,113/4
1503,士電,138.50,3.25,113,23.84,1.92,113/4
1504,東元,47.25,4.66,113,17.31,1.32,113/4
1506,正道,11.50,0.0,112,82.14,1.27,113/4
1512,瑞利,6.93,0.0,112,-,1.04,113/4
1513,中興電,124.00,3.71,113,16.92,3.22,113/4
1514,亞力,88.90,2.14,113,29.44,4.09,113/4
1515,力山,30.90,3.24,113,17.56,1.42,113/4
1516,川飛,14.50,2.14,112,-,2.83,113/4
1517,利奇,10.95,1.83,113,-,0.68,113/4
1519,華城,391.00,2.56,113,26.19,12.93,113/4
1521,大億,26.00,3.85,113,22.61,1.06,113/4
1522,堤維西,48.00,6.25,113,10.62,1.62,113/4
1524,耿鼎,34.40,6.69,113,9.53,1.83,113/4
1525,江申,61.80,5.02,113,15.00,0.91,113/4
1526,日馳,18.45,3.25,112,-,0.82,113/4
1527,鑽全,36.00,6.11,113,11.21,1.02,113/4
1528,恩德,12.15,0.82,113,-,1.04,113/4
1529,樂事綠能,22.15,0.9,113,-,2.03,113/4
1530,亞崴,30.30,4.95,113,6.46,0.8,113/4
1531,高林股,12.35,3.24,113,26.28,0.6,113/4
1532,勤美,25.35,6.9,113,8.83,0.69,113/4
1533,車王電,29.00,0.0,112,-,1.28,113/4
1535,中宇,54.10,5.55,113,13.33,1.79,113/4
1536,和大,57.70,1.39,113,82.43,1.83,113/4
1537,廣隆,138.00,7.61,113,11.75,2.4,113/4
1538,正峰,28.60,0.0,112,-,4.91,113/4
1539,巨庭,18.60,4.57,113,13.19,0.74,113/4
1540,喬福,28.40,5.63,113,13.40,1.6,113/4
1541,錩泰,24.50,2.04,113,23.11,0.97,113/4
1558,伸興,98.00,6.12,113,14.39,1.17,113/4
1560,中砂,198.50,2.02,113,28.00,4.06,113/4
1563,巧新,61.20,3.59,113,19.13,1.47,113/4
1568,倉佑,23.80,5.04,113,14.97,1.31,113/4
1582,信錦,77.10,7.13,113,10.89,1.44,113/4
1583,程泰,60.40,4.97,113,5.31,1.01,113/4
1587,吉茂,28.20,1.77,113,-,1.45,113/4
1589,永冠-KY,28.15,0.0,112,-,0.42,113/4
1590,亞德客-KY,792.00,2.67,113,20.78,3.31,113/4
1597,直得,65.60,1.07,113,60.74,2.39,113/4
