證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,30.10,3.32,113,23.70,0.91,114/1
1102,亞泥,44.25,4.97,113,13.87,0.88,114/1
1103,嘉泥,15.70,3.5,113,23.43,0.49,114/1
1104,環泥,29.15,5.83,113,13.19,0.84,114/1
1108,幸福,15.30,4.9,113,12.34,1.23,114/1
1109,信大,17.20,5.23,113,13.54,0.69,114/1
1110,東泥,19.40,1.55,113,30.31,1.17,114/1
1201,味全,16.90,2.96,113,20.36,1.12,114/1
1203,味王,40.45,2.97,113,17.59,1.52,114/1
1210,大成,60.80,4.61,113,14.27,2.09,114/1
1213,大飲,14.30,2.45,113,1.60,1.14,114/1
1215,卜蜂,111.00,4.05,113,14.47,3.19,114/1
1216,統一,79.50,3.77,113,22.27,3.18,114/1
1217,愛之味,11.20,3.3,113,48.70,0.79,114/1
1218,泰山,21.35,6.32,113,13.51,0.84,114/1
1219,福壽,15.35,3.26,113,31.33,1.14,114/1
1220,台榮,14.65,4.78,113,18.78,1.06,114/1
1227,佳格,35.50,3.94,113,19.94,1.7,114/1
1229,聯華,46.75,3.85,113,19.81,1.63,114/1
1231,聯華食,137.50,1.89,113,38.09,5.59,114/1
1232,大統益,163.00,4.29,113,19.40,4.35,114/1
1233,天仁,32.60,2.91,113,37.05,2.17,114/1
1234,黑松,41.15,4.62,113,16.20,0.9,114/1
1235,興泰,103.50,2.42,113,-,1.43,114/1
1236,宏亞,21.85,2.75,113,-,0.79,114/1
1256,鮮活果汁-KY,121.50,3.87,113,15.28,1.17,114/1
1301,台塑,36.70,1.36,113,-,0.8,114/1
1303,南亞,31.45,2.23,113,98.28,0.73,114/1
1304,台聚,10.30,1.94,113,-,0.54,114/1
1305,華夏,11.40,1.32,113,-,0.78,114/1
1307,三芳,39.80,6.78,113,10.59,1.62,114/1
1308,亞聚,12.55,1.99,113,-,0.66,114/1
1309,台達化,12.05,1.66,113,-,0.76,114/1
1310,台苯,8.99,0.0,112,-,0.66,114/1
1312,國喬,11.05,0.0,112,-,0.37,114/1
1313,聯成,8.50,1.76,113,-,0.41,114/1
1314,中石化,7.30,0.0,112,-,0.35,114/1
1315,達新,66.20,7.55,113,35.03,0.7,114/1
1316,上曜,15.40,0.0,112,-,1.32,114/1
1319,東陽,134.00,3.96,113,16.96,2.72,114/1
1321,大洋,36.15,1.05,113,"1,807.50",1.34,114/1
1323,永裕,20.75,4.34,113,8.79,0.72,114/1
1324,地球,11.45,1.75,113,"1,145.00",0.9,114/1
1325,恆大,28.95,1.04,113,-,0.92,114/1
1326,台化,25.70,1.95,113,-,0.55,114/1
1337,再生-KY,6.40,0.0,112,-,0.42,114/1
1338,廣華-KY,24.70,3.04,113,-,0.33,114/1
1339,昭輝,52.10,5.76,113,12.46,0.97,114/1
1340,勝悅-KY,7.44,0.0,112,-,0.38,114/1
1341,富林-KY,64.70,8.04,113,12.51,2.74,114/1
1342,八貫,95.00,5.04,113,14.73,3.44,114/1
1402,遠東新,32.30,4.95,113,16.07,0.72,114/1
1409,新纖,13.00,4.62,113,12.04,0.56,114/1
1410,南染,36.80,1.36,113,87.62,2.19,114/1
1413,宏洲,11.85,0.0,112,-,1.48,114/1
1414,東和,19.65,1.17,113,131.00,1.4,114/1
1416,廣豐,12.65,4.43,113,16.43,0.52,114/1
1417,嘉裕,8.05,2.48,112,-,0.64,114/1
1418,東華,22.90,0.0,112,53.26,0.98,114/1
1419,新紡,43.35,3.46,113,14.80,0.85,114/1
1423,利華,35.50,2.25,113,23.20,1.04,114/1
1432,大魯閣,17.90,0.0,112,-,1.9,114/1
1434,福懋,17.40,4.6,113,19.55,0.79,114/1
1435,中福,34.15,0.0,112,-,4.16,114/1
1436,華友聯,122.00,10.85,113,6.59,3.15,114/1
1437,勤益控,32.25,4.19,113,11.60,0.79,114/1
1438,三地開發,45.20,0.0,112,-,1.73,114/1
1439,雋揚,31.25,0.96,113,16.19,1.03,114/1
1440,南紡,14.00,2.14,113,-,0.81,114/1
1441,大東,13.20,0.0,112,5.14,1.59,114/1
1442,名軒,68.60,6.56,113,9.74,2.79,114/1
1443,立益物流,31.20,0.0,112,19.02,1.92,114/1
1444,力麗,7.28,0.0,112,-,0.67,114/1
1445,大宇,14.85,3.37,113,-,0.85,114/1
1446,宏和,27.25,7.34,113,3.36,1.3,114/1
1447,力鵬,6.41,0.0,112,-,0.62,114/1
1449,佳和,14.15,0.0,113,23.20,0.75,114/1
1451,年興,19.95,5.01,113,8.24,0.55,114/1
1452,宏益,12.65,3.95,113,21.81,0.61,114/1
1453,大將,15.10,1.99,113,-,1.17,114/1
1454,台富,14.20,1.76,113,-,1.14,114/1
1455,集盛,9.55,0.0,112,-,0.82,114/1
1456,怡華,13.90,1.44,112,12.75,0.83,114/1
1457,宜進,18.00,5.56,113,13.33,0.81,114/1
1459,聯發,12.10,0.0,112,-,1.31,114/1
1460,宏遠,6.88,0.0,112,-,0.78,114/1
1463,強盛新,22.20,9.46,113,6.29,1.25,114/1
1464,得力,14.05,6.69,113,11.61,1.0,114/1
1465,偉全,13.70,4.38,113,21.75,0.86,114/1
1466,聚隆,16.80,0.0,112,36.52,1.26,114/1
1467,南緯,9.09,0.0,112,25.25,0.71,114/1
1468,昶和,14.20,0.0,112,14.95,1.6,114/1
1470,大統新創,25.90,3.9,113,25.90,2.3,114/1
1471,首利,10.80,0.0,112,43.20,1.09,114/1
1472,三洋實業,102.00,2.94,113,26.91,2.45,114/1
1473,台南,30.35,6.59,113,10.72,1.02,114/1
1474,弘裕,13.55,2.95,113,35.66,0.8,114/1
1475,業旺,45.50,7.91,113,6.97,1.79,114/1
1476,儒鴻,458.50,3.71,113,18.25,4.84,114/1
1477,聚陽,284.00,6.02,113,16.43,5.19,114/1
1503,士電,167.50,2.69,113,28.44,2.35,114/1
