證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,32.70,3.06,112,31.75,1.09,112/4
1102,亞泥,42.50,4.94,112,13.84,0.89,112/4
1103,嘉泥,17.85,2.8,111,148.75,0.54,112/4
1104,環泥,32.95,6.07,112,10.53,1.01,112/4
1108,幸福,16.50,6.06,112,12.69,1.32,112/4
1109,信大,20.00,6.0,112,9.95,0.84,112/4
1110,東泥,18.35,1.09,112,70.58,1.17,112/4
1201,味全,19.00,1.42,112,35.85,1.32,112/4
1203,味王,49.85,2.21,112,27.69,2.05,112/4
1210,大成,58.00,3.79,112,12.06,2.07,112/4
1213,大飲,7.12,0.0,111,-,1.78,112/4
1215,卜蜂,109.50,3.2,111,14.22,3.31,112/4
1216,統一,76.40,3.93,112,23.65,3.48,112/4
1217,愛之味,12.00,1.92,112,29.27,0.87,112/4
1218,泰山,21.80,2.61,111,-,0.88,112/4
1219,福壽,18.90,4.23,111,20.11,1.38,112/4
1220,台榮,15.30,1.31,111,20.13,1.16,112/4
1225,福懋油,56.60,2.47,112,35.38,3.7,112/4
1227,佳格,38.75,3.23,112,28.70,2.03,112/4
1229,聯華,68.00,3.09,112,25.76,2.35,112/4
1231,聯華食,97.80,2.66,112,24.89,4.19,112/4
1232,大統益,146.00,4.52,112,19.39,4.33,112/4
1233,天仁,33.85,2.66,112,31.93,2.06,112/4
1234,黑松,41.90,4.53,112,17.75,0.9,112/4
1235,興泰,82.70,2.66,111,31.69,1.75,112/4
1236,宏亞,23.40,2.78,112,130.00,0.84,112/4
1256,鮮活果汁-KY,233.50,2.83,112,18.82,2.09,112/4
1301,台塑,72.00,1.39,112,62.61,1.32,112/4
1303,南亞,58.30,1.2,112,72.88,1.28,112/4
1304,台聚,16.50,2.12,112,-,0.76,112/4
1305,華夏,19.10,1.83,112,32.37,1.16,112/4
1307,三芳,29.70,5.05,112,15.55,1.32,112/4
1308,亞聚,19.75,2.28,112,98.75,0.88,112/4
1309,台達化,16.15,1.86,112,-,0.97,112/4
1310,台苯,13.50,1.48,111,-,1.03,112/4
1312,國喬,13.70,3.65,111,-,0.46,112/4
1313,聯成,13.75,1.45,112,-,0.61,112/4
1314,中石化,9.89,0.0,111,-,0.48,112/4
1315,達新,73.70,6.78,112,20.14,0.66,112/4
1316,上曜,19.95,2.76,111,-,1.71,112/4
1319,東陽,123.00,3.25,112,24.12,2.86,112/4
1321,大洋,36.35,1.1,112,41.31,1.29,112/4
1323,永裕,31.10,3.22,112,33.44,1.17,112/4
1324,地球,15.10,1.32,112,28.49,1.17,112/4
1325,恆大,29.55,2.03,112,140.71,0.91,112/4
1326,台化,56.10,2.23,112,38.42,0.97,112/4
1337,再生-KY,7.28,0.0,111,-,0.44,112/4
1338,廣華-KY,35.15,1.42,112,-,0.48,112/4
1339,昭輝,69.90,4.29,112,11.89,1.31,112/4
1340,勝悅-KY,9.99,0.0,111,-,0.41,112/4
1341,富林-KY,63.40,7.1,112,14.25,2.51,112/4
1342,八貫,131.00,4.58,112,17.63,4.17,112/4
1402,遠東新,32.70,4.13,112,21.23,0.78,112/4
1409,新纖,16.15,3.41,112,34.36,0.72,112/4
1410,南染,35.60,0.84,112,148.33,2.09,112/4
1413,宏洲,9.28,0.0,111,-,1.12,112/4
1414,東和,18.65,1.34,112,124.33,1.31,112/4
1416,廣豐,12.45,4.02,112,24.41,0.66,112/4
1417,嘉裕,11.40,1.75,112,-,0.84,112/4
1418,東華,33.95,0.0,111,45.88,1.45,112/4
1419,新紡,47.40,2.53,112,21.84,1.08,112/4
1423,利華,31.10,1.93,112,43.80,1.08,112/4
1432,大魯閣,18.20,0.0,111,27.16,2.1,112/4
1434,福懋,22.75,2.2,112,87.50,0.7,112/4
1435,中福,0.00,0.0,111,-,5.09,112/4
1436,華友聯,110.00,6.38,112,11.59,2.87,112/4
1437,勤益控,32.85,3.44,112,11.65,0.87,112/4
1438,三地開發,51.20,1.95,111,-,2.51,112/4
1439,雋揚,26.95,1.11,112,13.48,0.97,112/4
1440,南紡,16.10,2.17,112,12.68,0.91,112/4
1441,大東,13.45,0.0,111,-,2.58,112/4
1442,名軒,46.10,7.59,112,9.79,2.35,112/4
1443,立益物流,29.00,0.0,111,22.48,1.99,112/4
1444,力麗,9.27,4.31,111,-,0.86,112/4
1445,大宇,22.25,11.24,112,2.88,1.08,112/4
1446,宏和,34.85,2.01,112,43.56,3.15,112/4
1447,力鵬,8.05,0.0,111,-,0.75,112/4
1449,佳和,19.20,1.88,112,32.00,0.99,112/4
1451,年興,19.60,2.55,112,-,0.59,112/4
1452,宏益,16.95,1.77,112,43.46,0.82,112/4
1453,大將,19.25,1.56,112,33.77,1.43,112/4
1454,台富,16.05,1.56,112,100.31,1.23,112/4
1455,集盛,14.25,0.7,111,-,1.2,112/4
1456,怡華,20.30,0.99,112,406.00,1.24,112/4
1457,宜進,20.50,7.32,112,8.04,0.83,112/4
1459,聯發,9.93,0.0,111,141.86,1.13,112/4
1460,宏遠,8.14,0.0,111,-,0.94,112/4
1463,強盛新,18.65,2.68,112,28.69,1.35,112/4
1464,得力,13.20,1.89,112,101.54,1.07,112/4
1465,偉全,15.05,3.32,112,26.88,0.94,112/4
1466,聚隆,12.90,0.0,111,-,0.99,112/4
1467,南緯,11.65,0.0,111,-,0.98,112/4
1468,昶和,13.90,0.0,111,81.76,1.86,112/4
1470,大統新創,19.90,2.91,112,34.31,1.73,112/4
1471,首利,15.95,0.0,111,-,1.68,112/4
1472,三洋實業,73.00,2.74,112,21.86,2.18,112/4
1473,台南,31.25,3.84,112,14.67,1.23,112/4
1474,弘裕,12.80,3.13,111,-,0.83,112/4
1475,業旺,50.50,3.96,112,12.00,2.64,112/4
1476,儒鴻,554.00,2.44,112,29.36,5.92,112/4
1477,聚陽,387.50,4.23,112,23.48,5.92,112/4
1503,士電,316.00,0.95,112,70.07,5.08,112/4
1504,東元,56.20,3.91,112,20.36,1.48,112/4
1506,正道,16.05,0.0,111,55.34,1.77,112/4
1512,瑞利,10.60,0.0,111,265.00,2.82,112/4
1513,中興電,183.00,1.97,112,57.01,5.74,112/4
1514,亞力,140.50,1.28,112,45.62,7.4,112/4
1515,力山,51.00,2.35,112,30.00,2.44,112/4
1516,川飛,17.55,1.77,112,51.62,1.51,112/4
1517,利奇,15.95,1.25,112,-,0.96,112/4
1519,華城,857.00,0.82,112,86.83,37.13,112/4
1521,大億,39.80,1.76,112,71.07,1.71,112/4
1522,堤維西,57.50,3.48,112,17.97,2.14,112/4
1524,耿鼎,37.10,3.5,112,17.42,2.27,112/4
1525,江申,73.60,4.48,112,13.38,1.13,112/4
1526,日馳,34.15,9.96,111,44.93,1.47,112/4
1527,鑽全,43.45,4.6,112,16.27,1.27,112/4
1528,恩德,13.00,0.77,112,-,1.04,112/4
1529,樂事綠能,35.35,1.7,112,38.42,3.02,112/4
1530,亞崴,32.10,4.67,112,14.72,0.94,112/4
1531,高林股,13.50,1.48,112,168.75,0.69,112/4
1532,勤美,38.90,3.88,112,15.25,1.11,112/4
1533,車王電,48.35,0.0,111,-,1.93,112/4
1535,中宇,78.40,4.21,112,17.42,2.65,112/4
1536,和大,55.20,1.81,112,47.18,1.77,112/4
1537,廣隆,139.50,5.02,112,18.80,2.76,112/4
1538,正峰,18.90,0.0,111,-,4.68,112/4
1539,巨庭,25.15,2.39,112,26.20,1.04,112/4
1540,喬福,19.45,5.66,112,14.96,1.16,112/4
1541,錩泰,32.00,1.56,112,21.92,1.32,112/4
1558,伸興,97.90,3.88,112,25.70,1.22,112/4
1560,中砂,257.50,1.55,112,43.79,6.05,112/4
1568,倉佑,30.95,4.33,112,11.59,1.73,112/4
1582,信錦,89.70,4.58,112,19.67,1.88,112/4
1583,程泰,76.50,5.23,112,11.84,1.53,112/4
1587,吉茂,41.50,2.41,112,68.03,2.08,112/4
1589,永冠-KY,50.80,0.0,111,-,0.7,112/4
1590,亞德客-KY,"1,175.00",1.48,112,33.74,5.52,112/4
1597,直得,75.60,1.06,112,67.50,2.81,112/4
1598,岱宇,31.40,0.0,112,-,1.08,112/4
1603,華電,45.95,2.83,112,15.37,1.13,112/4
1604,聲寶,30.30,4.95,112,15.15,1.36,112/4
1605,華新,39.00,2.82,112,30.71,1.12,112/4
1608,華榮,35.35,2.83,112,15.85,1.95,112/4
1609,大亞,46.70,1.24,111,12.35,2.39,112/4
1611,中電,17.30,2.89,112,37.61,1.29,112/4
1612,宏泰,34.15,5.86,112,17.16,1.43,112/4
1614,三洋電,39.35,2.72,112,31.73,1.83,112/4
1615,大山,60.40,4.14,111,18.82,3.35,112/4
1616,億泰,21.50,1.72,112,18.07,2.17,112/4
1617,榮星,18.40,1.63,112,204.44,1.42,112/4
1618,合機,39.70,2.52,112,19.75,1.51,112/4
1626,艾美特-KY,16.05,1.87,112,94.41,0.79,112/4
1701,中化,23.05,2.17,112,21.34,0.92,112/4
