證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,22.95,4.36,113,22.28,0.81,114/2
1102,亞泥,37.35,5.89,113,13.24,0.80,114/2
1103,嘉泥,13.30,4.14,113,110.83,0.49,114/2
1104,環泥,32.60,5.21,113,14.68,1.00,114/2
1108,幸福,15.05,4.98,113,6.52,1.09,114/2
1109,信大,15.75,5.71,113,16.41,0.68,114/2
1110,東泥,16.60,1.81,113,31.32,1.01,114/2
1201,味全,15.25,3.28,113,22.43,1.06,114/2
1203,味王,39.85,3.01,113,21.42,1.61,114/2
1210,大成,55.50,5.1,113,13.84,1.98,114/2
1213,大飲,11.35,3.08,113,1.31,0.95,114/2
1215,卜蜂,136.50,3.3,113,15.22,3.77,114/2
1216,統一,78.90,3.8,113,22.54,3.85,114/2
1217,愛之味,10.40,3.56,113,74.29,0.74,114/2
1218,泰山,18.70,7.22,113,12.90,0.72,114/2
1219,福壽,14.30,3.5,113,52.96,1.10,114/2
1220,台榮,13.05,5.36,113,38.38,1.00,114/2
1225,福懋油,30.85,2.24,113,22.04,1.92,114/2
1227,佳格,31.90,4.39,113,20.06,1.71,114/2
1229,聯華,48.40,3.72,113,20.34,1.69,114/2
1231,聯華食,112.00,2.32,113,30.60,4.72,114/2
1232,大統益,145.50,4.81,113,18.77,4.48,114/2
1233,天仁,30.90,3.07,113,39.11,2.11,114/2
1234,黑松,37.65,5.05,113,16.66,0.82,114/2
1235,興泰,49.00,5.1,113,-,0.70,114/2
1236,宏亞,25.75,2.33,113,-,0.90,114/2
1256,鮮活果汁-KY,152.00,3.09,113,17.19,1.65,114/2
1301,台塑,38.95,1.28,113,-,0.93,114/2
1303,南亞,42.35,1.65,113,-,1.07,114/2
1304,台聚,10.65,1.88,113,-,0.63,114/2
1305,華夏,11.30,1.33,113,-,0.83,114/2
1307,三芳,31.95,8.45,113,11.06,1.46,114/2
1308,亞聚,13.10,1.91,113,-,0.76,114/2
1309,台達化,11.30,1.77,113,-,0.80,114/2
1310,台苯,8.84,0.0,113,-,0.68,114/2
1312,國喬,10.80,0.0,113,-,0.42,114/2
1313,聯成,10.45,1.44,113,-,0.57,114/2
1314,中石化,7.31,0.0,113,-,0.36,114/2
1315,達新,64.40,7.76,113,96.12,0.69,114/2
1316,上曜,16.35,0.0,113,-,1.43,114/2
1319,東陽,99.30,5.34,113,14.37,2.26,114/2
1321,大洋,35.65,1.07,113,-,1.37,114/2
1323,永裕,19.75,4.56,113,9.78,0.76,114/2
1324,地球,12.30,1.63,113,-,1.03,114/2
1325,恆大,31.45,0.95,113,-,1.04,114/2
1326,台化,30.20,1.66,113,-,0.68,114/2
1337,再生-KY,5.06,0.0,113,-,0.38,114/2
1338,廣華-KY,21.65,3.6,113,-,0.34,114/2
1339,昭輝,44.85,6.69,113,20.39,0.86,114/2
1340,勝悅-KY,6.76,0.0,113,-,0.39,114/2
1341,富林-KY,58.00,8.97,113,13.65,2.75,114/2
1342,八貫,84.10,5.7,113,15.13,2.92,114/2
1402,遠東新,27.55,5.81,113,17.77,0.68,114/2
1409,新纖,13.55,4.43,113,18.31,0.59,114/2
1410,南染,34.30,1.49,113,149.13,2.09,114/2
1413,宏洲,10.40,0.0,113,28.89,1.23,114/2
1414,東和,17.85,1.29,113,148.75,1.27,114/2
1416,廣豐,11.30,4.96,113,18.23,0.52,114/2
1417,嘉裕,8.19,0.0,113,-,0.66,114/2
1418,東華,20.45,0.0,113,409.00,0.91,114/2
1419,新紡,59.40,2.53,113,17.95,1.18,114/2
1423,利華,38.20,2.09,113,20.21,1.12,114/2
1432,大魯閣,17.35,0.0,113,-,2.01,114/2
1434,福懋,15.15,5.28,113,20.75,0.73,114/2
1435,中福,0.00,0.0,113,-,3.45,114/2
1436,華友聯,63.20,20.27,113,3.86,1.52,114/2
1437,勤益控,30.25,4.46,113,19.77,0.76,114/2
1438,三地開發,36.40,0.0,113,-,1.40,114/2
1439,雋揚,28.30,1.06,113,12.36,0.93,114/2
1440,南紡,12.95,2.32,113,-,0.80,114/2
1441,大東,11.20,0.0,113,-,1.69,114/2
1442,名軒,35.40,12.71,113,6.56,1.70,114/2
1443,立益物流,28.40,0.0,113,37.87,1.69,114/2
1444,力麗,6.60,0.0,113,-,0.65,114/2
1445,大宇,14.65,3.41,113,-,0.91,114/2
1446,宏和,18.85,10.61,113,2.65,0.94,114/2
1447,力鵬,5.63,0.0,113,-,0.60,114/2
1449,佳和,12.05,0.0,113,66.94,0.63,114/2
1451,年興,17.05,5.87,113,10.33,0.48,114/2
1452,宏益,11.90,4.2,113,-,0.59,114/2
1453,大將,13.15,2.28,113,-,1.02,114/2
1454,台富,13.70,1.82,113,-,1.15,114/2
1455,集盛,8.09,0.0,113,-,0.72,114/2
1456,怡華,12.55,0.0,113,8.66,0.75,114/2
1457,宜進,16.50,6.06,113,15.87,0.75,114/2
