證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,32.55,1.54,111,27.58,1.07,112/3
1102,亞泥,40.40,5.69,111,14.08,0.85,112/3
1103,嘉泥,18.10,2.76,111,69.62,0.56,112/3
1104,環泥,29.10,6.19,111,8.69,0.89,112/3
1108,幸福,15.55,5.14,111,8.45,1.26,112/3
1109,信大,17.70,4.52,111,10.41,0.76,112/3
1110,東泥,18.40,0.54,111,39.15,1.18,112/3
1201,味全,18.70,1.28,111,66.79,1.28,112/3
1203,味王,54.40,2.02,111,31.63,2.3,112/3
1210,大成,58.60,2.56,111,13.32,2.16,112/3
1213,大飲,7.10,0.0,111,-,1.49,112/3
1215,卜蜂,97.60,3.59,111,14.14,3.12,112/3
1216,統一,76.50,4.12,111,22.50,3.43,112/3
1217,愛之味,12.05,3.32,111,36.52,0.88,112/3
1218,泰山,21.05,2.71,111,1.97,0.86,112/3
1219,福壽,19.00,4.21,111,25.33,1.41,112/3
1220,台榮,14.05,1.42,111,31.93,1.1,112/3
1225,福懋油,55.60,3.6,111,48.77,3.77,112/3
1227,佳格,38.25,3.37,111,29.42,2.0,112/3
1229,聯華,65.50,3.05,111,25.89,2.41,112/3
1231,聯華食,87.20,2.98,111,28.31,4.07,112/3
1232,大統益,142.50,4.21,111,20.30,4.5,112/3
1233,天仁,34.95,2.43,111,30.39,2.17,112/3
1234,黑松,40.10,4.49,111,16.71,0.88,112/3
1235,興泰,83.60,2.63,111,51.93,1.78,112/3
1236,宏亞,23.55,4.25,111,54.77,0.85,112/3
1256,鮮活果汁-KY,267.00,2.43,111,18.11,2.33,112/3
1301,台塑,73.20,5.74,111,162.67,1.33,112/3
1303,南亞,60.50,4.96,111,87.68,1.31,112/3
1304,台聚,18.65,3.75,111,30.57,0.84,112/3
1305,華夏,20.80,1.44,111,37.14,1.25,112/3
1307,三芳,26.85,2.98,111,15.70,1.17,112/3
1308,亞聚,22.35,5.37,111,23.28,0.97,112/3
1309,台達化,17.25,2.9,111,-,1.0,112/3
1310,台苯,14.35,1.39,111,-,1.19,112/3
1312,國喬,14.30,3.5,111,-,0.42,112/3
1313,聯成,15.10,1.32,111,-,0.67,112/3
1314,中石化,9.51,0.0,111,-,0.46,112/3
1315,達新,71.90,8.34,111,16.80,0.65,112/3
1316,上曜,17.30,3.18,111,-,1.47,112/3
1319,東陽,95.00,2.63,111,21.89,2.26,112/3
1321,大洋,36.45,0.0,111,98.51,1.4,112/3
1323,永裕,31.10,3.54,111,22.54,1.15,112/3
1324,地球,17.10,1.17,111,30.00,1.32,112/3
1325,恆大,34.70,1.44,111,88.97,1.06,112/3
1326,台化,56.80,1.67,111,355.00,0.99,112/3
1337,再生-KY,7.98,0.0,111,-,0.47,112/3
1338,廣華-KY,39.85,5.02,111,-,0.53,112/3
1339,昭輝,68.50,4.38,111,15.78,1.33,112/3
1340,勝悅-KY,11.20,0.0,111,-,0.4,112/3
1341,富林-KY,61.80,9.9,111,12.82,2.45,112/3
1342,八貫,114.00,4.71,111,15.06,3.85,112/3
1402,遠東新,31.90,4.23,111,29.81,0.78,112/3
1409,新纖,15.75,6.35,111,36.63,0.71,112/3
1410,南染,37.25,2.15,111,62.08,2.18,112/3
1413,宏洲,9.26,0.0,111,-,1.09,112/3
1414,東和,20.00,1.6,111,285.71,1.42,112/3
1416,廣豐,12.40,4.03,111,21.02,0.64,112/3
1417,嘉裕,12.00,3.08,111,37.50,0.86,112/3
1418,東華,28.65,0.0,111,54.06,1.35,112/3
1419,新紡,46.05,3.26,111,21.32,1.11,112/3
1423,利華,30.95,0.65,111,32.58,1.12,112/3
1432,大魯閣,22.55,0.0,111,31.76,2.55,112/3
1434,福懋,23.85,6.29,111,48.67,0.74,112/3
1435,中福,52.60,0.0,111,-,7.49,112/3
1436,華友聯,91.10,5.64,111,133.97,3.2,112/3
