證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,33.25,1.5,111,27.25,1.14,112/2
1102,亞泥,39.75,5.79,111,11.87,0.87,112/2
1103,嘉泥,18.55,2.7,111,37.86,0.53,112/2
1104,環泥,26.05,6.91,111,9.11,0.78,112/2
1108,幸福,14.40,5.56,111,8.47,1.21,112/2
1109,信大,17.75,4.51,111,8.92,0.78,112/2
1110,東泥,18.75,0.53,111,38.27,1.21,112/2
1201,味全,18.45,1.3,111,42.91,1.3,112/2
1203,味王,41.55,2.65,111,16.10,1.8,112/2
1210,大成,53.80,2.79,111,15.37,2.12,112/2
1213,大飲,0.00,0.0,111,-,1.22,112/2
1215,卜蜂,94.10,3.72,111,15.74,3.28,112/2
1216,統一,70.10,4.49,111,20.68,3.37,112/2
1217,愛之味,12.35,3.24,111,18.43,0.89,112/2
1218,泰山,22.35,2.55,111,2.09,0.92,112/2
1219,福壽,19.95,4.01,111,52.50,1.47,112/2
1220,台榮,13.95,1.43,111,107.31,1.11,112/2
1225,福懋油,53.80,3.72,111,96.07,3.62,112/2
1227,佳格,37.65,3.43,111,29.19,2.05,112/2
1229,聯華,62.40,3.21,111,25.79,2.34,112/2
1231,聯華食,88.20,2.95,111,23.90,3.87,112/2
1232,大統益,141.50,4.24,111,23.16,4.72,112/2
1233,天仁,35.25,2.41,111,34.56,2.22,112/2
1234,黑松,38.30,4.7,111,15.76,0.85,112/2
1235,興泰,79.00,2.78,111,19.32,1.67,112/2
1256,鮮活果汁-KY,0.00,2.4,111,16.95,2.56,112/2
1301,台塑,79.80,5.26,111,266.00,1.48,112/2
1303,南亞,66.60,4.5,111,116.84,1.5,112/2
1304,台聚,20.75,3.37,111,37.05,0.95,112/2
1305,華夏,24.90,1.2,111,-,1.52,112/2
1307,三芳,26.30,3.04,111,19.06,1.22,112/2
1308,亞聚,24.45,4.91,111,16.98,1.07,112/2
1309,台達化,17.80,2.81,111,-,1.03,112/2
1310,台苯,16.10,1.24,111,-,1.37,112/2
1312,國喬,16.65,3.0,111,-,0.5,112/2
1313,聯成,14.85,1.35,111,-,0.7,112/2
1314,中石化,9.38,0.0,111,-,0.46,112/2
1315,達新,71.30,8.42,111,8.70,0.62,112/2
1316,上曜,10.75,6.51,111,179.17,0.9,112/2
1319,東陽,78.30,3.19,111,20.23,1.96,112/2
1321,大洋,35.35,0.0,111,66.70,1.37,112/2
1323,永裕,31.50,3.49,111,18.10,1.21,112/2
1324,地球,14.10,1.42,111,44.06,1.12,112/2
1325,恆大,22.90,2.18,111,67.35,0.71,112/2
1326,台化,61.50,1.54,111,-,1.09,112/2
1337,再生-KY,7.14,0.0,111,-,0.42,112/2
1338,廣華-KY,36.55,5.47,111,-,0.5,112/2
1339,昭輝,60.30,4.98,111,13.17,1.22,112/2
1340,勝悅-KY,11.90,0.0,111,-,0.42,112/2
1341,富林-KY,66.90,9.15,111,12.72,2.77,112/2
1342,八貫,105.00,5.11,111,14.42,3.82,112/2
1402,遠東新,28.75,4.7,111,25.44,0.72,112/2
1409,新纖,15.30,6.54,111,18.00,0.7,112/2
1410,南染,37.50,2.13,111,51.37,2.21,112/2
1413,宏洲,8.10,0.0,111,-,0.92,112/2
1414,東和,17.75,1.8,111,88.75,1.27,112/2
1416,廣豐,10.30,4.85,111,30.29,0.52,112/2
1417,嘉裕,12.85,2.88,111,21.07,0.92,112/2
1418,東華,23.55,0.0,111,53.52,1.09,112/2
1419,新紡,42.80,3.5,111,20.58,1.08,112/2
1423,利華,23.70,0.84,111,53.86,1.07,112/2
1432,大魯閣,16.55,0.0,111,24.70,1.89,112/2
1434,福懋,25.45,5.89,111,31.42,0.77,112/2
1435,中福,48.00,0.0,111,-,6.75,112/2
1436,華友聯,65.10,7.9,111,11.97,2.31,112/2
1437,勤益控,28.30,2.83,111,11.89,0.78,112/2
1438,三地開發,29.15,3.43,111,-,1.39,112/2
1439,雋揚,22.70,1.32,111,14.46,0.87,112/2
1440,南紡,14.70,2.38,111,-,0.9,112/2
1441,大東,13.90,0.0,111,-,1.79,112/2
1442,名軒,35.85,4.46,111,17.32,2.31,112/2
1443,立益物流,28.20,0.0,111,23.31,2.07,112/2
1444,力麗,10.50,3.81,111,-,0.91,112/2
1445,大宇,21.30,0.47,111,42.60,1.61,112/2
1446,宏和,38.75,0.52,111,-,3.83,112/2
1447,力鵬,7.50,0.0,111,-,0.67,112/2
1449,佳和,16.15,1.86,111,64.60,0.8,112/2
1451,年興,18.80,10.64,111,-,0.54,112/2
1452,宏益,16.25,4.92,111,77.38,0.82,112/2
1453,大將,13.75,2.18,111,114.58,1.03,112/2
1454,台富,17.75,1.41,111,80.68,1.36,112/2
1455,集盛,9.63,1.04,111,-,0.81,112/2
1456,怡華,16.45,0.0,111,24.92,0.97,112/2
1457,宜進,17.65,5.67,111,135.77,0.81,112/2
1459,聯發,9.80,0.0,111,-,1.12,112/2
1460,宏遠,7.65,0.0,111,21.86,0.75,112/2
1463,強盛新,15.60,2.56,111,19.50,1.17,112/2
1464,得力,13.50,7.41,111,31.40,1.03,112/2
1465,偉全,13.00,6.54,111,15.48,0.82,112/2
1466,聚隆,11.10,0.0,111,-,0.84,112/2
1467,南緯,11.50,0.0,111,-,0.97,112/2
1468,昶和,13.20,0.0,111,264.00,1.76,112/2
1470,大統新創,0.00,2.37,111,29.15,1.66,112/2
1471,首利,21.10,0.0,111,-,2.2,112/2
1472,三洋實業,41.90,0.0,111,43.20,1.3,112/2
1473,台南,26.40,3.79,111,14.43,1.08,112/2
1474,弘裕,11.45,3.49,111,-,0.75,112/2
1475,業旺,50.80,0.98,111,11.09,2.95,112/2
1476,儒鴻,487.00,3.49,111,25.79,5.87,112/2
1477,聚陽,336.00,4.32,111,22.33,5.95,112/2
1503,士電,115.50,1.73,111,27.11,1.87,112/2
1504,東元,52.00,2.88,111,18.77,1.34,112/2
1506,正道,16.45,0.0,111,44.46,1.85,112/2
1512,瑞利,11.85,0.0,111,-,3.17,112/2
1513,中興電,107.50,3.08,111,38.39,3.55,112/2
1514,亞力,51.80,2.51,111,22.92,3.15,112/2
1515,力山,42.95,0.0,111,-,2.29,112/2
1516,川飛,17.00,7.41,111,17.00,1.36,112/2
1517,利奇,15.00,6.0,111,14.02,0.88,112/2
1519,華城,271.00,0.92,111,51.92,16.64,112/2
1521,大億,37.60,1.86,111,34.81,1.62,112/2
1522,堤維西,43.60,4.13,111,16.39,1.74,112/2
1524,耿鼎,26.00,3.85,111,14.86,1.73,112/2
1525,江申,78.70,2.67,111,14.66,1.26,112/2
1526,日馳,33.95,10.01,111,8.26,1.45,112/2
1527,鑽全,39.55,6.07,111,10.93,1.21,112/2
1528,恩德,11.85,0.84,111,22.36,0.94,112/2
1529,樂事綠能,32.50,1.66,111,30.66,2.7,112/2
1530,亞崴,30.00,5.33,111,13.64,0.93,112/2
1531,高林股,13.20,6.06,111,660.00,0.68,112/2
1532,勤美,35.50,3.38,111,20.06,1.07,112/2
1533,車王電,57.20,0.0,111,-,2.24,112/2
1535,中宇,53.20,5.64,111,14.04,1.93,112/2
1536,和大,63.90,2.5,111,25.16,2.05,112/2
1537,廣隆,131.50,7.6,111,16.62,2.8,112/2
1538,正峰,11.20,0.0,111,560.00,3.47,112/2
1539,巨庭,23.60,10.59,111,13.11,1.0,112/2
1540,喬福,17.25,3.48,111,13.91,1.07,112/2
1541,錩泰,30.55,3.27,111,-,1.33,112/2
1558,伸興,108.00,5.09,111,29.92,1.37,112/2
1560,中砂,154.50,2.59,111,23.55,3.97,112/2
1568,倉佑,28.75,3.83,111,18.55,1.83,112/2
1582,信錦,63.90,4.69,111,19.91,1.5,112/2
1583,程泰,62.50,4.8,111,11.38,1.36,112/2
1587,吉茂,24.15,4.14,111,19.02,1.22,112/2
1589,永冠-KY,52.80,0.0,111,-,0.7,112/2
1590,亞德客-KY,979.00,1.34,111,32.31,5.07,112/2
1597,直得,64.20,3.12,111,21.19,2.4,112/2
1598,岱宇,34.40,1.45,111,-,1.19,112/2
1603,華電,36.05,1.39,111,14.19,0.95,112/2
1604,聲寶,28.50,5.26,111,14.84,1.32,112/2
1605,華新,36.80,4.89,111,11.25,1.06,112/2
1608,華榮,20.80,1.92,111,11.49,1.21,112/2
1609,大亞,38.45,1.51,111,9.18,2.05,112/2
1611,中電,16.40,1.83,111,48.24,1.25,112/2
1612,宏泰,27.55,5.44,111,16.02,1.22,112/2
1614,三洋電,37.60,2.63,111,31.60,1.8,112/2
1615,大山,38.40,6.51,111,13.52,2.2,112/2
1616,億泰,11.05,0.0,111,22.55,1.21,112/2
1617,榮星,16.20,1.85,111,62.31,1.23,112/2
1618,合機,30.60,1.96,111,22.67,1.3,112/2
1626,艾美特-KY,16.85,5.93,111,-,0.77,112/2
1701,中化,23.00,3.48,111,17.69,0.92,112/2
1702,南僑,49.45,4.04,111,20.95,1.37,112/2
1707,葡萄王,156.00,4.42,111,15.90,2.53,112/2
1708,東鹼,31.10,9.65,111,31.73,1.24,112/2
1709,和益,21.15,8.51,111,16.27,1.28,112/2
1710,東聯,19.10,1.05,111,19.69,1.34,112/2
1711,永光,19.35,1.81,111,56.91,1.26,112/2
1712,興農,36.55,7.66,111,11.28,1.92,112/2
1713,國化,35.00,2.86,111,14.06,1.99,112/2
1714,和桐,8.35,1.2,111,18.98,0.69,112/2
1717,長興,28.35,4.23,111,25.09,1.44,112/2
1718,中纖,7.83,0.0,111,-,0.49,112/2
1720,生達,66.10,3.78,111,13.69,2.46,112/2
1721,三晃,13.35,0.75,111,-,1.1,112/2
1722,台肥,58.90,4.24,111,13.67,1.07,112/2
1723,中碳,113.00,4.42,111,16.31,3.43,112/2
1725,元禎,20.40,4.9,111,14.78,0.86,112/2
1726,永記,73.60,4.76,111,15.05,1.27,112/2
1727,中華化,29.20,2.5,111,34.35,1.76,112/2
1730,花仙子,57.50,5.22,111,15.29,2.11,112/2
1731,美吾華,20.45,5.38,111,16.23,1.38,112/2
1732,毛寶,24.40,0.0,111,-,2.15,112/2
1733,五鼎,26.90,5.2,111,15.82,1.54,112/2
1734,杏輝,32.15,3.11,111,20.09,1.84,112/2
1735,日勝化,16.90,2.96,111,35.21,1.15,112/2
1736,喬山,75.20,0.8,111,51.16,2.56,112/2
1737,臺鹽,33.50,4.48,111,16.83,1.05,112/2
1752,南光,56.40,4.08,111,13.46,2.41,112/2
1760,寶齡富錦,102.50,1.95,111,410.00,4.69,112/2
1762,中化生,59.00,2.2,111,11.46,1.38,112/2
1773,勝一,130.50,2.76,111,19.92,4.13,112/2
