證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,38.90,5.14,110,22.75,1.23,111/2
1102,亞泥,42.35,8.03,110,10.46,0.97,111/2
1103,嘉泥,18.00,3.61,110,25.00,0.54,111/2
1104,環泥,22.15,4.51,110,10.16,0.74,111/2
1108,幸福,10.75,5.58,110,14.53,0.97,111/2
1109,信大,17.60,8.52,110,12.39,0.81,111/2
1110,東泥,18.20,1.1,110,151.67,1.23,111/2
1201,味全,20.20,2.48,110,20.00,1.45,111/2
1203,味王,32.25,3.41,110,20.54,1.47,111/2
1210,大成,48.70,4.11,110,23.53,2.06,111/2
1213,大飲,7.44,0.0,110,-,1.06,111/2
1215,卜蜂,79.90,5.01,110,15.37,2.61,111/2
1216,統一,65.70,4.11,110,20.53,3.29,111/2
1217,愛之味,9.93,3.02,110,90.27,0.77,111/2
1218,泰山,33.85,2.95,110,29.18,2.43,111/2
1219,福壽,21.55,5.1,110,18.42,1.58,111/2
1220,台榮,15.95,6.27,110,26.15,1.26,111/2
1225,福懋油,52.40,3.05,110,22.78,3.32,111/2
1227,佳格,40.95,4.64,110,23.81,2.22,111/2
1229,聯華,56.50,4.07,110,20.11,2.24,111/2
1231,聯華食,74.00,3.51,110,17.66,3.21,111/2
1232,大統益,160.00,3.75,110,19.12,5.38,111/2
1233,天仁,33.40,2.4,110,48.41,2.16,111/2
1234,黑松,33.80,5.03,110,16.82,0.76,111/2
1235,興泰,59.60,6.38,110,37.02,1.73,111/2
1236,宏亞,25.50,1.96,110,7.46,0.92,111/2
1256,鮮活果汁-KY,220.00,5.91,110,19.21,2.20,111/2
1301,台塑,90.00,9.11,110,7.75,1.53,111/2
1303,南亞,67.80,11.06,110,7.68,1.39,111/2
1304,台聚,23.40,9.4,110,7.11,1.05,111/2
1305,華夏,23.35,10.71,110,9.30,1.35,111/2
1307,三芳,21.25,2.35,110,66.41,1.04,111/2
1308,亞聚,27.05,11.09,110,6.94,1.18,111/2
1309,台達化,22.20,11.26,110,6.79,1.17,111/2
1310,台苯,14.45,1.04,110,-,1.10,111/2
1312,國喬,18.70,10.7,110,6.38,0.51,111/2
1313,聯成,13.75,7.27,110,-,0.65,111/2
1314,中石化,10.25,3.9,110,64.06,0.49,111/2
1315,達新,70.70,6.36,110,15.61,0.62,111/2
1316,上曜,15.15,0.0,110,168.33,1.30,111/2
1319,東陽,54.70,1.55,110,23.08,1.44,111/2
1321,大洋,37.15,1.88,110,70.09,1.32,111/2
1323,永裕,33.45,4.78,110,14.05,1.31,111/2
1324,地球,11.00,1.82,110,-,0.88,111/2
1325,恆大,27.90,7.17,110,-,0.86,111/2
1326,台化,67.50,7.11,110,15.52,1.08,111/2
1337,再生-KY,6.70,0.0,110,-,0.35,111/2
1338,廣華-KY,55.20,4.53,110,14.92,0.72,111/2
1339,昭輝,43.95,4.55,110,9.68,0.91,111/2
1340,勝悅-KY,10.10,0.0,110,-,0.32,111/2
1341,富林-KY,67.00,8.96,110,12.86,2.85,111/2
1342,八貫,72.30,4.15,110,12.66,3.04,111/2
1402,遠東新,31.70,4.73,110,18.22,0.82,111/2
1409,新纖,17.80,7.87,110,7.57,0.83,111/2
1410,南染,44.35,2.93,110,43.48,2.61,111/2
1413,宏洲,10.90,0.0,110,7.73,1.15,111/2
1414,東和,17.65,3.06,110,23.85,1.26,111/2
1416,廣豐,10.65,4.69,110,59.17,0.55,111/2
1417,嘉裕,10.60,3.3,110,-,0.74,111/2
1418,東華,15.45,0.0,110,-,0.73,111/2
1419,新紡,40.30,2.48,110,5.84,1.04,111/2
1423,利華,19.25,3.9,110,128.33,0.89,111/2
1432,大魯閣,13.30,0.0,110,-,1.74,111/2
1434,福懋,27.25,3.67,110,12.67,0.74,111/2
1436,華友聯,57.00,7.28,110,50.89,2.05,111/2
