證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,21.50,4.65,113,-,0.74,114/3
1102,亞泥,37.40,5.88,113,11.16,0.76,114/3
1103,嘉泥,13.45,4.09,113,31.28,0.49,114/3
1104,環泥,30.65,5.55,113,13.04,0.91,114/3
1108,幸福,15.10,4.97,113,6.45,1.07,114/3
1109,信大,15.75,5.71,113,14.45,0.66,114/3
1110,東泥,17.00,1.76,113,43.59,1.03,114/3
1201,味全,15.05,3.32,113,26.88,1.02,114/3
1203,味王,39.40,3.05,113,19.13,1.53,114/3
1210,大成,52.50,5.39,113,13.36,1.77,114/3
1213,大飲,10.15,3.45,113,1.15,0.87,114/3
1215,卜蜂,137.50,3.27,113,13.45,3.49,114/3
1216,統一,75.20,3.99,113,21.61,3.35,114/3
1217,愛之味,10.20,3.63,113,37.78,0.67,114/3
1218,泰山,18.45,7.32,113,14.08,0.71,114/3
1219,福壽,13.65,3.66,113,31.74,1.03,114/3
1220,台榮,12.60,5.56,113,50.40,0.95,114/3
1225,福懋油,30.90,2.23,113,22.07,1.98,114/3
1227,佳格,30.60,4.58,113,20.96,1.56,114/3
1229,聯華,47.35,3.8,113,18.50,1.48,114/3
1231,聯華食,94.90,2.74,113,26.29,4.19,114/3
1232,大統益,143.50,4.88,113,17.83,4.17,114/3
1233,天仁,30.80,3.08,113,38.50,2.09,114/3
1234,黑松,37.20,5.11,113,18.98,0.8,114/3
1235,興泰,49.40,5.06,113,-,0.67,114/3
1236,宏亞,25.05,2.4,113,-,0.87,114/3
1256,鮮活果汁-KY,154.50,3.04,113,15.98,1.53,114/3
1301,台塑,42.55,1.18,113,-,0.93,114/3
1303,南亞,55.60,1.26,113,-,1.34,114/3
1304,台聚,11.30,1.77,113,-,0.67,114/3
1305,華夏,11.60,1.29,113,-,0.86,114/3
1307,三芳,33.70,8.01,113,11.39,1.42,114/3
1308,亞聚,13.35,1.87,113,-,0.76,114/3
