證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,50.80,6.89,109,12.01,1.48,109/4
1102,亞泥,49.30,7.2,109,11.26,1.12,109/4
1103,嘉泥,24.55,5.7,109,8.96,0.65,109/4
1104,環泥,24.70,4.45,109,12.93,0.87,109/4
1108,幸福,17.05,4.11,109,17.58,1.48,109/4
1109,信大,28.20,5.32,109,9.59,1.29,109/4
1110,東泥,17.00,0.59,109,425.00,1.14,109/4
1201,味全,23.05,2.3,109,21.75,1.70,109/4
1203,味王,36.10,3.05,109,19.94,1.66,109/4
1210,大成,58.60,5.12,109,14.69,2.27,109/4
1213,大飲,8.50,0.0,108,-,0.90,109/4
1215,卜蜂,79.90,5.01,108,12.93,2.58,109/4
1216,統一,73.00,3.7,109,19.26,3.62,109/4
1217,愛之味,11.40,0.0,108,24.26,0.93,109/4
1218,泰山,29.80,4.7,109,17.03,2.06,109/4
1219,福壽,25.40,1.57,108,13.30,1.85,109/4
1220,台榮,17.20,5.81,109,16.86,1.29,109/4
1225,福懋油,54.40,2.57,109,31.63,3.61,109/4
1227,佳格,55.60,4.5,109,15.71,2.86,109/4
1229,聯華,47.60,5.67,109,19.59,1.91,109/4
1231,聯華食,58.70,4.43,109,15.70,2.66,109/4
1232,大統益,164.50,3.65,109,17.39,5.22,110/1
1233,天仁,36.60,2.19,109,58.10,2.21,109/4
1234,黑松,36.05,4.99,109,15.81,0.80,110/1
1235,興泰,35.00,4.29,109,53.85,1.18,109/4
1236,宏亞,15.00,1.33,109,-,1.01,109/4
1256,鮮活果汁-KY,451.50,2.66,109,19.64,5.79,109/4
1301,台塑,108.00,2.22,109,34.29,2.07,109/4
1303,南亞,88.00,2.73,109,27.16,2.03,109/4
1304,台聚,35.90,2.79,109,15.96,1.83,109/4
1305,華夏,39.85,5.77,109,13.51,2.27,109/4
1307,三芳,21.55,2.32,109,39.18,1.09,109/4
1308,亞聚,33.00,4.24,109,17.37,1.59,109/4
1309,台達化,45.05,6.66,109,8.07,2.44,109/4
1310,台苯,20.40,2.45,109,37.09,1.48,109/4
1312,國喬,31.30,0.0,108,7.05,1.03,109/4
1313,聯成,27.15,3.68,109,8.23,1.38,110/1
1314,中石化,15.10,1.99,108,71.90,0.70,109/4
1315,達新,73.40,10.9,109,1.81,0.81,109/4
1316,上曜,12.70,0.0,108,63.50,1.20,109/4
1319,東陽,36.45,2.19,109,26.22,0.99,109/4
1321,大洋,39.95,2.5,109,12.33,1.33,109/4
1323,永裕,34.80,4.6,109,10.77,1.42,109/4
1324,地球,11.80,2.54,109,53.64,0.91,109/4
1325,恆大,85.00,14.12,109,3.67,1.94,109/4
1326,台化,91.10,2.74,109,27.28,1.55,109/4
1337,再生-KY,8.79,0.0,108,-,0.41,109/4
1338,廣華-KY,66.50,5.26,109,18.95,0.88,109/4
1339,昭輝,40.15,4.98,109,25.25,0.86,109/4
1340,勝悅-KY,11.45,0.0,108,-,0.32,109/4
1341,富林-KY,81.70,7.34,109,12.99,3.32,109/4
1342,八貫,56.40,4.43,109,19.52,2.62,109/4
1402,遠東新,32.65,4.13,109,21.62,0.86,109/4
1409,新纖,22.90,4.8,109,12.79,1.17,109/4
1410,南染,36.30,2.48,109,38.21,2.10,109/4
1413,宏洲,12.55,0.0,108,-,1.59,109/4
1414,東和,18.60,1.34,109,42.27,1.29,110/1
1416,廣豐,11.85,4.22,109,-,0.62,109/4
1417,嘉裕,13.80,2.17,109,-,1.02,109/4
1418,東華,11.00,0.0,108,-,1.47,109/4
1419,新紡,42.60,2.35,109,34.92,1.40,109/4
1423,利華,22.30,8.07,109,8.71,1.03,109/4
1432,大魯閣,15.20,26.32,108,-,1.42,109/4
1434,福懋,33.30,3.0,109,26.64,0.91,109/4
1435,中福,20.65,0.0,108,-,3.11,109/4
1436,華友聯,40.00,5.0,109,21.28,1.41,109/4
1437,勤益控,25.25,2.77,109,14.35,0.80,109/4
1438,三地開發,31.10,0.0,108,69.11,5.69,109/4
1439,雋揚,25.10,19.92,108,-,1.04,109/4
1440,南紡,28.20,1.24,109,49.47,1.86,109/4
1441,大東,15.00,0.0,108,-,1.84,109/4
1442,名軒,17.50,2.86,109,83.33,1.16,109/4
1443,立益物流,12.80,0.0,108,-,1.49,109/4
1444,力麗,14.25,0.0,108,-,1.31,109/4
1445,大宇,13.25,1.51,109,-,1.09,109/4
1446,宏和,29.90,1.0,109,-,2.68,109/4
1447,力鵬,14.30,0.0,108,-,1.24,109/4
1449,佳和,19.55,0.0,108,-,1.63,109/4
1451,年興,20.30,2.96,109,-,0.55,109/4
1452,宏益,23.70,2.95,109,32.47,1.25,109/4
1453,大將,11.55,1.73,108,77.00,0.91,109/4
1454,台富,11.10,1.8,109,-,0.89,109/4
1455,集盛,17.10,1.75,109,-,1.40,109/4
1456,怡華,18.05,0.0,108,24.73,1.31,109/4
1457,宜進,19.00,7.89,109,6.57,0.92,109/4
1459,聯發,14.45,0.0,108,14.60,1.56,110/1
1460,宏遠,11.50,0.0,108,-,1.46,109/4
1463,強盛新,13.65,2.2,109,41.36,1.05,109/4
1464,得力,18.05,8.31,108,-,1.48,109/4
1465,偉全,13.05,2.3,109,-,0.79,109/4
1466,聚隆,16.60,0.0,108,43.68,1.17,109/4
1467,南緯,19.00,0.0,108,26.39,1.39,109/4
1468,昶和,14.85,0.0,108,57.12,1.94,109/4
1470,大統新創,18.15,2.31,109,44.27,1.61,109/4
1471,首利,12.45,0.0,108,4.73,1.79,109/4
1472,三洋實業,10.10,0.0,108,-,3.33,109/4
1473,台南,18.70,1.07,109,-,0.83,109/4
1474,弘裕,18.00,2.22,109,21.69,1.18,109/4
1475,業旺,48.00,0.0,108,685.71,7.68,109/4
1476,儒鴻,551.00,2.0,109,35.53,7.89,109/4
1477,聚陽,253.00,3.16,109,27.06,5.52,109/4
1503,士電,50.30,3.18,109,17.17,1.04,109/4
1504,東元,32.35,3.55,109,17.87,1.01,109/4
1506,正道,10.45,0.0,108,-,2.00,109/4
1507,永大,62.60,3.04,109,19.56,2.16,109/4
1512,瑞利,4.90,0.0,108,-,6.28,109/4
1513,中興電,49.50,4.44,109,15.14,2.17,109/4
1514,亞力,25.05,4.79,109,16.59,1.65,109/4
1515,力山,92.80,3.88,109,20.58,4.51,109/4
1516,川飛,22.15,3.39,109,31.20,1.85,110/1
1517,利奇,28.60,1.22,109,37.63,1.96,109/4
1519,華城,45.55,2.85,109,26.03,3.35,109/4
1521,大億,52.60,2.47,109,25.05,2.28,109/4
1522,堤維西,22.65,2.65,109,26.96,1.10,109/4
1524,耿鼎,10.55,1.99,109,47.95,0.79,109/4
1525,江申,69.00,3.19,109,15.65,1.17,109/4
1526,日馳,48.20,3.73,109,13.81,2.43,110/1
1527,鑽全,47.45,2.53,108,16.14,1.60,109/4
1528,恩德,10.55,0.95,109,-,0.98,109/4
1529,樂事綠能,17.15,2.92,109,26.38,1.53,109/4
1530,亞崴,37.90,6.6,109,9.67,1.17,109/4
1531,高林股,16.25,1.23,109,-,0.84,109/4
1532,勤美,37.25,2.77,109,25.17,1.17,109/4
1533,車王電,56.10,0.89,108,65.23,2.25,109/4
1535,中宇,40.60,3.33,109,19.61,1.65,110/1
1536,和大,96.60,1.14,109,86.25,3.87,109/4
1537,廣隆,149.00,6.71,109,13.64,2.89,110/1
1538,正峰,11.10,0.0,108,-,1.69,109/4
1539,巨庭,19.40,4.12,108,-,1.01,109/4
1540,喬福,16.80,2.98,109,-,1.07,109/4
1541,錩泰,56.50,5.31,109,9.76,2.60,109/4
1558,伸興,173.50,5.48,109,12.61,2.11,109/4
1560,中砂,68.50,4.09,108,18.27,2.11,110/1
1568,倉佑,27.65,1.08,109,276.50,1.90,109/4
1582,信錦,88.50,5.65,109,11.42,1.83,110/1
1583,程泰,62.80,4.78,109,14.31,1.43,109/4
1587,吉茂,31.80,6.29,109,11.95,1.61,109/4
1589,永冠-KY,81.30,1.85,109,17.52,1.04,109/4
1590,亞德客-KY,"1,060.00",0.86,109,34.03,9.09,110/1
1592,英瑞-KY,3.96,0.0,108,-,0.48,109/4
1597,直得,106.50,1.41,109,38.17,4.18,110/1
1598,岱宇,98.20,7.64,109,9.33,2.73,109/4
1603,華電,40.05,1.25,109,19.54,1.18,109/4
1604,聲寶,30.30,8.25,109,6.25,1.44,109/4
1605,華新,29.00,3.1,109,14.01,1.11,109/4
1608,華榮,29.30,2.39,109,38.55,1.83,109/4
1609,大亞,34.10,2.05,109,23.52,2.58,109/4
1611,中電,12.55,2.39,109,52.29,0.96,109/4
1612,宏泰,30.35,3.95,109,18.51,1.81,109/4
1614,三洋電,35.25,2.7,109,25.92,1.72,109/4
1615,大山,43.80,4.57,108,16.40,2.65,109/4
1616,億泰,10.25,0.0,108,"1,025.00",1.29,109/4
1617,榮星,22.60,2.65,109,22.16,1.83,109/4
1618,合機,20.65,1.45,108,20.65,1.08,109/4
1626,艾美特-KY,27.65,3.62,109,24.69,1.23,109/4
1701,中化,23.80,4.2,109,12.66,1.07,109/4
1702,南僑,56.20,3.56,109,14.67,2.11,109/4
1707,葡萄王,172.50,3.71,109,18.49,3.55,109/4
1708,東鹼,28.35,6.35,109,37.30,1.12,109/4
1709,和益,18.30,6.56,109,15.78,1.22,109/4
1710,東聯,23.40,1.28,108,-,1.61,110/1
1711,永光,18.35,1.63,109,47.05,1.24,109/4
1712,興農,22.55,5.76,109,13.26,1.34,109/4
1713,國化,24.00,2.75,109,39.34,1.55,109/4
1714,和桐,11.10,0.0,108,6.61,0.90,109/4
1717,長興,40.75,3.68,109,19.88,2.21,109/4
1718,中纖,11.80,4.24,109,16.16,0.66,109/4
1720,生達,40.25,3.73,108,11.73,1.69,110/1
1721,三晃,11.75,4.26,109,4.14,0.87,109/4
1722,台肥,57.80,3.98,109,23.12,1.10,109/4
1723,中碳,116.00,2.41,109,37.54,4.12,109/4
1724,台硝,15.80,1.58,109,-,1.06,110/1
1725,元禎,21.75,4.41,109,13.59,1.15,110/1
1726,永記,74.00,4.73,109,14.42,1.37,109/4
1727,中華化,12.05,1.66,108,-,1.03,109/4
1730,花仙子,71.30,5.41,109,12.60,2.48,110/1
1731,美吾華,19.30,5.18,109,14.96,1.37,109/4
1732,毛寶,30.20,1.66,109,33.19,2.61,109/4
1733,五鼎,24.40,4.51,109,25.68,1.47,109/4
1734,杏輝,28.95,0.69,109,-,1.77,109/4
1735,日勝化,18.30,2.73,109,24.73,1.22,109/4
1736,喬山,82.30,1.7,108,36.58,2.66,109/4
1737,臺鹽,33.05,4.08,109,18.06,1.06,109/4
1760,寶齡富錦,75.50,0.93,109,209.72,4.67,109/4
1762,中化生,65.80,2.28,109,9.59,2.04,109/4
1773,勝一,116.00,3.97,109,16.32,3.40,110/1
1776,展宇,19.00,5.26,109,29.69,1.36,109/4
1783,和康生,32.05,2.53,109,35.22,2.59,109/4
1786,科妍,57.00,3.18,109,27.14,2.48,109/4
1789,神隆,27.60,1.81,109,76.67,2.07,109/4
1795,美時,74.10,0.0,108,17.73,2.08,109/4
1802,台玻,31.60,1.58,109,37.18,2.10,109/4
1805,寶徠,14.65,0.0,108,-,2.43,109/4
1806,冠軍,13.85,0.0,108,-,1.09,109/4
1808,潤隆,55.40,0.72,109,173.13,4.04,109/4
1809,中釉,14.65,1.37,109,-,0.84,109/4
1810,和成,12.60,0.0,108,52.50,0.79,109/4
1817,凱撒衛,37.80,5.29,109,12.39,1.60,109/4
1903,士紙,54.60,0.0,108,-,4.16,109/4
1904,正隆,42.80,4.21,109,12.74,1.87,109/4
1905,華紙,22.90,0.0,108,-,1.68,109/4
1906,寶隆,22.25,1.8,109,35.89,0.53,109/4
1907,永豐餘,35.80,4.19,109,11.40,1.32,109/4
1909,榮成,26.20,2.29,109,35.41,1.32,109/4
2002,中鋼,39.25,0.76,109,654.17,2.07,109/4
2006,東和鋼鐵,54.20,2.77,109,16.13,2.09,109/4
2007,燁興,14.85,0.0,108,-,1.06,109/4
2008,高興昌,19.40,0.0,108,-,1.41,109/4
2009,第一銅,58.30,1.37,109,265.00,4.61,109/4
2010,春源,23.55,2.55,109,29.81,1.46,109/4
2012,春雨,29.25,2.05,109,39.00,2.22,109/4
2013,中鋼構,47.50,5.89,109,14.57,1.91,109/4
2014,中鴻,43.20,0.69,109,26.34,3.62,110/1
2015,豐興,82.90,4.22,109,17.34,2.37,110/1
2017,官田鋼,21.50,0.93,109,537.50,1.79,109/4
2020,美亞,27.50,6.18,109,15.63,1.95,109/4
2022,聚亨,14.00,0.0,108,-,1.64,109/4
2023,燁輝,21.95,0.0,108,56.28,1.57,109/4
2024,志聯,19.30,1.3,109,33.28,1.62,110/1
2025,千興,3.80,0.0,108,-,2.47,109/4
2027,大成鋼,45.95,1.74,109,-,2.55,109/4
2028,威致,34.30,0.0,108,18.54,3.72,109/4
2029,盛餘,35.40,1.41,109,45.97,1.28,109/4
2030,彰源,18.10,2.76,109,17.92,1.26,110/1
2031,新光鋼,74.60,2.68,109,27.73,3.00,109/4
2032,新鋼,20.45,2.59,109,35.26,1.56,109/4
2033,佳大,17.85,1.68,109,71.40,1.38,109/4
2034,允強,29.40,5.1,109,30.31,1.41,109/4
2038,海光,32.90,1.52,109,37.82,1.95,109/4
2049,上銀,374.50,0.61,109,47.77,4.43,110/1
2059,川湖,349.50,1.75,109,28.60,2.99,109/4
2062,橋椿,30.50,0.33,109,53.51,0.95,110/1
2069,運錩,24.70,2.02,108,95.00,1.16,109/4
2101,南港,39.90,2.38,109,38.00,2.97,109/4
2102,泰豐,23.20,0.09,109,96.67,1.41,109/4
2103,台橡,36.75,0.98,109,-,2.15,109/4
2104,國際中橡,28.85,0.35,109,38.47,0.94,109/4
2105,正新,49.50,2.42,109,26.76,1.99,109/4
2106,建大,42.40,2.36,109,39.63,2.02,109/4
2107,厚生,26.20,5.73,109,9.96,0.80,109/4
2108,南帝,134.50,2.97,109,18.65,6.09,109/4
2109,華豐,19.10,0.0,108,17.05,2.11,109/4
2114,鑫永銓,123.50,4.86,109,16.71,3.47,109/4
2115,六暉-KY,51.00,4.9,109,7.75,1.69,109/4
2201,裕隆,40.40,2.48,109,14.58,0.82,109/4
2204,中華,69.00,10.14,109,11.66,0.91,109/4
2206,三陽工業,30.40,4.28,109,12.51,1.64,109/4
2207,和泰車,584.00,2.91,109,23.03,4.87,109/4
2208,台船,23.90,0.0,108,-,2.26,109/4
2211,長榮鋼,56.40,3.9,109,21.28,1.59,109/4
2227,裕日車,279.00,7.62,108,12.80,3.86,109/4
2228,劍麟,77.00,1.36,109,58.78,1.59,109/4
2231,為升,219.00,0.55,109,108.96,8.74,109/4
2233,宇隆,112.50,2.93,108,18.06,2.42,109/4
2236,百達-KY,29.10,1.27,109,42.17,1.17,109/4
2239,英利-KY,93.50,1.98,109,22.97,1.00,109/4
2241,艾姆勒,59.50,1.01,109,743.75,3.09,109/4
2243,宏旭-KY,11.20,0.0,108,-,0.93,109/4
2247,汎德永業,240.50,4.57,109,18.12,1.71,109/4
2301,光寶科,65.80,5.17,109,12.03,2.17,110/1
2302,麗正,21.95,1.37,109,34.30,2.10,109/4
2303,聯電,51.80,3.09,109,17.15,2.57,110/1
2305,全友,9.93,0.0,108,124.13,0.93,109/4
2308,台達電,283.50,1.94,109,24.55,4.79,110/1
2312,金寶,15.80,1.9,109,143.64,1.43,109/4
2313,華通,38.70,3.88,109,9.90,1.58,109/4
2314,台揚,36.55,0.0,108,-,3.44,109/4
2316,楠梓電,31.10,4.82,109,13.64,0.77,109/4
2317,鴻海,110.00,3.64,109,14.99,1.18,109/4
2321,東訊,9.38,0.0,108,-,3.78,109/4
2323,中環,11.35,6.17,109,113.50,0.69,109/4
2324,仁寶,23.90,6.69,109,11.12,0.97,109/4
2327,國巨*,490.50,2.04,109,18.67,3.49,109/4
2328,廣宇,37.90,1.72,109,29.61,1.76,109/4
2329,華泰,17.20,0.87,108,-,1.67,109/4
2330,台積電,585.00,1.71,109,29.29,8.20,109/4
2331,精英,26.30,3.8,109,239.09,1.33,109/4
2332,友訊,20.30,1.48,109,9.81,1.42,110/1
2337,旺宏,42.00,2.86,109,15.50,2.08,110/1
2338,光罩,75.00,2.0,109,22.52,4.36,109/4
2340,台亞,25.50,5.45,109,16.67,1.25,109/4
2342,茂矽,34.20,0.0,108,24.26,2.47,109/4
2344,華邦電,31.40,0.64,109,95.15,1.91,109/4
2345,智邦,291.00,2.23,109,32.12,11.20,109/4
2347,聯強,55.00,6.0,109,11.25,1.68,109/4
2348,海悅,105.00,7.62,109,7.32,3.13,109/4
2349,錸德,10.95,0.0,108,-,1.26,109/4
2351,順德,76.30,2.36,109,39.74,2.45,109/4
2352,佳世達,32.80,2.29,108,12.91,1.79,109/4
2353,宏��,31.85,4.71,109,15.85,1.59,109/4
2354,鴻準,63.60,2.83,109,19.04,0.82,109/4
2355,敬鵬,31.40,1.59,109,261.67,0.82,109/4
2356,英業達,26.70,6.93,109,12.71,1.65,109/4
2357,華碩,380.50,6.83,109,10.64,1.40,109/4
2358,廷鑫,17.45,1.15,108,158.64,1.33,109/4
2359,所羅門,18.30,2.73,109,152.50,0.70,109/4
2360,致茂,179.00,2.51,109,32.31,4.67,109/4
2362,藍天,30.40,1.97,109,27.14,0.45,109/4
2363,矽統,22.00,7.27,109,-,0.79,109/4
2364,倫飛,3.61,0.0,108,32.82,2.62,109/4
2365,昆盈,13.25,2.26,109,20.38,1.00,109/4
2367,燿華,20.35,3.93,108,-,1.30,109/4
2368,金像電,49.45,3.03,109,12.95,2.89,109/4
2369,菱生,17.20,0.0,108,-,1.30,109/4
2371,大同,24.55,0.0,108,-,1.63,109/4
2373,震旦行,92.00,6.52,109,14.31,2.70,109/4
2374,佳能,17.15,1.75,108,-,0.86,109/4
2375,凱美,102.50,1.95,109,24.46,1.82,109/4
2376,技嘉,123.50,4.05,109,17.95,2.87,109/4
2377,微星,194.00,3.14,109,15.06,4.14,110/1
2379,瑞昱,499.00,2.81,109,28.98,8.65,109/4
2380,虹光,13.35,0.0,108,-,2.17,109/4
2382,廣達,94.10,5.53,109,14.32,2.51,109/4
2383,台光電,165.00,4.24,109,14.01,3.12,110/1
2385,群光,80.70,6.82,109,10.36,2.04,109/4
2387,精元,62.50,3.2,109,9.83,1.61,109/4
2388,威盛,50.10,0.0,108,3.88,2.27,110/1
2390,云辰,18.90,0.0,108,20.77,1.72,109/4
2392,正崴,43.10,5.8,109,10.62,0.88,109/4
2393,億光,43.10,5.22,109,15.45,1.09,109/4
2395,研華,343.00,2.07,109,33.69,8.45,110/1
2397,友通,66.80,7.49,108,18.87,2.57,109/4
2399,映泰,27.65,1.45,109,34.56,2.29,109/4
2401,凌陽,29.80,1.78,109,54.18,2.08,109/4
2402,毅嘉,18.00,2.78,109,45.00,0.94,109/4
2404,漢唐,229.00,7.42,109,10.82,4.36,109/4
2405,輔信,12.90,0.0,108,75.88,1.30,109/4
2406,國碩,18.20,0.0,108,-,2.05,109/4
2408,南亞科,82.70,1.57,109,30.18,1.62,110/1
2409,友達,27.00,1.11,109,75.00,1.40,109/4
2412,中華電,112.00,3.85,109,25.99,2.30,109/4
2413,環科,24.40,0.0,108,-,1.95,109/4
2414,精技,28.45,6.33,109,12.64,1.66,109/4
2415,錩新,34.75,1.44,109,52.65,1.99,109/4
2417,圓剛,43.80,4.57,109,6.85,2.04,109/4
2419,仲琦,21.60,4.63,109,22.27,1.39,110/1
2420,新巨,37.40,6.82,109,12.90,1.78,109/4
2421,建準,48.80,4.92,109,14.40,2.67,109/4
2423,固緯,24.75,4.85,109,18.07,1.54,109/4
2424,隴華,26.05,0.0,108,-,3.81,109/4
2425,承啟,33.90,0.88,108,22.45,1.90,109/4
2426,鼎元,26.00,2.88,109,25.74,2.00,109/4
2427,三商電,12.45,2.41,109,17.29,1.02,110/1
2428,興勤,164.50,3.34,109,15.22,2.88,109/4
2429,銘旺科,17.55,0.0,108,-,2.87,109/4
2430,燦坤,26.90,5.76,109,14.54,0.94,109/4
2431,聯昌,13.20,1.89,109,31.43,1.06,109/4
2433,互盛電,53.50,6.73,109,13.61,1.85,109/4
2434,統懋,38.70,0.0,108,-,3.11,109/4
2436,偉詮電,73.90,2.17,109,38.09,4.09,109/4
2438,翔耀,12.15,0.0,108,173.57,1.24,109/4
2439,美律,105.50,4.89,109,17.04,2.09,110/1
2440,太空梭,22.50,0.0,108,14.24,2.49,109/4
2441,超豐,68.90,4.5,109,12.85,2.06,110/1
2442,新美齊,11.35,2.64,109,17.73,0.82,109/4
2443,昶虹,3.20,0.0,108,-,0.96,109/4
2444,兆勁,14.75,0.0,108,-,1.74,109/4
2449,京元電子,46.50,4.3,109,15.66,1.94,109/4
2450,神腦,33.65,4.46,109,17.35,1.43,110/1
2451,創見,74.10,4.12,109,26.56,1.70,109/4
2453,凌群,29.95,5.01,109,17.62,1.59,109/4
2454,聯發科,"1,005.00",1.04,108,38.86,4.28,109/4
2455,全新,108.50,2.39,109,32.58,6.42,110/1
2456,奇力新,100.50,1.99,109,17.36,1.04,109/4
2457,飛宏,34.45,0.0,108,-,2.45,109/4
2458,義隆,199.00,4.52,109,17.86,6.41,109/4
2459,敦吉,53.90,6.12,109,12.68,1.26,109/4
2460,建通,38.30,0.0,108,-,2.95,109/4
2461,光群雷,22.35,4.3,109,23.28,1.32,109/4
2462,良得電,29.90,2.68,109,34.37,1.63,109/4
2464,盟立,46.35,4.31,109,17.69,2.21,109/4
2465,麗臺,45.90,0.0,108,91.80,7.75,109/4
2466,冠西電,32.90,0.0,108,822.50,3.14,109/4
2467,志聖,52.30,5.16,109,17.79,3.11,109/4
2468,華經,17.90,2.23,109,32.55,1.10,109/4
2471,資通,27.95,5.37,109,13.50,1.72,109/4
2472,立隆電,62.00,4.84,109,13.28,1.80,109/4
2474,可成,191.50,6.27,109,6.90,0.92,109/4
2476,鉅祥,36.00,3.33,109,23.23,1.41,109/4
2477,美隆電,35.50,4.08,109,38.59,2.31,109/4
2478,大毅,69.00,4.35,109,14.94,1.71,109/4
2480,敦陽科,70.60,6.09,109,14.68,2.98,110/1
2481,強茂,50.90,2.95,109,18.85,2.38,109/4
2482,連宇,12.35,0.0,108,-,1.05,109/4
2483,百容,22.00,3.18,109,28.95,1.01,109/4
2484,希華,29.10,3.44,109,28.53,1.48,109/4
2485,兆赫,21.10,0.0,108,-,1.04,109/4
2486,一詮,29.95,0.0,108,-,2.13,109/4
2488,漢平,31.45,4.77,109,13.85,1.22,109/4
2489,瑞軒,19.90,0.0,108,2.81,0.94,110/1
2491,吉祥全,22.00,1.82,109,14.67,1.57,109/4
2492,華新科,214.00,2.57,108,13.06,2.52,110/1
2493,揚博,38.25,6.54,109,15.49,2.03,110/1
2495,普安,23.25,1.29,109,-,1.60,109/4
2496,卓越,58.30,7.72,109,17.61,1.36,109/4
2497,怡利電,31.40,0.0,108,-,2.79,110/1
2498,宏達電,39.45,0.0,108,-,1.08,109/4
2501,國建,20.60,4.85,108,16.09,0.98,109/4
2504,國產,27.75,5.41,109,13.21,1.62,109/4
2505,國揚,33.40,7.49,109,2.57,1.37,109/4
2506,太設,11.05,3.62,109,-,0.59,109/4
2509,全坤建,20.35,7.37,109,19.76,1.01,109/4
2511,太子,12.20,3.28,109,24.90,0.82,109/4
2514,龍邦,18.90,0.0,108,6.16,0.73,109/4
2515,中工,10.15,2.27,109,25.38,0.76,109/4
