證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,51.10,6.59,109,12.56,1.45,110/2
1102,亞泥,46.45,7.45,109,9.20,1.1,110/2
1103,嘉泥,21.40,6.54,109,8.92,0.53,110/2
1104,環泥,21.30,5.16,109,10.70,0.73,110/2
1108,幸福,12.00,5.83,109,16.22,1.07,110/2
1109,信大,23.20,6.47,109,7.01,1.01,110/2
1110,東泥,22.10,0.45,109,147.33,1.47,110/2
1201,味全,22.00,2.41,109,18.18,1.66,110/2
1203,味王,32.40,3.4,109,16.62,1.44,110/2
1210,大成,55.20,5.43,109,14.80,2.3,110/2
1213,大飲,8.57,0.0,109,-,0.97,110/2
1215,卜蜂,81.70,5.51,109,12.61,2.83,110/2
1216,統一,69.50,3.88,109,18.39,3.66,110/2
1217,愛之味,10.60,0.0,109,15.36,0.8,110/2
1218,泰山,27.45,5.1,109,16.74,1.82,110/2
1219,福壽,20.25,4.94,109,11.71,1.39,110/2
1220,台榮,15.15,6.6,109,11.48,1.08,110/2
1225,福懋油,46.30,3.02,109,18.90,2.81,110/2
1227,佳格,52.00,4.81,109,15.71,2.81,110/2
1229,聯華,54.60,4.95,109,15.12,2.1,110/2
1231,聯華食,69.40,3.75,109,16.10,3.11,110/2
1232,大統益,158.50,3.79,109,16.58,5.83,110/2
1233,天仁,32.50,2.46,109,65.00,2.07,110/2
1234,黑松,34.20,5.26,109,15.27,0.75,110/2
1235,興泰,35.90,4.18,109,85.48,0.99,110/2
1236,宏亞,13.85,1.44,109,55.40,0.97,110/2
1256,鮮活果汁-KY,386.50,3.1,109,13.22,4.98,110/2
1301,台塑,111.50,2.15,109,12.61,1.98,110/2
1303,南亞,92.10,2.61,109,11.56,1.99,110/2
1304,台聚,39.70,2.52,109,9.57,1.86,110/2
1305,華夏,43.10,5.34,109,8.67,2.36,110/2
1307,三芳,22.10,2.26,109,19.39,1.12,110/2
1308,亞聚,49.35,2.84,109,12.99,1.9,110/2
1309,台達化,40.05,7.49,109,5.56,1.81,110/2
1310,台苯,20.60,2.43,109,11.51,1.38,110/2
1312,國喬,30.35,0.33,109,4.01,0.88,110/2
1313,聯成,26.25,3.81,109,7.11,1.26,110/2
1314,中石化,13.20,0.0,109,18.08,0.59,110/2
1315,達新,64.20,12.46,109,-,0.72,110/2
1316,上曜,14.45,0.0,109,28.33,1.37,110/2
1319,東陽,34.10,2.35,109,23.85,0.94,110/2
1321,大洋,33.05,3.03,109,15.23,1.03,110/2
1323,永裕,34.85,4.59,109,11.62,1.44,110/2
1324,地球,11.10,2.7,109,158.57,0.86,110/2
1325,恆大,45.75,26.23,109,2.55,1.3,110/2
1326,台化,83.70,2.99,109,10.13,1.34,110/2
1337,再生-KY,7.39,0.0,109,-,0.36,110/2
1338,廣華-KY,47.60,7.35,109,9.48,0.62,110/2
1339,昭輝,35.45,5.64,109,21.48,0.78,110/2
1340,勝悅-KY,10.60,0.0,109,-,0.31,110/2
1341,富林-KY,66.00,9.09,109,8.06,2.96,110/2
1342,八貫,52.80,4.73,109,16.60,2.56,110/2
1402,遠東新,29.85,4.52,109,15.08,0.79,110/2
1409,新纖,20.35,5.41,109,10.28,1.02,110/2
1410,南染,35.30,2.55,109,30.96,2.04,110/2
1413,宏洲,10.30,0.0,109,-,1.27,110/2
1414,東和,16.45,1.52,109,32.90,1.13,110/2
1416,廣豐,10.90,4.59,109,-,0.58,110/2
1417,嘉裕,14.65,2.05,109,-,1.01,110/2
1418,東華,11.15,0.0,109,-,2.84,110/2
1419,新紡,41.40,2.42,109,28.55,1.3,110/2
1423,利華,18.15,9.92,109,4.13,0.76,110/2
1432,大魯閣,12.80,0.0,109,-,1.37,110/2
1434,福懋,29.30,3.41,109,31.17,0.76,110/2
1435,中福,21.90,0.0,109,-,2.87,110/2
1436,華友聯,50.30,3.98,109,8.79,1.53,110/2
1437,勤益控,25.05,2.79,109,11.18,0.78,110/2
1438,三地開發,30.35,0.0,109,-,2.81,110/2
1439,雋揚,22.70,0.0,109,-,0.94,110/2
1440,南紡,22.70,1.54,109,11.95,1.4,110/2
1441,大東,9.27,0.0,109,-,1.15,110/2
1442,名軒,22.40,2.23,109,29.09,1.48,110/2
1443,立益物流,15.45,0.0,109,46.82,1.6,110/2
1444,力麗,11.40,0.0,109,380.00,1.02,110/2
1445,大宇,12.05,1.66,109,-,0.98,110/2
1446,宏和,32.85,0.91,109,113.28,2.81,110/2
1447,力鵬,10.90,0.0,109,45.42,0.91,110/2
1449,佳和,15.70,0.0,109,18.05,1.2,110/2
