證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,52.90,6.62,109,12.51,1.54,109/4
1102,亞泥,50.90,6.97,109,11.62,1.16,109/4
1103,嘉泥,25.35,5.52,109,9.25,0.67,109/4
1104,環泥,26.50,4.15,109,13.87,0.93,109/4
1108,幸福,18.00,3.89,109,18.56,1.56,109/4
1109,信大,29.90,5.02,109,10.17,1.36,109/4
1110,東泥,17.05,0.59,109,426.25,1.14,109/4
1201,味全,23.75,2.23,109,22.41,1.76,109/4
1203,味王,36.45,3.02,109,20.14,1.68,109/4
1210,大成,60.50,4.96,109,14.14,2.53,110/1
1213,大飲,8.75,0.0,108,-,0.92,109/4
1215,卜蜂,80.50,4.97,108,13.03,2.60,109/4
1216,統一,75.20,3.59,109,19.84,3.73,109/4
1217,愛之味,11.95,0.0,108,25.43,0.97,109/4
1218,泰山,31.35,4.47,109,17.91,2.17,109/4
1219,福壽,26.90,1.49,108,14.08,1.96,109/4
1220,台榮,18.60,5.38,109,18.24,1.39,109/4
1225,福懋油,52.00,2.69,109,30.23,3.45,109/4
1227,佳格,56.40,4.43,109,15.93,2.90,109/4
1229,聯華,48.70,5.54,109,20.04,1.95,109/4
1231,聯華食,61.70,4.21,109,14.62,2.67,110/1
1232,大統益,167.00,3.59,109,17.65,5.30,110/1
1233,天仁,36.65,2.18,109,58.17,2.21,109/4
1234,黑松,36.25,4.97,109,15.90,0.80,110/1
1235,興泰,34.45,4.35,109,53.00,1.16,109/4
1236,宏亞,15.00,1.33,109,-,1.01,109/4
1256,鮮活果汁-KY,451.50,2.66,109,19.64,5.79,109/4
1301,台塑,106.00,2.26,109,33.65,2.03,109/4
1303,南亞,89.00,2.7,109,27.47,2.05,109/4
1304,台聚,36.25,2.76,109,16.11,1.85,109/4
1305,華夏,36.90,6.23,109,9.51,1.93,110/1
1307,三芳,22.25,2.25,109,40.45,1.12,109/4
1308,亞聚,31.50,4.44,109,16.58,1.51,109/4
1309,台達化,44.10,6.8,109,7.90,2.39,109/4
1310,台苯,21.20,2.36,109,38.55,1.54,109/4
1312,國喬,28.90,0.0,108,6.51,0.95,109/4
1313,聯成,28.15,3.55,109,8.53,1.43,110/1
1314,中石化,15.05,1.99,108,71.67,0.70,109/4
1315,達新,74.60,10.72,109,1.84,0.82,109/4
1316,上曜,13.70,0.0,108,68.50,1.30,109/4
1319,東陽,36.90,2.17,109,26.55,1.01,109/4
1321,大洋,40.30,2.48,109,12.44,1.35,109/4
1323,永裕,34.90,4.58,109,10.80,1.42,109/4
1324,地球,11.85,2.53,109,53.86,0.92,109/4
1325,恆大,85.40,14.05,109,3.69,1.95,109/4
1326,台化,91.60,2.73,109,14.47,1.46,110/1
1337,再生-KY,9.00,0.0,108,-,0.42,109/4
1338,廣華-KY,67.80,5.16,109,13.45,0.88,110/1
1339,昭輝,39.80,5.03,109,25.03,0.85,109/4
1340,勝悅-KY,12.20,0.0,108,-,0.34,110/1
1341,富林-KY,82.90,7.24,109,13.18,3.37,109/4
1342,八貫,56.20,4.45,109,19.45,2.61,109/4
1402,遠東新,33.90,3.98,109,22.45,0.89,109/4
1409,新纖,24.20,4.55,109,13.52,1.23,109/4
1410,南染,37.10,2.43,109,39.05,2.14,109/4
1413,宏洲,13.00,0.0,108,-,1.65,109/4
1414,東和,20.80,1.2,109,47.27,1.44,110/1
1416,廣豐,12.35,4.05,109,-,0.65,109/4
1417,嘉裕,15.60,1.92,109,-,1.11,110/1
1418,東華,11.45,0.0,108,-,1.53,109/4
1419,新紡,43.10,2.32,109,35.33,1.42,109/4
1423,利華,23.00,7.83,109,8.98,1.06,109/4
1432,大魯閣,15.60,25.64,108,-,1.46,109/4
1434,福懋,33.80,2.96,109,24.49,0.92,110/1
1435,中福,21.05,0.0,108,-,3.17,109/4
1436,華友聯,40.20,4.98,109,17.03,1.38,110/1
1437,勤益控,26.35,2.66,109,11.66,0.84,110/1
1438,三地開發,31.15,0.0,108,69.22,5.69,109/4
1439,雋揚,25.30,19.76,108,-,1.04,109/4
1440,南紡,31.65,1.11,109,55.53,2.09,109/4
1441,大東,14.35,0.0,108,-,1.76,109/4
1442,名軒,17.65,2.83,109,84.05,1.17,109/4
1443,立益物流,13.40,0.0,108,-,1.56,109/4
1444,力麗,14.95,0.0,108,-,1.38,109/4
1445,大宇,13.10,1.53,109,-,1.07,109/4
1446,宏和,29.30,1.02,109,-,2.62,109/4
1447,力鵬,14.40,0.0,108,-,1.25,109/4
1449,佳和,20.45,0.0,108,-,1.70,109/4
1451,年興,22.35,2.68,109,-,0.57,110/1
1452,宏益,25.50,2.75,109,14.83,1.26,110/1
1453,大將,11.05,1.81,108,73.67,0.87,109/4
1454,台富,11.75,1.7,109,-,0.94,109/4
1455,集盛,20.50,1.46,109,20.10,1.58,110/1
1456,怡華,18.95,0.0,108,25.96,1.38,109/4
1457,宜進,19.40,7.73,109,6.71,0.94,109/4
1459,聯發,16.70,0.0,108,16.87,1.80,110/1
1460,宏遠,11.20,0.0,108,-,1.42,109/4
1463,強盛新,14.60,2.05,109,50.34,1.10,110/1
1464,得力,19.00,7.89,108,-,1.55,109/4
1465,偉全,13.60,2.21,109,-,0.83,110/1
1466,聚隆,18.10,0.0,108,21.29,1.24,110/1
1467,南緯,19.90,0.0,108,27.64,1.46,109/4
1468,昶和,15.10,0.0,108,58.08,1.97,109/4
1470,大統新創,18.15,2.31,109,44.27,1.61,109/4
1471,首利,11.50,0.0,108,4.37,1.66,109/4
1472,三洋實業,11.00,0.0,108,-,3.63,109/4
1473,台南,19.05,1.05,109,-,0.85,109/4
1474,弘裕,17.25,2.32,109,20.78,1.13,109/4
1475,業旺,48.10,0.0,108,687.14,7.70,109/4
1476,儒鴻,613.00,1.79,109,34.21,8.20,110/1
1477,聚陽,266.50,3.0,109,28.29,5.47,110/1
1503,士電,51.40,3.11,109,17.54,1.06,109/4
1504,東元,35.55,3.23,109,18.05,1.07,110/1
1506,正道,11.20,0.0,108,-,2.14,109/4
1507,永大,64.20,2.96,109,20.06,2.22,109/4
1512,瑞利,4.95,0.0,108,-,6.35,109/4
1513,中興電,52.00,4.23,109,15.90,2.28,109/4
1514,亞力,25.95,4.62,109,17.19,1.71,109/4
1515,力山,78.80,4.57,109,13.59,4.20,110/1
1516,川飛,23.15,3.24,109,32.61,1.94,110/1
1517,利奇,27.90,1.25,109,18.48,1.85,110/1
1519,華城,49.50,2.63,109,28.29,3.64,109/4
1521,大億,52.30,2.49,109,24.90,2.27,109/4
1522,堤維西,23.30,2.58,109,27.74,1.13,109/4
1524,耿鼎,10.75,1.95,109,67.19,0.80,110/1
1525,江申,70.10,3.14,109,13.01,1.17,110/1
1526,日馳,51.00,3.53,109,14.61,2.58,110/1
1527,鑽全,48.30,2.48,108,16.43,1.63,109/4
1528,恩德,10.85,0.92,109,-,1.00,109/4
1529,樂事綠能,17.25,2.9,109,26.54,1.54,109/4
1530,亞崴,38.00,6.58,109,9.69,1.18,109/4
1531,高林股,16.70,1.2,109,-,0.87,109/4
1532,勤美,37.90,2.72,109,25.61,1.19,109/4
1533,車王電,56.60,0.88,108,65.81,2.27,109/4
1535,中宇,41.50,3.25,109,20.05,1.68,110/1
1536,和大,99.30,1.11,109,88.66,3.98,109/4
1537,廣隆,150.50,6.64,109,13.78,2.92,110/1
1538,正峰,13.60,0.0,108,-,2.08,109/4
1539,巨庭,20.00,4.0,108,-,1.04,109/4
1540,喬福,17.25,2.9,109,-,1.10,109/4
1541,錩泰,53.80,5.58,109,9.29,2.47,109/4
1558,伸興,172.50,5.51,109,12.54,2.10,109/4
1560,中砂,68.20,4.11,108,18.19,2.10,110/1
1568,倉佑,28.15,1.07,109,281.50,1.94,109/4
1582,信錦,84.60,5.91,109,10.92,1.75,110/1
1583,程泰,65.20,4.6,109,14.85,1.48,109/4
1587,吉茂,32.65,6.13,109,12.27,1.65,109/4
1589,永冠-KY,89.30,1.68,109,19.25,1.15,109/4
1590,亞德客-KY,"1,100.00",0.83,109,35.31,9.44,110/1
1592,英瑞-KY,3.54,0.0,108,-,0.43,109/4
1597,直得,106.00,1.42,109,37.99,4.16,110/1
1598,岱宇,97.00,7.73,109,9.22,2.70,109/4
1603,華電,41.25,1.21,109,20.12,1.21,109/4
1604,聲寶,30.35,8.24,109,6.26,1.45,109/4
1605,華新,31.65,2.84,109,12.81,1.15,110/1
1608,華榮,34.65,2.02,109,45.59,2.16,109/4
1609,大亞,34.70,2.02,109,23.93,2.62,109/4
1611,中電,12.85,2.33,109,53.54,0.99,109/4
1612,宏泰,28.95,4.15,109,12.27,1.65,110/1
1614,三洋電,36.55,2.6,109,26.88,1.78,109/4
1615,大山,48.05,4.16,108,18.00,2.91,109/4
1616,億泰,11.35,0.0,108,"1,135.00",1.43,109/4
1617,榮星,23.40,2.56,109,22.94,1.90,109/4
1618,合機,19.10,1.57,108,19.10,1.00,109/4
1626,艾美特-KY,28.70,3.48,109,25.63,1.28,109/4
1701,中化,24.45,4.09,109,13.01,1.10,109/4
1702,南僑,59.00,3.39,109,15.40,2.21,109/4
1707,葡萄王,173.00,3.7,109,20.64,2.89,110/1
1708,東鹼,29.75,6.05,109,39.14,1.17,109/4
1709,和益,18.80,6.38,109,16.21,1.25,109/4
1710,東聯,25.05,1.2,108,-,1.72,110/1
1711,永光,18.90,1.59,109,48.46,1.28,109/4
1712,興農,22.95,5.66,109,10.20,1.43,110/1
1713,國化,24.70,2.67,109,33.84,1.54,110/1
1714,和桐,11.25,0.0,108,6.70,0.91,109/4
1717,長興,40.90,3.67,109,16.10,2.16,110/1
1718,中纖,11.90,4.2,109,16.30,0.67,109/4
1720,生達,40.85,3.67,108,11.91,1.72,110/1
1721,三晃,11.75,4.26,109,4.14,0.87,109/4
1722,台肥,62.30,3.69,109,24.92,1.19,109/4
1723,中碳,118.00,2.37,109,35.54,4.02,110/1
1724,台硝,15.80,1.58,109,-,1.06,110/1
1725,元禎,22.60,4.25,109,14.13,1.19,110/1
1726,永記,74.50,4.7,109,14.52,1.38,109/4
1727,中華化,12.50,1.6,108,-,1.06,109/4
1730,花仙子,70.60,5.47,109,12.47,2.46,110/1
1731,美吾華,19.85,5.04,109,15.39,1.41,109/4
1732,毛寶,28.20,1.77,109,30.99,2.44,109/4
1733,五鼎,24.65,4.46,109,25.95,1.49,109/4
1734,杏輝,29.40,0.68,109,-,1.80,109/4
1735,日勝化,18.55,2.7,109,25.07,1.24,109/4
1736,喬山,80.50,1.74,108,35.78,2.61,109/4
1737,臺鹽,34.00,3.97,109,16.92,1.07,110/1
1760,寶齡富錦,74.60,0.94,109,207.22,4.62,109/4
1762,中化生,65.50,2.29,109,9.55,2.03,109/4
1773,勝一,119.00,3.87,109,16.74,3.49,110/1
1776,展宇,18.60,5.38,109,29.06,1.33,109/4
1783,和康生,32.15,2.52,109,35.33,2.60,109/4
1786,科妍,55.40,3.27,109,29.01,2.37,110/1
1789,神隆,26.70,1.87,109,74.17,2.00,109/4
1795,美時,76.00,0.0,108,18.18,2.13,109/4
1802,台玻,36.95,1.35,109,43.47,2.45,109/4
1805,寶徠,15.15,0.0,108,-,2.51,109/4
1806,冠軍,14.20,0.0,108,-,1.12,109/4
1808,潤隆,56.60,0.71,109,29.95,3.86,110/1
1809,中釉,16.40,1.22,109,-,0.94,109/4
1810,和成,12.95,0.0,108,53.96,0.81,109/4
1817,凱撒衛,38.30,5.22,109,11.54,1.56,110/1
1903,士紙,57.80,0.0,108,-,4.41,109/4
1904,正隆,46.30,3.89,109,13.78,2.02,109/4
1905,華紙,25.45,0.0,108,-,1.87,109/4
1906,寶隆,23.10,1.73,109,37.26,0.55,109/4
1907,永豐餘,37.30,4.02,109,11.88,1.38,109/4
1909,榮成,27.70,2.17,109,37.43,1.40,109/4
2002,中鋼,45.00,0.67,109,56.25,2.27,110/1
2006,東和鋼鐵,59.40,2.53,109,17.68,2.29,109/4
2007,燁興,17.60,0.0,108,-,1.26,109/4
2008,高興昌,21.30,0.0,108,-,1.54,109/4
2009,第一銅,71.20,1.12,109,323.64,5.63,109/4
2010,春源,26.05,2.3,109,32.97,1.62,109/4
2012,春雨,29.90,2.01,109,39.87,2.27,109/4
2013,中鋼構,48.20,5.81,109,14.47,1.86,110/1
2014,中鴻,57.40,0.52,109,35.00,4.82,110/1
2015,豐興,83.40,4.2,109,17.45,2.38,110/1
2017,官田鋼,25.30,0.79,109,632.50,2.10,109/4
2020,美亞,34.10,4.99,109,10.46,2.16,110/1
2022,聚亨,18.40,0.0,108,-,2.16,109/4
2023,燁輝,25.30,0.0,108,22.19,1.74,110/1
2024,志聯,21.35,1.17,109,36.81,1.79,110/1
2025,千興,3.98,0.0,108,-,2.58,109/4
2027,大成鋼,53.00,1.51,109,-,2.94,109/4
2028,威致,37.10,0.0,108,20.05,4.02,109/4
2029,盛餘,39.90,1.25,109,51.82,1.45,109/4
2030,彰源,22.25,2.25,109,22.03,1.55,110/1
2031,新光鋼,80.20,2.49,109,29.81,3.22,109/4
2032,新鋼,23.00,2.3,109,25.00,1.71,110/1
2033,佳大,21.10,1.42,109,84.40,1.63,110/1
2034,允強,35.50,4.23,109,32.57,1.79,110/1
2038,海光,38.75,1.29,109,44.54,2.29,109/4
2049,上銀,372.00,0.62,109,47.45,4.40,110/1
2059,川湖,374.00,1.64,109,31.24,3.08,110/1
2062,橋椿,32.05,0.31,109,56.23,1.00,110/1
2069,運錩,27.30,1.83,108,18.57,1.25,110/1
2101,南港,41.90,2.27,109,28.50,3.21,110/1
2102,泰豐,24.90,0.08,109,103.75,1.52,109/4
2103,台橡,37.55,0.96,109,37.93,2.05,110/1
2104,國際中橡,29.65,0.34,109,39.53,0.96,109/4
2105,正新,51.50,2.33,109,27.84,2.07,109/4
2106,建大,46.00,2.17,109,42.99,2.19,109/4
2107,厚生,26.75,5.61,109,10.17,0.82,109/4
2108,南帝,135.50,2.95,109,11.37,5.76,110/1
2109,華豐,21.70,0.0,108,13.73,1.97,110/1
2114,鑫永銓,122.00,4.92,109,16.01,3.26,110/1
2115,六暉-KY,49.65,5.04,109,6.83,1.60,110/1
2201,裕隆,43.20,2.31,109,15.60,0.88,109/4
2204,中華,72.10,9.71,109,12.18,0.95,109/4
2206,三陽工業,30.20,4.3,109,12.43,1.63,109/4
2207,和泰車,604.00,2.81,109,23.82,5.04,109/4
2208,台船,24.65,0.0,108,-,1.74,110/1
2211,長榮鋼,59.50,3.7,109,22.45,1.67,109/4
2227,裕日車,280.50,7.58,108,12.87,3.88,109/4
2228,劍麟,77.80,1.35,109,58.94,1.58,110/1
2231,為升,233.50,0.51,109,81.08,8.48,110/1
2233,宇隆,126.50,2.61,108,20.30,2.72,109/4
2236,百達-KY,28.60,1.29,109,41.45,1.15,109/4
2239,英利-KY,96.40,1.92,109,23.69,1.03,109/4
2241,艾姆勒,58.80,1.02,109,-,2.95,110/1
2243,宏旭-KY,11.20,0.0,108,-,0.93,109/4
2247,汎德永業,245.00,4.49,109,18.46,1.74,109/4
2301,光寶科,66.00,5.15,109,12.07,2.17,110/1
2302,麗正,21.75,1.38,109,33.98,2.08,109/4
2303,聯電,52.50,3.05,109,17.38,2.61,110/1
2305,全友,10.05,0.0,108,125.63,0.94,109/4
2308,台達電,287.50,1.91,109,24.89,4.86,110/1
2312,金寶,15.95,1.88,109,145.00,1.45,109/4
2313,華通,38.85,3.86,109,9.91,1.54,110/1
2314,台揚,38.20,0.0,108,-,3.60,109/4
2316,楠梓電,31.45,4.77,109,13.79,0.78,109/4
2317,鴻海,113.00,3.54,109,15.40,1.21,109/4
2321,東訊,8.99,0.0,108,-,3.63,109/4
2323,中環,11.95,5.86,109,119.50,0.73,109/4
2324,仁寶,24.30,6.58,109,11.30,0.99,109/4
2327,國巨*,511.00,1.96,109,19.45,3.63,109/4
2328,廣宇,39.20,1.66,109,30.63,1.82,109/4
2329,華泰,18.25,0.82,108,-,1.77,109/4
2330,台積電,589.00,1.7,109,29.49,8.26,109/4
2331,精英,26.90,3.72,109,244.55,1.36,109/4
2332,友訊,20.70,1.45,109,10.00,1.45,110/1
2337,旺宏,42.60,2.82,109,15.72,2.11,110/1
2338,光罩,76.10,1.97,109,22.85,4.42,109/4
2340,台亞,27.90,4.98,109,14.76,1.42,110/1
2342,茂矽,35.15,0.0,108,24.93,2.54,109/4
2344,華邦電,32.80,0.61,109,43.73,1.92,110/1
2345,智邦,285.50,2.28,109,31.51,10.98,109/4
2347,聯強,57.00,5.79,109,11.66,1.74,109/4
2348,海悅,109.00,7.34,109,7.60,3.25,109/4
2349,錸德,11.20,0.0,108,-,1.29,109/4
2351,順德,87.40,2.06,109,45.52,2.80,109/4
2352,佳世達,34.25,2.19,108,13.48,1.87,109/4
2353,宏��,35.20,4.26,109,12.85,1.80,110/1
2354,鴻準,65.40,2.75,109,19.58,0.84,109/4
2355,敬鵬,31.25,1.6,109,260.42,0.81,109/4
2356,英業達,26.55,6.97,109,12.64,1.64,109/4
2357,華碩,387.00,6.72,109,10.82,1.42,109/4
2358,廷鑫,18.00,1.11,108,163.64,1.37,109/4
2359,所羅門,18.25,2.74,109,152.08,0.70,109/4
2360,致茂,181.00,2.49,109,32.67,4.73,109/4
2362,藍天,30.65,1.96,109,27.37,0.46,109/4
2363,矽統,22.25,7.19,109,-,0.80,109/4
2364,倫飛,3.52,0.0,108,32.00,2.55,109/4
2365,昆盈,13.20,2.27,109,20.31,1.00,109/4
2367,燿華,22.20,3.6,108,-,1.26,110/1
2368,金像電,51.00,2.94,109,13.35,2.98,109/4
2369,菱生,19.20,0.0,108,-,1.42,110/1
2371,大同,25.70,0.0,108,-,1.71,109/4
2373,震旦行,91.70,6.54,109,14.26,2.69,109/4
2374,佳能,16.75,1.79,108,-,0.84,109/4
2375,凱美,110.50,1.81,109,26.37,1.97,109/4
2376,技嘉,128.00,3.91,109,18.60,2.97,109/4
2377,微星,191.00,3.19,109,14.83,4.08,110/1
2379,瑞昱,504.00,2.78,109,29.27,8.74,109/4
2380,虹光,14.40,0.0,108,-,2.35,109/4
2382,廣達,94.50,5.5,109,14.38,2.52,109/4
2383,台光電,168.00,4.17,109,14.26,3.18,110/1
2385,群光,82.20,6.69,109,8.25,2.23,110/1
2387,精元,61.00,3.28,109,9.59,1.58,109/4
2388,威盛,54.30,0.0,108,4.21,2.46,110/1
2390,云辰,18.40,0.0,108,20.22,1.68,109/4
2392,正崴,43.10,5.8,109,10.62,0.88,109/4
2393,億光,44.40,5.07,109,15.91,1.12,109/4
2395,研華,346.50,2.05,109,34.04,8.53,110/1
2397,友通,65.60,7.62,108,23.02,2.49,110/1
2399,映泰,31.45,1.27,109,39.31,2.61,109/4
2401,凌陽,30.50,1.74,109,55.45,2.13,109/4
2402,毅嘉,18.20,2.75,109,45.50,0.95,109/4
2404,漢唐,232.00,7.33,109,10.96,4.42,109/4
2405,輔信,14.05,0.0,108,46.83,1.41,110/1
2406,國碩,18.90,0.0,108,-,2.13,109/4
2408,南亞科,82.10,1.58,109,29.96,1.61,110/1
2409,友達,26.85,1.12,109,74.58,1.40,109/4
2412,中華電,114.00,3.78,109,26.09,2.29,110/1
2413,環科,24.25,0.0,108,-,1.94,109/4
2414,精技,29.90,6.02,109,11.96,1.66,110/1
2415,錩新,37.45,1.34,109,33.74,2.05,110/1
2417,圓剛,42.80,4.67,109,6.70,2.00,109/4
2419,仲琦,21.95,4.56,109,22.63,1.41,110/1
2420,新巨,38.10,6.69,109,13.14,1.81,109/4
2421,建準,46.95,5.11,109,13.89,2.52,110/1
2423,固緯,24.70,4.86,109,18.03,1.54,109/4
2424,隴華,25.80,0.0,108,-,3.78,109/4
2425,承啟,33.85,0.89,108,22.42,1.89,109/4
2426,鼎元,27.50,2.73,109,27.23,2.12,109/4
2427,三商電,12.75,2.35,109,17.71,1.05,110/1
2428,興勤,166.50,3.3,109,15.40,2.92,109/4
2429,銘旺科,17.50,0.0,108,-,2.86,109/4
2430,燦坤,30.75,5.04,109,13.49,1.03,110/1
2431,聯昌,13.20,1.89,109,31.43,1.06,109/4
2433,互盛電,53.80,6.69,109,13.69,1.86,109/4
2434,統懋,42.00,0.0,108,102.44,2.82,110/1
2436,偉詮電,66.10,2.42,109,17.82,3.37,110/1
2438,翔耀,13.10,0.0,108,187.14,1.34,109/4
2439,美律,107.00,4.82,109,17.29,2.12,110/1
2440,太空梭,22.85,0.0,108,14.46,2.53,109/4
2441,超豐,70.70,4.38,109,13.19,2.12,110/1
2442,新美齊,11.45,2.62,109,17.89,0.82,109/4
2443,昶虹,3.06,0.0,108,-,0.92,109/4
2444,兆勁,14.90,0.0,108,-,1.75,109/4
2449,京元電子,47.50,4.21,109,15.99,1.98,109/4
2450,神腦,34.10,4.4,109,17.58,1.45,110/1
2451,創見,77.00,3.96,109,25.58,1.85,110/1
2453,凌群,26.45,5.67,109,15.56,1.40,109/4
2454,聯發科,979.00,1.07,108,37.86,4.17,109/4
2455,全新,110.50,2.34,109,33.18,6.53,110/1
2456,奇力新,102.00,1.96,109,17.62,1.05,109/4
2457,飛宏,35.30,0.0,108,-,2.61,110/1
2458,義隆,196.50,4.58,109,17.64,6.33,109/4
2459,敦吉,55.20,5.98,109,12.99,1.29,109/4
2460,建通,40.35,0.0,108,-,3.11,109/4
2461,光群雷,23.70,4.05,109,24.69,1.40,109/4
2462,良得電,31.30,2.56,109,35.98,1.71,109/4
2464,盟立,47.65,4.2,109,18.19,2.27,109/4
2465,麗臺,49.70,0.0,108,99.40,8.40,109/4
2466,冠西電,32.95,0.0,108,823.75,3.14,109/4
2467,志聖,53.60,5.04,109,18.23,3.19,109/4
2468,華經,15.80,2.53,109,28.73,0.97,109/4
2471,資通,28.20,5.32,109,12.53,1.70,110/1
2472,立隆電,66.90,4.48,109,14.33,1.94,109/4
2474,可成,191.00,6.28,109,7.38,0.91,110/1
2476,鉅祥,36.90,3.25,109,15.64,1.42,110/1
2477,美隆電,37.15,3.9,109,40.38,2.41,109/4
2478,大毅,72.60,4.13,109,15.38,1.72,110/1
2480,敦陽科,72.70,5.91,109,15.11,3.07,110/1
2481,強茂,51.10,2.94,109,18.93,2.39,109/4
2482,連宇,12.85,0.0,108,-,1.09,109/4
2483,百容,21.65,3.23,109,98.41,1.01,110/1
2484,希華,29.05,3.44,109,22.87,1.35,110/1
2485,兆赫,23.45,0.0,108,-,1.15,109/4
2486,一詮,30.55,0.0,108,-,2.17,109/4
2488,漢平,31.60,4.75,109,10.86,1.21,110/1
2489,瑞軒,19.10,0.0,108,2.70,0.90,110/1
2491,吉祥全,21.05,1.9,109,14.03,1.51,109/4
2492,華新科,222.00,2.48,108,13.55,2.61,110/1
2493,揚博,38.25,6.54,109,15.49,2.03,110/1
2495,普安,27.85,1.08,109,34.81,1.90,110/1
2496,卓越,57.70,7.8,109,17.43,1.34,109/4
2497,怡利電,31.15,0.0,108,-,2.77,110/1
2498,宏達電,40.55,0.0,108,-,1.11,109/4
2501,國建,20.95,4.77,108,16.37,0.99,109/4
2504,國產,27.25,5.5,109,12.98,1.59,109/4
2505,國揚,33.60,7.44,109,2.58,1.38,109/4
2506,太設,11.35,3.52,109,-,0.60,109/4
2509,全坤建,20.65,7.26,109,20.05,1.02,109/4
2511,太子,13.15,3.04,109,13.02,0.84,110/1
2514,龍邦,18.90,0.0,108,6.16,0.73,109/4
2515,中工,10.45,2.2,109,26.13,0.79,109/4
2516,新建,6.15,0.0,108,-,0.81,109/4
2520,冠德,42.25,8.05,109,5.81,1.32,110/1
2524,京城,37.75,0.0,108,8.31,0.96,109/4
2527,宏璟,23.65,5.92,109,15.87,0.78,109/4
2528,皇普,23.85,0.0,108,-,2.05,110/1
2530,華建,14.10,0.71,108,-,1.19,109/4
2534,宏盛,21.90,4.57,109,16.98,0.80,109/4
2535,達欣工,36.35,6.91,109,9.47,1.55,110/1
2536,宏普,23.15,5.18,108,12.58,0.63,109/4
2537,聯上發,9.97,4.01,109,16.90,0.74,109/4
2538,基泰,10.60,4.72,108,-,0.74,109/4
2539,櫻花建,32.05,4.99,109,21.80,2.31,109/4
2540,愛山林,80.00,1.25,109,12.94,2.23,109/4
2542,興富發,45.70,4.38,109,10.53,1.78,110/1
2543,皇昌,9.18,0.0,108,61.20,1.09,109/4
2545,皇翔,43.50,10.34,109,8.16,1.25,109/4
