證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,37.95,5.27,110,51.28,1.28,111/4
1102,亞泥,44.55,7.63,110,10.26,0.98,111/3
1103,嘉泥,19.70,3.3,110,-,0.6,111/3
1104,環泥,24.40,4.1,110,8.87,0.79,111/3
1108,幸福,13.95,4.3,110,14.23,1.22,111/3
1109,信大,17.05,8.8,110,9.80,0.76,111/3
1110,東泥,17.90,1.12,110,162.73,1.2,111/3
1201,味全,21.15,2.36,110,24.03,1.48,111/3
1203,味王,36.65,3.0,110,13.94,1.62,111/3
1210,大成,51.20,3.91,110,21.88,2.09,111/3
1213,大飲,7.14,0.0,110,-,1.06,111/3
1215,卜蜂,83.60,4.78,110,16.59,2.9,111/3
1216,統一,68.80,3.92,110,21.70,3.19,111/3
1217,愛之味,11.70,2.56,110,26.00,0.88,111/3
1218,泰山,30.30,3.3,110,25.46,2.12,111/3
1219,福壽,22.45,4.9,110,19.35,1.65,111/3
1220,台榮,18.00,5.56,110,50.00,1.44,111/3
1225,福懋油,58.10,2.75,110,27.41,3.7,111/3
1227,佳格,42.55,4.47,110,26.43,2.23,111/3
1229,聯華,54.80,4.2,110,21.66,2.28,111/3
1231,聯華食,88.00,2.95,110,22.51,4.04,111/3
1232,大統益,149.00,4.03,110,19.43,4.63,111/4
1233,天仁,34.50,2.32,110,62.73,2.2,111/3
1234,黑松,35.50,4.79,110,14.98,0.79,111/3
1235,興泰,68.80,5.52,110,50.96,2.33,111/3
1236,宏亞,24.60,2.03,110,6.28,0.91,111/4
1256,鮮活果汁-KY,338.00,3.85,110,33.04,3.14,111/3
1301,台塑,91.40,8.97,110,9.63,1.58,111/3
1303,南亞,76.20,9.84,110,12.04,1.57,111/3
1304,台聚,24.85,8.85,110,10.02,1.1,111/3
1305,華夏,28.35,8.82,110,57.86,1.75,111/3
1307,三芳,21.15,2.36,110,17.77,0.97,111/3
1308,亞聚,29.00,10.34,110,8.24,1.24,111/3
1309,台達化,22.85,10.94,110,10.02,1.26,111/3
1310,台苯,14.20,1.06,110,-,1.12,111/3
1312,國喬,20.00,10.0,110,29.41,0.55,111/3
1313,聯成,15.35,6.51,110,-,0.75,111/3
1314,中石化,10.40,3.85,110,37.14,0.49,111/3
1315,達新,72.30,6.22,110,9.80,0.67,111/3
1316,上曜,12.05,0.0,110,17.99,0.91,111/3
1319,東陽,44.05,1.93,110,13.07,1.12,111/3
1321,大洋,37.00,1.89,110,137.04,1.36,111/3
1323,永裕,33.45,4.78,110,16.16,1.24,111/4
1324,地球,11.30,1.77,110,282.50,0.91,111/3
