證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,41.50,4.82,110,14.46,1.22,111/1
1102,亞泥,44.75,7.6,110,11.02,0.96,111/1
1103,嘉泥,17.95,3.62,110,16.47,0.45,111/1
1104,環泥,21.35,4.68,110,10.02,0.69,111/1
1108,幸福,11.00,5.45,110,16.92,1.0,111/1
1109,信大,19.65,7.63,110,10.08,0.83,111/1
1110,東泥,20.20,0.99,110,74.81,1.33,111/1
1201,味全,20.70,2.42,110,20.10,1.49,111/1
1203,味王,32.75,3.36,110,16.97,1.42,111/1
1210,大成,46.90,4.26,110,23.10,1.92,111/1
1213,大飲,8.30,0.0,109,-,1.13,111/1
1215,卜蜂,79.40,5.04,110,16.40,2.53,111/1
1216,統一,64.20,4.21,110,19.51,2.94,111/1
1217,愛之味,10.70,2.8,110,28.92,0.78,111/1
1218,泰山,30.60,3.27,110,26.15,2.24,111/1
1219,福壽,22.20,4.95,110,24.67,1.55,111/1
1220,台榮,18.15,5.51,110,21.87,1.34,111/1
1225,福懋油,50.00,3.2,110,23.92,2.99,111/1
1227,佳格,48.10,3.95,110,19.71,2.36,111/1
1229,聯華,53.50,4.3,110,18.26,1.92,111/1
1231,聯華食,82.70,3.14,110,19.69,3.49,111/1
1232,大統益,154.00,3.9,110,20.03,4.61,111/1
1233,天仁,32.75,2.44,110,66.84,1.99,111/1
1234,黑松,34.60,4.91,110,17.65,0.76,111/1
1235,興泰,55.80,6.81,110,47.29,1.41,111/1
1236,宏亞,25.55,1.96,110,8.30,1.09,111/1
1256,鮮活果汁-KY,258.00,5.04,110,15.76,2.28,111/1
1301,台塑,103.00,7.96,110,8.99,1.53,111/1
1303,南亞,81.30,9.23,110,8.20,1.47,111/1
1304,台聚,25.35,8.68,110,6.06,1.03,111/1
1305,華夏,30.30,8.25,110,8.42,1.52,111/1
1307,三芳,19.85,2.52,110,397.00,1.02,111/1
1308,亞聚,28.55,10.51,110,6.10,1.07,111/1
1309,台達化,28.60,8.74,110,6.68,1.36,111/1
1310,台苯,15.15,0.99,110,-,1.1,111/1
1312,國喬,24.20,8.26,110,4.94,0.64,111/1
1313,聯成,17.00,5.88,110,12.14,0.73,111/1
1314,中石化,10.85,3.69,110,15.72,0.51,111/1
1315,達新,78.80,5.71,110,138.25,0.65,111/1
1316,上曜,18.45,0.0,109,-,1.64,111/1
1319,東陽,34.60,2.46,110,27.68,0.92,111/1
1321,大洋,32.20,2.17,110,128.80,1.07,111/1
1323,永裕,34.40,4.65,110,11.13,1.35,111/1
1324,地球,10.25,1.95,110,512.50,0.81,111/1
1325,恆大,31.55,6.34,110,21.46,0.91,111/1
1326,台化,78.40,6.12,110,14.55,1.14,111/1
1337,再生-KY,6.10,0.0,109,-,0.3,111/1
1338,廣華-KY,51.40,4.86,110,11.98,0.64,111/1
1339,昭輝,36.70,5.45,110,14.17,0.79,111/1
1340,勝悅-KY,10.05,0.0,109,-,0.3,111/1
1341,富林-KY,72.80,8.24,110,13.87,2.65,111/1
1342,八貫,74.70,4.02,110,15.93,3.06,111/1
1402,遠東新,30.90,4.85,110,16.98,0.78,111/1
1409,新纖,19.00,7.37,110,7.57,0.87,111/1
1410,南染,35.60,3.65,110,30.69,2.13,111/1
1413,宏洲,9.86,0.0,109,8.96,1.09,111/1
1414,東和,18.05,2.99,110,26.94,1.23,111/1
1416,廣豐,10.75,4.65,110,22.87,0.55,111/1
1417,嘉裕,10.60,3.3,110,"1,060.00",0.73,111/1
1418,東華,19.70,0.0,109,-,0.91,111/1
1419,新紡,41.85,2.39,110,6.92,1.07,111/1
1423,利華,19.35,3.88,110,16.83,0.85,111/1
1432,大魯閣,11.35,0.0,109,-,1.3,111/1
1434,福懋,26.30,3.8,110,20.87,0.71,111/1
1435,中福,51.50,0.0,109,50.99,5.23,111/1
1436,華友聯,65.10,6.39,110,17.59,2.1,111/1
1437,勤益控,25.15,3.58,110,12.58,0.76,111/1
1438,三地開發,31.90,0.0,109,66.46,2.04,111/1
1439,雋揚,21.75,0.92,110,15.76,0.87,111/1
1440,南紡,19.75,4.05,110,12.74,1.19,111/1
1441,大東,8.20,0.0,109,-,1.09,111/1
1442,名軒,22.10,5.43,110,17.13,1.38,111/1
1443,立益物流,15.60,0.0,109,7.65,1.42,111/1
1444,力麗,10.50,2.86,110,11.93,0.9,111/1
1445,大宇,0.00,1.34,109,-,1.2,111/1
1446,宏和,32.40,0.93,110,-,2.92,111/1
1447,力鵬,8.01,0.0,109,29.67,0.69,111/1
1449,佳和,12.15,0.0,109,8.74,0.95,111/1
1451,年興,22.65,4.42,110,12.38,0.59,111/1
1452,宏益,21.85,9.15,110,10.82,1.0,111/1
1453,大將,24.90,1.2,110,18.58,1.76,111/1
1454,台富,14.35,3.48,110,95.67,1.08,111/1
1455,集盛,13.05,6.13,110,11.25,0.94,111/1
1456,怡華,19.40,7.73,110,6.18,1.07,111/1
1457,宜進,19.15,5.22,110,3.91,0.83,111/1
1459,聯發,9.91,2.02,110,5.51,0.88,111/1
1460,宏遠,7.53,0.0,109,-,0.77,111/1
1463,強盛新,13.45,2.97,110,40.76,1.01,111/1
1464,得力,14.05,1.78,110,26.51,1.1,111/1
1465,偉全,12.40,2.42,110,-,0.8,111/1
1466,聚隆,13.80,7.25,110,8.41,0.85,111/1
1467,南緯,13.75,5.09,109,-,1.02,111/1
1468,昶和,11.70,0.0,109,-,1.58,111/1
1470,大統新創,24.50,3.27,110,24.50,2.18,111/1
1471,首利,6.79,0.0,109,-,0.98,111/1
1472,三洋實業,30.00,0.0,109,-,3.49,111/1
1473,台南,18.70,0.53,110,-,0.85,111/1
1474,弘裕,12.55,3.98,110,12.30,0.75,111/1
1475,業旺,68.50,0.0,109,31.57,5.87,111/1
1476,儒鴻,505.00,2.38,110,24.83,5.99,111/1
1477,聚陽,169.50,5.6,110,14.15,3.3,111/1
1503,士電,55.90,3.22,110,15.57,1.06,111/1
1504,東元,28.85,4.68,110,14.28,0.8,111/1
1506,正道,17.90,0.0,109,52.65,3.02,111/1
1512,瑞利,3.21,0.0,109,-,7.83,111/1
1513,中興電,49.75,5.63,110,12.19,1.9,111/1
1514,亞力,26.65,4.69,110,15.32,1.64,111/1
1515,力山,37.80,7.94,110,10.13,1.88,111/1
1516,川飛,24.70,6.28,110,11.65,1.86,111/1
1517,利奇,21.75,3.68,110,9.71,1.26,111/1
1519,華城,34.55,2.89,110,32.90,2.74,111/1
1521,大億,34.00,1.76,110,31.78,1.47,111/1
