證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,33.05,3.03,113,22.64,1.03,113/4
1102,亞泥,46.60,4.72,113,12.84,0.91,113/4
1103,嘉泥,16.30,3.07,112,33.96,0.52,113/4
1104,環泥,30.10,5.65,113,13.94,0.87,113/4
1108,幸福,15.05,4.65,113,12.34,1.17,113/4
1109,信大,17.90,5.03,113,12.97,0.74,113/4
1110,東泥,18.55,1.62,113,30.41,1.12,113/4
1201,味全,17.95,2.79,113,20.40,1.18,113/4
1203,味王,38.80,2.84,112,19.21,1.54,113/3
1210,大成,58.00,4.83,113,13.91,1.91,113/4
1213,大飲,13.80,0.0,112,1.58,1.08,113/4
1215,卜蜂,101.50,5.42,112,15.50,2.8,113/4
1216,統一,82.30,3.65,113,22.61,3.46,113/4
1217,愛之味,11.95,3.1,113,20.60,0.78,113/4
1218,泰山,21.15,6.38,113,13.82,0.8,113/4
1219,福壽,15.10,5.3,112,28.49,1.13,113/4
1220,台榮,15.50,4.52,113,13.14,1.12,113/4
1225,福懋油,37.05,1.86,113,20.81,2.45,113/3
1227,佳格,36.00,3.89,113,21.18,1.84,113/3
1229,聯華,51.30,3.51,113,20.85,1.67,113/4
1231,聯華食,134.50,1.93,113,31.87,5.58,113/4
1232,大統益,154.00,4.55,113,18.69,4.33,113/4
1233,天仁,36.10,2.63,113,37.22,2.24,113/4
1234,黑松,40.90,4.65,113,17.33,0.87,113/4
1235,興泰,103.00,0.97,112,22.20,1.32,113/3
1236,宏亞,23.00,2.61,113,-,0.78,113/4
1256,鮮活果汁-KY,136.00,3.46,113,15.89,1.34,113/4
1301,台塑,38.55,1.3,113,-,0.85,113/4
1303,南亞,32.20,2.17,113,76.67,0.74,113/4
1304,台聚,11.60,1.72,113,-,0.6,113/4
1305,華夏,12.85,1.17,113,-,0.85,113/4
1307,三芳,45.80,5.9,113,12.31,1.77,113/4
1308,亞聚,14.30,1.75,113,-,0.74,113/4
1309,台達化,13.90,1.44,113,-,0.88,113/4
1310,台苯,10.35,0.0,112,-,0.74,113/4
1312,國喬,11.05,0.0,112,-,0.37,113/4
1313,聯成,9.43,1.59,113,-,0.43,113/4
1314,中石化,7.83,0.0,112,111.86,0.37,113/4
1315,達新,70.20,7.12,113,32.65,0.71,113/4
1316,上曜,17.85,0.0,112,-,1.52,113/4
1319,東陽,133.00,3.98,113,17.97,2.85,113/4
1321,大洋,37.55,1.01,113,49.41,1.37,113/4
1323,永裕,23.55,3.82,113,9.16,0.81,113/4
1324,地球,12.55,1.59,113,139.44,0.97,113/4
1325,恆大,28.20,1.06,113,-,0.9,113/4
1326,台化,27.85,1.8,113,464.17,0.6,113/4
1337,再生-KY,6.41,0.0,112,-,0.42,113/4
1338,廣華-KY,29.85,2.51,113,-,0.41,113/4
1339,昭輝,58.40,5.14,113,11.66,1.05,113/4
1340,勝悅-KY,8.69,0.0,112,-,0.44,113/4
1341,富林-KY,74.70,6.96,113,13.96,2.73,113/4
1342,八貫,100.50,4.77,113,16.11,3.29,113/4
1402,遠東新,33.95,4.71,113,18.16,0.78,113/4
1409,新纖,14.60,4.11,113,13.77,0.62,113/4
1410,南染,35.80,0.84,112,105.29,2.09,113/3
1413,宏洲,12.50,0.0,112,-,1.54,113/4
1414,東和,21.75,1.06,113,83.65,1.51,113/4
1416,廣豐,12.90,4.34,113,16.33,0.56,113/4
1417,嘉裕,9.35,2.14,112,-,0.77,113/4
1418,東華,26.25,0.0,112,55.85,1.1,113/4
1419,新紡,43.95,3.41,113,15.16,0.85,113/4
1423,利華,36.75,2.18,113,45.37,1.13,113/4
1432,大魯閣,18.85,0.0,112,-,2.05,113/4
1434,福懋,19.05,4.2,113,21.40,0.87,113/4
1435,中福,42.75,0.0,112,-,4.73,113/3
1436,華友聯,135.50,9.77,113,7.47,2.84,113/4
1437,勤益控,34.55,3.91,113,10.63,0.85,113/4
1438,三地開發,47.50,0.0,112,-,1.99,113/4
1439,雋揚,32.00,0.94,113,18.39,1.06,113/4
1440,南紡,14.25,2.11,113,-,0.81,113/4
1441,大東,13.25,0.0,112,8.44,1.67,113/4
1442,名軒,78.10,4.48,112,10.88,3.35,113/4
1443,立益物流,30.75,0.0,112,16.99,1.93,113/4
1444,力麗,8.31,0.0,112,-,0.75,113/3
1445,大宇,16.85,2.97,113,-,0.92,113/4
1446,宏和,34.45,5.81,113,3.51,1.71,113/4
1447,力鵬,7.17,0.0,112,-,0.67,113/3
1449,佳和,17.50,0.0,113,20.35,0.93,113/4
1451,年興,22.05,4.54,113,18.69,0.63,113/4
1452,宏益,15.00,3.33,113,23.44,0.71,113/4
1453,大將,17.45,1.72,113,872.50,1.34,113/4
1454,台富,17.10,1.46,113,171.00,1.33,113/4
1455,集盛,9.66,0.0,112,966.00,0.81,113/4
1456,怡華,16.15,1.24,112,14.55,0.94,113/4
1457,宜進,20.20,4.95,113,22.20,0.87,113/4
1459,聯發,12.50,0.0,112,18.38,1.26,113/4
1460,宏遠,7.66,0.0,112,-,0.89,113/3
1463,強盛新,29.90,7.02,113,9.12,1.79,113/4
1464,得力,19.05,4.93,113,18.32,1.41,113/4
1465,偉全,14.55,4.12,113,22.38,0.9,113/4
1466,聚隆,16.90,0.0,112,120.71,1.28,113/4
1467,南緯,10.25,0.0,112,26.97,0.81,113/3
1468,昶和,14.25,0.0,112,15.16,1.66,113/4
1470,大統新創,22.75,4.44,113,20.13,1.88,113/4
1471,首利,12.05,0.0,112,301.25,1.24,113/4
1472,三洋實業,97.20,3.09,113,32.95,2.51,113/4
1473,台南,38.25,5.23,113,12.67,1.35,113/4
1474,弘裕,13.90,2.88,113,16.95,0.84,113/4
1475,業旺,58.10,3.44,112,8.05,2.39,113/4
1476,儒鴻,493.00,3.45,113,20.37,4.68,113/4
1477,聚陽,343.50,4.98,113,20.59,5.79,113/4
1503,士電,171.50,2.62,113,29.52,2.38,113/4
1504,東元,51.50,4.27,113,18.86,1.44,113/4
1506,正道,13.20,0.0,112,94.29,1.46,113/4
1512,瑞利,7.12,0.0,112,-,2.08,113/3
1513,中興電,150.50,3.06,113,20.53,3.91,113/4
1514,亞力,112.50,1.69,113,37.25,5.18,113/4
1515,力山,35.20,2.84,113,20.00,1.62,113/4
1516,川飛,16.10,1.93,112,-,3.14,113/4
1517,利奇,14.25,1.4,113,-,0.88,113/4
1519,華城,527.00,1.9,113,35.30,17.43,113/4
1521,大億,28.60,3.5,113,24.87,1.17,113/4
1522,堤維西,57.40,5.23,113,12.70,1.93,113/4
1524,耿鼎,43.20,5.32,113,11.97,2.3,113/4
1525,江申,63.50,4.88,113,15.41,0.93,113/4
1526,日馳,25.60,2.34,112,-,1.13,113/4
1527,鑽全,42.05,5.23,113,13.10,1.19,113/4
1528,恩德,16.35,0.61,113,-,1.4,113/4
1529,樂事綠能,28.60,0.7,113,-,2.62,113/4
1530,亞崴,32.30,4.64,113,6.89,0.86,113/4
1531,高林股,13.95,2.87,113,29.68,0.68,113/4
1532,勤美,30.65,5.71,113,10.68,0.83,113/4
1533,車王電,38.55,0.0,112,-,1.7,113/4
1535,中宇,59.70,5.03,113,14.70,1.97,113/4
1536,和大,73.30,1.09,113,104.71,2.32,113/4
1537,廣隆,154.50,6.8,113,13.16,2.69,113/4
1538,正峰,0.00,0.0,112,-,4.72,113/4
1539,巨庭,22.80,3.73,113,16.17,0.91,113/4
1540,喬福,36.40,4.4,113,17.17,2.05,113/4
1541,錩泰,27.80,1.8,113,26.23,1.1,113/4
1558,伸興,111.00,5.41,113,16.30,1.33,113/4
1560,中砂,252.50,1.58,113,35.61,5.17,113/4
1563,巧新,69.00,3.19,113,21.56,1.66,113/4
1568,倉佑,28.70,4.18,113,18.05,1.58,113/4
1582,信錦,103.50,5.31,113,14.62,1.93,113/4
1583,程泰,62.20,4.82,113,5.47,1.04,113/4
1587,吉茂,34.10,1.47,113,-,1.75,113/4
1589,永冠-KY,39.10,0.0,112,-,0.55,113/3
1590,亞德客-KY,943.00,2.24,113,24.74,3.94,113/4
1597,直得,92.00,0.76,113,85.19,3.36,113/4
1598,岱宇,27.25,1.98,113,-,1.01,113/3
1603,華電,38.15,3.93,113,13.43,0.86,113/4
1604,聲寶,28.60,5.24,113,13.68,1.22,113/4
1605,華新,26.30,1.9,113,38.12,0.77,113/4
1608,華榮,29.05,3.44,113,18.74,1.58,113/4
1609,大亞,44.85,3.79,112,21.46,2.19,113/4
1611,中電,15.60,5.13,113,31.20,1.11,113/4
1612,宏泰,36.00,5.56,112,15.13,1.5,113/4
1614,三洋電,40.60,1.43,113,48.92,1.89,113/4
1615,大山,60.50,4.76,112,15.28,3.16,113/4
1616,億泰,24.10,7.47,113,11.81,2.07,113/4
1617,榮星,18.20,2.75,113,34.34,1.33,113/4
1618,合機,48.70,3.08,113,13.13,1.55,113/4
1626,艾美特-KY,13.95,2.15,112,-,0.71,113/4
1702,南僑,48.60,5.14,113,11.94,1.02,113/4
1707,葡萄王,145.50,4.74,113,14.88,2.14,113/4
1708,東鹼,37.70,5.31,113,9.64,1.29,113/4
1709,和益,20.15,3.97,113,13.08,1.06,113/4
1710,東聯,15.75,1.27,112,787.50,1.28,113/4
1711,永光,20.10,1.49,113,45.68,1.29,113/4
1712,興農,42.75,5.85,113,17.17,2.12,113/4
1713,國化,56.40,13.3,113,5.47,1.96,113/4
1714,和桐,8.73,2.29,113,21.29,0.7,113/4
1717,長興,29.35,4.09,113,18.81,1.22,113/4
1718,中纖,7.28,0.0,112,364.00,0.46,113/4
1720,生達,62.60,4.47,113,12.70,1.89,113/4
1721,三晃,14.70,0.0,112,-,1.4,113/4
1722,台肥,53.10,3.77,113,26.42,0.93,113/4
1723,中碳,98.10,4.59,113,18.87,2.77,113/4
1725,元禎,36.20,3.45,113,18.95,1.18,113/4
1726,永記,76.50,4.71,113,14.49,1.21,113/4
1727,中華化,28.65,1.75,113,56.18,1.72,113/4
1730,花仙子,55.50,5.41,113,14.05,1.8,113/4
1731,美吾華,23.80,5.04,113,18.31,1.5,113/4
1732,毛寶,27.00,1.85,113,90.00,2.32,113/4
1733,五鼎,33.95,3.53,113,26.52,1.86,113/4
1734,杏輝,32.00,4.69,113,19.05,1.78,113/4
1735,日勝化,19.00,4.21,113,19.59,1.2,113/4
1736,喬山,190.50,0.52,112,23.78,4.8,113/4
1737,臺鹽,32.55,3.99,113,17.50,0.98,113/4
1752,南光,42.30,3.78,113,17.55,1.76,113/4
1760,寶齡富錦,82.20,2.19,113,56.69,3.67,113/4
1762,中化生,33.95,0.56,113,49.93,0.78,113/4
1773,勝一,147.50,3.05,113,20.46,3.77,113/4
1776,展宇,19.70,4.06,113,20.96,1.3,113/3
1783,和康生,46.45,2.15,112,21.91,3.03,113/4
1786,科妍,123.00,2.64,113,36.50,4.66,113/4
1789,神隆,22.35,1.57,113,51.98,1.68,113/4
1795,美時,252.00,2.27,113,13.20,3.16,113/4
1802,台玻,17.40,0.0,112,-,1.04,113/4
1805,寶徠,16.00,0.0,112,5.57,1.42,113/4
1806,冠軍,9.47,0.0,112,43.05,0.66,113/3
1808,潤隆,34.55,43.42,112,15.15,2.36,113/4
1809,中釉,19.05,1.31,113,57.73,1.08,113/4
1810,和成,19.20,1.04,112,101.05,0.85,113/4
1817,凱撒衛,48.75,4.92,113,11.23,1.58,113/4
1903,士紙,50.00,0.0,112,-,2.47,113/4
1904,正隆,20.25,2.22,113,36.82,0.76,113/4
1905,華紙,16.15,0.0,112,-,1.12,113/4
1906,寶隆,13.75,0.73,113,55.00,0.62,113/4
1907,永豐餘,29.50,2.71,113,30.10,0.74,113/4
1909,榮成,10.90,0.0,112,-,0.68,113/4
2002,中鋼,23.20,1.42,113,178.46,1.16,113/4
2006,東和鋼鐵,71.80,5.57,113,11.69,1.61,113/4
2007,燁興,10.30,0.0,112,-,1.03,113/4
2008,高興昌,26.80,1.87,113,103.08,1.44,113/4
2009,第一銅,44.70,1.12,113,60.41,2.24,113/4
2010,春源,21.00,6.19,113,12.73,1.11,113/4
2012,春雨,24.50,4.08,113,23.79,1.6,113/4
2013,中鋼構,50.30,3.98,113,18.63,1.85,113/4
2014,中鴻,22.20,0.45,112,-,2.25,113/4
2015,豐興,72.00,4.86,113,16.90,1.88,113/4
2017,官田鋼,11.45,0.0,112,40.89,0.95,113/4
2020,美亞,29.15,13.72,112,9.43,1.7,113/4
2022,聚亨,9.67,2.07,112,-,0.97,113/4
2023,燁輝,15.65,2.56,112,-,0.8,113/4
2024,志聯,18.95,0.0,112,118.44,1.65,113/4
2025,千興,15.90,0.0,112,-,1.88,113/4
2027,大成鋼,50.00,2.2,113,30.30,1.59,113/4
2028,威致,22.40,1.34,113,22.86,1.56,113/4
2029,盛餘,26.80,4.66,113,14.81,0.84,113/4
2030,彰源,17.70,3.95,113,20.82,0.97,113/4
2031,新光鋼,50.20,4.98,113,11.16,1.38,113/4
2032,新鋼,19.10,1.99,113,42.44,1.45,113/4
2033,佳大,19.50,1.03,113,102.63,1.51,113/4
2034,允強,25.45,3.93,113,-,1.26,113/4
2038,海光,18.60,1.08,113,93.00,0.89,113/4
2049,上銀,274.50,0.87,113,49.28,2.63,113/4
2059,川湖,"1,895.00",1.7,113,29.34,8.48,113/4
2062,橋椿,32.25,5.58,113,11.86,0.81,113/4
2069,運錩,18.60,4.84,113,13.78,0.77,113/4
2101,南港,42.25,1.18,113,11.94,2.6,113/4
2102,泰豐,18.00,0.0,112,-,1.23,113/4
2103,台橡,20.25,3.11,113,19.47,0.82,113/4
2104,國際中橡,12.25,0.0,112,-,0.38,113/4
2105,正新,49.20,4.88,113,19.92,1.78,113/4
2106,建大,27.50,4.0,113,21.15,1.25,113/4
2107,厚生,26.65,5.25,113,14.10,0.62,113/4
2108,南帝,31.65,3.16,113,27.76,1.06,113/4
2109,華豐,18.85,7.96,113,11.71,1.51,113/4
2114,鑫永銓,96.30,5.19,113,18.85,2.42,113/4
2115,六暉-KY,31.00,4.84,113,15.12,0.99,113/4
2201,裕隆,46.40,2.8,113,12.47,0.77,113/4
2204,中華,78.40,5.36,113,9.54,1.2,113/3
2206,三陽工業,72.40,4.14,113,12.03,2.28,113/4
2207,和泰車,620.00,3.23,113,16.88,4.41,113/4
2208,台船,17.85,0.0,112,-,2.5,113/4
2211,長榮鋼,93.70,5.34,113,15.31,1.38,113/4
2227,裕日車,72.10,4.83,112,12.94,1.12,113/4
2228,劍麟,95.10,5.26,113,10.35,1.44,113/4
2231,為升,91.20,2.19,113,27.06,2.99,113/4
2233,宇隆,198.50,3.53,113,18.11,2.96,113/4
2236,百達-KY,115.00,0.61,112,766.67,3.62,113/3
2239,英利-KY,37.20,1.77,112,37.58,0.36,113/3
2241,艾姆勒,31.55,0.0,112,-,2.34,113/4
