證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,33.85,5.91,110,28.21,1.17,111/3
1102,亞泥,41.30,8.23,110,9.52,0.91,111/3
1103,嘉泥,17.50,3.71,110,-,0.53,111/3
1104,環泥,22.40,4.46,110,8.15,0.73,111/3
1108,幸福,10.85,5.53,110,11.07,0.95,111/3
1109,信大,15.75,9.52,110,9.05,0.7,111/3
1110,東泥,17.45,1.15,110,158.64,1.17,111/3
1201,味全,19.15,2.61,110,21.76,1.34,111/3
1203,味王,35.30,3.12,110,13.42,1.56,111/3
1210,大成,44.30,4.51,110,18.93,1.81,111/3
1213,大飲,7.45,0.0,110,-,1.11,111/3
1215,卜蜂,77.80,5.14,110,15.44,2.7,111/3
1216,統一,65.30,4.13,110,20.60,3.03,111/3
1217,愛之味,10.70,2.8,110,23.78,0.8,111/3
1218,泰山,34.00,2.94,110,28.57,2.38,111/3
1219,福壽,19.00,5.79,110,16.38,1.4,111/3
1220,台榮,15.15,6.6,110,42.08,1.21,111/3
1225,福懋油,56.80,2.82,110,26.79,3.61,111/3
1227,佳格,38.95,4.88,110,24.19,2.04,111/3
1229,聯華,49.80,4.62,110,19.68,2.07,111/3
1231,聯華食,74.00,3.51,110,18.93,3.4,111/3
1232,大統益,142.00,4.23,110,17.11,4.66,111/3
1233,天仁,32.10,2.49,110,58.36,2.05,111/3
1234,黑松,32.85,5.18,110,13.86,0.73,111/3
1235,興泰,69.10,5.5,110,51.19,2.34,111/3
1236,宏亞,22.15,2.26,110,6.02,0.82,111/3
1256,鮮活果汁-KY,264.00,4.92,110,25.81,2.45,111/3
1301,台塑,86.30,9.5,110,9.09,1.49,111/3
1303,南亞,71.50,10.49,110,11.30,1.47,111/3
1304,台聚,21.10,10.43,110,8.51,0.94,111/3
1305,華夏,24.40,10.25,110,49.80,1.51,111/3
1307,三芳,20.70,2.42,110,17.39,0.95,111/3
1308,亞聚,27.35,10.97,110,7.77,1.17,111/3
1309,台達化,22.10,11.31,110,9.69,1.22,111/3
1310,台苯,13.40,1.12,110,-,1.05,111/3
1312,國喬,18.35,10.9,110,26.99,0.51,111/3
1313,聯成,13.70,7.3,110,-,0.67,111/3
1314,中石化,9.96,4.02,110,35.57,0.47,111/3
1315,達新,70.10,6.42,110,9.50,0.65,111/3
1316,上曜,12.30,0.0,110,18.36,0.93,111/3
1319,東陽,42.65,1.99,110,12.66,1.08,111/3
1321,大洋,33.60,2.08,110,124.44,1.23,111/3
1323,永裕,33.20,4.82,110,15.16,1.26,111/3
1324,地球,10.60,1.89,110,265.00,0.85,111/3
1325,恆大,26.60,7.52,110,61.86,0.81,111/3
1326,台化,70.40,6.82,110,22.35,1.21,111/3
1337,再生-KY,6.98,0.0,110,-,0.37,111/3
1338,廣華-KY,44.25,5.65,110,13.33,0.57,111/3
1339,昭輝,42.00,4.76,110,6.46,0.83,111/3
1340,勝悅-KY,10.05,0.0,110,-,0.32,111/3
1341,富林-KY,67.20,8.93,110,11.16,2.6,111/3
1342,八貫,134.50,2.23,110,21.02,5.23,111/3
1402,遠東新,31.30,4.79,110,17.99,0.79,111/3
1409,新纖,18.00,7.78,110,7.89,0.84,111/3
1410,南染,41.35,3.14,110,43.53,2.4,111/3
1413,宏洲,9.50,0.0,110,8.33,1.01,111/3
1414,東和,18.10,2.98,110,27.42,1.29,111/3
1416,廣豐,10.40,4.81,110,20.39,0.54,111/3
1417,嘉裕,14.00,2.5,110,-,0.97,111/3
1418,東華,14.25,0.0,110,-,0.69,111/3
1419,新紡,40.30,2.48,110,5.96,1.05,111/3
1423,利華,19.95,3.76,110,36.27,0.91,111/3
1432,大魯閣,11.90,0.0,110,-,1.46,111/3
1434,福懋,26.70,3.75,110,12.71,0.78,111/3
1436,華友聯,56.40,7.36,110,10.72,1.72,111/3
1437,勤益控,25.80,3.49,110,12.71,0.75,111/3
1438,三地開發,32.10,0.0,110,5.72,1.54,111/3
1439,雋揚,21.20,0.94,110,12.11,0.84,111/3
1440,南紡,17.10,4.68,110,15.55,1.0,111/3
1441,大東,7.90,0.0,110,-,1.16,111/3
1442,名軒,36.30,3.31,110,86.43,2.39,111/3
1443,立益物流,20.75,0.0,110,7.26,1.71,111/3
1444,力麗,10.20,2.94,110,7.79,0.86,111/3
1445,大宇,16.05,0.0,110,-,1.32,111/3
1446,宏和,29.95,1.0,110,-,2.81,111/3
1447,力鵬,7.75,0.0,110,26.72,0.67,111/3
1449,佳和,14.80,0.0,110,9.49,0.75,111/3
1451,年興,21.30,4.69,110,8.13,0.58,111/3
1452,宏益,17.40,11.49,110,11.68,0.86,111/3
1453,大將,15.55,1.93,110,17.47,1.17,111/3
1454,台富,12.80,3.91,110,36.57,0.98,111/3
1455,集盛,10.25,7.8,110,-,0.81,111/3
1456,怡華,15.75,9.52,110,78.75,0.98,111/3
1457,宜進,18.85,5.31,110,4.24,0.82,111/3
1459,聯發,8.30,2.41,110,-,0.95,111/3
1460,宏遠,7.21,0.0,110,-,0.74,111/3
1463,強盛新,14.30,2.8,110,37.63,1.08,111/3
1464,得力,14.15,1.77,110,12.98,1.03,111/3
1465,偉全,14.00,2.14,110,14.14,0.85,111/3
1466,聚隆,12.35,8.1,110,35.29,0.83,111/3
1467,南緯,11.60,0.0,110,38.67,0.87,111/3
1468,昶和,13.55,0.0,110,14.26,1.66,111/3
1470,大統新創,18.30,4.37,110,31.55,1.62,111/3
1471,首利,7.95,0.0,110,-,1.23,111/3
1472,三洋實業,22.00,0.0,110,-,2.63,111/3
1473,台南,21.40,0.47,110,13.21,0.88,111/3
1474,弘裕,12.05,4.15,110,15.25,0.73,111/3
1475,業旺,66.80,0.0,110,13.83,4.54,111/3
1476,儒鴻,467.50,2.57,110,17.57,5.21,111/3
1477,聚陽,240.50,3.95,110,17.07,3.97,111/3
1503,士電,60.70,2.97,110,15.37,1.16,111/3
1504,東元,27.40,4.93,110,17.23,0.77,111/3
1506,正道,17.50,0.0,110,35.00,2.23,111/3
1512,瑞利,5.33,0.0,110,-,4.68,111/3
1513,中興電,66.00,4.24,110,13.55,2.55,111/3
1514,亞力,29.70,4.21,110,14.70,1.9,111/3
