證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,29.80,3.36,113,23.46,0.9,114/1
1102,亞泥,44.20,4.98,113,13.86,0.88,114/1
1103,嘉泥,15.85,3.47,113,23.66,0.49,114/1
1104,環泥,29.40,5.78,113,13.30,0.84,114/1
1108,幸福,15.25,4.92,113,12.30,1.23,114/1
1109,信大,17.15,5.25,113,13.50,0.69,114/1
1110,東泥,20.15,1.49,113,31.48,1.22,114/1
1201,味全,16.95,2.95,113,20.42,1.12,114/1
1203,味王,40.70,2.95,113,17.70,1.53,114/1
1210,大成,62.90,4.45,113,14.77,2.16,114/1
1213,大飲,13.05,2.68,113,1.46,1.04,114/1
1215,卜蜂,114.50,3.93,113,14.93,3.29,114/1
1216,統一,83.00,3.61,113,23.25,3.32,114/1
1217,愛之味,11.20,3.3,113,48.70,0.79,114/1
1218,泰山,21.50,6.28,113,13.61,0.84,114/1
1219,福壽,15.70,3.18,113,32.04,1.17,114/1
1220,台榮,14.65,4.78,113,18.78,1.06,114/1
1227,佳格,35.70,3.92,113,20.06,1.71,114/1
1229,聯華,46.30,3.89,113,19.62,1.62,114/1
1231,聯華食,137.00,1.9,113,37.95,5.57,114/1
1232,大統益,162.50,4.31,113,19.35,4.34,114/1
1233,天仁,32.55,2.92,113,36.99,2.17,114/1
1234,黑松,42.10,4.51,113,16.57,0.92,114/1
1235,興泰,104.50,2.39,113,-,1.44,114/1
1236,宏亞,21.95,2.73,113,-,0.79,114/1
1256,鮮活果汁-KY,118.50,3.97,113,14.91,1.14,114/1
1301,台塑,36.85,1.36,113,-,0.81,114/1
1303,南亞,31.65,2.21,113,98.91,0.73,114/1
1304,台聚,10.20,1.96,113,-,0.54,114/1
1305,華夏,11.15,1.35,113,-,0.76,114/1
1307,三芳,39.05,6.91,113,10.39,1.59,114/1
1308,亞聚,12.45,2.01,113,-,0.65,114/1
1309,台達化,11.85,1.69,113,-,0.75,114/1
1310,台苯,8.94,0.0,112,-,0.66,114/1
1312,國喬,11.05,0.0,112,-,0.37,114/1
1313,聯成,8.43,1.78,113,-,0.41,114/1
1314,中石化,7.31,0.0,112,-,0.35,114/1
1315,達新,66.30,7.54,113,35.08,0.7,114/1
1316,上曜,15.30,0.0,112,-,1.31,114/1
1319,東陽,130.00,4.08,113,16.46,2.64,114/1
1321,大洋,36.95,1.03,113,"1,847.50",1.37,114/1
1323,永裕,20.60,4.37,113,8.73,0.72,114/1
1324,地球,11.55,1.73,113,"1,155.00",0.91,114/1
1325,恆大,32.60,0.92,113,-,1.04,114/1
1326,台化,25.40,1.97,113,-,0.54,114/1
1337,再生-KY,6.32,0.0,112,-,0.41,114/1
1338,廣華-KY,24.70,3.04,113,-,0.33,114/1
1339,昭輝,53.70,5.59,113,12.85,1.0,114/1
1340,勝悅-KY,7.39,0.0,112,-,0.37,114/1
1341,富林-KY,65.10,7.99,113,12.59,2.76,114/1
1342,八貫,94.10,5.09,113,14.59,3.4,114/1
1402,遠東新,32.05,4.99,113,15.95,0.72,114/1
1409,新纖,13.25,4.53,113,12.27,0.57,114/1
1410,南染,36.80,1.36,113,87.62,2.19,114/1
1413,宏洲,12.00,0.0,112,-,1.5,114/1
1414,東和,19.90,1.16,113,132.67,1.42,114/1
1416,廣豐,12.65,4.43,113,16.43,0.52,114/1
1417,嘉裕,8.04,2.49,112,-,0.64,114/1
1418,東華,23.35,0.0,112,54.30,1.0,114/1
1419,新紡,52.40,2.86,113,17.88,1.02,114/1
1423,利華,36.50,2.19,113,23.86,1.07,114/1
1432,大魯閣,18.40,0.0,112,-,1.95,114/1
1434,福懋,17.40,4.6,113,19.55,0.79,114/1
1435,中福,35.90,0.0,112,-,4.38,114/1
1436,華友聯,123.00,10.76,113,6.64,3.17,114/1
1437,勤益控,32.40,4.17,113,11.65,0.79,114/1
1438,三地開發,44.00,0.0,112,-,1.68,114/1
1439,雋揚,31.00,0.97,113,16.06,1.03,114/1
