證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,31.90,3.13,112,33.94,1.03,113/2
1102,亞泥,47.55,4.42,112,15.05,0.95,113/2
1103,嘉泥,17.95,2.79,112,119.67,0.55,113/2
1104,環泥,30.00,6.67,112,9.87,0.90,113/2
1108,幸福,14.55,6.87,112,11.73,1.20,113/2
1109,信大,18.65,6.43,112,9.82,0.79,113/2
1110,東泥,21.75,0.92,112,90.63,1.36,113/2
1201,味全,17.95,1.5,112,21.89,1.19,113/3
1203,味王,47.10,2.34,112,21.12,1.94,113/2
1210,大成,51.20,4.34,112,11.20,1.85,113/2
1213,大飲,12.75,0.0,112,-,3.56,113/2
1215,卜蜂,96.80,5.68,112,14.32,3.08,113/2
1216,統一,87.30,3.44,112,26.70,4.00,113/2
1217,愛之味,11.85,1.94,112,18.81,0.78,113/2
1218,泰山,20.10,0.0,112,13.40,0.78,113/2
1219,福壽,17.20,4.65,112,20.24,1.27,113/2
1220,台榮,17.10,2.34,112,13.05,1.27,113/2
1225,福懋油,86.00,1.63,112,41.95,5.80,113/2
1227,佳格,37.90,3.3,112,22.16,1.99,113/2
1229,聯華,59.90,3.51,112,22.02,2.00,113/2
1231,聯華食,120.00,2.17,112,25.86,5.04,113/2
1232,大統益,149.00,4.43,112,18.44,4.49,113/3
1233,天仁,31.95,2.82,112,32.94,1.99,113/2
1234,黑松,41.40,4.59,112,17.25,0.89,113/3
1235,興泰,155.50,0.64,112,32.81,1.83,113/2
1236,宏亞,23.35,2.78,112,179.62,0.81,113/2
1256,鮮活果汁-KY,140.00,4.71,112,15.50,1.46,113/2
1301,台塑,47.70,2.1,112,-,0.96,113/3
1303,南亞,42.85,1.63,112,45.59,0.92,113/2
1304,台聚,14.40,2.43,112,-,0.68,113/2
1305,華夏,15.75,2.22,112,52.50,0.97,113/2
1307,三芳,47.05,3.19,112,16.63,1.98,113/2
1308,亞聚,18.50,2.43,112,-,0.87,113/2
1309,台達化,18.25,1.64,112,-,1.13,113/2
1310,台苯,12.10,0.0,112,-,0.93,113/3
1312,國喬,12.25,0.0,112,-,0.41,113/2
1313,聯成,11.20,1.79,112,-,0.52,113/3
1314,中石化,8.09,0.0,112,25.28,0.38,113/2
1315,達新,71.00,7.04,112,37.17,0.66,113/2
1316,上曜,14.95,0.0,112,-,1.22,113/2
1319,東陽,107.00,3.74,112,15.90,2.49,113/2
1321,大洋,33.90,1.18,112,32.29,1.21,113/2
1323,永裕,24.30,4.12,112,8.87,0.85,113/3
1324,地球,12.95,1.54,112,38.09,1.01,113/2
1325,恆大,28.75,2.09,112,319.44,0.90,113/2
1326,台化,38.30,3.26,112,141.85,0.74,113/3
1337,再生-KY,7.05,0.0,112,-,0.44,113/2
1338,廣華-KY,31.90,1.57,112,-,0.43,113/2
1339,昭輝,56.10,5.35,112,8.78,1.05,113/2
1340,勝悅-KY,10.30,0.0,112,-,0.44,113/2
1341,富林-KY,68.00,6.47,112,14.95,2.78,113/2
1342,八貫,97.40,6.16,112,15.05,3.34,113/3
1402,遠東新,36.45,3.7,112,20.48,0.85,113/2
1409,新纖,15.45,3.56,112,18.84,0.68,113/2
1410,南染,36.70,0.82,112,99.19,2.16,113/2
1413,宏洲,9.68,0.0,112,-,1.20,113/3
1414,東和,22.90,1.09,112,84.81,1.59,113/2
1416,廣豐,13.40,3.73,112,25.28,0.63,113/3
1417,嘉裕,10.00,2.0,112,-,0.79,113/3
1418,東華,29.50,0.0,112,48.36,1.32,113/2
1419,新紡,46.25,2.59,112,19.94,0.94,113/2
1423,利華,38.30,1.57,112,78.16,1.17,113/3
1432,大魯閣,19.40,0.0,112,84.35,2.04,113/2
1434,福懋,19.75,2.53,112,27.05,0.75,113/3
1435,中福,44.10,0.0,112,-,4.84,113/2
1436,華友聯,118.00,5.56,112,4.85,2.55,113/3
1437,勤益控,34.25,3.3,112,10.29,0.86,113/3
1438,三地開發,56.30,0.0,112,-,2.83,113/2
1439,雋揚,30.35,0.99,112,19.33,1.03,113/2
1440,南紡,15.40,2.27,112,10.20,0.87,113/3
1441,大東,15.55,0.0,112,11.87,1.84,113/3
1442,名軒,65.60,5.34,112,8.29,3.29,113/2
1443,立益物流,34.60,0.0,112,17.39,2.24,113/2
1444,力麗,9.11,0.0,112,43.38,0.82,113/2
1445,大宇,17.65,14.16,112,2.42,0.98,113/3
1446,宏和,42.30,1.65,112,8.26,2.91,113/2
1447,力鵬,7.80,0.0,112,-,0.71,113/2
1449,佳和,26.85,0.11,112,23.35,1.31,113/2
1451,年興,20.65,2.42,112,68.83,0.59,113/3
1452,宏益,16.35,1.83,112,28.68,0.78,113/3
1453,大將,16.20,1.85,112,22.50,1.18,113/2
1454,台富,16.85,1.48,112,64.81,1.29,113/2
1455,集盛,10.30,0.0,112,49.05,0.86,113/3
1456,怡華,18.70,1.07,112,-,1.23,113/2
1457,宜進,19.30,7.77,112,6.63,0.82,113/2
1459,聯發,9.90,0.0,112,26.76,1.03,113/3
1460,宏遠,7.09,0.0,112,-,0.82,113/2
1463,強盛新,24.80,2.02,112,48.63,1.85,113/2
1464,得力,16.75,1.49,112,34.18,1.30,113/2
1465,偉全,15.10,3.31,112,20.13,0.94,113/2
1466,聚隆,14.35,0.0,112,-,1.11,113/2
1467,南緯,10.65,0.0,112,53.25,0.86,113/2
1468,昶和,14.70,0.0,112,19.34,1.77,113/2
1470,大統新創,20.50,2.83,112,29.29,1.77,113/2
1471,首利,13.85,0.0,112,692.50,1.43,113/2
1472,三洋實業,59.80,3.34,112,14.88,1.82,113/2
1473,台南,35.75,3.36,112,12.41,1.31,113/3
1474,弘裕,14.00,0.0,112,17.95,0.85,113/2
1475,業旺,64.70,3.09,112,10.97,3.06,113/2
1476,儒鴻,580.00,2.33,112,25.13,5.88,113/3
1477,聚陽,339.50,4.83,112,20.61,6.22,113/3
1503,士電,215.00,1.4,112,39.38,2.81,113/2
1504,東元,50.60,4.35,112,21.90,1.38,113/2
1506,正道,13.70,0.0,112,68.50,1.52,113/2
1512,瑞利,7.35,0.0,112,-,2.05,113/2
1513,中興電,167.00,2.16,112,24.45,4.61,113/2
1514,亞力,114.00,1.56,112,33.93,5.54,113/2
1515,力山,33.85,3.55,112,12.00,1.56,113/3
1516,川飛,18.55,1.67,112,22.35,1.50,113/2
1517,利奇,14.95,1.34,112,-,0.91,113/2
1519,華城,620.00,1.13,112,48.74,27.06,113/2
1521,大億,36.65,1.91,112,215.59,1.53,113/3
1522,堤維西,61.30,3.26,112,11.52,2.14,113/2
1524,耿鼎,34.60,3.76,112,11.97,2.00,113/3
1525,江申,65.60,5.03,112,17.78,0.98,113/3
1526,日馳,27.15,2.21,112,-,1.18,113/3
1527,鑽全,43.00,4.65,112,12.50,1.26,113/2
1528,恩德,19.75,0.51,112,-,1.62,113/2
1529,樂事綠能,26.45,2.27,112,132.25,2.29,113/2
1530,亞崴,32.00,4.69,112,13.06,0.95,113/2
1531,高林股,16.80,1.19,112,33.60,0.84,113/2
1532,勤美,37.40,3.82,112,7.14,0.99,113/2
1533,車王電,45.00,0.0,112,-,2.02,113/2
1535,中宇,62.40,5.29,112,14.51,2.14,113/3
1536,和大,61.40,1.63,112,105.86,1.98,113/2
1537,廣隆,149.50,4.68,112,15.40,2.92,113/2
1538,正峰,18.05,0.0,112,-,4.78,113/2
1539,巨庭,27.00,2.22,112,16.27,1.10,113/2
1540,喬福,40.15,2.74,112,19.21,2.34,113/2
1541,錩泰,29.80,1.68,112,20.99,1.20,113/3
1558,伸興,108.00,3.52,112,19.12,1.34,113/2
1560,中砂,318.50,1.26,112,48.63,6.79,113/3
1563,巧新,58.30,3.09,112,18.28,1.42,113/3
1568,倉佑,28.70,4.67,112,9.90,1.63,113/2
1582,信錦,100.00,4.03,112,14.18,2.00,113/2
1583,程泰,62.40,6.41,112,10.13,1.27,113/2
1587,吉茂,42.60,2.35,112,-,2.19,113/2
1589,永冠-KY,38.45,0.0,112,-,0.57,113/2
1590,亞德客-KY,931.00,1.9,112,24.09,4.22,113/2
1597,直得,95.80,0.84,112,138.84,3.54,113/3
1598,岱宇,28.20,0.0,112,-,0.96,113/2
1603,華電,34.80,3.74,112,11.41,0.82,113/2
1604,聲寶,28.30,5.3,112,13.29,1.26,113/2
1605,華新,30.15,3.65,112,32.42,0.87,113/3
1608,華榮,29.55,3.38,112,14.14,1.62,113/3
1609,大亞,45.25,3.76,112,20.11,2.21,113/2
1611,中電,16.40,3.05,112,29.82,1.22,113/2
1612,宏泰,35.15,5.69,112,14.52,1.48,113/2
1614,三洋電,40.00,2.68,112,51.95,1.91,113/2
1615,大山,58.90,4.89,112,14.09,3.00,113/2
1616,億泰,21.10,1.75,112,24.53,2.18,113/2
1617,榮星,20.05,1.4,112,105.53,1.41,113/2
1618,合機,40.95,2.44,112,14.27,1.32,113/2
1626,艾美特-KY,15.25,1.97,112,-,0.75,113/3
1702,南僑,55.30,4.52,112,10.57,1.36,113/2
1707,葡萄王,151.00,4.57,112,15.75,2.34,113/2
1708,東鹼,40.00,3.75,112,14.39,1.48,113/2
1709,和益,22.95,2.61,112,16.63,1.20,113/2
1710,東聯,17.80,1.12,112,-,1.30,113/2
1711,永光,23.40,0.64,112,66.86,1.53,113/2
1712,興農,43.80,6.39,112,18.02,2.33,113/2
1713,國化,50.00,2.8,112,15.06,2.33,113/3
1714,和桐,8.52,3.52,112,15.49,0.68,113/2
1717,長興,30.85,2.59,112,20.70,1.33,113/3
1718,中纖,7.71,0.0,112,-,0.48,113/2
1720,生達,64.00,4.22,112,13.39,1.96,113/2
1721,三晃,19.75,0.0,112,-,1.84,113/2
1722,台肥,56.70,4.59,112,35.00,1.04,113/2
1723,中碳,97.70,4.09,112,18.03,2.79,113/3
1725,元禎,40.45,2.1,112,29.53,1.42,113/2
1726,永記,77.30,4.53,112,14.53,1.27,113/2
1727,中華化,36.75,0.79,112,99.32,2.24,113/3
1730,花仙子,53.20,5.26,112,14.15,1.78,113/3
1731,美吾華,23.45,4.9,112,18.04,1.51,113/3
1732,毛寶,28.50,0.0,112,237.50,2.47,113/2
1733,五鼎,29.20,3.77,112,26.79,1.67,113/2
1734,杏輝,30.40,5.92,112,14.14,1.63,113/2
1735,日勝化,22.25,2.25,112,20.99,1.45,113/2
1736,喬山,170.50,0.59,112,43.83,5.32,113/2
1737,臺鹽,33.25,3.61,112,22.32,1.02,113/3
1752,南光,43.90,4.56,112,39.91,1.95,113/2
1760,寶齡富錦,90.50,1.66,112,76.69,4.19,113/2
1762,中化生,42.60,1.88,112,28.03,0.99,113/2
1773,勝一,173.00,1.85,112,24.68,4.64,113/3
1776,展宇,19.55,2.56,112,24.14,1.32,113/2
1783,和康生,43.80,2.28,112,25.17,2.93,113/3
1786,科妍,106.00,2.27,112,34.53,4.08,113/3
1789,神隆,23.60,1.27,112,47.20,1.79,113/3
1795,美時,285.00,1.63,112,17.44,3.74,113/3
1802,台玻,19.40,0.0,112,121.25,1.14,113/2
1805,寶徠,19.00,0.0,112,-,2.27,113/2
1806,冠軍,10.10,0.0,112,53.16,0.72,113/2
1808,潤隆,42.65,35.17,112,5.00,1.30,113/3
1809,中釉,20.25,0.99,112,184.09,1.16,113/2
1810,和成,17.20,1.16,112,156.36,0.77,113/2
1817,凱撒衛,41.50,4.34,112,9.47,1.40,113/3
1903,士紙,54.30,0.0,112,123.41,2.55,113/2
1904,正隆,24.00,2.08,112,25.81,0.91,113/2
1905,華紙,18.55,0.0,112,-,1.26,113/2
1906,寶隆,15.25,0.98,112,-,0.54,113/3
1907,永豐餘,31.25,2.88,112,26.94,0.78,113/2
1909,榮成,13.25,0.0,112,-,0.78,113/3
2002,中鋼,23.25,1.51,112,89.42,1.15,113/3
2006,東和鋼鐵,74.80,5.61,112,11.67,1.74,113/3
2007,燁興,10.90,0.0,112,-,1.09,113/2
2008,高興昌,31.80,3.14,112,79.50,1.78,113/2
2009,第一銅,41.45,0.0,112,61.87,1.71,113/3
2010,春源,18.65,5.36,112,11.96,1.01,113/3
2012,春雨,25.00,3.64,112,17.99,1.62,113/3
2013,中鋼構,53.50,3.55,112,18.32,2.01,113/3
2014,中鴻,20.85,0.48,112,-,2.03,113/3
2015,豐興,81.20,4.31,112,19.11,2.17,113/3
2017,官田鋼,12.15,0.0,112,39.19,0.88,113/2
2020,美亞,27.75,14.41,112,4.70,1.41,113/2
2022,聚亨,9.99,2.0,112,76.85,0.98,113/2
2023,燁輝,15.30,2.61,112,-,1.00,113/2
2024,志聯,20.40,0.0,112,-,1.80,113/2
2025,千興,11.20,0.0,112,-,1.90,113/2
2027,大成鋼,35.05,3.42,112,20.26,1.15,113/2
2028,威致,23.45,3.41,112,22.77,1.63,113/2
2029,盛餘,26.25,4.76,112,11.82,0.85,113/2
2030,彰源,18.55,2.7,112,29.92,1.04,113/3
2031,新光鋼,51.50,5.83,112,8.83,1.36,113/3
2032,新鋼,15.35,0.0,112,59.04,1.18,113/3
2033,佳大,25.65,0.0,112,122.14,1.96,113/3
2034,允強,21.35,4.68,112,-,1.12,113/3
2038,海光,18.50,0.0,112,132.14,0.90,113/2
2049,上銀,253.50,0.99,112,46.17,2.54,113/2
2059,川湖,"1,405.00",1.01,112,29.44,7.01,113/3
2062,橋椿,35.60,2.25,112,13.04,0.91,113/3
2069,運錩,18.60,2.69,112,116.25,0.81,113/2
2101,南港,47.35,0.0,112,62.30,3.54,113/2
2102,泰豐,21.95,0.0,112,-,1.43,113/2
2103,台橡,23.80,2.35,112,16.88,0.96,113/3
2104,國際中橡,15.35,0.0,112,-,0.45,113/2
2105,正新,46.20,4.33,112,18.48,1.76,113/2
2106,建大,29.90,3.34,112,16.43,1.39,113/2
2107,厚生,25.75,5.05,112,14.23,0.59,113/3
2108,南帝,36.45,2.74,112,36.45,1.25,113/3
2109,華豐,17.90,6.7,112,10.06,1.44,113/2
2114,鑫永銓,95.00,5.26,112,16.73,2.56,113/2
2115,六暉-KY,31.60,3.16,112,16.99,1.02,113/3
2201,裕隆,56.20,2.49,112,13.35,0.97,113/2
2204,中華,70.50,8.51,112,7.68,1.10,113/2
2206,三陽工業,70.40,4.26,112,10.45,2.42,113/2
2207,和泰車,647.00,3.09,112,16.01,5.18,113/2
2208,台船,17.95,0.0,112,-,2.19,113/3
2211,長榮鋼,102.50,6.34,112,16.45,1.69,113/2
2227,裕日車,103.00,3.38,112,22.94,1.68,113/3
2228,劍麟,107.00,4.67,112,12.43,1.68,113/3
2231,為升,105.50,2.84,112,54.95,3.74,113/2
2233,宇隆,160.00,3.31,112,15.25,2.60,113/2
2236,百達-KY,118.00,0.59,112,61.46,3.69,113/2
2239,英利-KY,43.45,1.52,112,19.66,0.43,113/2
2241,艾姆勒,31.15,0.0,112,-,2.17,113/3
2243,宏旭-KY,21.60,0.0,112,-,2.02,113/2
2247,汎德永業,293.50,6.13,112,12.69,1.85,113/3
2250,IKKA-KY,93.60,3.41,112,14.47,1.63,113/2
2254,巨鎧精密-創,81.00,0.0,112,-,4.36,113/2
2258,鴻華先進-創,42.95,0.0,112,-,4.06,113/2
2301,光寶科,105.00,4.3,112,19.55,2.81,113/3
2302,麗正,19.15,1.62,112,37.55,1.79,113/2
2303,聯電,46.65,6.43,112,11.27,1.59,113/3
2305,全友,18.05,0.0,112,90.25,1.63,113/2
2308,台達電,400.00,1.61,112,28.07,4.75,113/3
2312,金寶,27.25,1.1,112,32.06,1.83,113/2
2313,華通,65.10,2.3,112,14.18,1.82,113/3
2314,台揚,35.50,0.0,112,-,5.74,113/2
2316,楠梓電,51.60,0.97,112,7.66,1.00,113/2
2317,鴻海,218.00,2.48,112,19.71,1.98,113/2
2321,東訊,17.15,0.0,112,-,2.40,113/3
2323,中環,11.80,5.76,112,15.73,0.67,113/2
2324,仁寶,37.55,3.2,112,18.23,1.29,113/2
2327,國巨*,548.00,4.0,112,11.68,1.60,113/2
2328,廣宇,39.20,3.32,112,18.76,1.50,113/2
2329,華泰,37.10,3.21,112,16.86,2.42,113/3
2330,台積電,"1,090.00",1.19,112,30.62,7.46,113/2
2331,精英,24.55,4.07,112,21.35,1.09,113/2
2332,友訊,19.95,2.71,112,997.50,1.32,113/2
2337,旺宏,22.80,2.19,112,-,0.93,113/3
2338,光罩,57.00,2.63,112,25.00,2.34,113/2
2340,台亞,34.30,1.46,112,-,1.91,113/3
2342,茂矽,31.85,0.0,112,-,2.12,113/2
2344,華邦電,19.50,0.0,112,102.63,0.90,113/3
