證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,44.25,4.52,110,13.79,1.37,110/4
1102,亞泥,46.30,7.34,110,10.89,1.05,110/4
1103,嘉泥,19.00,3.42,110,17.43,0.48,111/1
1104,環泥,19.75,5.06,110,11.90,0.67,110/4
1108,幸福,11.25,5.33,110,17.31,0.98,110/4
1109,信大,19.95,7.52,110,7.92,0.87,110/4
1110,東泥,19.80,1.01,110,79.20,1.31,110/4
1201,味全,21.60,2.31,110,20.97,1.56,111/1
1203,味王,32.60,3.37,110,17.34,1.47,110/4
1210,大成,50.40,3.97,110,21.72,2.02,110/4
1213,大飲,7.70,0.0,109,-,0.99,110/4
1215,卜蜂,79.30,5.67,109,15.67,2.61,110/4
1216,統一,66.50,4.06,110,19.00,3.24,110/4
1217,愛之味,10.75,2.79,110,26.22,0.8,110/4
1218,泰山,30.60,3.27,110,25.08,2.13,110/4
1219,福壽,24.40,4.51,110,24.40,1.78,110/4
1220,台榮,20.20,4.95,110,20.20,1.52,110/4
1225,福懋油,55.10,2.9,110,26.62,3.5,110/4
1227,佳格,47.95,3.96,110,17.76,2.41,110/4
1229,聯華,53.30,4.32,110,18.25,1.89,110/4
1231,聯華食,82.10,3.17,110,20.37,3.64,110/4
1232,大統益,151.50,3.96,110,19.70,4.54,111/1
1233,天仁,32.70,2.45,110,68.13,2.03,110/4
1234,黑松,34.50,4.93,110,17.60,0.76,111/1
1235,興泰,55.00,6.91,110,67.90,1.54,110/4
1236,宏亞,26.10,1.92,110,-,1.33,110/4
1256,鮮活果汁-KY,291.50,4.46,110,13.92,2.71,110/4
1301,台塑,103.50,7.92,110,9.23,1.63,110/4
1303,南亞,84.70,8.85,110,8.26,1.62,110/4
1304,台聚,24.55,8.96,110,5.07,1.03,110/4
1305,華夏,31.60,7.91,110,7.44,1.64,110/4
1307,三芳,19.85,2.52,110,68.45,1.03,110/4
1308,亞聚,29.50,10.17,110,5.65,1.13,110/4
1309,台達化,28.70,8.71,110,5.88,1.42,110/4
1310,台苯,15.70,0.96,110,78.50,1.16,110/4
1312,國喬,24.60,8.13,110,3.87,0.64,110/4
1313,聯成,16.45,6.08,110,11.75,0.71,111/1
1314,中石化,11.05,3.62,110,11.63,0.52,110/4
1315,達新,78.70,5.72,110,"1,311.67",0.65,110/4
1316,上曜,19.15,0.0,109,-,1.72,110/4
1319,東陽,31.90,2.66,110,27.50,0.87,110/4
1321,大洋,33.00,2.12,110,22.76,1.1,110/4
1323,永裕,34.80,4.6,110,11.34,1.35,110/4
1324,地球,10.45,1.91,110,"1,045.00",0.83,110/4
1325,恆大,35.35,5.66,110,10.84,1.02,110/4
1326,台化,78.60,6.11,110,14.58,1.14,111/1
1337,再生-KY,6.12,0.0,109,-,0.31,111/1
1338,廣華-KY,49.45,5.06,110,11.53,0.62,111/1
1339,昭輝,35.20,5.68,110,19.23,0.76,110/4
1340,勝悅-KY,10.10,0.0,109,-,0.31,110/4
1341,富林-KY,73.90,8.12,110,12.50,2.93,110/4
1342,八貫,69.00,4.35,110,17.60,3.01,110/4
1402,遠東新,29.80,5.03,110,16.46,0.77,110/4
1409,新纖,19.20,7.29,110,7.97,0.86,110/4
1410,南染,36.95,3.52,110,28.64,2.06,110/4
1413,宏洲,10.05,0.0,109,9.14,1.11,111/1
1414,東和,17.10,3.16,110,25.52,1.16,111/1
1416,廣豐,11.00,4.55,110,25.00,0.6,110/4
1417,嘉裕,11.30,3.1,110,"1,130.00",0.78,111/1
1418,東華,19.15,0.0,109,-,0.86,110/4
1419,新紡,41.55,2.41,110,27.52,1.24,110/4
1423,利華,19.55,3.84,110,17.61,0.87,110/4
1432,大魯閣,10.25,0.0,109,-,1.18,110/4
1434,福懋,26.50,3.77,110,21.03,0.71,111/1
1435,中福,49.50,0.0,109,990.00,5.52,110/4
1436,華友聯,65.00,6.4,110,12.85,2.07,110/4
1437,勤益控,25.50,3.53,110,12.75,0.77,111/1
1438,三地開發,31.50,0.0,109,65.63,2.02,111/1
1439,雋揚,21.80,0.92,110,15.68,0.88,110/4
1440,南紡,19.30,4.15,110,12.45,1.16,111/1
1441,大東,8.24,0.0,109,-,1.11,110/4
1442,名軒,22.35,5.37,110,15.85,1.4,110/4
1443,立益物流,18.20,0.0,109,11.10,1.72,110/4
1444,力麗,10.10,2.97,110,14.64,0.89,110/4
1445,大宇,14.95,1.34,109,-,1.19,110/4
1446,宏和,32.35,0.93,110,-,2.91,110/4
1447,力鵬,7.74,0.0,109,24.19,0.68,110/4
1449,佳和,13.15,0.0,109,19.92,1.03,110/4
1451,年興,22.05,4.54,110,12.05,0.58,111/1
1452,宏益,21.65,9.24,110,10.72,0.99,111/1
1453,大將,21.30,1.41,110,20.29,1.55,110/4
1454,台富,14.40,3.47,110,360.00,1.09,110/4
1455,集盛,12.80,6.25,110,11.03,0.92,111/1
1456,怡華,19.45,7.71,110,4.01,1.05,110/4
1457,宜進,18.40,5.43,110,20.44,0.9,110/4
1459,聯發,9.92,2.02,110,4.94,0.91,110/4
1460,宏遠,7.89,0.0,109,29.22,0.78,110/4
1463,強盛新,13.70,2.92,110,27.96,1.03,110/4
1464,得力,14.05,1.78,110,29.27,1.16,110/4
1465,偉全,12.50,2.4,110,-,0.8,110/4
1466,聚隆,13.90,7.19,110,8.69,0.88,110/4
1467,南緯,13.75,5.09,109,-,1.09,110/4
1468,昶和,11.70,0.0,109,195.00,1.6,110/4
1470,大統新創,26.15,3.06,110,34.41,2.23,110/4
1471,首利,6.58,0.0,109,-,0.96,110/4
1472,三洋實業,21.10,0.0,109,-,2.51,110/4
1473,台南,18.50,0.54,110,-,0.89,110/4
1474,弘裕,13.10,3.82,110,11.80,0.82,110/4
1475,業旺,70.70,0.0,109,56.56,6.65,110/4
1476,儒鴻,473.00,2.54,110,23.25,5.61,111/1
1477,聚陽,159.50,5.96,110,13.31,3.1,111/1
1503,士電,53.90,3.34,110,15.58,1.06,110/4
1504,東元,29.80,4.53,110,12.52,0.7,110/4
1506,正道,17.30,0.0,109,72.08,3.0,110/4
1512,瑞利,3.41,0.0,109,-,11.37,110/4
1513,中興電,50.00,5.6,110,11.93,2.05,110/4
1514,亞力,25.85,4.84,110,16.16,1.65,110/4
1515,力山,37.10,8.09,110,9.95,1.84,111/1
1516,川飛,23.30,6.65,110,10.99,1.75,111/1
1517,利奇,21.10,3.79,110,10.55,1.29,110/4
1519,華城,35.40,2.82,110,31.89,2.66,110/4
1521,大億,35.00,1.71,110,32.41,1.54,110/4
1522,堤維西,20.00,2.5,110,35.09,0.87,110/4
1524,耿鼎,14.00,2.14,110,23.33,1.02,111/1
1525,江申,56.70,3.7,110,13.56,0.94,110/4
1526,日馳,46.05,5.65,110,9.21,1.99,111/1
1527,鑽全,42.00,5.71,110,12.46,1.37,110/4
1528,恩德,9.06,1.1,110,7.95,0.8,110/4
1529,樂事綠能,19.20,3.13,110,23.13,1.59,110/4
1530,亞崴,30.15,4.98,110,22.33,0.96,110/4
1531,高林股,14.75,4.75,110,15.69,0.74,110/4
1532,勤美,31.95,6.6,110,9.92,0.94,110/4
1533,車王電,58.60,0.51,110,66.59,2.35,110/4
1535,中宇,41.90,6.21,110,12.25,1.53,111/1
1536,和大,73.50,1.86,110,60.25,2.38,110/4
1537,廣隆,137.50,5.09,110,18.21,2.98,110/4
1538,正峰,6.28,0.0,109,-,4.91,110/4
1539,巨庭,21.60,3.7,110,16.00,1.05,110/4
1540,喬福,14.75,2.03,110,-,0.98,110/4
1541,錩泰,43.90,5.69,110,11.55,1.96,110/4
1558,伸興,136.50,6.23,110,15.73,1.68,110/4
1560,中砂,122.50,2.29,110,20.83,3.44,111/1
1568,倉佑,19.00,1.58,110,65.52,1.31,110/4
1582,信錦,69.80,7.59,110,54.96,1.46,111/1
1583,程泰,55.40,4.51,110,16.84,1.21,110/4
1587,吉茂,23.75,4.21,110,15.94,1.27,110/4
1589,永冠-KY,58.00,1.03,110,29.74,0.74,110/4
1590,亞德客-KY,815.00,1.63,110,25.30,4.64,110/4
1597,直得,75.70,3.3,110,19.41,2.71,111/1
1598,岱宇,39.90,6.27,110,11.40,1.26,110/4
1603,華電,29.80,1.68,110,16.74,0.81,110/4
1604,聲寶,30.30,8.91,110,6.57,1.32,110/4
1605,華新,38.80,4.12,110,8.02,1.21,111/1
1608,華榮,19.95,7.52,110,6.10,1.08,110/4
