Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00939 """,統一台灣高息動能,0,0,0,"43,317,181","8,651,000","34,666,181","43,317,181","8,651,000","34,666,181"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"37,356,042","18,353,405","19,002,637","37,356,042","18,353,405","19,002,637"
"=""00878 """,國泰永續高股息  ,"2,000,000","1,652,000","348,000","26,618,280","13,773,000","12,845,280","28,618,280","15,425,000","13,193,280"
"=""00715L""",期街口布蘭特正2 ,"269,000",0,"269,000","12,940,901","282,000","12,658,901","13,209,901","282,000","12,927,901"
"=""00919 """,群益台灣精選高息,"310,000","91,000","219,000","31,545,000","19,096,000","12,449,000","31,855,000","19,187,000","12,668,000"
"=""00882 """,中信中國高股息  ,0,0,0,"9,076,571","516,066","8,560,505","9,076,571","516,066","8,560,505"
2317  ,鴻海            ,"9,907,996","1,527,328","8,380,668","1,933,703","2,280,083","-346,380","11,841,699","3,807,411","8,034,288"
"=""089915""",南電國票57購02  ,0,0,0,"8,173,000","621,000","7,552,000","8,173,000","621,000","7,552,000"
"=""00940 """,元大台灣價值高息,"612,000",0,"612,000","26,576,000","19,803,000","6,773,000","27,188,000","19,803,000","7,385,000"
"=""00650L""",復華香港正2     ,0,"140,000","-140,000","12,742,847","6,198,443","6,544,404","12,742,847","6,338,443","6,404,404"
"=""00642U""",期元大S&P石油   ,0,0,0,"5,841,903",0,"5,841,903","5,841,903",0,"5,841,903"
"=""00941 """,中信上游半導體  ,0,0,0,"4,982,999","2,000","4,980,999","4,982,999","2,000","4,980,999"
"=""035224""",昇陽半兆豐55購01,0,0,0,"4,494,000","95,000","4,399,000","4,494,000","95,000","4,399,000"
"=""077491""",台積電元富4A購23,0,0,0,"4,307,000",0,"4,307,000","4,307,000",0,"4,307,000"
2303  ,聯電            ,"4,192,000","144,000","4,048,000","944,935","765,000","179,935","5,136,935","909,000","4,227,935"
"=""00918 """,大華優利高填息30,0,0,0,"10,757,000","6,574,800","4,182,200","10,757,000","6,574,800","4,182,200"
"=""035223""",亞光兆豐55購01  ,0,0,0,"3,952,000","55,000","3,897,000","3,952,000","55,000","3,897,000"
