Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00637L""",元大滬深300正2  ,0,0,0,"39,872,935","16,396,440","23,476,495","39,872,935","16,396,440","23,476,495"
"=""00642U""",期元大S&P石油   ,0,0,0,"20,124,826","298,000","19,826,826","20,124,826","298,000","19,826,826"
"=""00638R""",元大滬深300反1  ,0,0,0,"6,597,000","2,003,300","4,593,700","6,597,000","2,003,300","4,593,700"
"=""07846P""",緯創國票4A售04  ,0,0,0,"3,824,000","67,000","3,757,000","3,824,000","67,000","3,757,000"
"=""00715L""",期街口布蘭特正2 ,0,0,0,"8,507,000","5,075,000","3,432,000","8,507,000","5,075,000","3,432,000"
"=""034554""",矽格國票54購01  ,0,0,0,"3,617,000","312,000","3,305,000","3,617,000","312,000","3,305,000"
1314  ,中石化          ,"1,063,529","927,706","135,823","3,044,319","99,000","2,945,319","4,107,848","1,026,706","3,081,142"
"=""040210""",華泰凱基54購04  ,0,0,0,"3,067,000","23,000","3,044,000","3,067,000","23,000","3,044,000"
3481  ,群創            ,"1,507,000","710,000","797,000","2,551,565","387,237","2,164,328","4,058,565","1,097,237","2,961,328"
2409  ,友達            ,"190,000","468,000","-278,000","3,354,000","167,000","3,187,000","3,544,000","635,000","2,909,000"
"=""045392""",聯詠富邦55購01  ,0,0,0,"3,139,000","286,000","2,853,000","3,139,000","286,000","2,853,000"
"=""040226""",神達凱基54購13  ,0,0,0,"2,680,000","26,000","2,654,000","2,680,000","26,000","2,654,000"
"=""044915""",聯發科統一57購03,0,0,0,"3,442,000","830,000","2,612,000","3,442,000","830,000","2,612,000"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"5,514,282","2,938,297","2,575,985","5,514,282","2,938,297","2,575,985"
"=""039273""",富鼎凱基54購01  ,0,0,0,"3,802,000","1,289,000","2,513,000","3,802,000","1,289,000","2,513,000"
1909  ,榮成            ,"2,410,222","1,218,712","1,191,510","1,187,312","90,000","1,097,312","3,597,534","1,308,712","2,288,822"
"=""082130""",鉅祥群益4B購01  ,0,0,0,"2,139,000",0,"2,139,000","2,139,000",0,"2,139,000"
"=""033582""",臻鼎統一57購03  ,0,0,0,"1,916,000",0,"1,916,000","1,916,000",0,"1,916,000"
"=""037715""",美律元富53購01  ,0,0,0,"1,945,000","42,000","1,903,000","1,945,000","42,000","1,903,000"
"=""086018""",華邦電國票54購01,0,0,0,"1,921,000","56,000","1,865,000","1,921,000","56,000","1,865,000"
"=""038529""",聯發科統一5A購02,0,0,0,"1,907,000","46,000","1,861,000","1,907,000","46,000","1,861,000"
"=""038962""",華城富邦55購03  ,0,0,0,"2,097,000","270,000","1,827,000","2,097,000","270,000","1,827,000"
"=""035413""",京元電元大54購16,0,0,0,"2,012,000","200,000","1,812,000","2,012,000","200,000","1,812,000"
"=""039109""",緯創元富54購04  ,0,0,0,"1,800,000","55,000","1,745,000","1,800,000","55,000","1,745,000"
1301  ,台塑            ,"1,660,372","171,000","1,489,372","224,267","1,000","223,267","1,884,639","172,000","1,712,639"
"=""037544""",達邁國票54購03  ,0,0,0,"2,804,000","1,094,000","1,710,000","2,804,000","1,094,000","1,710,000"
"=""087388""",景碩元大51購01  ,0,0,0,"1,700,000",0,"1,700,000","1,700,000",0,"1,700,000"
"=""07523P""",華邦電永豐4A售01,0,0,0,"1,872,000","189,000","1,683,000","1,872,000","189,000","1,683,000"
"=""044247""",建準凱基5A購01  ,0,0,0,"2,420,000","768,000","1,652,000","2,420,000","768,000","1,652,000"
"=""038971""",健鼎富邦54購01  ,0,0,0,"1,685,000","90,000","1,595,000","1,685,000","90,000","1,595,000"
"=""037383""",台虹元富54購01  ,0,0,0,"1,536,000",0,"1,536,000","1,536,000",0,"1,536,000"
"=""040132""",力積電群益54購04,0,0,0,"1,880,000","358,000","1,522,000","1,880,000","358,000","1,522,000"
"=""035698""",晶豪科永豐55購01,0,0,0,"1,739,000","224,000","1,515,000","1,739,000","224,000","1,515,000"
"=""084375""",全新凱基4C購03  ,0,0,0,"1,512,000",0,"1,512,000","1,512,000",0,"1,512,000"
"=""038939""",緯創凱基5A購01  ,0,0,0,"1,470,000",0,"1,470,000","1,470,000",0,"1,470,000"
"=""043320""",金像電群益56購01,0,0,0,"1,497,000","40,000","1,457,000","1,497,000","40,000","1,457,000"
"=""033371""",勤美統一47購03  ,0,0,0,"1,724,000","300,000","1,424,000","1,724,000","300,000","1,424,000"
"=""032217""",鴻準群益54購01  ,0,0,0,"1,673,000","250,000","1,423,000","1,673,000","250,000","1,423,000"
"=""038168""",臺指反國票59購02,0,0,0,"1,449,000","43,000","1,406,000","1,449,000","43,000","1,406,000"
"=""032133""",神達元大54購05  ,0,0,0,"1,402,000","5,000","1,397,000","1,402,000","5,000","1,397,000"
"=""043138""",神達群益55購03  ,0,0,0,"1,603,000","210,000","1,393,000","1,603,000","210,000","1,393,000"
"=""00891 """,中信關鍵半導體  ,0,0,0,"3,105,544","1,713,721","1,391,823","3,105,544","1,713,721","1,391,823"
1312  ,國喬            ,"77,755",0,"77,755","1,324,704","14,000","1,310,704","1,402,459","14,000","1,388,459"
"=""07281P""",華邦電群益4A售02,0,0,0,"1,590,000","210,000","1,380,000","1,590,000","210,000","1,380,000"
"=""032132""",凌華統一49購02  ,0,0,0,"1,501,000","131,000","1,370,000","1,501,000","131,000","1,370,000"
"=""038669""",宏�痐舅j54購02  ,0,0,0,"1,360,000",0,"1,360,000","1,360,000",0,"1,360,000"
"=""042314""",緯穎凱基54購19  ,0,0,0,"1,378,000","25,000","1,353,000","1,378,000","25,000","1,353,000"
"=""037222""",貿聯群益57購02  ,0,0,0,"1,354,000","7,000","1,347,000","1,354,000","7,000","1,347,000"
"=""044949""",緯創元大55購12  ,0,0,0,"1,335,000",0,"1,335,000","1,335,000",0,"1,335,000"
"=""032374""",辛耘富邦53購01  ,0,0,0,"1,420,000","92,000","1,328,000","1,420,000","92,000","1,328,000"
"=""043913""",祥碩群益5A購01  ,0,0,0,"1,565,000","256,000","1,309,000","1,565,000","256,000","1,309,000"
"=""03756C""",T50反1元大0B牛08,0,0,0,"2,251,000","950,000","1,301,000","2,251,000","950,000","1,301,000"
"=""036963""",華邦電群益53購08,0,0,0,"1,390,000","112,000","1,278,000","1,390,000","112,000","1,278,000"
"=""087194""",雄獅統一61購01  ,0,0,0,"1,635,000","360,000","1,275,000","1,635,000","360,000","1,275,000"
"=""08070P""",聯發科群益4B售07,0,0,0,"1,276,000","11,000","1,265,000","1,276,000","11,000","1,265,000"
"=""045624""",欣興元大59購01  ,0,0,0,"1,626,000","363,000","1,263,000","1,626,000","363,000","1,263,000"
"=""032736""",鴻海元大54購17  ,0,0,0,"1,723,000","500,000","1,223,000","1,723,000","500,000","1,223,000"
"=""032679""",燿華國泰53購02  ,0,0,0,"1,239,000","20,000","1,219,000","1,239,000","20,000","1,219,000"
"=""033345""",鈺邦凱基53購02  ,0,0,0,"1,595,000","385,000","1,210,000","1,595,000","385,000","1,210,000"
"=""039229""",敬鵬凱基54購01  ,0,0,0,"1,200,000",0,"1,200,000","1,200,000",0,"1,200,000"
"=""040504""",昇貿群益58購02  ,0,0,0,"1,205,000","9,000","1,196,000","1,205,000","9,000","1,196,000"
"=""033321""",光寶科凱基53購02,0,0,0,"1,190,000",0,"1,190,000","1,190,000",0,"1,190,000"
"=""044916""",南亞元大59購02  ,0,0,0,"1,158,000","1,000","1,157,000","1,158,000","1,000","1,157,000"
"=""031632""",T50反1凱基57購01,0,0,0,"1,153,000","29,000","1,124,000","1,153,000","29,000","1,124,000"
"=""00893 """,國泰智能電動車  ,0,0,0,"1,147,000","27,284","1,119,716","1,147,000","27,284","1,119,716"
1711  ,永光            ,"589,525","588,000","1,525","1,111,000","12,237","1,098,763","1,700,525","600,237","1,100,288"
"=""031759""",全新元大52購03  ,0,0,0,"2,758,000","1,668,000","1,090,000","2,758,000","1,668,000","1,090,000"
"=""030639""",台光電元大54購08,0,0,0,"1,099,000","20,000","1,079,000","1,099,000","20,000","1,079,000"
"=""040022""",十銓國票56購01  ,0,0,0,"1,150,000","71,000","1,079,000","1,150,000","71,000","1,079,000"
"=""040181""",奇鋐永豐56購09  ,0,0,0,"1,068,000",0,"1,068,000","1,068,000",0,"1,068,000"
"=""031723""",亞翔群益53購02  ,0,0,0,"1,097,000","40,000","1,057,000","1,097,000","40,000","1,057,000"
"=""038172""",聯電國票54購02  ,0,0,0,"1,027,000",0,"1,027,000","1,027,000",0,"1,027,000"
"=""032688""",毅嘉中信53購01  ,0,0,0,"1,022,000",0,"1,022,000","1,022,000",0,"1,022,000"
"=""038042""",鴻海永豐53購09  ,0,0,0,"1,013,000","6,000","1,007,000","1,013,000","6,000","1,007,000"
"=""085487""",T50反1元富4C購12,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000"
"=""031564""",亞航群益52購01  ,0,0,0,"1,032,000","34,000","998,000","1,032,000","34,000","998,000"
