Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00929 """,復華台灣科技優息,0,"200,000","-200,000","72,532,711","4,236,950","68,295,761","72,532,711","4,436,950","68,095,761"
"=""00940 """,元大台灣價值高息,0,"80,000","-80,000","53,709,470","3,130,000","50,579,470","53,709,470","3,210,000","50,499,470"
"=""00673R""",期元大S&P原油反1,0,0,0,"28,505,186","418,000","28,087,186","28,505,186","418,000","28,087,186"
"=""00637L""",元大滬深300正2  ,"168,000",0,"168,000","41,380,860","19,838,678","21,542,182","41,548,860","19,838,678","21,710,182"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"32,861,543","12,533,769","20,327,774","32,861,543","12,533,769","20,327,774"
"=""00650L""",復華香港正2     ,0,"70,000","-70,000","18,621,575","4,385,922","14,235,653","18,621,575","4,455,922","14,165,653"
"=""00946 """,群益科技高息成長,0,0,0,"12,470,393","476,800","11,993,593","12,470,393","476,800","11,993,593"
"=""00934 """,中信成長高股息  ,0,0,0,"11,577,581","501,000","11,076,581","11,577,581","501,000","11,076,581"
"=""00753L""",中信中國50正2   ,0,0,0,"13,918,575","3,107,067","10,811,508","13,918,575","3,107,067","10,811,508"
"=""0056  """,元大高股息      ,"60,000","56,000","4,000","7,343,427","40,000","7,303,427","7,403,427","96,000","7,307,427"
"=""00939 """,統一台灣高息動能,0,0,0,"10,345,890","3,153,000","7,192,890","10,345,890","3,153,000","7,192,890"
"=""00919 """,群益台灣精選高息,0,"90,000","-90,000","11,691,876","4,454,094","7,237,782","11,691,876","4,544,094","7,147,782"
"=""047273""",國巨元富48購01  ,0,0,0,"6,753,000","110,000","6,643,000","6,753,000","110,000","6,643,000"
"=""00965 """,元大航太防衛科技,0,0,0,"7,885,150","1,549,534","6,335,616","7,885,150","1,549,534","6,335,616"
"=""00932 """,兆豐永續高息等權,0,"35,000","-35,000","6,382,644","42,000","6,340,644","6,382,644","77,000","6,305,644"
"=""00633L""",富邦上証正2     ,"400,000",0,"400,000","6,788,272","1,491,145","5,297,127","7,188,272","1,491,145","5,697,127"
"=""066197""",精成科永豐51購01,0,0,0,"5,540,000","191,000","5,349,000","5,540,000","191,000","5,349,000"
"=""00936 """,台新永續高息中小,0,0,0,"5,463,405","147,000","5,316,405","5,463,405","147,000","5,316,405"
2002  ,中鋼            ,"2,487,000","612,000","1,875,000","3,896,720","473,000","3,423,720","6,383,720","1,085,000","5,298,720"
"=""00680L""",元大美債20正2   ,"2,600,000",0,"2,600,000","13,010,000","10,530,810","2,479,190","15,610,000","10,530,810","5,079,190"
"=""00688L""",國泰20年美債正2 ,0,0,0,"15,965,000","11,398,648","4,566,352","15,965,000","11,398,648","4,566,352"
"=""059156""",日月光群益45購01,0,0,0,"4,100,000","373,000","3,727,000","4,100,000","373,000","3,727,000"
"=""00927 """,群益半導體收益  ,0,0,0,"3,825,068","114,800","3,710,268","3,825,068","114,800","3,710,268"
"=""00915 """,凱基優選高股息30,0,"100,000","-100,000","4,745,194","959,644","3,785,550","4,745,194","1,059,644","3,685,550"
"=""00930 """,永豐ESG低碳高息 ,0,0,0,"3,925,379","312,167","3,613,212","3,925,379","312,167","3,613,212"
"=""035358""",元債2X元富4B購01,0,0,0,"3,481,000",0,"3,481,000","3,481,000",0,"3,481,000"
"=""055551""",健策中信44購01  ,0,0,0,"3,340,000",0,"3,340,000","3,340,000",0,"3,340,000"
2027  ,大成鋼          ,"1,334,762","639,164","695,598","2,870,476","332,484","2,537,992","4,205,238","971,648","3,233,590"
"=""053019""",台泥元大47購01  ,0,0,0,"4,264,000","1,104,000","3,160,000","4,264,000","1,104,000","3,160,000"
3481  ,群創            ,"1,057,771","194,000","863,771","2,221,342","193,000","2,028,342","3,279,113","387,000","2,892,113"
2605  ,新興            ,"2,202,295","166,000","2,036,295","769,390","7,000","762,390","2,971,685","173,000","2,798,685"
"=""04399P""",臺股指群益44售15,0,0,0,"2,649,000","237,000","2,412,000","2,649,000","237,000","2,412,000"
"=""062010""",上証2X國票47購02,0,0,0,"2,590,000","210,000","2,380,000","2,590,000","210,000","2,380,000"
"=""050217""",群創群益45購01  ,0,0,0,"2,594,000","224,000","2,370,000","2,594,000","224,000","2,370,000"
9105  ,泰金寶-DR       ,948,0,948,"2,369,067","30,642","2,338,425","2,370,015","30,642","2,339,373"
1301  ,台塑            ,"449,321","190,454","258,867","2,871,484","796,265","2,075,219","3,320,805","986,719","2,334,086"
2303  ,聯電            ,"1,516,879","136,000","1,380,879","1,571,906","629,605","942,301","3,088,785","765,605","2,323,180"
"=""00943 """,兆豐電子高息等權,0,0,0,"2,578,179","350,000","2,228,179","2,578,179","350,000","2,228,179"
1101  ,台泥            ,"708,325","120,000","588,325","1,710,274","156,000","1,554,274","2,418,599","276,000","2,142,599"
"=""05898P""",台積電元大46售18,0,0,0,"2,573,000","485,000","2,088,000","2,573,000","485,000","2,088,000"
"=""089454""",立積統一48購01  ,0,0,0,"2,260,000","212,000","2,048,000","2,260,000","212,000","2,048,000"
"=""035710""",來億永豐53購01  ,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000"
"=""00655L""",國泰中國A50正2  ,"610,000",0,"610,000","4,527,719","3,169,528","1,358,191","5,137,719","3,169,528","1,968,191"
1605  ,華新            ,"2,128,054","849,000","1,279,054","761,725","93,695","668,030","2,889,779","942,695","1,947,084"
"=""00907 """,永豐優息存股    ,0,0,0,"2,039,185","120,829","1,918,356","2,039,185","120,829","1,918,356"
1326  ,台化            ,"303,000","191,005","111,995","2,182,005","455,054","1,726,951","2,485,005","646,059","1,838,946"
"=""052725""",上品國票46購01  ,0,0,0,"1,848,000","30,000","1,818,000","1,848,000","30,000","1,818,000"
"=""055284""",國企2X元大46購02,0,0,0,"1,965,000","155,000","1,810,000","1,965,000","155,000","1,810,000"
2014  ,中鴻            ,"1,680,873","192,178","1,488,695","314,485","27,294","287,191","1,995,358","219,472","1,775,886"
2317  ,鴻海            ,"1,151,000","54,000","1,097,000","683,572","40,884","642,688","1,834,572","94,884","1,739,688"
"=""037469""",立積統一4A購01  ,0,0,0,"2,125,000","396,000","1,729,000","2,125,000","396,000","1,729,000"
"=""042574""",緯創群益54購12  ,0,0,0,"1,650,000",0,"1,650,000","1,650,000",0,"1,650,000"
"=""034164""",晟銘電兆豐54購01,0,0,0,"1,554,000",0,"1,554,000","1,554,000",0,"1,554,000"
"=""041123""",日月光國票55購01,0,0,0,"1,642,000","98,000","1,544,000","1,642,000","98,000","1,544,000"
"=""047110""",亞光統一58購01  ,0,0,0,"1,540,000","27,000","1,513,000","1,540,000","27,000","1,513,000"
2337  ,旺宏            ,"217,100","97,258","119,842","1,493,440","105,000","1,388,440","1,710,540","202,258","1,508,282"
"=""030168""",元債2X元富4A購03,0,0,0,"1,742,000","241,000","1,501,000","1,742,000","241,000","1,501,000"
"=""033152""",漢唐元大53購11  ,0,0,0,"1,499,000",0,"1,499,000","1,499,000",0,"1,499,000"
"=""059585""",力成元大45購01  ,0,0,0,"1,497,000","23,000","1,474,000","1,497,000","23,000","1,474,000"
2606  ,裕民            ,"1,047,582","398,742","648,840","895,899","83,000","812,899","1,943,481","481,742","1,461,739"
"=""00631L""",元大台灣50正2   ,0,0,0,"1,771,328","326,947","1,444,381","1,771,328","326,947","1,444,381"
"=""061750""",和大元富47購03  ,0,0,0,"1,698,000","277,000","1,421,000","1,698,000","277,000","1,421,000"
"=""00636 """,國泰中國A50     ,"432,000","80,000","352,000","1,447,484","382,781","1,064,703","1,879,484","462,781","1,416,703"
"=""00944 """,野村趨勢動能高息,0,0,0,"1,416,935","4,000","1,412,935","1,416,935","4,000","1,412,935"
"=""038488""",中砂元大53購05  ,0,0,0,"1,398,000",0,"1,398,000","1,398,000",0,"1,398,000"
"=""053231""",中502X元大44購04,0,0,0,"1,497,000","100,000","1,397,000","1,497,000","100,000","1,397,000"
"=""067740""",大量群益47購01  ,0,0,0,"2,023,000","660,000","1,363,000","2,023,000","660,000","1,363,000"
"=""00952 """,凱基台灣AI50    ,0,0,0,"1,884,434","524,545","1,359,889","1,884,434","524,545","1,359,889"
"=""058397""",群創中信45購01  ,0,0,0,"2,095,000","778,000","1,317,000","2,095,000","778,000","1,317,000"
"=""053232""",中502X元大44購05,0,0,0,"1,298,000",0,"1,298,000","1,298,000",0,"1,298,000"
"=""00951 """,台新日本半導體  ,0,0,0,"1,359,007","61,420","1,297,587","1,359,007","61,420","1,297,587"
"=""058624""",皇昌永豐48購01  ,0,0,0,"1,379,000","85,000","1,294,000","1,379,000","85,000","1,294,000"
"=""055594""",零壹凱基45購01  ,0,0,0,"1,412,000","120,000","1,292,000","1,412,000","120,000","1,292,000"
2324  ,仁寶            ,"1,122,164","22,000","1,100,164","243,924","55,000","188,924","1,366,088","77,000","1,289,088"
"=""086112""",富世達元大51購02,0,0,0,"1,310,000","25,000","1,285,000","1,310,000","25,000","1,285,000"
"=""064075""",新日興元大46購07,0,0,0,"1,311,000","47,000","1,264,000","1,311,000","47,000","1,264,000"
3711  ,日月光投控      ,"1,024,734","187,000","837,734","554,607","128,726","425,881","1,579,341","315,726","1,263,615"
"=""061033""",凱美元大46購02  ,0,0,0,"1,319,000","63,000","1,256,000","1,319,000","63,000","1,256,000"
2301  ,光寶科          ,"418,000","8,000","410,000","992,881","150,000","842,881","1,410,881","158,000","1,252,881"
