Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00632R""",元大台灣50反1   ,"2,300,000","1,400,000","900,000","51,898,043","16,097,000","35,801,043","54,198,043","17,497,000","36,701,043"
"=""06860P""",臺股指元大4A售13,0,0,0,"9,814,000","800,000","9,014,000","9,814,000","800,000","9,014,000"
"=""03763C""",T50反1元大13牛03,0,0,0,"8,178,000","3,027,000","5,151,000","8,178,000","3,027,000","5,151,000"
"=""044354""",貿聯元大58購05  ,0,0,0,"7,309,000","2,181,000","5,128,000","7,309,000","2,181,000","5,128,000"
"=""040284""",宏達電元大54購23,0,0,0,"4,203,000","639,000","3,564,000","4,203,000","639,000","3,564,000"
"=""08989P""",臺股指永豐53售03,0,0,0,"4,146,000","619,000","3,527,000","4,146,000","619,000","3,527,000"
"=""041250""",建準群益54購03  ,0,0,0,"3,463,000","95,000","3,368,000","3,463,000","95,000","3,368,000"
"=""046162""",奇鋐統一48購04  ,0,0,0,"3,435,000","109,000","3,326,000","3,435,000","109,000","3,326,000"
"=""042343""",台積電國泰55購06,0,0,0,"3,190,000","13,000","3,177,000","3,190,000","13,000","3,177,000"
"=""033072""",鉅祥凱基53購02  ,0,0,0,"6,903,000","4,132,000","2,771,000","6,903,000","4,132,000","2,771,000"
"=""07796P""",群創中信49售03  ,0,0,0,"2,805,000","52,000","2,753,000","2,805,000","52,000","2,753,000"
"=""054685""",材料元大44購14  ,0,0,0,"2,612,000","17,000","2,595,000","2,612,000","17,000","2,595,000"
"=""047033""",潤隆永豐43購01  ,0,0,0,"2,524,000",0,"2,524,000","2,524,000",0,"2,524,000"
"=""045033""",儒鴻元富55購01  ,0,0,0,"2,545,000","100,000","2,445,000","2,545,000","100,000","2,445,000"
"=""034250""",群創元大56購01  ,0,0,0,"2,394,000",0,"2,394,000","2,394,000",0,"2,394,000"
"=""033138""",光寶科元大54購07,0,0,0,"2,489,000","116,000","2,373,000","2,489,000","116,000","2,373,000"
"=""049607""",威盛第一46購01  ,0,0,0,"2,385,000","55,000","2,330,000","2,385,000","55,000","2,330,000"
"=""046149""",國巨統一48購02  ,0,0,0,"2,387,000","73,000","2,314,000","2,387,000","73,000","2,314,000"
"=""037856""",富世達凱基53購05,0,0,0,"2,293,000",0,"2,293,000","2,293,000",0,"2,293,000"
"=""038018""",神達元富53購09  ,0,0,0,"2,457,000","196,000","2,261,000","2,457,000","196,000","2,261,000"
"=""046813""",FBNQ2X元大43購01,0,0,0,"2,671,000","490,000","2,181,000","2,671,000","490,000","2,181,000"
"=""049945""",龍德船統一55購01,0,0,0,"2,052,000","28,000","2,024,000","2,052,000","28,000","2,024,000"
"=""037911""",矽創元大53購01  ,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000"
"=""051447""",南港凱基43購02  ,0,0,0,"2,909,000","936,000","1,973,000","2,909,000","936,000","1,973,000"
"=""08666P""",光聖群益4B售01  ,0,0,0,"3,916,000","1,967,000","1,949,000","3,916,000","1,967,000","1,949,000"
"=""052022""",偉詮電國票44購01,0,0,0,"1,963,000","170,000","1,793,000","1,963,000","170,000","1,793,000"
"=""041872""",智邦群益54購05  ,0,0,0,"1,768,000",0,"1,768,000","1,768,000",0,"1,768,000"
"=""041552""",至上元大5A購01  ,0,0,0,"1,798,000","50,000","1,748,000","1,798,000","50,000","1,748,000"
1909  ,榮成            ,"72,000","27,019","44,981","1,640,000","18,195","1,621,805","1,712,000","45,214","1,666,786"
"=""045602""",台光電元大55購15,0,0,0,"4,051,000","2,431,000","1,620,000","4,051,000","2,431,000","1,620,000"
"=""040921""",強茂元富54購02  ,0,0,0,"1,629,000","40,000","1,589,000","1,629,000","40,000","1,589,000"
