Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00632R""",元大台灣50反1   ,"8,249,000","5,700,000","2,549,000","125,581,662","43,854,000","81,727,662","133,830,662","49,554,000","84,276,662"
"=""08208P""",台積電元富4A售31,0,0,0,"14,119,000","557,000","13,562,000","14,119,000","557,000","13,562,000"
"=""00715L""",期街口布蘭特正2 ,0,0,0,"17,115,000","8,492,000","8,623,000","17,115,000","8,492,000","8,623,000"
"=""08989P""",臺股指永豐53售03,0,0,0,"5,399,000","20,000","5,379,000","5,399,000","20,000","5,379,000"
"=""00899 """,FT潔淨能源      ,0,0,0,"9,183,000","4,356,832","4,826,168","9,183,000","4,356,832","4,826,168"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"5,251,015","1,020,000","4,231,015","5,251,015","1,020,000","4,231,015"
"=""039885""",京元電凱基54購06,0,0,0,"4,229,000","365,000","3,864,000","4,229,000","365,000","3,864,000"
"=""00664R""",國泰臺灣加權反1 ,0,0,0,"4,857,000","1,004,000","3,853,000","4,857,000","1,004,000","3,853,000"
"=""00642U""",期元大S&P石油   ,0,0,0,"5,032,046","1,329,046","3,703,000","5,032,046","1,329,046","3,703,000"
"=""08381P""",精銳國票4B售02  ,0,0,0,"3,708,000","164,000","3,544,000","3,708,000","164,000","3,544,000"
"=""052698""",景碩元富44購02  ,0,0,0,"3,494,000",0,"3,494,000","3,494,000",0,"3,494,000"
"=""00882 """,中信中國高股息  ,0,0,0,"3,816,769","350,768","3,466,001","3,816,769","350,768","3,466,001"
2887  ,台新新光金      ,"3,000","376,776","-373,776","3,957,000","354,467","3,602,533","3,960,000","731,243","3,228,757"
"=""049250""",長榮元大47購01  ,0,0,0,"3,129,000","342,000","2,787,000","3,129,000","342,000","2,787,000"
"=""053615""",SGBR2X國票45購02,0,0,0,"3,398,000","639,000","2,759,000","3,398,000","639,000","2,759,000"
"=""056496""",聯發科富邦47購02,0,0,0,"2,574,000","1,000","2,573,000","2,574,000","1,000","2,573,000"
"=""07960P""",FBNQ2X元大4A售04,0,0,0,"2,539,000",0,"2,539,000","2,539,000",0,"2,539,000"
2883B ,凱基金乙特      ,"2,352,000",0,"2,352,000",0,0,0,"2,352,000",0,"2,352,000"
"=""08319P""",矽力國票4B售01  ,0,0,0,"2,300,000",0,"2,300,000","2,300,000",0,"2,300,000"
"=""00676R""",富邦臺灣加權反1 ,0,0,0,"5,616,268","3,329,499","2,286,769","5,616,268","3,329,499","2,286,769"
"=""048412""",威盛富邦42購02  ,0,0,0,"2,048,000","29,000","2,019,000","2,048,000","29,000","2,019,000"
"=""059183""",陽明元大45購11  ,0,0,0,"2,229,000","270,000","1,959,000","2,229,000","270,000","1,959,000"
"=""036511""",亞翔凱基53購05  ,0,0,0,"2,157,000","201,000","1,956,000","2,157,000","201,000","1,956,000"
"=""057205""",群創永豐45購01  ,0,0,0,"2,106,000","166,000","1,940,000","2,106,000","166,000","1,940,000"
"=""046346""",臻鼎元大43購07  ,0,0,0,"2,197,000","300,000","1,897,000","2,197,000","300,000","1,897,000"
"=""053189""",上証2X元富44購05,0,0,0,"2,796,000","1,004,000","1,792,000","2,796,000","1,004,000","1,792,000"
"=""057522""",台灣50元大46購04,0,0,0,"1,946,000","161,000","1,785,000","1,946,000","161,000","1,785,000"
"=""045743""",T50反1富邦48購01,0,0,0,"2,057,000","321,000","1,736,000","2,057,000","321,000","1,736,000"
2324  ,仁寶            ,"427,000","303,025","123,975","1,654,000","119,803","1,534,197","2,081,000","422,828","1,658,172"
"=""044024""",材料國票56購02  ,0,0,0,"1,654,000",0,"1,654,000","1,654,000",0,"1,654,000"
"=""050026""",景碩國票44購03  ,0,0,0,"3,643,000","2,016,000","1,627,000","3,643,000","2,016,000","1,627,000"
"=""036382""",神達元大54購18  ,0,0,0,"1,620,000",0,"1,620,000","1,620,000",0,"1,620,000"
"=""08250P""",萬海群益54售01  ,0,0,0,"1,617,000","5,000","1,612,000","1,617,000","5,000","1,612,000"
"=""043645""",致伸凱基55購01  ,0,0,0,"2,741,000","1,130,000","1,611,000","2,741,000","1,130,000","1,611,000"
2002  ,中鋼            ,"757,000","854,994","-97,994","2,280,000","572,079","1,707,921","3,037,000","1,427,073","1,609,927"
"=""058213""",健和興元富45購01,0,0,0,"2,639,000","1,082,000","1,557,000","2,639,000","1,082,000","1,557,000"
"=""056646""",A50正2國票46購01,0,0,0,"1,550,000",0,"1,550,000","1,550,000",0,"1,550,000"
"=""040875""",滬深2X凱基63購01,0,0,0,"1,517,000",0,"1,517,000","1,517,000",0,"1,517,000"
"=""040737""",力積電凱基54購10,0,0,0,"1,507,000",0,"1,507,000","1,507,000",0,"1,507,000"
"=""054052""",京鼎元大46購02  ,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000"
"=""03030P""",台灣50中信42售02,0,0,0,"4,100,000","2,615,000","1,485,000","4,100,000","2,615,000","1,485,000"
"=""052699""",景碩元富44購03  ,0,0,0,"3,480,000","2,014,000","1,466,000","3,480,000","2,014,000","1,466,000"
"=""08532P""",元金2X元大4A售03,0,0,0,"1,691,000","262,000","1,429,000","1,691,000","262,000","1,429,000"
"=""045769""",電子類群益42購04,0,0,0,"1,779,000","355,000","1,424,000","1,779,000","355,000","1,424,000"
"=""038971""",健鼎富邦54購01  ,0,0,0,"1,704,000","301,000","1,403,000","1,704,000","301,000","1,403,000"
"=""051509""",長華國票44購01  ,0,0,0,"2,746,000","1,350,000","1,396,000","2,746,000","1,350,000","1,396,000"
2356  ,英業達          ,"164,000","166,000","-2,000","1,391,000","1,100","1,389,900","1,555,000","167,100","1,387,900"
"=""035262""",南亞科國票54購01,0,0,0,"1,378,000",0,"1,378,000","1,378,000",0,"1,378,000"
"=""042104""",至上富邦54購02  ,0,0,0,"1,372,000","10,000","1,362,000","1,372,000","10,000","1,362,000"
"=""07650P""",中50元大4A售01  ,0,0,0,"1,350,000",0,"1,350,000","1,350,000",0,"1,350,000"
"=""051508""",緯穎國票44購04  ,0,0,0,"1,921,000","626,000","1,295,000","1,921,000","626,000","1,295,000"
"=""036360""",緯穎國泰54購03  ,0,0,0,"1,278,000",0,"1,278,000","1,278,000",0,"1,278,000"
"=""03146P""",T50正2群益3C售07,0,0,0,"1,544,000","267,000","1,277,000","1,544,000","267,000","1,277,000"
"=""051779""",弘憶股中信43購01,0,0,0,"1,289,000","14,000","1,275,000","1,289,000","14,000","1,275,000"
"=""045299""",世芯元大55購11  ,0,0,0,"1,244,000","4,000","1,240,000","1,244,000","4,000","1,240,000"
2886  ,兆豐金          ,"47,000","440,501","-393,501","1,643,000","21,000","1,622,000","1,690,000","461,501","1,228,499"
"=""058134""",鴻準群益45購03  ,0,0,0,"1,255,000","30,000","1,225,000","1,255,000","30,000","1,225,000"
