證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
2330  ,台積電          ,"2,362,200","195,000","2,167,200","933,542","42,658","890,884","3,295,742","237,658","3,058,084",
"=""03733U""",佳能國票51售02  ,0,0,0,"2,994,000",0,"2,994,000","2,994,000",0,"2,994,000",
"=""00830 """,國泰費城半導體  ,"52,000",0,"52,000","4,136,000","1,297,568","2,838,432","4,188,000","1,297,568","2,890,432",
"=""00984A""",主動安聯台灣高息,0,"100,000","-100,000","4,183,044","1,219,792","2,963,252","4,183,044","1,319,792","2,863,252",
"=""037556""",臺指反元大59購01,0,0,0,"3,493,000","699,000","2,794,000","3,493,000","699,000","2,794,000",
"=""00878 """,國泰永續高股息  ,0,"50,000","-50,000","5,765,727","2,961,840","2,803,887","5,765,727","3,011,840","2,753,887",
"=""00915 """,凱基優選高股息30,0,0,0,"3,301,082","653,622","2,647,460","3,301,082","653,622","2,647,460",
1303  ,南亞            ,"2,921,474","1,033,943","1,887,531","917,033","210,170","706,863","3,838,507","1,244,113","2,594,394",
"=""00904 """,新光臺灣半導體30,0,0,0,"4,139,279","1,565,573","2,573,706","4,139,279","1,565,573","2,573,706",
2337  ,旺宏            ,"3,081,000","2,622,927","458,073","3,452,703","1,422,027","2,030,676","6,533,703","4,044,954","2,488,749",
"=""040060""",臺指反元大58購02,0,0,0,"2,400,000","1,000","2,399,000","2,400,000","1,000","2,399,000",
"=""039583""",鴻海永豐54購06  ,0,0,0,"4,673,000","2,327,000","2,346,000","4,673,000","2,327,000","2,346,000",
"=""061232""",世芯元大4C購01  ,0,0,0,"2,324,000","40,000","2,284,000","2,324,000","40,000","2,284,000",
2408  ,南亞科          ,"1,269,488","154,000","1,115,488","1,714,882","600,998","1,113,884","2,984,370","754,998","2,229,372",
"=""00881 """,國泰台灣科技龍頭,0,0,0,"3,739,865","1,532,498","2,207,367","3,739,865","1,532,498","2,207,367",
"=""089854""",T50反1中信57購02,0,0,0,"4,069,000","1,933,000","2,136,000","4,069,000","1,933,000","2,136,000",
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"3,718,000","1,595,020","2,122,980","3,718,000","1,595,020","2,122,980",
2449  ,京元電子        ,"792,715","382,108","410,607","1,929,091","250,016","1,679,075","2,721,806","632,124","2,089,682",
"=""031598""",鴻海永豐52購08  ,0,0,0,"2,502,000","418,000","2,084,000","2,502,000","418,000","2,084,000",
2887  ,台新新光金      ,"1,135,000","34,000","1,101,000","1,245,000","314,350","930,650","2,380,000","348,350","2,031,650",
"=""070623""",華城富邦4B購01  ,0,0,0,"1,975,000",0,"1,975,000","1,975,000",0,"1,975,000",
"=""051699""",臺股指富邦4C購01,0,0,0,"2,013,000","39,000","1,974,000","2,013,000","39,000","1,974,000",
"=""05860U""",台積電群益55售05,0,0,0,"2,048,000","107,000","1,941,000","2,048,000","107,000","1,941,000",
"=""00632R""",元大台灣50反1   ,"930,000","1,315,000","-385,000","7,838,923","5,520,316","2,318,607","8,768,923","6,835,316","1,933,607",
"=""086547""",創意元大51購07  ,0,0,0,"2,190,000","376,000","1,814,000","2,190,000","376,000","1,814,000",
"=""079386""",群創富邦4C購02  ,0,0,0,"1,811,000",0,"1,811,000","1,811,000",0,"1,811,000",
"=""00936 """,台新永續高息中小,0,0,0,"1,786,254","8,871","1,777,383","1,786,254","8,871","1,777,383",
"=""04012U""",緯創元大51售06  ,0,0,0,"1,775,000",0,"1,775,000","1,775,000",0,"1,775,000",
"=""039635""",京元電第一54購01,0,0,0,"1,763,000","42,000","1,721,000","1,763,000","42,000","1,721,000",
"=""041619""",國巨永豐55購03  ,0,0,0,"1,652,000","1,000","1,651,000","1,652,000","1,000","1,651,000",
"=""00882 """,中信中國高股息  ,0,0,0,"4,508,499","2,866,576","1,641,923","4,508,499","2,866,576","1,641,923",
2301  ,光寶科          ,"872,000","237,000","635,000","1,717,919","735,853","982,066","2,589,919","972,853","1,617,066",
"=""035002""",萬海富邦55購01  ,0,0,0,"1,789,000","217,000","1,572,000","1,789,000","217,000","1,572,000",
"=""037019""",南亞科中信53購04,0,0,0,"1,673,000","107,000","1,566,000","1,673,000","107,000","1,566,000",
1609  ,大亞            ,"219,800","18,000","201,800","1,360,615","26,949","1,333,666","1,580,415","44,949","1,535,466",
"=""040594""",康舒國票55購02  ,0,0,0,"1,594,000","87,000","1,507,000","1,594,000","87,000","1,507,000",
"=""03855U""",佳能永豐53售02  ,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000",
"=""086926""",智邦元大51購02  ,0,0,0,"1,493,000","5,000","1,488,000","1,493,000","5,000","1,488,000",
"=""089525""",鴻海永豐51購07  ,0,0,0,"1,483,000",0,"1,483,000","1,483,000",0,"1,483,000",
"=""063700""",世芯永豐54購01  ,0,0,0,"1,610,000","149,000","1,461,000","1,610,000","149,000","1,461,000",
"=""041444""",力積電中信54購01,0,0,0,"1,994,000","564,000","1,430,000","1,994,000","564,000","1,430,000",
"=""039339""",神達國票54購02  ,0,0,0,"1,659,000","241,000","1,418,000","1,659,000","241,000","1,418,000",
"=""068639""",華城統一56購02  ,0,0,0,"1,837,000","422,000","1,415,000","1,837,000","422,000","1,415,000",
"=""089958""",智邦元大51購10  ,0,0,0,"1,570,000","158,000","1,412,000","1,570,000","158,000","1,412,000",
"=""039071""",緯創永豐56購04  ,0,0,0,"1,390,000","15,000","1,375,000","1,390,000","15,000","1,375,000",
"=""031729""",SP黃豆國票55購01,0,0,0,"1,571,000","217,000","1,354,000","1,571,000","217,000","1,354,000",
"=""04089U""",創意凱基51售04  ,0,0,0,"1,500,000","150,000","1,350,000","1,500,000","150,000","1,350,000",
"=""030188""",AES凱基52購03   ,0,0,0,"1,649,000","319,000","1,330,000","1,649,000","319,000","1,330,000",
"=""030516""",長榮國泰54購01  ,0,0,0,"1,778,000","463,000","1,315,000","1,778,000","463,000","1,315,000",
"=""032297""",世芯元大54購14  ,0,0,0,"1,316,000","7,000","1,309,000","1,316,000","7,000","1,309,000",
"=""00941 """,中信上游半導體  ,0,0,0,"1,731,877","437,762","1,294,115","1,731,877","437,762","1,294,115",
"=""038786""",美時國票56購01  ,0,0,0,"1,382,000","100,000","1,282,000","1,382,000","100,000","1,282,000",
"=""05299U""",台光電凱基53售10,0,0,0,"1,274,000","11,000","1,263,000","1,274,000","11,000","1,263,000",
"=""032246""",裕民富邦54購01  ,0,0,0,"1,257,000",0,"1,257,000","1,257,000",0,"1,257,000",
"=""038352""",台積電凱基54購23,0,0,0,"1,908,000","671,000","1,237,000","1,908,000","671,000","1,237,000",
"=""040622""",陽明統一5A購01  ,0,0,0,"1,372,000","135,000","1,237,000","1,372,000","135,000","1,237,000",
"=""041245""",美費半群益54購01,0,0,0,"1,209,000","6,000","1,203,000","1,209,000","6,000","1,203,000",
"=""009802""",富邦旗艦50      ,0,0,0,"2,675,000","1,473,954","1,201,046","2,675,000","1,473,954","1,201,046",
"=""037071""",陽明富邦55購01  ,0,0,0,"1,284,000","87,000","1,197,000","1,284,000","87,000","1,197,000",
"=""00663L""",國泰臺灣加權正2 ,0,"73,000","-73,000","2,520,410","1,277,735","1,242,675","2,520,410","1,350,735","1,169,675",
"=""083330""",鴻準統一56購01  ,0,0,0,"1,192,000","31,000","1,161,000","1,192,000","31,000","1,161,000",
"=""03692B""",臺股指元大55熊19,0,0,0,"1,536,000","379,000","1,157,000","1,536,000","379,000","1,157,000",
"=""085230""",陽明元大55購01  ,0,0,0,"1,150,000",0,"1,150,000","1,150,000",0,"1,150,000",
"=""083812""",智邦統一54購02  ,0,0,0,"1,205,000","57,000","1,148,000","1,205,000","57,000","1,148,000",
"=""041635""",國巨兆豐56購02  ,0,0,0,"3,265,000","2,118,000","1,147,000","3,265,000","2,118,000","1,147,000",
"=""062485""",神達統一4C購02  ,0,0,0,"1,201,000","80,000","1,121,000","1,201,000","80,000","1,121,000",
"=""087046""",陽明國泰52購01  ,0,0,0,"1,135,000","25,000","1,110,000","1,135,000","25,000","1,110,000",
"=""088722""",長榮元大51購30  ,0,0,0,"1,122,000","12,000","1,110,000","1,122,000","12,000","1,110,000",
"=""041783""",日電貿元大54購03,0,0,0,"1,114,000","8,000","1,106,000","1,114,000","8,000","1,106,000",
"=""088877""",創意元大51購11  ,0,0,0,"1,428,000","332,000","1,096,000","1,428,000","332,000","1,096,000",
"=""00965 """,元大航太防衛科技,0,0,0,"2,535,000","1,452,894","1,082,106","2,535,000","1,452,894","1,082,106",
"=""05298U""",台光電凱基53售05,0,0,0,"1,157,000","81,000","1,076,000","1,157,000","81,000","1,076,000",
"=""038000""",世芯富邦54購08  ,0,0,0,"1,219,000","145,000","1,074,000","1,219,000","145,000","1,074,000",
"=""059706""",緯創富邦4B購02  ,0,0,0,"1,058,000",0,"1,058,000","1,058,000",0,"1,058,000",
2371  ,大同            ,"422,946","146,073","276,873","1,173,251","400,865","772,386","1,596,197","546,938","1,049,259",
"=""068892""",立積元富52購01  ,0,0,0,"1,149,000","102,000","1,047,000","1,149,000","102,000","1,047,000",
"=""00675L""",富邦臺灣加權正2 ,0,"173,000","-173,000","1,710,707","492,769","1,217,938","1,710,707","665,769","1,044,938",
"=""085370""",亞力元大4C購06  ,0,0,0,"1,062,000","24,000","1,038,000","1,062,000","24,000","1,038,000",
"=""084287""",亞力元大4C購03  ,0,0,0,"1,035,000",0,"1,035,000","1,035,000",0,"1,035,000",
"=""074946""",群創元富53購01  ,0,0,0,"1,030,000",0,"1,030,000","1,030,000",0,"1,030,000",
"=""041464""",鴻海元富54購05  ,0,0,0,"1,131,000","113,000","1,018,000","1,131,000","113,000","1,018,000",
"=""00983D""",主動富邦複合收益,0,0,0,"3,008,000","1,994,025","1,013,975","3,008,000","1,994,025","1,013,975",
"=""032167""",緯穎永豐52購05  ,0,0,0,"1,081,000","70,000","1,011,000","1,081,000","70,000","1,011,000",
"=""087830""",長榮元大54購03  ,0,0,0,"1,121,000","110,000","1,011,000","1,121,000","110,000","1,011,000",
"=""036080""",日月光群益55購01,0,0,0,"1,010,000",0,"1,010,000","1,010,000",0,"1,010,000",
"=""030414""",華城永豐53購03  ,0,0,0,"1,037,000","37,000","1,000,000","1,037,000","37,000","1,000,000",
"=""036769""",香港反元大55購01,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""073438""",上銀永豐4C購01  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""081536""",國泰金國票4C購03,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""083537""",富鼎群益51購01  ,0,0,0,"1,590,000","595,000","995,000","1,590,000","595,000","995,000",
"=""040791""",康舒統一5A購02  ,0,0,0,"1,392,000","400,000","992,000","1,392,000","400,000","992,000",
"=""037887""",微星元大53購02  ,0,0,0,"999,000","10,000","989,000","999,000","10,000","989,000",
"=""036641""",國巨永豐55購01  ,0,0,0,"1,191,000","209,000","982,000","1,191,000","209,000","982,000",
"=""037572""",友達元大54購02  ,0,0,0,"998,000","20,000","978,000","998,000","20,000","978,000",
"=""077401""",明泰統一54購01  ,0,0,0,"1,055,000","82,000","973,000","1,055,000","82,000","973,000",
"=""037654""",T50反1凱基54購07,0,0,0,"1,487,000","519,000","968,000","1,487,000","519,000","968,000",
"=""06094U""",晶豪科國票56售01,0,0,0,"980,000","17,000","963,000","980,000","17,000","963,000",
"=""037188""",智邦國票54購01  ,0,0,0,"1,001,000","45,000","956,000","1,001,000","45,000","956,000",
"=""035829""",豐達科元大54購03,0,0,0,"952,000","13,000","939,000","952,000","13,000","939,000",
"=""033036""",AES元大54購07   ,0,0,0,"938,000",0,"938,000","938,000",0,"938,000",
"=""053357""",華城統一5A購01  ,0,0,0,"944,000","11,000","933,000","944,000","11,000","933,000",
"=""089857""",台積電中信54購07,0,0,0,"937,000","6,000","931,000","937,000","6,000","931,000",
"=""030384""",AES元大54購01   ,0,0,0,"1,043,000","116,000","927,000","1,043,000","116,000","927,000",
"=""06012U""",旺宏國票53售05  ,0,0,0,"1,253,000","330,000","923,000","1,253,000","330,000","923,000",
2312  ,金寶            ,"538,411",0,"538,411","413,000","43,668","369,332","951,411","43,668","907,743",
"=""037956""",國巨國票53購03  ,0,0,0,"1,584,000","685,000","899,000","1,584,000","685,000","899,000",
"=""00861 """,元大全球未來通訊,0,0,0,"901,085","3,026","898,059","901,085","3,026","898,059",
"=""080221""",友達元富55購01  ,0,0,0,"900,000","5,000","895,000","900,000","5,000","895,000",
"=""04061U""",元金2X中信53售01,0,0,0,"893,000",0,"893,000","893,000",0,"893,000",
"=""083271""",世芯富邦52購02  ,0,0,0,"1,402,000","509,000","893,000","1,402,000","509,000","893,000",
"=""073192""",文曄統一52購02  ,0,0,0,"907,000","15,000","892,000","907,000","15,000","892,000",
"=""05269U""",緯穎國票53售03  ,0,0,0,"899,000","10,000","889,000","899,000","10,000","889,000",
"=""066154""",同欣電統一51購03,0,0,0,"933,000","48,000","885,000","933,000","48,000","885,000",
"=""069173""",長榮統一52購01  ,0,0,0,"1,349,000","464,000","885,000","1,349,000","464,000","885,000",
"=""033203""",慧洋富邦52購01  ,0,0,0,"880,000","10,000","870,000","880,000","10,000","870,000",
"=""06391U""",力積電凱基54售07,0,0,0,"980,000","111,000","869,000","980,000","111,000","869,000",
"=""063963""",世芯永豐56購01  ,0,0,0,"863,000",0,"863,000","863,000",0,"863,000",
"=""085253""",jpp元大4C購07   ,0,0,0,"1,695,000","833,000","862,000","1,695,000","833,000","862,000",
"=""086210""",聯詠統一57購01  ,0,0,0,"974,000","112,000","862,000","974,000","112,000","862,000",
"=""033946""",國巨統一5B購01  ,0,0,0,"1,268,000","407,000","861,000","1,268,000","407,000","861,000",
"=""083484""",富鼎國票51購01  ,0,0,0,"879,000","26,000","853,000","879,000","26,000","853,000",
"=""040643""",力積電統一58購03,0,0,0,"1,103,000","252,000","851,000","1,103,000","252,000","851,000",
"=""040483""",力積電元大59購02,0,0,0,"850,000","3,000","847,000","850,000","3,000","847,000",
"=""059247""",台積電凱基53購02,0,0,0,"834,000",0,"834,000","834,000",0,"834,000",
"=""034612""",AES元大54購12   ,0,0,0,"1,033,000","200,000","833,000","1,033,000","200,000","833,000",
"=""084907""",華泰元大4C購05  ,0,0,0,"844,000","11,000","833,000","844,000","11,000","833,000",
"=""030617""",臺指反元大56購01,0,0,0,"934,000","114,000","820,000","934,000","114,000","820,000",
"=""079016""",祥碩元富4B購01  ,0,0,0,"820,000",0,"820,000","820,000",0,"820,000",
"=""034239""",台光電元大57購02,0,0,0,"847,000","28,000","819,000","847,000","28,000","819,000",
2882  ,國泰金          ,"353,000","14,765","338,235","645,006","164,336","480,670","998,006","179,101","818,905",
"=""039826""",萬海富邦54購01  ,0,0,0,"818,000","8,000","810,000","818,000","8,000","810,000",
"=""073366""",華城元大51購03  ,0,0,0,"843,000","34,000","809,000","843,000","34,000","809,000",
"=""088562""",台光電統一57購01,0,0,0,"1,128,000","321,000","807,000","1,128,000","321,000","807,000",
"=""036690""",T50反1元富53購04,0,0,0,"976,000","170,000","806,000","976,000","170,000","806,000",
"=""086276""",盛群國票53購01  ,0,0,0,"805,000",0,"805,000","805,000",0,"805,000",
"=""030576""",智邦統一5A購01  ,0,0,0,"1,319,000","515,000","804,000","1,319,000","515,000","804,000",
"=""032479""",啟�痐舅j53購02  ,0,0,0,"798,000",0,"798,000","798,000",0,"798,000",
"=""087033""",群創元富51購01  ,0,0,0,"800,000","2,000","798,000","800,000","2,000","798,000",
"=""041126""",台積電統一57購01,0,0,0,"907,000","111,000","796,000","907,000","111,000","796,000",
"=""034167""",T50反1富邦5B購01,0,0,0,"785,000",0,"785,000","785,000",0,"785,000",
"=""033469""",中興電元大54購01,0,0,0,"885,000","107,000","778,000","885,000","107,000","778,000",
"=""084506""",喬山統一56購01  ,0,0,0,"1,157,000","383,000","774,000","1,157,000","383,000","774,000",
"=""040654""",台灣50元大58購02,0,0,0,"1,157,000","385,000","772,000","1,157,000","385,000","772,000",
"=""031809""",漢唐兆豐58購01  ,0,0,0,"761,000","1,000","760,000","761,000","1,000","760,000",
"=""039852""",力積電元富54購03,0,0,0,"918,000","160,000","758,000","918,000","160,000","758,000",
3706  ,神達            ,"872,000","675,000","197,000","1,413,282","852,761","560,521","2,285,282","1,527,761","757,521",
"=""030643""",慧洋元大52購01  ,0,0,0,"761,000","8,000","753,000","761,000","8,000","753,000",
3037  ,欣興            ,"451,000","206,000","245,000","658,769","154,904","503,865","1,109,769","360,904","748,865",
"=""035496""",滬深2X凱基54購13,0,0,0,"809,000","65,000","744,000","809,000","65,000","744,000",
"=""080114""",智原元大4B購07  ,0,0,0,"740,000",0,"740,000","740,000",0,"740,000",
"=""08682P""",精銳永豐52售02  ,0,0,0,"740,000",0,"740,000","740,000",0,"740,000",
"=""03382U""",滬深2X元大55售02,0,0,0,"839,000","100,000","739,000","839,000","100,000","739,000",
"=""030591""",緯創統一59購01  ,0,0,0,"1,083,000","345,000","738,000","1,083,000","345,000","738,000",
"=""086899""",金像電統一5B購01,0,0,0,"951,000","213,000","738,000","951,000","213,000","738,000",
"=""030855""",AES元大52購06   ,0,0,0,"735,000",0,"735,000","735,000",0,"735,000",
"=""036120""",廣宇富邦53購03  ,0,0,0,"784,000","50,000","734,000","784,000","50,000","734,000",
"=""06546U""",FBNQ2X凱基54售02,0,0,0,"731,000","1,000","730,000","731,000","1,000","730,000",
"=""00640L""",富邦日本正2     ,0,0,0,"786,098","64,813","721,285","786,098","64,813","721,285",
"=""06547U""",美費半凱基54售02,0,0,0,"718,000",0,"718,000","718,000",0,"718,000",
"=""069174""",萬海統一52購01  ,0,0,0,"767,000","50,000","717,000","767,000","50,000","717,000",
"=""070829""",日月光國票4B購02,0,0,0,"825,000","109,000","716,000","825,000","109,000","716,000",
"=""037254""",力積電統一5C購01,0,0,0,"787,000","78,000","709,000","787,000","78,000","709,000",
"=""073833""",華城元大52購01  ,0,0,0,"709,000",0,"709,000","709,000",0,"709,000",
"=""037525""",愛普凱基54購04  ,0,0,0,"708,000",0,"708,000","708,000",0,"708,000",
"=""030648""",世芯元大52購12  ,0,0,0,"958,000","252,000","706,000","958,000","252,000","706,000",
"=""031802""",jpp永豐53購03   ,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""087392""",嘉澤元大51購10  ,0,0,0,"700,000",0,"700,000","700,000",0,"700,000",
"=""065455""",臺股指元大4C購06,0,0,0,"699,000",0,"699,000","699,000",0,"699,000",
"=""07050P""",台積電凱基5A售02,0,0,0,"710,000","15,000","695,000","710,000","15,000","695,000",
"=""085552""",美律元大4C購01  ,0,0,0,"695,000",0,"695,000","695,000",0,"695,000",
8039  ,台虹            ,"564,755","222,725","342,030","408,746","57,759","350,987","973,501","280,484","693,017",
"=""037296""",台光電元大54購23,0,0,0,"714,000","22,000","692,000","714,000","22,000","692,000",
"=""039652""",華新科凱基54購01,0,0,0,"810,000","118,000","692,000","810,000","118,000","692,000",
"=""05987U""",力積電永豐54售02,0,0,0,"874,000","185,000","689,000","874,000","185,000","689,000",
"=""037391""",國巨國票55購01  ,0,0,0,"1,076,000","389,000","687,000","1,076,000","389,000","687,000",
"=""030439""",台積電統一54購01,0,0,0,"762,000","77,000","685,000","762,000","77,000","685,000",
"=""06128U""",台灣50元大53售15,0,0,0,"697,000","12,000","685,000","697,000","12,000","685,000",
"=""057922""",台積電元大55購01,0,0,0,"686,000","6,000","680,000","686,000","6,000","680,000",
2881  ,富邦金          ,"356,000","79,000","277,000","456,580","54,197","402,383","812,580","133,197","679,383",
2313  ,華通            ,"468,494","178,384","290,110","589,004","202,260","386,744","1,057,498","380,644","676,854",
"=""071555""",亞翔元大4B購01  ,0,0,0,"689,000","15,000","674,000","689,000","15,000","674,000",
"=""032647""",AES元大54購06   ,0,0,0,"671,000",0,"671,000","671,000",0,"671,000",
"=""071315""",華新統一58購02  ,0,0,0,"785,000","115,000","670,000","785,000","115,000","670,000",
"=""087524""",長榮富邦52購06  ,0,0,0,"662,000",0,"662,000","662,000",0,"662,000",
"=""038373""",慧洋富邦54購01  ,0,0,0,"656,000",0,"656,000","656,000",0,"656,000",
"=""05022U""",台灣50國票53售04,0,0,0,"652,000",0,"652,000","652,000",0,"652,000",
"=""05084U""",晟銘電群益52售06,0,0,0,"650,000",0,"650,000","650,000",0,"650,000",
"=""081265""",瑞軒國票4C購01  ,0,0,0,"650,000",0,"650,000","650,000",0,"650,000",
"=""037571""",台光電元大54購26,0,0,0,"668,000","19,000","649,000","668,000","19,000","649,000",
"=""031908""",健鼎元富52購02  ,0,0,0,"667,000","19,000","648,000","667,000","19,000","648,000",
"=""00674R""",期元大S&P黃金反1,0,0,0,"1,094,055","451,000","643,055","1,094,055","451,000","643,055",
"=""030942""",台光電國泰53購03,0,0,0,"788,000","146,000","642,000","788,000","146,000","642,000",
"=""00650L""",復華香港正2     ,0,0,0,"3,888,513","3,248,126","640,387","3,888,513","3,248,126","640,387",
"=""030896""",昇陽半永豐54購01,0,0,0,"775,000","135,000","640,000","775,000","135,000","640,000",
"=""03683U""",奇鋐富邦52售02  ,0,0,0,"640,000",0,"640,000","640,000",0,"640,000",
"=""088244""",中鴻富邦51購01  ,0,0,0,"640,000",0,"640,000","640,000",0,"640,000",
"=""040637""",康舒統一6A購02  ,0,0,0,"816,000","178,000","638,000","816,000","178,000","638,000",
"=""033157""",慧洋元大53購02  ,0,0,0,"666,000","30,000","636,000","666,000","30,000","636,000",
"=""068404""",力積電統一54購01,0,0,0,"643,000","11,000","632,000","643,000","11,000","632,000",
"=""037150""",台光電元大54購22,0,0,0,"630,000","2,000","628,000","630,000","2,000","628,000",
"=""035415""",長榮元大54購04  ,0,0,0,"1,513,000","887,000","626,000","1,513,000","887,000","626,000",
"=""05952U""",至上群益53售02  ,0,0,0,"655,000","30,000","625,000","655,000","30,000","625,000",
"=""082632""",嘉澤統一53購01  ,0,0,0,"871,000","247,000","624,000","871,000","247,000","624,000",
"=""04840U""",南電凱基53售05  ,0,0,0,"861,000","239,000","622,000","861,000","239,000","622,000",
"=""04977U""",致茂永豐53售01  ,0,0,0,"630,000","10,000","620,000","630,000","10,000","620,000",
"=""066456""",台積電元大4B購02,0,0,0,"630,000","10,000","620,000","630,000","10,000","620,000",
"=""086671""",世芯統一58購03  ,0,0,0,"640,000","20,000","620,000","640,000","20,000","620,000",
"=""030224""",AES元大53購01   ,0,0,0,"734,000","115,000","619,000","734,000","115,000","619,000",
6191  ,精成科          ,"196,000","87,351","108,649","750,650","242,928","507,722","946,650","330,279","616,371",
"=""078967""",立積群益58購01  ,0,0,0,"635,000","20,000","615,000","635,000","20,000","615,000",
"=""05005U""",神達中信56售02  ,0,0,0,"612,000","2,000","610,000","612,000","2,000","610,000",
"=""064405""",神達統一56購01  ,0,0,0,"800,000","190,000","610,000","800,000","190,000","610,000",
"=""036691""",元黃金元富59購01,0,0,0,"970,000","361,000","609,000","970,000","361,000","609,000",
"=""05574U""",臺股指元大55售16,0,0,0,"629,000","27,000","602,000","629,000","27,000","602,000",
"=""031860""",中鴻國票54購01  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""04224U""",世芯元大51售35  ,0,0,0,"603,000","6,000","597,000","603,000","6,000","597,000",
"=""031010""",金像電元大52購01,0,0,0,"644,000","49,000","595,000","644,000","49,000","595,000",
"=""087971""",台光電群益53購02,0,0,0,"641,000","46,000","595,000","641,000","46,000","595,000",
"=""034980""",材料群益53購03  ,0,0,0,"624,000","31,000","593,000","624,000","31,000","593,000",
"=""035740""",川湖統一59購01  ,0,0,0,"639,000","50,000","589,000","639,000","50,000","589,000",
"=""038870""",中興電元大54購03,0,0,0,"586,000",0,"586,000","586,000",0,"586,000",
"=""063283""",世芯統一58購02  ,0,0,0,"1,222,000","644,000","578,000","1,222,000","644,000","578,000",
"=""030567""",川湖統一58購03  ,0,0,0,"623,000","47,000","576,000","623,000","47,000","576,000",
"=""06264U""",T50正2元大54售06,0,0,0,"831,000","260,000","571,000","831,000","260,000","571,000",
"=""042019""",緯穎元大54購48  ,0,0,0,"570,000",0,"570,000","570,000",0,"570,000",
"=""035990""",jpp國泰54購01   ,0,0,0,"1,302,000","733,000","569,000","1,302,000","733,000","569,000",
"=""084782""",jpp群益51購03   ,0,0,0,"570,000","3,000","567,000","570,000","3,000","567,000",
"=""077607""",中興電兆豐54購01,0,0,0,"977,000","412,000","565,000","977,000","412,000","565,000",
"=""00930 """,永豐ESG低碳高息 ,0,0,0,"902,370","338,000","564,370","902,370","338,000","564,370",
"=""00982D""",主動富邦動態入息,0,0,0,"1,805,000","1,241,000","564,000","1,805,000","1,241,000","564,000",
"=""041673""",華城凱基54購06  ,0,0,0,"588,000","24,000","564,000","588,000","24,000","564,000",
"=""084582""",慧洋富邦4C購02  ,0,0,0,"597,000","35,000","562,000","597,000","35,000","562,000",
"=""087903""",世芯元富57購02  ,0,0,0,"662,000","101,000","561,000","662,000","101,000","561,000",
"=""031273""",鴻海統一5C購03  ,0,0,0,"756,000","196,000","560,000","756,000","196,000","560,000",
"=""040646""",力積電統一5C購02,0,0,0,"560,000",0,"560,000","560,000",0,"560,000",
"=""037294""",智邦元大54購16  ,0,0,0,"559,000",0,"559,000","559,000",0,"559,000",
"=""035441""",仲琦群益53購02  ,0,0,0,"841,000","284,000","557,000","841,000","284,000","557,000",
"=""038187""",世芯國票53購08  ,0,0,0,"788,000","231,000","557,000","788,000","231,000","557,000",
