Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,0,0,0,"42,365,959","2,803,100","39,562,859","42,365,959","2,803,100","39,562,859"
"=""00680L""",元大美債20正2   ,0,"80,000","-80,000","45,865,254","6,710,000","39,155,254","45,865,254","6,790,000","39,075,254"
"=""00688L""",國泰20年美債正2 ,0,0,0,"24,681,332","2,243,000","22,438,332","24,681,332","2,243,000","22,438,332"
"=""00637L""",元大滬深300正2  ,"1,100,000",0,"1,100,000","17,777,105","7,583,557","10,193,548","18,877,105","7,583,557","11,293,548"
2887  ,台新新光金      ,"1,764,000","46,000","1,718,000","10,519,785","2,471,028","8,048,757","12,283,785","2,517,028","9,766,757"
"=""00642U""",期元大S&P石油   ,0,0,0,"7,809,574","22,000","7,787,574","7,809,574","22,000","7,787,574"
"=""00929 """,復華台灣科技優息,"100,000",0,"100,000","8,834,063","1,732,220","7,101,843","8,934,063","1,732,220","7,201,843"
1303  ,南亞            ,"3,963,752","2,887,260","1,076,492","7,738,727","2,927,739","4,810,988","11,702,479","5,814,999","5,887,480"
"=""0050  """,元大台灣50      ,"1,103,768","2,316,678","-1,212,910","15,278,653","8,701,505","6,577,148","16,382,421","11,018,183","5,364,238"
2027  ,大成鋼          ,"4,796,801","1,823,484","2,973,317","3,004,149","1,164,769","1,839,380","7,800,950","2,988,253","4,812,697"
"=""085437""",AES中信4C購02   ,0,0,0,"5,397,000","681,000","4,716,000","5,397,000","681,000","4,716,000"
"=""00830 """,國泰費城半導體  ,0,0,0,"5,435,940","868,000","4,567,940","5,435,940","868,000","4,567,940"
"=""009802""",富邦旗艦50      ,0,0,0,"6,155,057","1,683,569","4,471,488","6,155,057","1,683,569","4,471,488"
"=""006208""",富邦台50        ,"45,000","130,000","-85,000","7,362,423","3,381,437","3,980,986","7,407,423","3,511,437","3,895,986"
"=""00631L""",元大台灣50正2   ,"25,000","45,000","-20,000","4,338,292","495,043","3,843,249","4,363,292","540,043","3,823,249"
2886  ,兆豐金          ,"2,255,000",0,"2,255,000","1,186,893","101,000","1,085,893","3,441,893","101,000","3,340,893"
"=""00675L""",富邦臺灣加權正2 ,0,"3,000","-3,000","3,787,249","563,479","3,223,770","3,787,249","566,479","3,220,770"
1605  ,華新            ,"1,027,000","981,000","46,000","4,100,308","958,174","3,142,134","5,127,308","1,939,174","3,188,134"
"=""077296""",穎崴元大4A購01  ,0,0,0,"3,175,000",0,"3,175,000","3,175,000",0,"3,175,000"
"=""03368U""",智原凱基51售05  ,0,0,0,"3,056,000","9,000","3,047,000","3,056,000","9,000","3,047,000"
1301  ,台塑            ,"1,159,437","780,000","379,437","2,785,263","333,641","2,451,622","3,944,700","1,113,641","2,831,059"
