Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00642U""",期元大S&P石油   ,0,0,0,"7,254,000","498,000","6,756,000","7,254,000","498,000","6,756,000"
2603  ,長榮            ,"3,478,774","1,255,000","2,223,774","4,887,086","646,000","4,241,086","8,365,860","1,901,000","6,464,860"
"=""0056  """,元大高股息      ,"481,000",0,"481,000","4,432,000","322,296","4,109,704","4,913,000","322,296","4,590,704"
"=""083755""",辛耘凱基4C購01  ,0,0,0,"3,009,000",0,"3,009,000","3,009,000",0,"3,009,000"
"=""081547""",亞光國泰4C購01  ,0,0,0,"3,426,000","428,000","2,998,000","3,426,000","428,000","2,998,000"
"=""076849""",大亞元大49購04  ,0,0,0,"2,828,000","31,000","2,797,000","2,828,000","31,000","2,797,000"
"=""075417""",元日2X元大54購01,0,0,0,"3,600,000","1,110,000","2,490,000","3,600,000","1,110,000","2,490,000"
"=""00632R""",元大台灣50反1   ,"700,000","1,000,000","-300,000","19,626,000","16,871,000","2,755,000","20,326,000","17,871,000","2,455,000"
2610  ,華航            ,"2,927,000","542,000","2,385,000",0,0,0,"2,927,000","542,000","2,385,000"
"=""073354""",欣興群益49購01  ,0,0,0,"3,400,000","1,057,000","2,343,000","3,400,000","1,057,000","2,343,000"
1718  ,中纖            ,"764,000","11,000","753,000","1,562,804","5,000","1,557,804","2,326,804","16,000","2,310,804"
2609  ,陽明            ,"1,368,000","100,000","1,268,000","800,000",0,"800,000","2,168,000","100,000","2,068,000"
2888  ,新光金          ,"48,470","165,000","-116,530","2,470,623","309,000","2,161,623","2,519,093","474,000","2,045,093"
2615  ,萬海            ,"2,073,284","77,000","1,996,284","281,000","401,000","-120,000","2,354,284","478,000","1,876,284"
6443  ,元晶            ,"1,858,000",0,"1,858,000",0,0,0,"1,858,000",0,"1,858,000"
"=""081063""",滬深2X富邦52購02,0,0,0,"1,878,000","83,000","1,795,000","1,878,000","83,000","1,795,000"
"=""081261""",香港2X國票51購02,0,0,0,"1,940,000","204,000","1,736,000","1,940,000","204,000","1,736,000"
"=""087182""",連加凱基52購01  ,0,0,0,"2,336,000","743,000","1,593,000","2,336,000","743,000","1,593,000"
8150  ,南茂            ,"494,629","21,001","473,628","1,307,000","203,000","1,104,000","1,801,629","224,001","1,577,628"
"=""080762""",晶心科元富55購01,0,0,0,"1,610,000","68,000","1,542,000","1,610,000","68,000","1,542,000"
"=""04975P""",臺股指群益44售23,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000"
"=""081637""",雲豹元富4B購01  ,0,0,0,"1,560,000","65,000","1,495,000","1,560,000","65,000","1,495,000"
"=""04510P""",愛山林元大43售02,0,0,0,"1,437,000",0,"1,437,000","1,437,000",0,"1,437,000"
