證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""00904 """,新光臺灣半導體30,0,0,0,"5,086,691","846,436","4,240,255","5,086,691","846,436","4,240,255",
"=""00688L""",國泰20年美債正2 ,0,"122,000","-122,000","4,707,805","380,000","4,327,805","4,707,805","502,000","4,205,805",
"=""00934 """,中信成長高股息  ,0,0,0,"5,160,913","958,362","4,202,551","5,160,913","958,362","4,202,551",
"=""037090""",南亞科元富59購01,0,0,0,"4,154,000","123,000","4,031,000","4,154,000","123,000","4,031,000",
"=""00927 """,群益半導體收益  ,0,0,0,"4,687,624","808,187","3,879,437","4,687,624","808,187","3,879,437",
"=""00984A""",主動安聯台灣高息,0,0,0,"5,842,428","1,968,894","3,873,534","5,842,428","1,968,894","3,873,534",
"=""00922 """,國泰台灣領袖50  ,0,0,0,"4,480,482","767,188","3,713,294","4,480,482","767,188","3,713,294",
"=""00951 """,台新日本半導體  ,0,0,0,"4,141,559","458,799","3,682,760","4,141,559","458,799","3,682,760",
"=""041225""",光寶科永豐57購01,0,0,0,"4,010,000","442,000","3,568,000","4,010,000","442,000","3,568,000",
"=""034522""",漢翔兆豐55購01  ,0,0,0,"3,606,000","163,000","3,443,000","3,606,000","163,000","3,443,000",
"=""036424""",光寶科群益54購01,0,0,0,"4,182,000","927,000","3,255,000","4,182,000","927,000","3,255,000",
"=""00885 """,富邦越南        ,"24,000","30,000","-6,000","4,177,859","930,000","3,247,859","4,201,859","960,000","3,241,859",
"=""037961""",光寶科群益56購01,0,0,0,"3,310,000","188,000","3,122,000","3,310,000","188,000","3,122,000",
6770  ,力積電          ,"4,640,193","2,753,000","1,887,193","3,820,075","2,594,509","1,225,566","8,460,268","5,347,509","3,112,759",
"=""037089""",南亞科元富54購02,0,0,0,"3,096,000","22,000","3,074,000","3,096,000","22,000","3,074,000",
"=""076231""",臺股指元大4B購14,0,0,0,"2,981,000",0,"2,981,000","2,981,000",0,"2,981,000",
3481  ,群創            ,"491,000","164,000","327,000","2,998,535","382,264","2,616,271","3,489,535","546,264","2,943,271",
"=""040616""",華新科統一5A購01,0,0,0,"2,891,000","71,000","2,820,000","2,891,000","71,000","2,820,000",
"=""00663L""",國泰臺灣加權正2 ,0,0,0,"3,658,951","947,675","2,711,276","3,658,951","947,675","2,711,276",
"=""00915 """,凱基優選高股息30,0,0,0,"3,409,950","743,586","2,666,364","3,409,950","743,586","2,666,364",
"=""00936 """,台新永續高息中小,0,0,0,"2,647,533","1,000","2,646,533","2,647,533","1,000","2,646,533",
2328  ,廣宇            ,"1,345,084","297,992","1,047,092","1,531,536","67,403","1,464,133","2,876,620","365,395","2,511,225",
1314  ,中石化          ,"2,515,000","18,113","2,496,887",0,0,0,"2,515,000","18,113","2,496,887",
"=""039610""",華新科統一58購01,0,0,0,"2,586,000","97,000","2,489,000","2,586,000","97,000","2,489,000",
"=""041113""",光寶科國票58購01,0,0,0,"2,688,000","230,000","2,458,000","2,688,000","230,000","2,458,000",
"=""009802""",富邦旗艦50      ,0,0,0,"7,633,014","5,220,270","2,412,744","7,633,014","5,220,270","2,412,744",
"=""03990C""",T50反1元大56牛03,0,0,0,"2,400,000",0,"2,400,000","2,400,000",0,"2,400,000",
"=""00941 """,中信上游半導體  ,0,0,0,"4,481,597","2,094,000","2,387,597","4,481,597","2,094,000","2,387,597",
"=""00902 """,中信電池及儲能  ,0,0,0,"2,898,321","527,000","2,371,321","2,898,321","527,000","2,371,321",
"=""00900 """,富邦特選高股息30,0,0,0,"4,184,231","1,822,000","2,362,231","4,184,231","1,822,000","2,362,231",
"=""033378""",鴻海統一55購02  ,0,0,0,"2,480,000","129,000","2,351,000","2,480,000","129,000","2,351,000",
"=""083765""",金寶元大4C購01  ,0,0,0,"4,014,000","1,774,000","2,240,000","4,014,000","1,774,000","2,240,000",
"=""036307""",光寶科永豐53購04,0,0,0,"2,909,000","678,000","2,231,000","2,909,000","678,000","2,231,000",
"=""030579""",台光電統一58購02,0,0,0,"2,352,000","155,000","2,197,000","2,352,000","155,000","2,197,000",
"=""089885""",南寶元富51購01  ,0,0,0,"2,216,000","31,000","2,185,000","2,216,000","31,000","2,185,000",
"=""00881 """,國泰台灣科技龍頭,"500,000",0,"500,000","6,528,816","4,863,528","1,665,288","7,028,816","4,863,528","2,165,288",
"=""00674R""",期元大S&P黃金反1,0,0,0,"2,744,425","589,190","2,155,235","2,744,425","589,190","2,155,235",
"=""00961 """,FT臺灣永續高息  ,0,0,0,"2,581,983","500,000","2,081,983","2,581,983","500,000","2,081,983",
"=""080848""",光聖統一61購01  ,0,0,0,"2,881,000","834,000","2,047,000","2,881,000","834,000","2,047,000",
"=""00891 """,中信關鍵半導體  ,0,0,0,"3,242,808","1,211,346","2,031,462","3,242,808","1,211,346","2,031,462",
"=""037041""",南亞科統一5C購03,0,0,0,"2,262,000","348,000","1,914,000","2,262,000","348,000","1,914,000",
"=""079531""",元金2X永豐4B購01,0,0,0,"1,848,000",0,"1,848,000","1,848,000",0,"1,848,000",
"=""032718""",台光電富邦54購01,0,0,0,"1,976,000","181,000","1,795,000","1,976,000","181,000","1,795,000",
"=""054573""",建準統一4C購01  ,0,0,0,"1,782,000",0,"1,782,000","1,782,000",0,"1,782,000",
"=""04421U""",滬深2X元富51售06,0,0,0,"1,780,000",0,"1,780,000","1,780,000",0,"1,780,000",
"=""089824""",精成科元大51購15,0,0,0,"1,839,000","60,000","1,779,000","1,839,000","60,000","1,779,000",
"=""06038U""",華邦電永豐53售02,0,0,0,"2,205,000","429,000","1,776,000","2,205,000","429,000","1,776,000",
"=""039980""",定穎控群益56購03,0,0,0,"1,816,000","52,000","1,764,000","1,816,000","52,000","1,764,000",
"=""071459""",立隆電統一52購03,0,0,0,"2,269,000","516,000","1,753,000","2,269,000","516,000","1,753,000",
2354  ,鴻準            ,"798,067","188,000","610,067","1,145,468","28,788","1,116,680","1,943,535","216,788","1,726,747",
"=""030145""",鴻海統一54購02  ,0,0,0,"2,316,000","615,000","1,701,000","2,316,000","615,000","1,701,000",
"=""032720""",聯茂富邦55購01  ,0,0,0,"1,732,000","72,000","1,660,000","1,732,000","72,000","1,660,000",
"=""05354U""",元黃金元大53售04,0,0,0,"1,629,000",0,"1,629,000","1,629,000",0,"1,629,000",
"=""037036""",南亞科統一57購02,0,0,0,"1,640,000","74,000","1,566,000","1,640,000","74,000","1,566,000",
"=""039611""",華新科統一59購01,0,0,0,"1,683,000","124,000","1,559,000","1,683,000","124,000","1,559,000",
"=""039244""",緯創凱基54購08  ,0,0,0,"1,991,000","489,000","1,502,000","1,991,000","489,000","1,502,000",
"=""039475""",祥碩統一6A購01  ,0,0,0,"1,498,000",0,"1,498,000","1,498,000",0,"1,498,000",
"=""06214U""",國巨元富54售02  ,0,0,0,"1,559,000","70,000","1,489,000","1,559,000","70,000","1,489,000",
"=""037037""",南亞科統一58購03,0,0,0,"1,491,000","11,000","1,480,000","1,491,000","11,000","1,480,000",
"=""082158""",群創元大53購01  ,0,0,0,"1,440,000",0,"1,440,000","1,440,000",0,"1,440,000",
"=""071473""",力成統一51購01  ,0,0,0,"1,453,000","40,000","1,413,000","1,453,000","40,000","1,413,000",
3711  ,日月光投控      ,"839,005","112,425","726,580","1,295,603","610,572","685,031","2,134,608","722,997","1,411,611",
2609  ,陽明            ,"891,206","193,010","698,196","853,690","145,534","708,156","1,744,896","338,544","1,406,352",
"=""088562""",台光電統一57購01,0,0,0,"2,093,000","687,000","1,406,000","2,093,000","687,000","1,406,000",
8046  ,南電            ,"765,400","301,600","463,800","1,027,253","100,117","927,136","1,792,653","401,717","1,390,936",
"=""070185""",華新統一51購02  ,0,0,0,"1,404,000","77,000","1,327,000","1,404,000","77,000","1,327,000",
"=""05325U""",元金2X永豐52售01,0,0,0,"1,511,000","195,000","1,316,000","1,511,000","195,000","1,316,000",
"=""089825""",精成科元大53購03,0,0,0,"1,919,000","607,000","1,312,000","1,919,000","607,000","1,312,000",
"=""034460""",群創元大58購02  ,0,0,0,"1,309,000",0,"1,309,000","1,309,000",0,"1,309,000",
"=""039243""",禾伸堂凱基54購01,0,0,0,"1,396,000","88,000","1,308,000","1,396,000","88,000","1,308,000",
"=""031018""",中信金元大52購01,0,0,0,"1,341,000","46,000","1,295,000","1,341,000","46,000","1,295,000",
"=""00965 """,元大航太防衛科技,"939,000",0,"939,000","2,092,000","1,766,175","325,825","3,031,000","1,766,175","1,264,825",
8112  ,至上            ,"1,214,158","340,596","873,562","417,244","36,384","380,860","1,631,402","376,980","1,254,422",
"=""00673R""",期元大S&P原油反1,0,0,0,"1,381,043","128,000","1,253,043","1,381,043","128,000","1,253,043",
2884  ,玉山金          ,"176,000",0,"176,000","1,147,458","73,304","1,074,154","1,323,458","73,304","1,250,154",
"=""00930 """,永豐ESG低碳高息 ,0,0,0,"1,501,323","258,029","1,243,294","1,501,323","258,029","1,243,294",
"=""038254""",仁寶元大53購02  ,0,0,0,"1,360,000","155,000","1,205,000","1,360,000","155,000","1,205,000",
"=""05479U""",臺股指元大56售11,0,0,0,"1,200,000",0,"1,200,000","1,200,000",0,"1,200,000",
"=""036954""",矽力國票54購02  ,0,0,0,"1,417,000","230,000","1,187,000","1,417,000","230,000","1,187,000",
"=""040130""",十銓群益55購01  ,0,0,0,"1,308,000","123,000","1,185,000","1,308,000","123,000","1,185,000",
"=""037024""",台達電統一59購02,0,0,0,"1,441,000","263,000","1,178,000","1,441,000","263,000","1,178,000",
"=""00983A""",主動中信ARK創新 ,"533,000",0,"533,000","2,269,998","1,635,595","634,403","2,802,998","1,635,595","1,167,403",
"=""072519""",中工群益4B購02  ,0,0,0,"1,155,000",0,"1,155,000","1,155,000",0,"1,155,000",
"=""068828""",華城統一51購03  ,0,0,0,"1,140,000",0,"1,140,000","1,140,000",0,"1,140,000",
"=""037019""",南亞科中信53購04,0,0,0,"1,235,000","111,000","1,124,000","1,235,000","111,000","1,124,000",
"=""077381""",永光永豐4B購01  ,0,0,0,"1,116,000",0,"1,116,000","1,116,000",0,"1,116,000",
"=""068404""",力積電統一54購01,0,0,0,"1,787,000","672,000","1,115,000","1,787,000","672,000","1,115,000",
"=""039521""",十銓元大54購01  ,0,0,0,"1,124,000","14,000","1,110,000","1,124,000","14,000","1,110,000",
"=""065309""",華新科統一55購01,0,0,0,"1,255,000","153,000","1,102,000","1,255,000","153,000","1,102,000",
"=""068158""",立隆電統一55購01,0,0,0,"1,322,000","223,000","1,099,000","1,322,000","223,000","1,099,000",
"=""034211""",眾達國票53購01  ,0,0,0,"1,277,000","184,000","1,093,000","1,277,000","184,000","1,093,000",
"=""030464""",台光電富邦56購01,0,0,0,"1,084,000","1,000","1,083,000","1,084,000","1,000","1,083,000",
"=""083537""",富鼎群益51購01  ,0,0,0,"1,169,000","91,000","1,078,000","1,169,000","91,000","1,078,000",
2603  ,長榮            ,"651,996","37,000","614,996","848,486","388,328","460,158","1,500,482","425,328","1,075,154",
"=""080814""",泰金寶凱基4C購01,0,0,0,"1,268,000","204,000","1,064,000","1,268,000","204,000","1,064,000",
"=""032297""",世芯元大54購14  ,0,0,0,"1,129,000","67,000","1,062,000","1,129,000","67,000","1,062,000",
"=""045279""",鴻海統一4C購06  ,0,0,0,"1,060,000",0,"1,060,000","1,060,000",0,"1,060,000",
"=""031933""",京元電群益52購02,0,0,0,"1,038,000",0,"1,038,000","1,038,000",0,"1,038,000",
"=""034326""",jpp富邦56購01   ,0,0,0,"1,111,000","73,000","1,038,000","1,111,000","73,000","1,038,000",
"=""036934""",南亞科永豐55購01,0,0,0,"1,038,000",0,"1,038,000","1,038,000",0,"1,038,000",
"=""087400""",力成元大51購01  ,0,0,0,"1,037,000","4,000","1,033,000","1,037,000","4,000","1,033,000",
2312  ,金寶            ,"1,289,794","981,522","308,272","1,332,087","615,013","717,074","2,621,881","1,596,535","1,025,346",
"=""030439""",台積電統一54購01,0,0,0,"1,019,000",0,"1,019,000","1,019,000",0,"1,019,000",
"=""031503""",奇鋐元大54購12  ,0,0,0,"1,029,000","10,000","1,019,000","1,029,000","10,000","1,019,000",
"=""031149""",全新富邦55購01  ,0,0,0,"1,039,000","30,000","1,009,000","1,039,000","30,000","1,009,000",
"=""030672""",台光電群益57購01,0,0,0,"1,128,000","125,000","1,003,000","1,128,000","125,000","1,003,000",
"=""082693""",英業達凱基4C購01,0,0,0,"1,003,000","2,000","1,001,000","1,003,000","2,000","1,001,000",
"=""085344""",大立光凱基51購06,0,0,0,"1,001,000",0,"1,001,000","1,001,000",0,"1,001,000",
"=""035416""",萬海元大54購04  ,0,0,0,"1,358,000","358,000","1,000,000","1,358,000","358,000","1,000,000",
"=""085885""",迅得群益4C購02  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""060511""",元債2X凱基56購01,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""030803""",緯創凱基54購04  ,0,0,0,"1,017,000","22,000","995,000","1,017,000","22,000","995,000",
"=""082755""",義隆凱基4C購02  ,0,0,0,"1,001,000","20,000","981,000","1,001,000","20,000","981,000",
"=""05193U""",台玻凱基53售03  ,0,0,0,"1,101,000","140,000","961,000","1,101,000","140,000","961,000",
"=""032410""",臺指反群益58購01,0,0,0,"969,000","10,000","959,000","969,000","10,000","959,000",
"=""036160""",永光國票54購02  ,0,0,0,"948,000","1,000","947,000","948,000","1,000","947,000",
"=""00960 """,野村全球航運龍頭,0,0,0,"993,159","50,000","943,159","993,159","50,000","943,159",
"=""032641""",精成科元大54購06,0,0,0,"1,070,000","130,000","940,000","1,070,000","130,000","940,000",
"=""00981T""",平衡凱基雙核收息,0,0,0,"1,459,000","524,971","934,029","1,459,000","524,971","934,029",
"=""08343P""",臺股指群益55售09,0,0,0,"924,000",0,"924,000","924,000",0,"924,000",
"=""032647""",AES元大54購06   ,0,0,0,"920,000",0,"920,000","920,000",0,"920,000",
"=""031710""",華碩群益52購03  ,0,0,0,"915,000",0,"915,000","915,000",0,"915,000",
"=""040465""",景碩元大54購07  ,0,0,0,"968,000","61,000","907,000","968,000","61,000","907,000",
3231  ,緯創            ,"501,575","191,125","310,450","1,381,684","787,000","594,684","1,883,259","978,125","905,134",
"=""031257""",訊芯元大52購01  ,0,0,0,"904,000",0,"904,000","904,000",0,"904,000",
"=""070498""",日電貿統一52購02,0,0,0,"903,000","1,000","902,000","903,000","1,000","902,000",
"=""038103""",聯鈞元大54購07  ,0,0,0,"1,008,000","107,000","901,000","1,008,000","107,000","901,000",
"=""038380""",仁寶元富53購03  ,0,0,0,"916,000","22,000","894,000","916,000","22,000","894,000",
"=""06119U""",S&P正2國票55售01,0,0,0,"900,000","7,000","893,000","900,000","7,000","893,000",
"=""038192""",力成國票54購01  ,0,0,0,"1,640,000","748,000","892,000","1,640,000","748,000","892,000",
"=""040699""",富世達元大57購04,0,0,0,"891,000",0,"891,000","891,000",0,"891,000",
"=""033509""",富世達元大54購13,0,0,0,"912,000","22,000","890,000","912,000","22,000","890,000",
"=""037815""",聯鈞群益53購05  ,0,0,0,"1,021,000","131,000","890,000","1,021,000","131,000","890,000",
"=""031776""",訊芯元大52購03  ,0,0,0,"906,000","20,000","886,000","906,000","20,000","886,000",
"=""088974""",聯鈞富邦53購01  ,0,0,0,"1,129,000","251,000","878,000","1,129,000","251,000","878,000",
"=""00680L""",元大美債20正2   ,0,0,0,"4,132,554","3,260,000","872,554","4,132,554","3,260,000","872,554",
"=""038004""",保瑞富邦55購01  ,0,0,0,"1,075,000","208,000","867,000","1,075,000","208,000","867,000",
"=""034503""",京鼎凱基54購01  ,0,0,0,"871,000","6,000","865,000","871,000","6,000","865,000",
"=""036953""",眾達國票54購03  ,0,0,0,"898,000","40,000","858,000","898,000","40,000","858,000",
"=""030047""",聯茂群益54購01  ,0,0,0,"1,023,000","167,000","856,000","1,023,000","167,000","856,000",
"=""030433""",聯茂永豐54購01  ,0,0,0,"894,000","40,000","854,000","894,000","40,000","854,000",
"=""079517""",威盛群益53購01  ,0,0,0,"845,000",0,"845,000","845,000",0,"845,000",
"=""073192""",文曄統一52購02  ,0,0,0,"930,000","87,000","843,000","930,000","87,000","843,000",
"=""076340""",力成國票4C購01  ,0,0,0,"869,000","30,000","839,000","869,000","30,000","839,000",
"=""079344""",元金2X中信54購01,0,0,0,"935,000","108,000","827,000","935,000","108,000","827,000",
"=""075810""",中502X元大4C購03,0,0,0,"819,000",0,"819,000","819,000",0,"819,000",
"=""08203P""",世芯群益54售02  ,0,0,0,"1,078,000","260,000","818,000","1,078,000","260,000","818,000",
"=""087796""",智邦群益53購04  ,0,0,0,"888,000","70,000","818,000","888,000","70,000","818,000",
2402  ,毅嘉            ,"235,018","19,041","215,977","624,158","23,524","600,634","859,176","42,565","816,611",
"=""03993C""",臺股指凱基55牛20,0,0,0,"814,000","1,000","813,000","814,000","1,000","813,000",
"=""082635""",聯茂統一53購01  ,0,0,0,"821,000","14,000","807,000","821,000","14,000","807,000",
"=""034797""",眾達元大54購02  ,0,0,0,"803,000",0,"803,000","803,000",0,"803,000",
"=""085823""",承業醫元富4C購01,0,0,0,"801,000",0,"801,000","801,000",0,"801,000",
"=""031759""",全新元大52購03  ,0,0,0,"828,000","30,000","798,000","828,000","30,000","798,000",
"=""077519""",揚明光國票4C購01,0,0,0,"998,000","200,000","798,000","998,000","200,000","798,000",
"=""082276""",聯茂統一58購01  ,0,0,0,"889,000","93,000","796,000","889,000","93,000","796,000",
"=""036656""",力成永豐54購01  ,0,0,0,"785,000","2,000","783,000","785,000","2,000","783,000",
"=""034266""",富世達元大53購07,0,0,0,"904,000","124,000","780,000","904,000","124,000","780,000",
"=""06409U""",T50正2群益54售03,0,0,0,"820,000","49,000","771,000","820,000","49,000","771,000",
"=""072455""",臺股指凱基51購05,0,0,0,"818,000","48,000","770,000","818,000","48,000","770,000",
2449  ,京元電子        ,"1,133,502","443,166","690,336","806,028","733,497","72,531","1,939,530","1,176,663","762,867",
"=""084913""",台光電元大51購05,0,0,0,"759,000",0,"759,000","759,000",0,"759,000",
"=""038478""",T50反1元大53購09,0,0,0,"919,000","165,000","754,000","919,000","165,000","754,000",
"=""088585""",佳必琪統一56購01,0,0,0,"777,000","26,000","751,000","777,000","26,000","751,000",
"=""00905 """,FT臺灣Smart     ,0,0,0,"809,009","65,000","744,009","809,009","65,000","744,009",
"=""05698U""",T50正2群益53售06,0,0,0,"736,000",0,"736,000","736,000",0,"736,000",
"=""034541""",台光電富邦56購02,0,0,0,"966,000","231,000","735,000","966,000","231,000","735,000",
"=""05115U""",日本2X元大53售01,0,0,0,"733,000",0,"733,000","733,000",0,"733,000",
"=""00675L""",富邦臺灣加權正2 ,0,0,0,"1,404,234","672,234","732,000","1,404,234","672,234","732,000",
1303  ,南亞            ,"491,625","212,456","279,169","650,619","202,311","448,308","1,142,244","414,767","727,477",
"=""031777""",訊芯元大52購04  ,0,0,0,"726,000",0,"726,000","726,000",0,"726,000",
"=""034425""",劍麟元大53購03  ,0,0,0,"723,000",0,"723,000","723,000",0,"723,000",
3706  ,神達            ,"922,000","960,100","-38,100","1,040,688","280,277","760,411","1,962,688","1,240,377","722,311",
"=""033981""",台泥元大53購03  ,0,0,0,"745,000","25,000","720,000","745,000","25,000","720,000",
"=""038751""",光寶科永豐54購04,0,0,0,"1,065,000","347,000","718,000","1,065,000","347,000","718,000",
"=""036252""",鴻海元大54購39  ,0,0,0,"961,000","247,000","714,000","961,000","247,000","714,000",
"=""039186""",緯創元大54購17  ,0,0,0,"726,000","15,000","711,000","726,000","15,000","711,000",
"=""089259""",全新元大51購04  ,0,0,0,"728,000","24,000","704,000","728,000","24,000","704,000",
"=""068716""",臺股指凱基4C購07,0,0,0,"754,000","51,000","703,000","754,000","51,000","703,000",
"=""032465""",京元電元大54購06,0,0,0,"1,301,000","600,000","701,000","1,301,000","600,000","701,000",
"=""05925U""",南亞科凱基53售08,0,0,0,"720,000","22,000","698,000","720,000","22,000","698,000",
"=""05914U""",FBNQ2X元富53售06,0,0,0,"689,000","1,000","688,000","689,000","1,000","688,000",
"=""039699""",華新科元大54購03,0,0,0,"724,000","40,000","684,000","724,000","40,000","684,000",
"=""040984""",T50正2中信5A購02,0,0,0,"730,000","48,000","682,000","730,000","48,000","682,000",
"=""00692 """,富邦公司治理    ,0,0,0,"745,976","64,000","681,976","745,976","64,000","681,976",
"=""00923 """,群益台ESG低碳50 ,0,0,0,"2,204,614","1,524,929","679,685","2,204,614","1,524,929","679,685",
"=""080340""",聯鈞統一5B購01  ,0,0,0,"978,000","299,000","679,000","978,000","299,000","679,000",
"=""037171""",同欣電元大54購02,0,0,0,"677,000",0,"677,000","677,000",0,"677,000",
"=""040118""",光寶科群益54購04,0,0,0,"788,000","112,000","676,000","788,000","112,000","676,000",
"=""031282""",台光電統一57購02,0,0,0,"672,000",0,"672,000","672,000",0,"672,000",
"=""080161""",華城統一55購03  ,0,0,0,"677,000","8,000","669,000","677,000","8,000","669,000",
"=""037335""",鴻準統一4C購01  ,0,0,0,"666,000",0,"666,000","666,000",0,"666,000",
"=""037132""",南亞科永豐5A購01,0,0,0,"705,000","43,000","662,000","705,000","43,000","662,000",
"=""037150""",台光電元大54購22,0,0,0,"661,000",0,"661,000","661,000",0,"661,000",
"=""037903""",祥碩元大53購02  ,0,0,0,"661,000",0,"661,000","661,000",0,"661,000",
"=""083627""",台光電統一5C購01,0,0,0,"1,367,000","706,000","661,000","1,367,000","706,000","661,000",
"=""085281""",勤誠統一62購02  ,0,0,0,"801,000","140,000","661,000","801,000","140,000","661,000",
"=""087490""",台光電統一55購02,0,0,0,"786,000","126,000","660,000","786,000","126,000","660,000",
"=""076333""",臺股指元富51購04,0,0,0,"656,000",0,"656,000","656,000",0,"656,000",
"=""033544""",華新統一58購04  ,0,0,0,"1,014,000","361,000","653,000","1,014,000","361,000","653,000",
"=""088586""",聯茂統一59購01  ,0,0,0,"693,000","40,000","653,000","693,000","40,000","653,000",
4763  ,材料*-KY        ,"170,000",0,"170,000","508,355","25,563","482,792","678,355","25,563","652,792",
"=""04110U""",日電貿凱基51售01,0,0,0,"650,000",0,"650,000","650,000",0,"650,000",
"=""006208""",富邦台50        ,"110,000",0,"110,000","1,273,995","738,863","535,132","1,383,995","738,863","645,132",
"=""036883""",光寶科國泰54購01,0,0,0,"1,072,000","428,000","644,000","1,072,000","428,000","644,000",
"=""039127""",東元國泰55購01  ,0,0,0,"662,000","26,000","636,000","662,000","26,000","636,000",
"=""071732""",緯創統一52購03  ,0,0,0,"1,288,000","656,000","632,000","1,288,000","656,000","632,000",
"=""033122""",富世達群益58購01,0,0,0,"850,000","220,000","630,000","850,000","220,000","630,000",
"=""033519""",建準群益52購02  ,0,0,0,"824,000","197,000","627,000","824,000","197,000","627,000",
"=""083626""",台光電統一56購03,0,0,0,"657,000","30,000","627,000","657,000","30,000","627,000",
"=""085954""",緯穎元大4C購22  ,0,0,0,"745,000","120,000","625,000","745,000","120,000","625,000",
"=""044919""",大立光統一51購02,0,0,0,"624,000",0,"624,000","624,000",0,"624,000",
"=""085478""",華城富邦53購01  ,0,0,0,"624,000",0,"624,000","624,000",0,"624,000",
"=""040958""",康舒群益54購02  ,0,0,0,"715,000","96,000","619,000","715,000","96,000","619,000",
"=""041444""",力積電中信54購01,0,0,0,"2,275,000","1,656,000","619,000","2,275,000","1,656,000","619,000",
"=""033471""",川湖元大54購02  ,0,0,0,"629,000","11,000","618,000","629,000","11,000","618,000",
"=""038524""",華新統一5A購01  ,0,0,0,"648,000","30,000","618,000","648,000","30,000","618,000",
"=""042869""",鴻海統一57購01  ,0,0,0,"1,655,000","1,039,000","616,000","1,655,000","1,039,000","616,000",
"=""086345""",聯鈞富邦52購01  ,0,0,0,"695,000","79,000","616,000","695,000","79,000","616,000",
"=""049897""",晶心科統一55購01,0,0,0,"615,000",0,"615,000","615,000",0,"615,000",
"=""0061  """,元大寶滬深      ,0,0,0,"620,805","7,000","613,805","620,805","7,000","613,805",
"=""088984""",臺股指中信52購02,0,0,0,"773,000","160,000","613,000","773,000","160,000","613,000",
"=""06338U""",為升凱基54售04  ,0,0,0,"725,000","117,000","608,000","725,000","117,000","608,000",
"=""032149""",台灣50中信58購01,0,0,0,"883,000","276,000","607,000","883,000","276,000","607,000",
"=""034329""",為升元富56購01  ,0,0,0,"620,000","15,000","605,000","620,000","15,000","605,000",
"=""00641R""",富邦日本反1     ,0,0,0,"702,000","98,129","603,871","702,000","98,129","603,871",
"=""041128""",三集瑞國票55購02,0,0,0,"660,000","60,000","600,000","660,000","60,000","600,000",
"=""080258""",SGBR2X國票4C購02,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""038602""",光寶科凱基54購07,0,0,0,"610,000","11,000","599,000","610,000","11,000","599,000",
"=""040248""",京元電富邦57購01,0,0,0,"904,000","305,000","599,000","904,000","305,000","599,000",
"=""05994U""",為升群益53售03  ,0,0,0,"599,000",0,"599,000","599,000",0,"599,000",
"=""032178""",緯穎群益4B購01  ,0,0,0,"598,000",0,"598,000","598,000",0,"598,000",
"=""06094U""",晶豪科國票56售01,0,0,0,"600,000","2,000","598,000","600,000","2,000","598,000",
"=""032469""",奇鋐元大54購15  ,0,0,0,"601,000","4,000","597,000","601,000","4,000","597,000",
"=""082391""",聯茂統一56購01  ,0,0,0,"617,000","20,000","597,000","617,000","20,000","597,000",
"=""036226""",台光電群益58購02,0,0,0,"628,000","33,000","595,000","628,000","33,000","595,000",
