Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,"344,000",0,"344,000","34,263,417","1,969,000","32,294,417","34,607,417","1,969,000","32,638,417"
"=""00893 """,國泰智能電動車  ,0,0,0,"21,568,878","2,291,000","19,277,878","21,568,878","2,291,000","19,277,878"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"9,932,550","1,273,000","8,659,550","9,932,550","1,273,000","8,659,550"
"=""00878 """,國泰永續高股息  ,"367,000","40,000","327,000","16,018,994","8,639,240","7,379,754","16,385,994","8,679,240","7,706,754"
"=""0056  """,元大高股息      ,"67,240","218,000","-150,760","7,954,080","533,300","7,420,780","8,021,320","751,300","7,270,020"
"=""00900 """,富邦特選高股息30,0,"30,000","-30,000","6,274,453","1,738,258","4,536,195","6,274,453","1,768,258","4,506,195"
"=""00923 """,群益台ESG低碳50 ,0,0,0,"4,861,141","593,444","4,267,697","4,861,141","593,444","4,267,697"
"=""036224""",台積電群益59購01,0,0,0,"3,648,000","31,000","3,617,000","3,648,000","31,000","3,617,000"
"=""00891 """,中信關鍵半導體  ,0,"30,000","-30,000","3,815,714","324,156","3,491,558","3,815,714","354,156","3,461,558"
"=""00642U""",期元大S&P石油   ,0,"15,000","-15,000","3,568,610","190,000","3,378,610","3,568,610","205,000","3,363,610"
"=""00662 """,富邦NASDAQ      ,0,0,0,"3,340,422","12,000","3,328,422","3,340,422","12,000","3,328,422"
"=""041508""",仁寶元大54購05  ,0,0,0,"3,301,000","215,000","3,086,000","3,301,000","215,000","3,086,000"
"=""034796""",臻鼎元大59購02  ,0,0,0,"2,994,000","10,000","2,984,000","2,994,000","10,000","2,984,000"
