Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""08107P""",精銳凱基4B售02  ,0,0,0,"8,612,000",0,"8,612,000","8,612,000",0,"8,612,000"
"=""03766C""",T50反1元大15牛01,0,0,0,"5,464,000","1,000","5,463,000","5,464,000","1,000","5,463,000"
"=""0050  """,元大台灣50      ,"3,285,652","1,161,597","2,124,055","2,791,378","750,492","2,040,886","6,077,030","1,912,089","4,164,941"
"=""06860P""",臺股指元大4A售13,0,0,0,"4,570,000","752,000","3,818,000","4,570,000","752,000","3,818,000"
"=""047851""",台積電凱基42購24,0,0,0,"3,522,000","2,000","3,520,000","3,522,000","2,000","3,520,000"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"3,454,000","29,000","3,425,000","3,454,000","29,000","3,425,000"
"=""08011P""",臺股指群益49售37,0,0,0,"3,346,000","50,000","3,296,000","3,346,000","50,000","3,296,000"
"=""07921P""",台積電元大49售40,0,0,0,"3,248,000","161,000","3,087,000","3,248,000","161,000","3,087,000"
"=""03763C""",T50反1元大13牛03,0,0,0,"3,027,000",0,"3,027,000","3,027,000",0,"3,027,000"
"=""047853""",台積電凱基42購26,0,0,0,"2,950,000","40,000","2,910,000","2,950,000","40,000","2,910,000"
"=""048022""",創意兆豐43購03  ,0,0,0,"2,827,000","10,000","2,817,000","2,827,000","10,000","2,817,000"
"=""042382""",緯創元大54購38  ,0,0,0,"2,495,000","10,000","2,485,000","2,495,000","10,000","2,485,000"
"=""03058P""",臺股指中信3C售12,0,0,0,"2,405,000","2,000","2,403,000","2,405,000","2,000","2,403,000"
"=""040206""",台達電凱基56購02,0,0,0,"2,515,000","207,000","2,308,000","2,515,000","207,000","2,308,000"
"=""051267""",辛耘中信45購01  ,0,0,0,"2,328,000","137,000","2,191,000","2,328,000","137,000","2,191,000"
"=""00882 """,中信中國高股息  ,0,0,0,"2,905,445","806,211","2,099,234","2,905,445","806,211","2,099,234"
2409  ,友達            ,"863,000","1,131,000","-268,000","3,761,465","1,426,000","2,335,465","4,624,465","2,557,000","2,067,465"
"=""032222""",宏致群益53購01  ,0,0,0,"2,060,000",0,"2,060,000","2,060,000",0,"2,060,000"
3481  ,群創            ,"1,011,000","665,600","345,400","2,099,018","425,000","1,674,018","3,110,018","1,090,600","2,019,418"
"=""048688""",皇昌凱基44購01  ,0,0,0,"2,025,000","24,000","2,001,000","2,025,000","24,000","2,001,000"
"=""048578""",美債2X永豐46購01,0,0,0,"1,996,000","3,000","1,993,000","1,996,000","3,000","1,993,000"
"=""052566""",京城銀凱基44購01,0,0,0,"2,448,000","560,000","1,888,000","2,448,000","560,000","1,888,000"
"=""051414""",新日興統一57購01,0,0,0,"1,649,000",0,"1,649,000","1,649,000",0,"1,649,000"
"=""046515""",台灣50凱基43購20,0,0,0,"1,643,000","29,000","1,614,000","1,643,000","29,000","1,614,000"
"=""046022""",臺股指國票43購04,0,0,0,"2,232,000","627,000","1,605,000","2,232,000","627,000","1,605,000"
"=""039919""",金像電元大57購01,0,0,0,"1,610,000","10,000","1,600,000","1,610,000","10,000","1,600,000"
"=""047786""",美時元大48購01  ,0,0,0,"1,480,000","12,000","1,468,000","1,480,000","12,000","1,468,000"
"=""08699P""",聯發科元大4B售12,0,0,0,"1,515,000","51,000","1,464,000","1,515,000","51,000","1,464,000"
"=""049339""",電子類群益43購02,0,0,0,"1,447,000","9,000","1,438,000","1,447,000","9,000","1,438,000"
"=""038173""",聯電國票55購01  ,0,0,0,"1,915,000","501,000","1,414,000","1,915,000","501,000","1,414,000"
"=""052308""",正崴凱基43購03  ,0,0,0,"1,378,000","10,000","1,368,000","1,378,000","10,000","1,368,000"
"=""03296P""",奇鋐國票41售04  ,0,0,0,"1,334,000","2,000","1,332,000","1,334,000","2,000","1,332,000"
"=""048591""",鴻準元富48購02  ,0,0,0,"1,322,000",0,"1,322,000","1,322,000",0,"1,322,000"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"3,153,000","1,883,559","1,269,441","3,153,000","1,883,559","1,269,441"
"=""053212""",滬深2X富邦47購02,0,0,0,"1,285,000","17,000","1,268,000","1,285,000","17,000","1,268,000"
"=""08984P""",祥碩國票4B售02  ,0,0,0,"1,288,000","55,000","1,233,000","1,288,000","55,000","1,233,000"
"=""035171""",緯創元大54購14  ,0,0,0,"1,221,000",0,"1,221,000","1,221,000",0,"1,221,000"
"=""050285""",雷虎元富49購01  ,0,0,0,"1,297,000","134,000","1,163,000","1,297,000","134,000","1,163,000"
