證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""00676R""",富邦臺灣加權反1 ,0,0,0,"5,840,906","1,671,150","4,169,756","5,840,906","1,671,150","4,169,756",
"=""00961 """,FT臺灣永續高息  ,0,0,0,"3,944,000","301,807","3,642,193","3,944,000","301,807","3,642,193",
2891  ,中信金          ,"327,000","298,313","28,687","3,648,000","53,477","3,594,523","3,975,000","351,790","3,623,210",
2883  ,凱基金          ,"197,000","187,686","9,314","3,670,000","178,871","3,491,129","3,867,000","366,557","3,500,443",
2880  ,華南金          ,"287,000","184,717","102,283","3,366,000",459,"3,365,541","3,653,000","185,176","3,467,824",
"=""00757 """,統一FANG+       ,"56,000","1,000","55,000","3,507,000","260,370","3,246,630","3,563,000","261,370","3,301,630",
"=""030141""",富世達國票53購01,0,0,0,"3,165,000","95,000","3,070,000","3,165,000","95,000","3,070,000",
"=""083853""",昇陽半群益4C購02,0,0,0,"3,007,000","13,000","2,994,000","3,007,000","13,000","2,994,000",
2885  ,元大金          ,"80,000","80,704",-704,"2,958,000","20,366","2,937,634","3,038,000","101,070","2,936,930",
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"7,038,000","4,102,000","2,936,000","7,038,000","4,102,000","2,936,000",
2890  ,永豐金          ,"248,000","167,160","80,840","2,720,883","10,640","2,710,243","2,968,883","177,800","2,791,083",
"=""00915 """,凱基優選高股息30,"90,000",0,"90,000","4,372,000","1,726,129","2,645,871","4,462,000","1,726,129","2,735,871",
2330  ,台積電          ,"1,280,000","246,999","1,033,001","2,610,530","920,230","1,690,300","3,890,530","1,167,229","2,723,301",
"=""00651R""",復華香港反1     ,0,0,0,"3,370,517","706,221","2,664,296","3,370,517","706,221","2,664,296",
2303  ,聯電            ,"580,186","277,000","303,186","3,352,550","1,070,530","2,282,020","3,932,736","1,347,530","2,585,206",
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"2,825,998","291,000","2,534,998","2,825,998","291,000","2,534,998",
2886  ,兆豐金          ,"280,000","255,785","24,215","2,577,000","98,795","2,478,205","2,857,000","354,580","2,502,420",
"=""00939 """,統一台灣高息動能,0,0,0,"3,891,000","1,419,327","2,471,673","3,891,000","1,419,327","2,471,673",
"=""00951 """,台新日本半導體  ,0,0,0,"3,422,000","1,002,926","2,419,074","3,422,000","1,002,926","2,419,074",
"=""089662""",聯發科中信55購01,0,0,0,"2,525,000","130,000","2,395,000","2,525,000","130,000","2,395,000",
"=""031528""",燿華凱基52購02  ,0,0,0,"2,336,000",0,"2,336,000","2,336,000",0,"2,336,000",
"=""03830U""",鴻海元富4C售11  ,0,0,0,"2,296,000",0,"2,296,000","2,296,000",0,"2,296,000",
"=""05193U""",台玻凱基53售03  ,0,0,0,"2,226,000",0,"2,226,000","2,226,000",0,"2,226,000",
"=""068653""",創意統一52購04  ,0,0,0,"2,185,000",0,"2,185,000","2,185,000",0,"2,185,000",
"=""036769""",香港反元大55購01,0,0,0,"2,073,000","3,000","2,070,000","2,073,000","3,000","2,070,000",
"=""08920P""",滬深2X元大51售04,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000",
"=""046872""",台積電永豐58購01,0,0,0,"1,900,000",0,"1,900,000","1,900,000",0,"1,900,000",
"=""081531""",冠德國票4C購02  ,0,0,0,"1,796,000",0,"1,796,000","1,796,000",0,"1,796,000",
"=""07914P""",滬深2X國票4C售01,0,0,0,"1,758,000",0,"1,758,000","1,758,000",0,"1,758,000",
"=""03404U""",材料群益52售11  ,0,0,0,"1,724,000",0,"1,724,000","1,724,000",0,"1,724,000",
"=""05163U""",鴻海群益52售10  ,0,0,0,"1,627,000",0,"1,627,000","1,627,000",0,"1,627,000",
"=""04884U""",台達電中信52售01,0,0,0,"1,680,000","60,000","1,620,000","1,680,000","60,000","1,620,000",
"=""079474""",台塑富邦4C購01  ,0,0,0,"1,617,000",0,"1,617,000","1,617,000",0,"1,617,000",
"=""00638R""",元大滬深300反1  ,0,0,0,"2,308,000","706,000","1,602,000","2,308,000","706,000","1,602,000",
2887  ,台新新光金      ,"399,000","1,033,492","-634,492","2,415,542","189,000","2,226,542","2,814,542","1,222,492","1,592,050",
"=""057663""",大立光元富4B購01,0,0,0,"1,588,000",0,"1,588,000","1,588,000",0,"1,588,000",
"=""009802""",富邦旗艦50      ,0,0,0,"3,350,000","1,775,467","1,574,533","3,350,000","1,775,467","1,574,533",
2312  ,金寶            ,"636,731","295,229","341,502","1,243,788","24,257","1,219,531","1,880,519","319,486","1,561,033",
"=""03629U""",臺股指元大54售08,0,0,0,"1,995,000","435,000","1,560,000","1,995,000","435,000","1,560,000",
"=""06292U""",華新凱基54售04  ,0,0,0,"1,582,000","35,000","1,547,000","1,582,000","35,000","1,547,000",
"=""038132""",華邦電群益53購16,0,0,0,"1,535,000",0,"1,535,000","1,535,000",0,"1,535,000",
"=""04935U""",香港2X元富53售01,0,0,0,"1,533,000","10,000","1,523,000","1,533,000","10,000","1,523,000",
"=""04881U""",穎崴群益56售01  ,0,0,0,"1,500,000",0,"1,500,000","1,500,000",0,"1,500,000",
5876  ,上海商銀        ,"141,000","124,230","16,770","1,448,000",0,"1,448,000","1,589,000","124,230","1,464,770",
"=""03440U""",材料元富4C售03  ,0,0,0,"1,450,000",0,"1,450,000","1,450,000",0,"1,450,000",
"=""05115U""",日本2X元大53售01,0,0,0,"1,437,000",0,"1,437,000","1,437,000",0,"1,437,000",
"=""05754U""",台灣50元富53售08,0,0,0,"1,408,000",0,"1,408,000","1,408,000",0,"1,408,000",
"=""03733U""",佳能國票51售02  ,0,0,0,"1,359,000",0,"1,359,000","1,359,000",0,"1,359,000",
"=""04825U""",宏達電元富52售01,0,0,0,"3,734,000","2,379,000","1,355,000","3,734,000","2,379,000","1,355,000",
"=""085842""",普安國票52購01  ,0,0,0,"1,504,000","157,000","1,347,000","1,504,000","157,000","1,347,000",
"=""06216U""",宏達電元富54售06,0,0,0,"1,337,000",0,"1,337,000","1,337,000",0,"1,337,000",
"=""04681U""",川湖元大51售13  ,0,0,0,"1,318,000",0,"1,318,000","1,318,000",0,"1,318,000",
"=""036699""",南亞科元富56購04,0,0,0,"1,279,000","6,000","1,273,000","1,279,000","6,000","1,273,000",
"=""034743""",南電元富53購06  ,0,0,0,"1,351,000","79,000","1,272,000","1,351,000","79,000","1,272,000",
"=""086112""",富世達元大51購02,0,0,0,"1,266,000","2,000","1,264,000","1,266,000","2,000","1,264,000",
2324  ,仁寶            ,"602,000","363,698","238,302","1,203,355","184,730","1,018,625","1,805,355","548,428","1,256,927",
"=""035684""",立積富邦55購01  ,0,0,0,"1,332,000","76,000","1,256,000","1,332,000","76,000","1,256,000",
"=""04165U""",南亞科元大51售10,0,0,0,"1,226,000",0,"1,226,000","1,226,000",0,"1,226,000",
1216  ,統一            ,"97,000","209,000","-112,000","1,368,000","35,838","1,332,162","1,465,000","244,838","1,220,162",
"=""00902 """,中信電池及儲能  ,0,0,0,"4,549,679","3,342,944","1,206,735","4,549,679","3,342,944","1,206,735",
2105  ,正新            ,"448,000","68,924","379,076","827,000","20,000","807,000","1,275,000","88,924","1,186,076",
"=""05914U""",FBNQ2X元富53售06,0,0,0,"1,206,000","20,000","1,186,000","1,206,000","20,000","1,186,000",
"=""05277U""",台玻元大53售03  ,0,0,0,"1,205,000","20,000","1,185,000","1,205,000","20,000","1,185,000",
"=""05222U""",臺股指富邦52售16,0,0,0,"1,184,000","5,000","1,179,000","1,184,000","5,000","1,179,000",
"=""082238""",鴻海國泰4C購04  ,0,0,0,"1,179,000",0,"1,179,000","1,179,000",0,"1,179,000",
"=""032651""",台玻群益52購04  ,0,0,0,"1,197,000","24,000","1,173,000","1,197,000","24,000","1,173,000",
"=""082502""",大立光凱基51購05,0,0,0,"1,234,000","80,000","1,154,000","1,234,000","80,000","1,154,000",
"=""04734U""",FBNQ2X凱基51售03,0,0,0,"1,175,000","36,000","1,139,000","1,175,000","36,000","1,139,000",
"=""031583""",富世達群益52購05,0,0,0,"1,145,000","19,000","1,126,000","1,145,000","19,000","1,126,000",
"=""06045U""",力積電國票53售03,0,0,0,"1,125,000",0,"1,125,000","1,125,000",0,"1,125,000",
"=""05317U""",宏達電元富52售05,0,0,0,"1,103,000",0,"1,103,000","1,103,000",0,"1,103,000",
"=""071725""",旺宏統一4C購03  ,0,0,0,"1,205,000","102,000","1,103,000","1,205,000","102,000","1,103,000",
"=""07265P""",臺股指群益52售04,0,0,0,"1,099,000",0,"1,099,000","1,099,000",0,"1,099,000",
"=""032779""",鴻海群益53購14  ,0,0,0,"1,099,000","2,000","1,097,000","1,099,000","2,000","1,097,000",
"=""073188""",慧洋統一59購01  ,0,0,0,"1,109,000","30,000","1,079,000","1,109,000","30,000","1,079,000",
"=""034631""",奇鋐群益53購06  ,"31,000",0,"31,000","1,075,000","30,000","1,045,000","1,106,000","30,000","1,076,000",
"=""036384""",定穎控元大55購02,0,0,0,"1,281,000","209,000","1,072,000","1,281,000","209,000","1,072,000",
"=""088675""",寶成富邦53購01  ,0,0,0,"1,260,000","188,000","1,072,000","1,260,000","188,000","1,072,000",
"=""037074""",立積富邦56購01  ,0,0,0,"1,126,000","60,000","1,066,000","1,126,000","60,000","1,066,000",
"=""035941""",jpp第一55購01   ,0,0,0,"1,134,000","69,000","1,065,000","1,134,000","69,000","1,065,000",
"=""034262""",啟�痐舅j53購04  ,0,0,0,"1,063,000",0,"1,063,000","1,063,000",0,"1,063,000",
"=""085275""",上品統一56購02  ,0,0,0,"1,097,000","36,000","1,061,000","1,097,000","36,000","1,061,000",
"=""07188P""",FBNQ2X凱基4B售01,0,0,0,"1,060,000",0,"1,060,000","1,060,000",0,"1,060,000",
"=""04589U""",FBNQ2X凱基51售02,0,0,0,"1,110,000","61,000","1,049,000","1,110,000","61,000","1,049,000",
2884  ,玉山金          ,"265,000","183,460","81,540","1,064,000","96,649","967,351","1,329,000","280,109","1,048,891",
"=""04938U""",定穎控國票53售01,0,0,0,"1,558,000","514,000","1,044,000","1,558,000","514,000","1,044,000",
"=""038109""",瀚宇博元大53購04,0,0,0,"1,189,000","161,000","1,028,000","1,189,000","161,000","1,028,000",
"=""07036P""",臺股指元富52售02,"85,000",0,"85,000","938,000",0,"938,000","1,023,000",0,"1,023,000",
"=""07476P""",華晶科永豐4C售02,0,0,0,"1,023,000",0,"1,023,000","1,023,000",0,"1,023,000",
"=""032476""",祥碩元大54購03  ,0,0,0,"1,040,000","25,000","1,015,000","1,040,000","25,000","1,015,000",
"=""083408""",世芯富邦52購03  ,0,0,0,"1,164,000","149,000","1,015,000","1,164,000","149,000","1,015,000",
"=""00641R""",富邦日本反1     ,0,0,0,"1,062,000","54,274","1,007,726","1,062,000","54,274","1,007,726",
"=""080914""",威盛元富55購01  ,0,0,0,"1,003,000",0,"1,003,000","1,003,000",0,"1,003,000",
"=""038952""",華邦電台新54購01,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""076180""",力成凱基4B購01  ,0,0,0,"1,000,000",0,"1,000,000","1,000,000",0,"1,000,000",
"=""037327""",台達電兆豐53購03,0,0,0,"1,100,000","101,000","999,000","1,100,000","101,000","999,000",
"=""04074U""",台積電群益51售13,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""089025""",FB臺反國票52購01,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""089352""",華擎富邦53購01  ,0,0,0,"1,151,000","154,000","997,000","1,151,000","154,000","997,000",
2002  ,中鋼            ,"399,000","175,000","224,000","1,022,000","262,470","759,530","1,421,000","437,470","983,530",
"=""04117U""",台積電國票52售02,0,0,0,"980,000",0,"980,000","980,000",0,"980,000",
"=""00981T""",平衡凱基雙核收息,0,0,0,"2,888,000","1,925,596","962,404","2,888,000","1,925,596","962,404",
"=""03840U""",健策群益4C售02  ,0,0,0,"953,000",0,"953,000","953,000",0,"953,000",
"=""081911""",佳必琪元大4B購01,0,0,0,"950,000",0,"950,000","950,000",0,"950,000",
"=""06060U""",臺股指中信59售02,0,0,0,"1,115,000","171,000","944,000","1,115,000","171,000","944,000",
"=""04393U""",美費半國票51售01,0,0,0,"940,000",0,"940,000","940,000",0,"940,000",
"=""076010""",嘉澤元大51購03  ,0,0,0,"987,000","50,000","937,000","987,000","50,000","937,000",
"=""036896""",台達電富邦53購08,0,0,0,"1,155,000","223,000","932,000","1,155,000","223,000","932,000",
"=""085214""",台泥元大51購04  ,0,0,0,"978,000","50,000","928,000","978,000","50,000","928,000",
"=""088868""",英業達元大51購01,0,0,0,"960,000","32,000","928,000","960,000","32,000","928,000",
"=""031121""",宏致元富55購01  ,0,0,0,"940,000","21,000","919,000","940,000","21,000","919,000",
"=""071325""",慧洋統一5C購01  ,0,0,0,"915,000",0,"915,000","915,000",0,"915,000",
"=""05087U""",臺股指中信56售02,0,0,0,"914,000",0,"914,000","914,000",0,"914,000",
"=""05046U""",鴻海中信55售02  ,0,0,0,"900,000","2,000","898,000","900,000","2,000","898,000",
"=""00971 """,野村美國研發龍頭,0,0,0,"1,824,000","927,964","896,036","1,824,000","927,964","896,036",
1102  ,亞泥            ,"85,000","51,481","33,519","864,000","6,070","857,930","949,000","57,551","891,449",
"=""032570""",聯發科國票55購01,0,0,0,"888,000",0,"888,000","888,000",0,"888,000",
"=""05701U""",南亞科永豐53售01,0,0,0,"890,000","3,000","887,000","890,000","3,000","887,000",
"=""079476""",大成鋼富邦4B購02,0,0,0,"893,000","10,000","883,000","893,000","10,000","883,000",
"=""030649""",貿聯元大52購03  ,0,0,0,"880,000","2,000","878,000","880,000","2,000","878,000",
"=""030375""",大立光元大52購03,0,0,0,"1,416,000","559,000","857,000","1,416,000","559,000","857,000",
"=""071844""",國企2X凱基4B購02,0,0,0,"852,000",0,"852,000","852,000",0,"852,000",
"=""070695""",景碩統一52購01  ,0,0,0,"944,000","104,000","840,000","944,000","104,000","840,000",
"=""083826""",碩天統一56購03  ,0,0,0,"876,000","45,000","831,000","876,000","45,000","831,000",
"=""036119""",華通富邦56購01  ,0,0,0,"830,000",0,"830,000","830,000",0,"830,000",
"=""05801U""",臺股指凱基5A售03,0,0,0,"829,000",0,"829,000","829,000",0,"829,000",
"=""086943""",來億元大51購02  ,0,0,0,"829,000",0,"829,000","829,000",0,"829,000",
"=""033786""",奇鋐元大53購07  ,0,0,0,"998,000","173,000","825,000","998,000","173,000","825,000",
"=""037001""",貿聯元大54購21  ,0,0,0,"820,000",0,"820,000","820,000",0,"820,000",
"=""077047""",群創群益4C購01  ,0,0,0,"819,000","5,000","814,000","819,000","5,000","814,000",
"=""032806""",富世達群益52購07,0,0,0,"1,246,000","433,000","813,000","1,246,000","433,000","813,000",
"=""034978""",貿聯群益55購02  ,0,0,0,"811,000",0,"811,000","811,000",0,"811,000",
"=""053365""",定穎控統一5A購01,0,0,0,"1,064,000","257,000","807,000","1,064,000","257,000","807,000",
"=""00941 """,中信上游半導體  ,0,0,0,"3,379,816","2,574,484","805,332","3,379,816","2,574,484","805,332",
4938  ,和碩            ,"92,000","38,853","53,147","778,000","27,683","750,317","870,000","66,536","803,464",
"=""071448""",華泰統一51購02  ,0,0,0,"904,000","101,000","803,000","904,000","101,000","803,000",
"=""073827""",台灣50元大4B購03,0,0,0,"801,000",0,"801,000","801,000",0,"801,000",
"=""032302""",聯茂元大54購01  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""04140U""",T50正2永豐52售03,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""07755P""",FBNQ2X元大4C售02,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""057380""",英業達統一53購01,0,0,0,"998,000","200,000","798,000","998,000","200,000","798,000",
"=""034016""",昇貿元大54購03  ,0,0,0,"822,000","26,000","796,000","822,000","26,000","796,000",
2618  ,長榮航          ,"103,000","259,000","-156,000","1,225,747","283,308","942,439","1,328,747","542,308","786,439",
2382  ,廣達            ,"621,000","398,841","222,159","595,000","30,900","564,100","1,216,000","429,741","786,259",
"=""036142""",光寶科元富54購01,0,0,0,"798,000","12,000","786,000","798,000","12,000","786,000",
"=""038107""",定穎控元大53購03,0,0,0,"847,000","62,000","785,000","847,000","62,000","785,000",
"=""04617U""",中502X元富51售01,0,0,0,"785,000","1,000","784,000","785,000","1,000","784,000",
"=""037244""",創見中信53購01  ,0,0,0,"1,644,000","861,000","783,000","1,644,000","861,000","783,000",
"=""038517""",定穎控元大53購05,0,0,0,"1,173,000","390,000","783,000","1,173,000","390,000","783,000",
"=""00947 """,台新臺灣IC設計  ,0,0,0,"1,845,198","1,064,004","781,194","1,845,198","1,064,004","781,194",
"=""082669""",友達國票4C購01  ,0,0,0,"836,000","55,000","781,000","836,000","55,000","781,000",
"=""05976U""",達興凱基53售09  ,0,0,0,"800,000","20,000","780,000","800,000","20,000","780,000",
"=""00634R""",富邦上証反1     ,0,0,0,"1,944,600","1,166,000","778,600","1,944,600","1,166,000","778,600",
"=""048905""",華擎統一53購01  ,0,0,0,"1,475,000","700,000","775,000","1,475,000","700,000","775,000",
"=""032336""",奇鋐中信52購03  ,0,0,0,"1,191,000","419,000","772,000","1,191,000","419,000","772,000",
"=""05646U""",台達電凱基54售05,0,0,0,"795,000","23,000","772,000","795,000","23,000","772,000",
"=""070502""",華擎統一51購02  ,0,0,0,"1,318,000","556,000","762,000","1,318,000","556,000","762,000",
"=""05992U""",力積電元富53售03,0,0,0,"761,000",0,"761,000","761,000",0,"761,000",
"=""04425U""",英業達中信51售01,0,0,0,"760,000",0,"760,000","760,000",0,"760,000",
"=""088176""",飛捷元大51購04  ,0,0,0,"757,000",0,"757,000","757,000",0,"757,000",
"=""050528""",立積統一59購01  ,0,0,0,"959,000","205,000","754,000","959,000","205,000","754,000",
6282  ,康舒            ,"1,308,000","463,450","844,550","328,487","426,916","-98,429","1,636,487","890,366","746,121",
"=""043751""",台積電統一4C購04,0,0,0,"746,000",0,"746,000","746,000",0,"746,000",
"=""05969U""",臺股指中信59售01,0,0,0,"1,024,000","288,000","736,000","1,024,000","288,000","736,000",
"=""080529""",聯發科凱基4C購09,0,0,0,"898,000","162,000","736,000","898,000","162,000","736,000",
2634  ,漢翔            ,"851,000","537,000","314,000","550,757","135,786","414,971","1,401,757","672,786","728,971",
"=""055206""",創意統一4A購01  ,0,0,0,"728,000",0,"728,000","728,000",0,"728,000",
"=""05107U""",台積電群益52售06,0,0,0,"727,000",0,"727,000","727,000",0,"727,000",
"=""00927 """,群益半導體收益  ,0,0,0,"3,320,564","2,595,348","725,216","3,320,564","2,595,348","725,216",
"=""05987U""",力積電永豐54售02,0,0,0,"1,029,000","305,000","724,000","1,029,000","305,000","724,000",
"=""030617""",臺指反元大56購01,0,0,0,"720,000",0,"720,000","720,000",0,"720,000",
"=""033491""",創意元大54購06  ,0,0,0,"741,000","21,000","720,000","741,000","21,000","720,000",
"=""036722""",愛普國票55購01  ,0,0,0,"718,000",0,"718,000","718,000",0,"718,000",
"=""064217""",日月光永豐4C購01,0,0,0,"734,000","31,000","703,000","734,000","31,000","703,000",
5880  ,合庫金          ,"275,000","195,949","79,051","769,000","147,978","621,022","1,044,000","343,927","700,073",
"=""04053U""",臺股指凱基51售18,"700,000",0,"700,000",0,0,0,"700,000",0,"700,000",
"=""038504""",友達元大56購01  ,0,0,0,"705,000","6,000","699,000","705,000","6,000","699,000",
"=""07067P""",世芯永豐4C售05  ,0,0,0,"999,000","300,000","699,000","999,000","300,000","699,000",
"=""04049U""",宏達電凱基51售02,0,0,0,"692,000","1,000","691,000","692,000","1,000","691,000",
"=""082887""",國泰金富邦4C購01,0,0,0,"689,000",0,"689,000","689,000",0,"689,000",
"=""00926 """,凱基全球菁英55  ,0,0,0,"1,151,000","465,612","685,388","1,151,000","465,612","685,388",
"=""068649""",國泰金統一52購01,0,0,0,"730,000","45,000","685,000","730,000","45,000","685,000",
"=""00936 """,台新永續高息中小,0,0,0,"903,270","222,126","681,144","903,270","222,126","681,144",
"=""032469""",奇鋐元大54購15  ,0,0,0,"1,275,000","595,000","680,000","1,275,000","595,000","680,000",
"=""033347""",AES凱基53購03   ,0,0,0,"680,000",0,"680,000","680,000",0,"680,000",
"=""035614""",立積元大57購01  ,0,0,0,"681,000","1,000","680,000","681,000","1,000","680,000",
"=""032502""",富世達永豐53購06,0,0,0,"1,742,000","1,067,000","675,000","1,742,000","1,067,000","675,000",
"=""084957""",鴻準凱基4C購05  ,0,0,0,"688,000","14,000","674,000","688,000","14,000","674,000",
"=""089287""",晶心科中信51購01,0,0,0,"683,000","11,000","672,000","683,000","11,000","672,000",
2356  ,英業達          ,"188,000","158,079","29,921","1,083,594","442,287","641,307","1,271,594","600,366","671,228",
"=""00953B""",群益優選非投等債,0,0,0,"3,069,000","2,399,276","669,724","3,069,000","2,399,276","669,724",
"=""030548""",台泥統一57購01  ,0,0,0,"672,000","5,000","667,000","672,000","5,000","667,000",
"=""080073""",立積元富55購01  ,0,0,0,"677,000","10,000","667,000","677,000","10,000","667,000",
"=""00946 """,群益科技高息成長,0,0,0,"1,554,623","891,171","663,452","1,554,623","891,171","663,452",
"=""037789""",力成元大54購06  ,0,0,0,"708,000","45,000","663,000","708,000","45,000","663,000",
"=""05168U""",創意元富52售03  ,0,0,0,"674,000","13,000","661,000","674,000","13,000","661,000",
"=""071029""",群創統一51購02  ,0,0,0,"692,000","32,000","660,000","692,000","32,000","660,000",
"=""071474""",力成統一51購02  ,0,0,0,"703,000","43,000","660,000","703,000","43,000","660,000",
"=""037609""",華通群益53購05  ,0,0,0,"684,000","27,000","657,000","684,000","27,000","657,000",
"=""045416""",台積電凱基56購07,0,0,0,"660,000","5,000","655,000","660,000","5,000","655,000",
"=""05365U""",宏達電國票53售03,0,0,0,"767,000","112,000","655,000","767,000","112,000","655,000",
2449  ,京元電子        ,"478,153","181,337","296,816","458,627","102,945","355,682","936,780","284,282","652,498",
"=""035476""",富世達永豐55購01,0,0,0,"651,000","1,000","650,000","651,000","1,000","650,000",
"=""084411""",南亞科兆豐56購01,0,0,0,"648,000",0,"648,000","648,000",0,"648,000",
"=""05868U""",臺股指富邦53售15,0,0,0,"1,419,000","773,000","646,000","1,419,000","773,000","646,000",
"=""088817""",來億凱基51購03  ,0,0,0,"747,000","102,000","645,000","747,000","102,000","645,000",
"=""00666R""",富邦�琤肭磪齯�1 ,0,0,0,"1,038,734","395,157","643,577","1,038,734","395,157","643,577",
"=""03943U""",滬深2X元大53售05,0,0,0,"689,000","48,000","641,000","689,000","48,000","641,000",
"=""080975""",立積統一56購04  ,0,0,0,"1,229,000","594,000","635,000","1,229,000","594,000","635,000",
"=""03088U""",臺股指富邦53售04,0,0,0,"699,000","65,000","634,000","699,000","65,000","634,000",
"=""04321U""",上緯控國票51售02,0,0,0,"651,000","20,000","631,000","651,000","20,000","631,000",
"=""084655""",長榮航凱基51購02,0,0,0,"652,000","21,000","631,000","652,000","21,000","631,000",
1304  ,台聚            ,"22,000","25,621","-3,621","635,001",791,"634,210","657,001","26,412","630,589",
"=""037556""",臺指反元大59購01,0,0,0,"637,000","10,000","627,000","637,000","10,000","627,000",
"=""087400""",力成元大51購01  ,0,0,0,"826,000","201,000","625,000","826,000","201,000","625,000",
"=""082724""",來億元大4C購01  ,0,0,0,"622,000",0,"622,000","622,000",0,"622,000",
"=""030763""",立積統一57購03  ,0,0,0,"1,015,000","394,000","621,000","1,015,000","394,000","621,000",
"=""030960""",華擎富邦53購02  ,0,0,0,"880,000","259,000","621,000","880,000","259,000","621,000",
"=""036118""",川湖富邦56購01  ,0,0,0,"703,000","83,000","620,000","703,000","83,000","620,000",
"=""00934 """,中信成長高股息  ,0,0,0,"1,999,000","1,382,543","616,457","1,999,000","1,382,543","616,457",
"=""087809""",華擎群益51購01  ,0,0,0,"652,000","36,000","616,000","652,000","36,000","616,000",
"=""049317""",華通元富53購02  ,0,0,0,"619,000","5,000","614,000","619,000","5,000","614,000",
"=""05342U""",T50正2元大55售03,0,0,0,"614,000",0,"614,000","614,000",0,"614,000",
"=""082628""",國泰金統一53購01,0,0,0,"789,000","176,000","613,000","789,000","176,000","613,000",
"=""05307U""",臺股指中信55售07,0,0,0,"652,000","40,000","612,000","652,000","40,000","612,000",
"=""088662""",景碩兆豐51購01  ,0,0,0,"616,000","4,000","612,000","616,000","4,000","612,000",
"=""030570""",華通統一58購01  ,0,0,0,"610,000",0,"610,000","610,000",0,"610,000",
"=""030598""",日月光統一57購02,0,0,0,"984,000","379,000","605,000","984,000","379,000","605,000",
"=""037686""",貿聯富邦59購01  ,0,0,0,"872,000","267,000","605,000","872,000","267,000","605,000",
"=""035003""",國泰金富邦55購01,0,0,0,"724,000","124,000","600,000","724,000","124,000","600,000",
"=""056443""",智原統一4B購03  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""082820""",世芯國泰53購01  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""089745""",聯電群益53購01  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""089798""",T50反1元大56購01,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""077268""",旺宏元大51購01  ,0,0,0,"597,000",0,"597,000","597,000",0,"597,000",
"=""077987""",上品國票4B購01  ,0,0,0,"595,000",0,"595,000","595,000",0,"595,000",
"=""088071""",佳必琪元富51購03,0,0,0,"595,000",0,"595,000","595,000",0,"595,000",
8110  ,華東            ,"18,390","14,533","3,857","590,673",399,"590,274","609,063","14,932","594,131",
