Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00673R""",期元大S&P原油反1,0,0,0,"74,407,694","2,494,320","71,913,374","74,407,694","2,494,320","71,913,374"
"=""00637L""",元大滬深300正2  ,"700,000","1,316,000","-616,000","89,624,741","51,513,587","38,111,154","90,324,741","52,829,587","37,495,154"
"=""00632R""",元大台灣50反1   ,"400,000",0,"400,000","20,777,822","7,866,000","12,911,822","21,177,822","7,866,000","13,311,822"
"=""00893 """,國泰智能電動車  ,0,"110,000","-110,000","13,567,837","1,630,000","11,937,837","13,567,837","1,740,000","11,827,837"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"11,975,204","2,975,238","8,999,966","11,975,204","2,975,238","8,999,966"
"=""050265""",嘉澤凱基43購03  ,0,0,0,"8,892,000","6,000","8,886,000","8,892,000","6,000","8,886,000"
"=""00900 """,富邦特選高股息30,0,0,0,"9,853,002","3,269,394","6,583,608","9,853,002","3,269,394","6,583,608"
"=""057704""",神達台新45購01  ,0,0,0,"6,456,000",0,"6,456,000","6,456,000",0,"6,456,000"
"=""0050  """,元大台灣50      ,"784,960","236,000","548,960","5,805,917","487,573","5,318,344","6,590,877","723,573","5,867,304"
"=""055920""",美債2X元大45購03,0,0,0,"5,004,000",0,"5,004,000","5,004,000",0,"5,004,000"
"=""050313""",緯創凱基3C購01  ,0,0,0,"5,267,000","449,000","4,818,000","5,267,000","449,000","4,818,000"
"=""069770""",美律國泰49購01  ,0,0,0,"4,957,000","395,000","4,562,000","4,957,000","395,000","4,562,000"
"=""063598""",臻鼎凱基4A購01  ,0,0,0,"4,139,000","160,000","3,979,000","4,139,000","160,000","3,979,000"
"=""00895 """,富邦未來車      ,0,0,0,"4,412,074","446,000","3,966,074","4,412,074","446,000","3,966,074"
"=""077597""",材料元大4A購02  ,0,0,0,"4,298,000","545,000","3,753,000","4,298,000","545,000","3,753,000"
"=""05928T""",勤誠元大37售08  ,0,0,0,"3,639,000","249,000","3,390,000","3,639,000","249,000","3,390,000"
"=""00633L""",富邦上証正2     ,0,0,0,"9,621,416","6,297,279","3,324,137","9,621,416","6,297,279","3,324,137"
"=""049851""",滬深2X元富37購01,0,0,0,"4,337,000","1,093,000","3,244,000","4,337,000","1,093,000","3,244,000"
"=""072028""",華泰元大48購01  ,0,0,0,"3,978,000","747,000","3,231,000","3,978,000","747,000","3,231,000"
"=""05304T""",勤誠群益36售05  ,0,0,0,"3,694,000","510,000","3,184,000","3,694,000","510,000","3,184,000"
"=""063308""",碩天永豐47購01  ,0,0,0,"3,101,000","48,000","3,053,000","3,101,000","48,000","3,053,000"
"=""05085T""",勤誠國票36售02  ,0,0,0,"3,372,000","428,000","2,944,000","3,372,000","428,000","2,944,000"
2303  ,聯電            ,"3,785,000","722,879","3,062,121","124,000","282,780","-158,780","3,909,000","1,005,659","2,903,341"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"24,163,268","21,285,604","2,877,664","24,163,268","21,285,604","2,877,664"
"=""073539""",緯穎凱基4A購03  ,0,0,0,"3,810,000","982,000","2,828,000","3,810,000","982,000","2,828,000"
"=""050478""",川湖元大43購04  ,0,0,0,"2,883,000","120,000","2,763,000","2,883,000","120,000","2,763,000"
"=""071580""",富邦金凱基48購04,0,0,0,"2,897,000","314,000","2,583,000","2,897,000","314,000","2,583,000"
"=""03719T""",亞翔元大34售09  ,0,0,0,"2,440,000",0,"2,440,000","2,440,000",0,"2,440,000"
"=""059473""",宇隆國票46購02  ,0,0,0,"2,377,000",0,"2,377,000","2,377,000",0,"2,377,000"
"=""051757""",欣興元富49購01  ,0,0,0,"2,263,000","40,000","2,223,000","2,263,000","40,000","2,223,000"
"=""073669""",群創元大4C購01  ,0,0,0,"2,257,000","42,000","2,215,000","2,257,000","42,000","2,215,000"
"=""050871""",所羅門元大43購01,0,0,0,"2,294,000","166,000","2,128,000","2,294,000","166,000","2,128,000"
"=""00664R""",國泰臺灣加權反1 ,0,0,0,"3,059,000","942,007","2,116,993","3,059,000","942,007","2,116,993"
"=""077669""",穎崴群益4C購02  ,0,0,0,"2,000,000","42,000","1,958,000","2,000,000","42,000","1,958,000"
"=""066961""",京元電元大47購04,0,0,0,"1,950,000",0,"1,950,000","1,950,000",0,"1,950,000"
