Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"9,078,000","149,555","8,928,445","9,078,000","149,555","8,928,445"
"=""00637L""",元大滬深300正2  ,0,0,0,"15,425,755","9,768,302","5,657,453","15,425,755","9,768,302","5,657,453"
"=""031759""",全新元大52購03  ,0,0,0,"7,898,000","2,289,000","5,609,000","7,898,000","2,289,000","5,609,000"
2618  ,長榮航          ,"925,470","394,000","531,470","4,146,000","112,000","4,034,000","5,071,470","506,000","4,565,470"
2603  ,長榮            ,"3,558,362","1,181,687","2,376,675","2,168,012","155,000","2,013,012","5,726,374","1,336,687","4,389,687"
2303  ,聯電            ,"4,130,000","3,457,000","673,000","4,017,772","309,000","3,708,772","8,147,772","3,766,000","4,381,772"
"=""032622""",材料統一4B購01  ,0,0,0,"7,076,000","2,756,000","4,320,000","7,076,000","2,756,000","4,320,000"
"=""07013P""",臺股指元大49售23,0,0,0,"4,062,000","73,000","3,989,000","4,062,000","73,000","3,989,000"
"=""080887""",廣宇元大4B購04  ,0,0,0,"3,631,000",0,"3,631,000","3,631,000",0,"3,631,000"
"=""088340""",東哥凱基51購02  ,0,0,0,"3,200,000",0,"3,200,000","3,200,000",0,"3,200,000"
2881  ,富邦金          ,"64,902","91,000","-26,098","3,016,000","60,000","2,956,000","3,080,902","151,000","2,929,902"
"=""030592""",緯創統一5A購01  ,0,0,0,"3,236,000","330,000","2,906,000","3,236,000","330,000","2,906,000"
"=""086004""",宏致元富51購01  ,0,0,0,"2,778,000",0,"2,778,000","2,778,000",0,"2,778,000"
"=""085445""",世紀鋼永豐52購05,0,0,0,"2,745,000","5,000","2,740,000","2,745,000","5,000","2,740,000"
"=""07252P""",鴻海元富48售14  ,0,0,0,"3,358,000","717,000","2,641,000","3,358,000","717,000","2,641,000"
"=""00892 """,富邦台灣半導體  ,0,0,0,"4,441,841","1,903,030","2,538,811","4,441,841","1,903,030","2,538,811"
"=""036012""",長榮太元大57購01,0,0,0,"2,982,000","455,000","2,527,000","2,982,000","455,000","2,527,000"
"=""07397P""",皇昌元大48售16  ,0,0,0,"2,461,000","55,000","2,406,000","2,461,000","55,000","2,406,000"
"=""035614""",立積元大57購01  ,0,0,0,"2,975,000","589,000","2,386,000","2,975,000","589,000","2,386,000"
"=""031122""",乙盛元富53購01  ,0,0,0,"2,854,000","510,000","2,344,000","2,854,000","510,000","2,344,000"
"=""039501""",華邦電元大54購19,0,0,0,"2,348,000","69,000","2,279,000","2,348,000","69,000","2,279,000"
"=""030482""",南寶元富52購01  ,0,0,0,"2,454,000","237,000","2,217,000","2,454,000","237,000","2,217,000"
"=""030151""",聯發科統一54購01,0,0,0,"2,849,000","675,000","2,174,000","2,849,000","675,000","2,174,000"
"=""07677P""",勤誠凱基49售02  ,0,0,0,"2,278,000","128,000","2,150,000","2,278,000","128,000","2,150,000"
"=""031895""",大成元富52購01  ,0,0,0,"2,125,000","42,000","2,083,000","2,125,000","42,000","2,083,000"
2002  ,中鋼            ,"2,356,000","645,271","1,710,729","526,000","168,000","358,000","2,882,000","813,271","2,068,729"
