Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00673R""",期元大S&P原油反1,0,0,0,"39,256,000","2,159,000","37,097,000","39,256,000","2,159,000","37,097,000"
2610  ,華航            ,"3,699,000","79,000","3,620,000","2,895,955","85,008","2,810,947","6,594,955","164,008","6,430,947"
2618  ,長榮航          ,"1,061,000","1,400,480","-339,480","5,371,103","170,000","5,201,103","6,432,103","1,570,480","4,861,623"
2603  ,長榮            ,"3,618,000","458,000","3,160,000","723,000","33,000","690,000","4,341,000","491,000","3,850,000"
"=""03603U""",鴻準群益4C售06  ,0,0,0,"3,250,000","35,000","3,215,000","3,250,000","35,000","3,215,000"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"6,984,283","3,777,000","3,207,283","6,984,283","3,777,000","3,207,283"
"=""00891 """,中信關鍵半導體  ,0,"75,000","-75,000","4,334,886","1,127,168","3,207,718","4,334,886","1,202,168","3,132,718"
"=""077436""",帝寶凱基51購01  ,0,0,0,"2,599,000","5,000","2,594,000","2,599,000","5,000","2,594,000"
"=""00830 """,國泰費城半導體  ,0,0,0,"3,153,000","708,000","2,445,000","3,153,000","708,000","2,445,000"
"=""030674""",漢唐群益54購01  ,0,0,0,"3,631,000","1,439,000","2,192,000","3,631,000","1,439,000","2,192,000"
"=""035245""",大立光元富59購01,0,0,0,"2,056,000","30,000","2,026,000","2,056,000","30,000","2,026,000"
"=""088406""",AES元大51購04   ,0,0,0,"3,299,000","1,302,000","1,997,000","3,299,000","1,302,000","1,997,000"
"=""035860""",華新群益53購04  ,0,0,0,"2,205,000","242,000","1,963,000","2,205,000","242,000","1,963,000"
"=""081500""",A50中信52購01   ,0,0,0,"1,900,000",0,"1,900,000","1,900,000",0,"1,900,000"
"=""086808""",緯穎凱基51購09  ,0,0,0,"1,996,000","100,000","1,896,000","1,996,000","100,000","1,896,000"
"=""04228U""",臺股指中信53售12,0,0,0,"1,701,000",0,"1,701,000","1,701,000",0,"1,701,000"
"=""084494""",SGBR2X國票51購02,0,0,0,"1,728,000","65,000","1,663,000","1,728,000","65,000","1,663,000"
2609  ,陽明            ,"1,770,000","444,000","1,326,000","352,000","23,000","329,000","2,122,000","467,000","1,655,000"
"=""036699""",南亞科元富56購04,0,0,0,"1,804,000","198,000","1,606,000","1,804,000","198,000","1,606,000"
"=""030843""",亞光元大54購03  ,0,0,0,"1,636,000","40,000","1,596,000","1,636,000","40,000","1,596,000"
"=""05860P""",台灣50元富46售15,0,0,0,"1,588,000",0,"1,588,000","1,588,000",0,"1,588,000"
"=""089187""",台化凱基51購04  ,0,0,0,"1,614,000","50,000","1,564,000","1,614,000","50,000","1,564,000"
"=""037901""",南寶元大53購06  ,0,0,0,"1,690,000","129,000","1,561,000","1,690,000","129,000","1,561,000"
"=""033441""",貿聯凱基54購04  ,0,0,0,"1,521,000","29,000","1,492,000","1,521,000","29,000","1,492,000"
"=""00893 """,國泰智能電動車  ,0,0,0,"3,107,047","1,626,000","1,481,047","3,107,047","1,626,000","1,481,047"
"=""031739""",美指反元大52購01,0,0,0,"3,236,000","1,768,000","1,468,000","3,236,000","1,768,000","1,468,000"
"=""037596""",力積電元大54購04,0,0,0,"1,480,000","37,000","1,443,000","1,480,000","37,000","1,443,000"
"=""04812P""",聯發科中信44售01,0,0,0,"1,439,000",0,"1,439,000","1,439,000",0,"1,439,000"
"=""070714""",巨大統一51購01  ,0,0,0,"1,438,000","2,000","1,436,000","1,438,000","2,000","1,436,000"
"=""031293""",亞光統一57購02  ,0,0,0,"1,898,000","478,000","1,420,000","1,898,000","478,000","1,420,000"
2890  ,永豐金          ,"1,014,000","14,000","1,000,000","393,000",0,"393,000","1,407,000","14,000","1,393,000"
2303  ,聯電            ,"1,772,999","608,000","1,164,999","845,494","624,000","221,494","2,618,493","1,232,000","1,386,493"
"=""085343""",漢唐凱基53購03  ,0,0,0,"1,521,000","181,000","1,340,000","1,521,000","181,000","1,340,000"
"=""035257""",上証2X國票58購02,0,0,0,"1,335,000","10,000","1,325,000","1,335,000","10,000","1,325,000"
"=""036069""",南亞科群益53購04,0,0,0,"2,139,000","831,000","1,308,000","2,139,000","831,000","1,308,000"
"=""03062P""",台灣50國票3C售02,0,0,0,"1,298,000",0,"1,298,000","1,298,000",0,"1,298,000"
"=""037297""",毅嘉元大54購07  ,0,0,0,"1,701,000","442,000","1,259,000","1,701,000","442,000","1,259,000"
"=""036060""",中砂群益53購03  ,0,0,0,"1,330,000","79,000","1,251,000","1,330,000","79,000","1,251,000"
"=""032238""",智邦富邦55購02  ,0,0,0,"1,280,000","31,000","1,249,000","1,280,000","31,000","1,249,000"
"=""035557""",富世達國票55購01,0,0,0,"1,297,000","48,000","1,249,000","1,297,000","48,000","1,249,000"
2885  ,元大金          ,"1,015,000","51,571","963,429","246,000","1,000","245,000","1,261,000","52,571","1,208,429"
"=""079163""",亞光凱基51購02  ,0,0,0,"1,203,000",0,"1,203,000","1,203,000",0,"1,203,000"
"=""084855""",可成凱基4C購03  ,0,0,0,"1,298,000","100,000","1,198,000","1,298,000","100,000","1,198,000"
"=""081497""",龍德船統一55購04,0,0,0,"1,998,000","808,000","1,190,000","1,998,000","808,000","1,190,000"
"=""037261""",廣宇凱基56購02  ,0,0,0,"1,775,000","592,000","1,183,000","1,775,000","592,000","1,183,000"
"=""086031""",晶心科國票53購01,0,0,0,"1,435,000","278,000","1,157,000","1,435,000","278,000","1,157,000"
"=""078387""",川湖台新4A購02  ,0,0,0,"1,198,000","58,000","1,140,000","1,198,000","58,000","1,140,000"
"=""084795""",華城元富4C購02  ,0,0,0,"1,123,000","15,000","1,108,000","1,123,000","15,000","1,108,000"
"=""086345""",聯鈞富邦52購01  ,0,0,0,"1,120,000","29,000","1,091,000","1,120,000","29,000","1,091,000"
"=""032150""",T50正2中信58購01,0,0,0,"1,387,000","299,000","1,088,000","1,387,000","299,000","1,088,000"
"=""030044""",臻鼎群益57購01  ,0,0,0,"1,110,000","25,000","1,085,000","1,110,000","25,000","1,085,000"
"=""031524""",台玻凱基52購03  ,0,0,0,"1,097,000","16,000","1,081,000","1,097,000","16,000","1,081,000"
2482  ,連宇            ,"20,000","23,000","-3,000","1,336,000","254,000","1,082,000","1,356,000","277,000","1,079,000"
"=""084742""",緯穎元大51購13  ,0,0,0,"1,229,000","153,000","1,076,000","1,229,000","153,000","1,076,000"
"=""04011U""",長榮元大51售22  ,0,0,0,"1,058,000",0,"1,058,000","1,058,000",0,"1,058,000"
2634  ,漢翔            ,"873,001","426,280","446,721","936,848","353,769","583,079","1,809,849","780,049","1,029,800"
"=""00892 """,富邦台灣半導體  ,0,0,0,"2,297,150","1,270,000","1,027,150","2,297,150","1,270,000","1,027,150"
"=""077611""",連加第一4A購01  ,0,0,0,"1,010,000",0,"1,010,000","1,010,000",0,"1,010,000"
"=""05670P""",中華國票46售03  ,0,0,0,"1,009,000",0,"1,009,000","1,009,000",0,"1,009,000"
"=""077722""",訊連國票4C購01  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000"
"=""082530""",陽明永豐53購01  ,0,0,0,"980,000",0,"980,000","980,000",0,"980,000"
"=""089987""",科技息凱基51購01,0,0,0,"1,020,000","47,000","973,000","1,020,000","47,000","973,000"
"=""030423""",台光電永豐54購02,0,0,0,"1,010,000","57,000","953,000","1,010,000","57,000","953,000"
"=""032700""",燿華永豐52購02  ,0,0,0,"949,000",0,"949,000","949,000",0,"949,000"
"=""084507""",華晶科統一56購01,0,0,0,"975,000","39,000","936,000","975,000","39,000","936,000"
"=""089031""",元金2X凱基54購02,0,0,0,"994,000","65,000","929,000","994,000","65,000","929,000"
"=""033515""",光寶科群益53購03,0,0,0,"987,000","64,000","923,000","987,000","64,000","923,000"
"=""083659""",奇鋐群益4C購02  ,0,0,0,"1,001,000","79,000","922,000","1,001,000","79,000","922,000"
"=""035067""",強茂統一57購01  ,0,0,0,"900,000",0,"900,000","900,000",0,"900,000"
"=""082621""",中華國票45購01  ,0,0,0,"897,000",0,"897,000","897,000",0,"897,000"
"=""03440U""",材料元富4C售03  ,0,0,0,"900,000","12,000","888,000","900,000","12,000","888,000"
"=""035268""",群創國票54購02  ,0,0,0,"1,187,000","322,000","865,000","1,187,000","322,000","865,000"
"=""033973""",龍德船統一5A購01,0,0,0,"879,000","21,000","858,000","879,000","21,000","858,000"
"=""031686""",海華元富53購01  ,0,0,0,"890,000","33,000","857,000","890,000","33,000","857,000"
"=""086004""",宏致元富51購01  ,0,0,0,"869,000","14,000","855,000","869,000","14,000","855,000"
"=""030516""",長榮國泰54購01  ,0,0,0,"850,000",0,"850,000","850,000",0,"850,000"
"=""037428""",華邦電國泰54購09,0,0,0,"865,000","18,000","847,000","865,000","18,000","847,000"
"=""037422""",奇鋐群益53購12  ,0,0,0,"1,051,000","208,000","843,000","1,051,000","208,000","843,000"
"=""034370""",欣興群益53購04  ,0,0,0,"1,068,000","231,000","837,000","1,068,000","231,000","837,000"
"=""036822""",國巨凱基53購04  ,0,0,0,"946,000","113,000","833,000","946,000","113,000","833,000"
"=""035843""",神達元大54購17  ,0,0,0,"898,000","66,000","832,000","898,000","66,000","832,000"
"=""00895 """,富邦未來車      ,0,0,0,"990,000","166,962","823,038","990,000","166,962","823,038"
"=""030325""",華新凱基54購01  ,0,0,0,"841,000","27,000","814,000","841,000","27,000","814,000"
"=""033080""",臻鼎凱基54購03  ,0,0,0,"810,000",0,"810,000","810,000",0,"810,000"
"=""060597""",世芯元大46購12  ,0,0,0,"810,000","1,000","809,000","810,000","1,000","809,000"
"=""03569B""",臺股指元大26熊08,0,0,0,"1,569,000","765,000","804,000","1,569,000","765,000","804,000"
"=""080270""",智邦富邦51購01  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000"
"=""07825P""",華邦電國票4B售03,0,0,0,"799,000",0,"799,000","799,000",0,"799,000"
