Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00673R""",期元大S&P原油反1,0,0,0,"39,843,054","1,216,000","38,627,054","39,843,054","1,216,000","38,627,054"
"=""0056  """,元大高股息      ,"372,000","5,000","367,000","11,953,972","44,994","11,908,978","12,325,972","49,994","12,275,978"
"=""00680L""",元大美債20正2   ,0,"400,000","-400,000","17,655,177","5,575,732","12,079,445","17,655,177","5,975,732","11,679,445"
"=""00688L""",國泰20年美債正2 ,0,"2,615,000","-2,615,000","18,583,803","4,739,995","13,843,808","18,583,803","7,354,995","11,228,808"
"=""050871""",所羅門元大43購01,0,0,0,"8,529,000","3,000","8,526,000","8,529,000","3,000","8,526,000"
"=""051757""",欣興元富49購01  ,0,0,0,"7,152,000","47,000","7,105,000","7,152,000","47,000","7,105,000"
"=""00893 """,國泰智能電動車  ,0,0,0,"7,360,460","386,000","6,974,460","7,360,460","386,000","6,974,460"
"=""054895""",台積電元富47購05,0,0,0,"6,944,000",0,"6,944,000","6,944,000",0,"6,944,000"
"=""00632R""",元大台灣50反1   ,"900,000",0,"900,000","13,692,000","8,413,000","5,279,000","14,592,000","8,413,000","6,179,000"
"=""0050  """,元大台灣50      ,"710,000","52,000","658,000","5,451,394","153,092","5,298,302","6,161,394","205,092","5,956,302"
"=""00900 """,富邦特選高股息30,0,0,0,"4,833,000","590,306","4,242,694","4,833,000","590,306","4,242,694"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"4,753,197","584,000","4,169,197","4,753,197","584,000","4,169,197"
"=""00923 """,群益台ESG低碳50 ,0,0,0,"3,143,094","114,171","3,028,923","3,143,094","114,171","3,028,923"
"=""052429""",萬海富邦46購01  ,0,0,0,"2,880,000","127,000","2,753,000","2,880,000","127,000","2,753,000"
"=""052403""",台積電元大44購28,0,0,0,"2,672,000",0,"2,672,000","2,672,000",0,"2,672,000"
"=""053729""",滬深2X統一52購03,0,0,0,"3,962,000","1,392,000","2,570,000","3,962,000","1,392,000","2,570,000"
"=""069146""",立積群益48購03  ,0,0,0,"2,420,000","19,000","2,401,000","2,420,000","19,000","2,401,000"
"=""00892 """,富邦台灣半導體  ,0,"6,000","-6,000","2,604,243","201,428","2,402,815","2,604,243","207,428","2,396,815"
2303  ,聯電            ,"2,947,000","282,319","2,664,681","255,000","662,852","-407,852","3,202,000","945,171","2,256,829"
3231  ,緯創            ,"1,935,000","812,000","1,123,000","1,415,000","336,100","1,078,900","3,350,000","1,148,100","2,201,900"
"=""077105""",台玻元大49購07  ,0,0,0,"2,250,000","71,000","2,179,000","2,250,000","71,000","2,179,000"
2867  ,三商壽          ,"2,162,000",0,"2,162,000",0,0,0,"2,162,000",0,"2,162,000"
"=""075531""",元石油凱基4B購01,0,0,0,"2,816,000","722,000","2,094,000","2,816,000","722,000","2,094,000"
"=""04754T""",聯電凱基35售09  ,0,0,0,"2,088,000",0,"2,088,000","2,088,000",0,"2,088,000"
