Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,0,0,0,"12,632,000","3,018,000","9,614,000","12,632,000","3,018,000","9,614,000"
"=""00637L""",元大滬深300正2  ,"500,000","500,000",0,"29,592,385","24,369,278","5,223,107","30,092,385","24,869,278","5,223,107"
"=""03800P""",矽力國票43售01  ,0,0,0,"5,164,000",0,"5,164,000","5,164,000",0,"5,164,000"
"=""046822""",川湖元大43購03  ,0,0,0,"4,887,000",0,"4,887,000","4,887,000",0,"4,887,000"
"=""00882 """,中信中國高股息  ,0,0,0,"5,557,900","1,459,039","4,098,861","5,557,900","1,459,039","4,098,861"
"=""03876P""",臺股指國票43售08,0,0,0,"3,494,000","15,000","3,479,000","3,494,000","15,000","3,479,000"
2887  ,台新新光金      ,"216,019","159,098","56,921","2,901,000","432,613","2,468,387","3,117,019","591,711","2,525,308"
"=""058061""",世芯國票45購09  ,0,0,0,"2,495,000",0,"2,495,000","2,495,000",0,"2,495,000"
"=""052222""",中502X凱基45購01,0,0,0,"4,655,000","2,243,000","2,412,000","4,655,000","2,243,000","2,412,000"
"=""052607""",TPK元大47購01   ,0,0,0,"2,375,000","383,000","1,992,000","2,375,000","383,000","1,992,000"
"=""069951""",台積電群益48購22,0,0,0,"2,078,000","122,000","1,956,000","2,078,000","122,000","1,956,000"
"=""053961""",富邦金永豐45購01,0,0,0,"1,998,000","70,000","1,928,000","1,998,000","70,000","1,928,000"
"=""04471P""",台灣50元富43售10,0,0,0,"2,117,000","250,000","1,867,000","2,117,000","250,000","1,867,000"
"=""069911""",漢翔元大48購01  ,0,0,0,"1,881,000","50,000","1,831,000","1,881,000","50,000","1,831,000"
"=""068728""",華通群益3C購01  ,0,0,0,"1,785,000","9,000","1,776,000","1,785,000","9,000","1,776,000"
"=""065746""",世芯元大47購15  ,0,0,0,"1,840,000","87,000","1,753,000","1,840,000","87,000","1,753,000"
"=""04229P""",威盛元富42售02  ,0,0,0,"1,700,000","78,000","1,622,000","1,700,000","78,000","1,622,000"
"=""052672""",寶成永豐46購01  ,0,0,0,"2,103,000","534,000","1,569,000","2,103,000","534,000","1,569,000"
"=""033651""",長榮航統一58購01,0,0,0,"1,529,000","3,000","1,526,000","1,529,000","3,000","1,526,000"
1717  ,長興            ,"440,940","65,251","375,689","1,114,304","6,000","1,108,304","1,555,244","71,251","1,483,993"
"=""03516P""",T50正2元富42售02,0,0,0,"1,496,000","63,000","1,433,000","1,496,000","63,000","1,433,000"
"=""048195""",奇鋐永豐44購03  ,0,0,0,"1,410,000",0,"1,410,000","1,410,000",0,"1,410,000"
