Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,0,0,0,"19,471,000","3,000","19,468,000","19,471,000","3,000","19,468,000"
"=""00881 """,國泰台灣科技龍頭,0,"25,000","-25,000","10,742,887","1,765,000","8,977,887","10,742,887","1,790,000","8,952,887"
"=""00642U""",期元大S&P石油   ,0,0,0,"5,724,058","4,000","5,720,058","5,724,058","4,000","5,720,058"
"=""083783""",貿聯元大51購04  ,0,0,0,"5,493,000","20,000","5,473,000","5,493,000","20,000","5,473,000"
"=""083034""",A50凱基4C購01   ,0,0,0,"5,045,000","110,000","4,935,000","5,045,000","110,000","4,935,000"
2409  ,友達            ,"3,556,848","3,762,000","-205,152","6,070,000","1,588,000","4,482,000","9,626,848","5,350,000","4,276,848"
"=""00891 """,中信關鍵半導體  ,0,"2,000","-2,000","5,649,336","1,658,907","3,990,429","5,649,336","1,660,907","3,988,429"
"=""088326""",台光電凱基51購08,0,0,0,"3,604,000","4,000","3,600,000","3,604,000","4,000","3,600,000"
"=""03754C""",T50反1元大0A牛11,0,0,0,"5,368,000","2,313,000","3,055,000","5,368,000","2,313,000","3,055,000"
"=""03762C""",T50反1元大0C牛09,0,0,0,"5,305,000","2,365,000","2,940,000","5,305,000","2,365,000","2,940,000"
"=""032622""",材料統一4B購01  ,0,0,0,"4,793,000","1,888,000","2,905,000","4,793,000","1,888,000","2,905,000"
"=""030271""",台積電元富53購12,0,0,0,"2,899,000","104,000","2,795,000","2,899,000","104,000","2,795,000"
"=""00637L""",元大滬深300正2  ,0,0,0,"9,190,000","6,540,496","2,649,504","9,190,000","6,540,496","2,649,504"
"=""083036""",台泥凱基4C購01  ,0,0,0,"2,634,000","10,000","2,624,000","2,634,000","10,000","2,624,000"
"=""084338""",臺股指群益4C購14,0,0,0,"2,540,000",0,"2,540,000","2,540,000",0,"2,540,000"
"=""071341""",力成統一54購01  ,0,0,0,"2,495,000","104,000","2,391,000","2,495,000","104,000","2,391,000"
"=""03764C""",臺股指元大15牛02,0,0,0,"2,370,000","151,000","2,219,000","2,370,000","151,000","2,219,000"
"=""033110""",亞光群益52購05  ,0,0,0,"3,362,000","1,151,000","2,211,000","3,362,000","1,151,000","2,211,000"
"=""084754""",台灣50永豐53購02,0,0,0,"2,381,000","187,000","2,194,000","2,381,000","187,000","2,194,000"
"=""089020""",AES國泰54購01   ,0,0,0,"2,259,000","99,000","2,160,000","2,259,000","99,000","2,160,000"
"=""033606""",鴻海統一49購05  ,0,0,0,"2,269,000","115,000","2,154,000","2,269,000","115,000","2,154,000"
"=""032381""",台玻凱基53購05  ,0,0,0,"2,202,000","55,000","2,147,000","2,202,000","55,000","2,147,000"
2344  ,華邦電          ,"1,233,098","863,000","370,098","2,258,000","507,000","1,751,000","3,491,098","1,370,000","2,121,098"
3037  ,欣興            ,"1,906,500","485,000","1,421,500","692,000","104,200","587,800","2,598,500","589,200","2,009,300"
"=""033935""",德律國票53購04  ,0,0,0,"2,243,000","236,000","2,007,000","2,243,000","236,000","2,007,000"
"=""068407""",富世達統一54購03,0,0,0,"1,974,000",0,"1,974,000","1,974,000",0,"1,974,000"
"=""034690""",漢翔凱基57購02  ,0,0,0,"2,912,000","981,000","1,931,000","2,912,000","981,000","1,931,000"
