Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00981A""",主動統一台股增長,0,0,0,"22,803,000","10,487,476","12,315,524","22,803,000","10,487,476","12,315,524"
"=""00680L""",元大美債20正2   ,0,0,0,"20,118,000","8,683,957","11,434,043","20,118,000","8,683,957","11,434,043"
"=""00929 """,復華台灣科技優息,"7,000","30,000","-23,000","6,674,677","1,441,399","5,233,278","6,681,677","1,471,399","5,210,278"
"=""00688L""",國泰20年美債正2 ,0,0,0,"6,565,479","2,238,005","4,327,474","6,565,479","2,238,005","4,327,474"
"=""00940 """,元大台灣價值高息,0,"9,000","-9,000","6,803,000","3,253,719","3,549,281","6,803,000","3,262,719","3,540,281"
"=""00939 """,統一台灣高息動能,0,0,0,"5,874,704","3,335,700","2,539,004","5,874,704","3,335,700","2,539,004"
"=""048787""",矽力統一4C購02  ,0,0,0,"2,497,000",0,"2,497,000","2,497,000",0,"2,497,000"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"7,884,196","5,392,896","2,491,300","7,884,196","5,392,896","2,491,300"
"=""074283""",欣興群益49購03  ,0,0,0,"2,376,000","35,000","2,341,000","2,376,000","35,000","2,341,000"
1802  ,台玻            ,"139,734","72,672","67,062","3,351,697","1,330,450","2,021,247","3,491,431","1,403,122","2,088,309"
"=""067749""",愛普富邦49購01  ,0,0,0,"2,086,000",0,"2,086,000","2,086,000",0,"2,086,000"
"=""074628""",大亞凱基49購01  ,0,0,0,"2,160,000","131,000","2,029,000","2,160,000","131,000","2,029,000"
"=""075415""",日本反元大4B購01,0,0,0,"2,020,000",0,"2,020,000","2,020,000",0,"2,020,000"
"=""060659""",滬深2X凱基47購03,0,0,0,"2,000,000",0,"2,000,000","2,000,000",0,"2,000,000"
"=""064969""",群創國泰48購02  ,0,0,0,"1,977,000",0,"1,977,000","1,977,000",0,"1,977,000"
2408  ,南亞科          ,"2,389,000","1,330,000","1,059,000","1,832,599","916,168","916,431","4,221,599","2,246,168","1,975,431"
"=""06971P""",萬海統一4A售03  ,0,0,0,"1,857,000",0,"1,857,000","1,857,000",0,"1,857,000"
"=""009800""",中信NASDAQ      ,0,0,0,"2,794,729","967,342","1,827,387","2,794,729","967,342","1,827,387"
"=""077042""",晟銘電群益49購04,0,0,0,"1,801,000",0,"1,801,000","1,801,000",0,"1,801,000"
"=""065115""",兆豐金中信47購01,0,0,0,"1,798,000",0,"1,798,000","1,798,000",0,"1,798,000"
"=""00673R""",期元大S&P原油反1,0,0,0,"4,128,539","2,388,634","1,739,905","4,128,539","2,388,634","1,739,905"
"=""00909 """,國泰數位支付服務,"5,000",0,"5,000","1,766,174","56,000","1,710,174","1,771,174","56,000","1,715,174"
"=""00882 """,中信中國高股息  ,"150,000",0,"150,000","1,808,000","244,326","1,563,674","1,958,000","244,326","1,713,674"
"=""00885 """,富邦越南        ,0,0,0,"1,823,089","219,000","1,604,089","1,823,089","219,000","1,604,089"
"=""074360""",裕民元大4C購03  ,0,0,0,"1,600,000",0,"1,600,000","1,600,000",0,"1,600,000"
"=""066393""",台積電國票49購02,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000"
"=""068867""",欣興永豐48購02  ,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000"
"=""048907""",日月光統一48購02,0,0,0,"1,497,000","1,000","1,496,000","1,497,000","1,000","1,496,000"
"=""073358""",神達群益49購03  ,0,0,0,"1,928,000","447,000","1,481,000","1,928,000","447,000","1,481,000"
"=""00757 """,統一FANG+       ,0,"209,000","-209,000","1,961,352","299,000","1,662,352","1,961,352","508,000","1,453,352"
"=""009802""",富邦旗艦50      ,0,0,0,"2,086,000","644,923","1,441,077","2,086,000","644,923","1,441,077"
"=""068012""",世芯群益51購02  ,0,0,0,"1,510,000","72,000","1,438,000","1,510,000","72,000","1,438,000"
