Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,0,0,0,"58,210,985","3,102,055","55,108,930","58,210,985","3,102,055","55,108,930"
"=""00878 """,國泰永續高股息  ,0,"140,000","-140,000","34,963,020","79,904","34,883,116","34,963,020","219,904","34,743,116"
"=""00637L""",元大滬深300正2  ,0,"400,000","-400,000","44,938,777","20,427,515","24,511,262","44,938,777","20,827,515","24,111,262"
"=""00642U""",期元大S&P石油   ,0,"20,000","-20,000","14,549,000","176,000","14,373,000","14,549,000","196,000","14,353,000"
"=""0056  """,元大高股息      ,"699,889","10,000","689,889","11,395,000","12,104","11,382,896","12,094,889","22,104","12,072,785"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"23,444,691","13,652,311","9,792,380","23,444,691","13,652,311","9,792,380"
"=""00893 """,國泰智能電動車  ,0,0,0,"9,874,238","859,000","9,015,238","9,874,238","859,000","9,015,238"
"=""00753L""",中信中國50正2   ,0,0,0,"13,870,530","4,965,593","8,904,937","13,870,530","4,965,593","8,904,937"
"=""00891 """,中信關鍵半導體  ,0,0,0,"4,344,906","223,994","4,120,912","4,344,906","223,994","4,120,912"
"=""034617""",南亞群益55購01  ,0,0,0,"4,157,000","441,000","3,716,000","4,157,000","441,000","3,716,000"
"=""00923 """,群益台ESG低碳50 ,0,0,0,"4,283,204","880,503","3,402,701","4,283,204","880,503","3,402,701"
"=""078972""",訊芯群益4C購02  ,0,0,0,"3,395,000",0,"3,395,000","3,395,000",0,"3,395,000"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"4,201,353","860,000","3,341,353","4,201,353","860,000","3,341,353"
"=""00830 """,國泰費城半導體  ,0,0,0,"3,693,000","510,000","3,183,000","3,693,000","510,000","3,183,000"
"=""00895 """,富邦未來車      ,"30,000",0,"30,000","3,297,435","380,000","2,917,435","3,327,435","380,000","2,947,435"
"=""0050  """,元大台灣50      ,"366,000","185,000","181,000","3,465,163","867,434","2,597,729","3,831,163","1,052,434","2,778,729"
"=""031849""",臻鼎凱基53購01  ,0,0,0,"2,759,000","5,000","2,754,000","2,759,000","5,000","2,754,000"
"=""00650L""",復華香港正2     ,0,0,0,"6,011,094","3,594,303","2,416,791","6,011,094","3,594,303","2,416,791"
"=""04303P""",臺股指元大43售73,0,0,0,"2,367,000",0,"2,367,000","2,367,000",0,"2,367,000"
"=""036618""",宏達電國票53購06,0,0,0,"3,712,000","1,370,000","2,342,000","3,712,000","1,370,000","2,342,000"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"3,545,000","1,205,200","2,339,800","3,545,000","1,205,200","2,339,800"
"=""039664""",鈺邦凱基54購06  ,0,0,0,"2,295,000","2,000","2,293,000","2,295,000","2,000","2,293,000"
"=""00922 """,國泰台灣領袖50  ,0,0,0,"5,801,999","3,525,683","2,276,316","5,801,999","3,525,683","2,276,316"
"=""089549""",FBNQ2X元大51購03,0,0,0,"2,121,000",0,"2,121,000","2,121,000",0,"2,121,000"
"=""083455""",中502X國票51購02,0,0,0,"2,296,000","215,000","2,081,000","2,296,000","215,000","2,081,000"
"=""039336""",大毅國票55購01  ,0,0,0,"2,250,000","205,000","2,045,000","2,250,000","205,000","2,045,000"
"=""00713 """,元大台灣高息低波,"50,000",0,"50,000","2,270,000","306,000","1,964,000","2,320,000","306,000","2,014,000"
"=""020022""",元大電動車N     ,0,0,0,"2,027,000","41,000","1,986,000","2,027,000","41,000","1,986,000"
"=""03686U""",SGBR2X永豐51售01,0,0,0,"1,978,000",0,"1,978,000","1,978,000",0,"1,978,000"
"=""00633L""",富邦上証正2     ,0,0,0,"3,987,537","2,076,172","1,911,365","3,987,537","2,076,172","1,911,365"
"=""035844""",臻鼎元大54購09  ,0,0,0,"1,908,000",0,"1,908,000","1,908,000",0,"1,908,000"
"=""089761""",昇貿群益51購01  ,0,0,0,"1,887,000","15,000","1,872,000","1,887,000","15,000","1,872,000"
"=""037918""",友達富邦54購01  ,0,0,0,"2,335,000","503,000","1,832,000","2,335,000","503,000","1,832,000"
"=""00900 """,富邦特選高股息30,0,0,0,"3,387,266","1,655,508","1,731,758","3,387,266","1,655,508","1,731,758"
"=""08870P""",亞航國票4C售02  ,0,0,0,"1,648,000",0,"1,648,000","1,648,000",0,"1,648,000"
"=""082578""",元油反元大4C購01,0,0,0,"1,597,000",0,"1,597,000","1,597,000",0,"1,597,000"
2344  ,華邦電          ,"1,863,698","1,554,160","309,538","1,650,166","399,046","1,251,120","3,513,864","1,953,206","1,560,658"
"=""00885 """,富邦越南        ,0,0,0,"3,372,000","1,813,000","1,559,000","3,372,000","1,813,000","1,559,000"
"=""089081""",聯發科元大54購05,0,0,0,"1,549,000","10,000","1,539,000","1,549,000","10,000","1,539,000"
"=""03003U""",元債2X元大53售05,0,0,0,"1,555,000","31,000","1,524,000","1,555,000","31,000","1,524,000"
"=""00708L""",期元大S&P黃金正2,0,0,0,"1,755,000","288,000","1,467,000","1,755,000","288,000","1,467,000"
"=""03267P""",T50正2中信41售02,0,0,0,"1,400,000","20,000","1,380,000","1,400,000","20,000","1,380,000"
"=""082017""",ITH凱基4B購02   ,0,0,0,"1,377,000",0,"1,377,000","1,377,000",0,"1,377,000"
"=""05646P""",智邦凱基46售04  ,0,0,0,"1,720,000","350,000","1,370,000","1,720,000","350,000","1,370,000"
"=""03440U""",材料元富4C售03  ,0,0,0,"1,398,000","40,000","1,358,000","1,398,000","40,000","1,358,000"
"=""00634R""",富邦上証反1     ,0,0,0,"1,567,000","214,000","1,353,000","1,567,000","214,000","1,353,000"
"=""03382U""",滬深2X元大55售02,0,0,0,"1,910,000","559,000","1,351,000","1,910,000","559,000","1,351,000"
"=""082779""",世芯群益4C購11  ,0,0,0,"1,812,000","462,000","1,350,000","1,812,000","462,000","1,350,000"
"=""084470""",德律元大4C購03  ,0,0,0,"1,340,000","20,000","1,320,000","1,340,000","20,000","1,320,000"
"=""00905 """,FT臺灣Smart     ,0,0,0,"1,641,000","335,000","1,306,000","1,641,000","335,000","1,306,000"
"=""04390U""",智原永豐51售02  ,0,0,0,"1,518,000","224,000","1,294,000","1,518,000","224,000","1,294,000"
"=""00903 """,富邦元宇宙      ,0,0,0,"1,369,427","110,000","1,259,427","1,369,427","110,000","1,259,427"
"=""05509P""",臺股指國票45售06,0,0,0,"2,391,000","1,138,000","1,253,000","2,391,000","1,138,000","1,253,000"
"=""03404P""",台達電元大41售08,0,0,0,"1,238,000",0,"1,238,000","1,238,000",0,"1,238,000"
"=""037634""",昇陽半群益53購01,0,0,0,"1,685,000","468,000","1,217,000","1,685,000","468,000","1,217,000"
"=""084935""",台塑化元大4C購01,0,0,0,"1,217,000","1,000","1,216,000","1,217,000","1,000","1,216,000"
"=""031136""",台達電兆豐53購01,0,0,0,"1,284,000","84,000","1,200,000","1,284,000","84,000","1,200,000"
"=""082579""",元油反元大51購01,0,0,0,"1,197,000","19,000","1,178,000","1,197,000","19,000","1,178,000"
"=""033116""",立積群益52購04  ,0,0,0,"1,173,000",0,"1,173,000","1,173,000",0,"1,173,000"
"=""085425""",新日興群益4C購06,0,0,0,"1,168,000","7,000","1,161,000","1,168,000","7,000","1,161,000"
"=""04673U""",臺股指元富51售22,0,0,0,"1,193,000","40,000","1,153,000","1,193,000","40,000","1,153,000"
"=""085853""",力智國票52購01  ,0,0,0,"3,979,000","2,831,000","1,148,000","3,979,000","2,831,000","1,148,000"
"=""03751P""",英業達凱基42售03,0,0,0,"1,132,000","25,000","1,107,000","1,132,000","25,000","1,107,000"
"=""032681""",毅嘉國泰53購02  ,0,0,0,"1,198,000","100,000","1,098,000","1,198,000","100,000","1,098,000"
"=""030349""",滬深2X元大58購01,0,0,0,"1,200,000","103,000","1,097,000","1,200,000","103,000","1,097,000"
"=""085353""",神達凱基51購06  ,0,0,0,"1,090,000",0,"1,090,000","1,090,000",0,"1,090,000"
"=""07729P""",大成鋼國票4A售03,0,0,0,"1,684,000","621,000","1,063,000","1,684,000","621,000","1,063,000"
"=""05844P""",台積電統一4C售12,0,0,0,"1,040,000",0,"1,040,000","1,040,000",0,"1,040,000"
"=""030396""",華城群益54購06  ,0,0,0,"1,074,000","40,000","1,034,000","1,074,000","40,000","1,034,000"
3481  ,群創            ,"1,049,000","140,000","909,000","231,923","110,708","121,215","1,280,923","250,708","1,030,215"
"=""05872P""",台積電群益48售13,0,0,0,"999,000",0,"999,000","999,000",0,"999,000"
"=""084019""",奇鋐統一56購01  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000"
"=""085667""",AES元富4C購01   ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000"
"=""089089""",精成科元大54購04,0,0,0,"998,000",0,"998,000","998,000",0,"998,000"
"=""031739""",美指反元大52購01,0,0,0,"1,368,000","373,000","995,000","1,368,000","373,000","995,000"
"=""036718""",聯鈞國票54購02  ,0,0,0,"1,006,000","18,000","988,000","1,006,000","18,000","988,000"
"=""034271""",國企2X群益58購01,0,0,0,"1,012,000","30,000","982,000","1,012,000","30,000","982,000"
"=""083865""",金像電凱基54購01,0,0,0,"1,380,000","400,000","980,000","1,380,000","400,000","980,000"
"=""00896 """,中信綠能及電動車,0,0,0,"1,521,188","549,692","971,496","1,521,188","549,692","971,496"
"=""037631""",力積電群益55購01,0,0,0,"969,000","5,000","964,000","969,000","5,000","964,000"
"=""036508""",華晶科凱基55購01,0,0,0,"980,000","18,000","962,000","980,000","18,000","962,000"
"=""088973""",創意富邦51購02  ,0,0,0,"980,000","19,000","961,000","980,000","19,000","961,000"
"=""06547P""",SGBR2X元富47售02,0,0,0,"955,000",0,"955,000","955,000",0,"955,000"
"=""03166U""",國泰金國票4C售04,0,0,0,"952,000",0,"952,000","952,000",0,"952,000"
"=""04517U""",台積電元大51售74,0,0,0,"965,000","20,000","945,000","965,000","20,000","945,000"
"=""034527""",SP黃豆元富53購01,0,0,0,"1,055,000","125,000","930,000","1,055,000","125,000","930,000"
"=""073893""",台積電群益49購15,0,0,0,"902,000",0,"902,000","902,000",0,"902,000"
"=""038931""",宏達電凱基55購03,0,0,0,"900,000",0,"900,000","900,000",0,"900,000"
"=""084020""",鴻海永豐45購01  ,0,0,0,"921,000","27,000","894,000","921,000","27,000","894,000"
"=""084879""",新日興富邦52購01,0,0,0,"890,000",0,"890,000","890,000",0,"890,000"
"=""036637""",鴻海永豐54購05  ,0,0,0,"888,000",0,"888,000","888,000",0,"888,000"
"=""035874""",海悅群益54購02  ,0,0,0,"1,070,000","186,000","884,000","1,070,000","186,000","884,000"
"=""034345""",SP黃豆國票5B購01,0,0,0,"1,072,000","199,000","873,000","1,072,000","199,000","873,000"
"=""038340""",台泥凱基56購02  ,0,0,0,"873,000",0,"873,000","873,000",0,"873,000"
"=""035403""",旺宏元大54購01  ,0,0,0,"998,000","136,000","862,000","998,000","136,000","862,000"
"=""031681""",新日興元富52購03,0,0,0,"909,000","50,000","859,000","909,000","50,000","859,000"
"=""084807""",德律元富4C購02  ,0,0,0,"1,158,000","303,000","855,000","1,158,000","303,000","855,000"
"=""033799""",臻鼎元大53購06  ,0,0,0,"865,000","15,000","850,000","865,000","15,000","850,000"
"=""036753""",新日興群益53購04,0,0,0,"850,000","10,000","840,000","850,000","10,000","840,000"
"=""04054P""",T50正2元富42售08,0,0,0,"831,000",0,"831,000","831,000",0,"831,000"
"=""082668""",漢唐國票51購01  ,0,0,0,"830,000",0,"830,000","830,000",0,"830,000"
"=""073948""",中鋼兆豐4B購01  ,0,0,0,"819,000",0,"819,000","819,000",0,"819,000"
"=""079695""",富邦金元大4A購01,0,0,0,"815,000",0,"815,000","815,000",0,"815,000"
"=""05232P""",台積電元富5B售02,0,0,0,"846,000","40,000","806,000","846,000","40,000","806,000"
"=""034005""",強茂元大53購05  ,0,0,0,"823,000","19,000","804,000","823,000","19,000","804,000"
"=""031004""",台積電群益46購09,0,0,0,"999,000","200,000","799,000","999,000","200,000","799,000"
"=""039083""",華孚永豐55購01  ,0,0,0,"800,000","1,000","799,000","800,000","1,000","799,000"
"=""089646""",羅昇群益51購02  ,0,0,0,"846,000","50,000","796,000","846,000","50,000","796,000"
