Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00680L""",元大美債20正2   ,"100,000",0,"100,000","95,519,907","17,453,065","78,066,842","95,619,907","17,453,065","78,166,842"
"=""00688L""",國泰20年美債正2 ,0,"250,000","-250,000","86,965,346","13,817,187","73,148,159","86,965,346","14,067,187","72,898,159"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"24,904,550","2,727,100","22,177,450","24,904,550","2,727,100","22,177,450"
"=""00706L""",期元大S&P日圓正2,0,"350,000","-350,000","31,528,904","14,252,920","17,275,984","31,528,904","14,602,920","16,925,984"
"=""00673R""",期元大S&P原油反1,0,0,0,"16,597,020","2,026,400","14,570,620","16,597,020","2,026,400","14,570,620"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"13,593,530","3,722,100","9,871,430","13,593,530","3,722,100","9,871,430"
"=""035788""",陽明元富53購01  ,0,0,0,"6,388,000",0,"6,388,000","6,388,000",0,"6,388,000"
"=""031523""",美債2X元大46購01,0,0,0,"6,279,000","290,000","5,989,000","6,279,000","290,000","5,989,000"
2880  ,華南金          ,"6,004,999","417,922","5,587,077","271,848","61,084","210,764","6,276,847","479,006","5,797,841"
"=""037682""",聯發科富邦57購01,0,0,0,"4,740,000",0,"4,740,000","4,740,000",0,"4,740,000"
"=""00753L""",中信中國50正2   ,0,0,0,"5,778,150","1,808,388","3,969,762","5,778,150","1,808,388","3,969,762"
"=""00650L""",復華香港正2     ,0,0,0,"12,874,184","9,170,483","3,703,701","12,874,184","9,170,483","3,703,701"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"19,964,392","16,319,495","3,644,897","19,964,392","16,319,495","3,644,897"
"=""08104T""",燿華凱基3A售03  ,0,0,0,"3,541,000","116,000","3,425,000","3,541,000","116,000","3,425,000"
2801  ,彰銀            ,"3,725,000","356,754","3,368,246","2,000","63,155","-61,155","3,727,000","419,909","3,307,091"
"=""00648R""",元大S&P500反1   ,0,0,0,"5,172,600","1,920,100","3,252,500","5,172,600","1,920,100","3,252,500"
"=""032339""",台玻國泰53購05  ,0,0,0,"3,250,000","1,000","3,249,000","3,250,000","1,000","3,249,000"
"=""044689""",聯鈞元富55購03  ,0,0,0,"3,237,000",0,"3,237,000","3,237,000",0,"3,237,000"
"=""038400""",美時永豐59購01  ,0,0,0,"3,094,000",0,"3,094,000","3,094,000",0,"3,094,000"
"=""071032""",元債2X凱基41購01,0,0,0,"3,040,000","98,000","2,942,000","3,040,000","98,000","2,942,000"
"=""058288""",長榮元大45購15  ,0,0,0,"2,920,000",0,"2,920,000","2,920,000",0,"2,920,000"
"=""044472""",緯穎元大55購13  ,0,0,0,"2,839,000",0,"2,839,000","2,839,000",0,"2,839,000"
"=""079453""",穎崴元大4A購06  ,0,0,0,"2,693,000",0,"2,693,000","2,693,000",0,"2,693,000"
"=""031432""",光寶科元富52購01,0,0,0,"2,545,000",0,"2,545,000","2,545,000",0,"2,545,000"
"=""037154""",聯發科元大54購13,0,0,0,"3,326,000","853,000","2,473,000","3,326,000","853,000","2,473,000"
"=""06977T""",健策統一41售01  ,0,0,0,"3,204,000","739,000","2,465,000","3,204,000","739,000","2,465,000"
"=""05930T""",臺股指元大3A售18,"2,435,000",0,"2,435,000",0,0,0,"2,435,000",0,"2,435,000"
"=""035523""",富世達凱基57購02,0,0,0,"2,428,000",0,"2,428,000","2,428,000",0,"2,428,000"
"=""032386""",廣宇凱基53購01  ,0,0,0,"2,396,000",0,"2,396,000","2,396,000",0,"2,396,000"
"=""084829""",玉晶光國票4C購03,0,0,0,"2,367,000","1,000","2,366,000","2,367,000","1,000","2,366,000"
"=""040366""",台積電統一4A購03,0,0,0,"2,315,000","10,000","2,305,000","2,315,000","10,000","2,305,000"
"=""034399""",志聖凱基53購03  ,0,0,0,"2,291,000",0,"2,291,000","2,291,000",0,"2,291,000"
"=""03353P""",十銓凱基41售04  ,0,0,0,"2,259,000",0,"2,259,000","2,259,000",0,"2,259,000"
"=""03670P""",京城永豐42售02  ,0,0,0,"2,112,000",0,"2,112,000","2,112,000",0,"2,112,000"
"=""079618""",群創群益4B購06  ,0,0,0,"2,096,000",0,"2,096,000","2,096,000",0,"2,096,000"
"=""079617""",欣興群益4C購01  ,0,0,0,"2,056,000",0,"2,056,000","2,056,000",0,"2,056,000"
"=""073538""",穎崴凱基4B購02  ,0,0,0,"2,022,000",0,"2,022,000","2,022,000",0,"2,022,000"
"=""044685""",立隆電元富55購01,0,0,0,"2,329,000","333,000","1,996,000","2,329,000","333,000","1,996,000"
"=""036573""",達邁元大55購01  ,0,0,0,"3,664,000","1,673,000","1,991,000","3,664,000","1,673,000","1,991,000"
2890  ,永豐金          ,"1,677,850","1,012,619","665,231","1,380,000","77,000","1,303,000","3,057,850","1,089,619","1,968,231"
"=""08721T""",健策凱基3B售04  ,0,0,0,"2,070,000","110,000","1,960,000","2,070,000","110,000","1,960,000"
"=""062676""",群創國票46購02  ,0,0,0,"1,927,000",0,"1,927,000","1,927,000",0,"1,927,000"
"=""089920""",台塑永豐53購03  ,0,0,0,"1,849,000",0,"1,849,000","1,849,000",0,"1,849,000"
"=""075444""",長榮元大4C購01  ,0,0,0,"1,834,000",0,"1,834,000","1,834,000",0,"1,834,000"
"=""031440""",新日興元富52購02,0,0,0,"1,783,000",0,"1,783,000","1,783,000",0,"1,783,000"
