Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00632R""",元大台灣50反1   ,"7,078,000","6,124,000","954,000","100,373,000","24,037,579","76,335,421","107,451,000","30,161,579","77,289,421"
"=""00715L""",期街口布蘭特正2 ,0,0,0,"10,408,000","1,363,000","9,045,000","10,408,000","1,363,000","9,045,000"
2618  ,長榮航          ,"14,738,000","3,013,000","11,725,000","1,049,373","3,753,000","-2,703,627","15,787,373","6,766,000","9,021,373"
"=""00830 """,國泰費城半導體  ,0,0,0,"8,554,000","1,614,000","6,940,000","8,554,000","1,614,000","6,940,000"
2409  ,友達            ,"7,979,995","2,193,523","5,786,472","425,000","235,265","189,735","8,404,995","2,428,788","5,976,207"
"=""00910 """,第一金太空衛星  ,0,0,0,"6,073,000","374,241","5,698,759","6,073,000","374,241","5,698,759"
"=""0050  """,元大台灣50      ,"294,000","768,000","-474,000","7,829,999","1,859,304","5,970,695","8,123,999","2,627,304","5,496,695"
"=""037949""",德律永豐55購01  ,0,0,0,"5,904,000","464,000","5,440,000","5,904,000","464,000","5,440,000"
"=""056997""",王品國票46購01  ,0,0,0,"5,305,000","719,000","4,586,000","5,305,000","719,000","4,586,000"
"=""072408""",直得富邦48購02  ,0,0,0,"4,417,000","210,000","4,207,000","4,417,000","210,000","4,207,000"
"=""00893 """,國泰智能電動車  ,0,"850,000","-850,000","6,498,217","1,586,000","4,912,217","6,498,217","2,436,000","4,062,217"
"=""076589""",大立光永豐49購06,0,0,0,"4,020,000","754,000","3,266,000","4,020,000","754,000","3,266,000"
"=""073804""",堤維西元富49購01,0,0,0,"3,389,000","299,000","3,090,000","3,389,000","299,000","3,090,000"
2002  ,中鋼            ,"1,612,000","405,000","1,207,000","1,967,000","288,388","1,678,612","3,579,000","693,388","2,885,612"
"=""079079""",緯創元大4A購07  ,0,0,0,"3,096,000","243,000","2,853,000","3,096,000","243,000","2,853,000"
"=""077908""",訊連元大4C購01  ,0,0,0,"2,863,000","30,000","2,833,000","2,863,000","30,000","2,833,000"
"=""075399""",世紀鋼群益51購02,0,0,0,"2,813,000",0,"2,813,000","2,813,000",0,"2,813,000"
"=""077898""",達邁元大4A購01  ,0,0,0,"2,889,000","111,000","2,778,000","2,889,000","111,000","2,778,000"
"=""00903 """,富邦元宇宙      ,0,0,0,"3,567,605","818,562","2,749,043","3,567,605","818,562","2,749,043"
"=""077899""",達邁元大4A購02  ,0,0,0,"2,905,000","230,000","2,675,000","2,905,000","230,000","2,675,000"
"=""00676R""",富邦臺灣加權反1 ,0,0,0,"4,283,000","1,640,438","2,642,562","4,283,000","1,640,438","2,642,562"
"=""072535""",華孚群益48購01  ,0,0,0,"2,817,000","185,000","2,632,000","2,817,000","185,000","2,632,000"
"=""067998""",上銀群益47購03  ,0,0,0,"2,672,000","60,000","2,612,000","2,672,000","60,000","2,612,000"
"=""073495""",台積電富邦4B購06,0,0,0,"3,389,000","883,000","2,506,000","3,389,000","883,000","2,506,000"
"=""04239P""",臺指2X群益42售01,0,0,0,"2,495,000",0,"2,495,000","2,495,000",0,"2,495,000"
"=""073713""",美律國票4A購02  ,0,0,0,"2,826,000","335,000","2,491,000","2,826,000","335,000","2,491,000"
"=""071316""",美時統一52購01  ,0,0,0,"2,490,000",0,"2,490,000","2,490,000",0,"2,490,000"
"=""079080""",世芯元大4A購20  ,0,0,0,"2,545,000","151,000","2,394,000","2,545,000","151,000","2,394,000"
"=""055919""",元債2X元大54購01,0,0,0,"2,435,000","70,000","2,365,000","2,435,000","70,000","2,365,000"
"=""078371""",緯穎凱基4A購08  ,0,0,0,"2,197,000",0,"2,197,000","2,197,000",0,"2,197,000"
"=""056998""",大立光國票46購01,0,0,0,"2,112,000",0,"2,112,000","2,112,000",0,"2,112,000"
"=""078699""",玉晶光富邦51購01,0,0,0,"2,098,000",0,"2,098,000","2,098,000",0,"2,098,000"
2449  ,京元電子        ,"50,000","400,653","-350,653","2,600,613","175,674","2,424,939","2,650,613","576,327","2,074,286"
"=""080557""",裕民群益4B購06  ,0,0,0,"2,217,000","145,000","2,072,000","2,217,000","145,000","2,072,000"
"=""056952""",長榮富邦47購01  ,0,0,0,"2,053,000",0,"2,053,000","2,053,000",0,"2,053,000"
"=""074393""",新興國票4A購02  ,0,0,0,"2,052,000",0,"2,052,000","2,052,000",0,"2,052,000"
"=""077671""",虎航群益4A購01  ,0,0,0,"2,384,000","353,000","2,031,000","2,384,000","353,000","2,031,000"
"=""076382""",啟�痐舅j49購03  ,0,0,0,"2,016,000","11,000","2,005,000","2,016,000","11,000","2,005,000"
"=""074465""",欣興國票4A購02  ,0,0,0,"2,462,000","486,000","1,976,000","2,462,000","486,000","1,976,000"
"=""069682""",亞翔元大48購09  ,0,0,0,"2,224,000","250,000","1,974,000","2,224,000","250,000","1,974,000"
"=""050017""",光罩國票44購01  ,0,0,0,"1,953,000","11,000","1,942,000","1,953,000","11,000","1,942,000"
"=""076189""",台灣50元大49購26,0,0,0,"2,049,000","128,000","1,921,000","2,049,000","128,000","1,921,000"
"=""049438""",陽明群益43購05  ,0,0,0,"1,920,000",0,"1,920,000","1,920,000",0,"1,920,000"
"=""073489""",大成鋼富邦4C購01,0,0,0,"2,263,000","358,000","1,905,000","2,263,000","358,000","1,905,000"
2324  ,仁寶            ,"1,252,000","157,393","1,094,607","867,000","73,844","793,156","2,119,000","231,237","1,887,763"
"=""062858""",世芯永豐49購05  ,0,0,0,"1,887,000",0,"1,887,000","1,887,000",0,"1,887,000"
"=""056272""",鴻海國泰47購01  ,0,0,0,"2,263,000","383,000","1,880,000","2,263,000","383,000","1,880,000"
"=""074123""",SGBR2X元大4C購01,0,0,0,"3,155,000","1,305,000","1,850,000","3,155,000","1,305,000","1,850,000"
"=""078441""",臺股指元大4A購40,0,0,0,"1,983,000","158,000","1,825,000","1,983,000","158,000","1,825,000"
"=""00670L""",富邦NASDAQ正2   ,0,0,0,"2,145,000","367,765","1,777,235","2,145,000","367,765","1,777,235"
"=""079185""",台灣50元大4A購26,0,0,0,"1,811,000","40,000","1,771,000","1,811,000","40,000","1,771,000"
"=""044365""",緯穎元大55購10  ,0,0,0,"1,761,000",0,"1,761,000","1,761,000",0,"1,761,000"
"=""065645""",遠雄群益48購01  ,0,0,0,"2,462,000","715,000","1,747,000","2,462,000","715,000","1,747,000"
"=""078202""",長榮元大51購11  ,0,0,0,"1,712,000",0,"1,712,000","1,712,000",0,"1,712,000"
"=""059268""",中興電永豐45購04,0,0,0,"1,703,000",0,"1,703,000","1,703,000",0,"1,703,000"
"=""068825""",汎銓國票48購01  ,0,0,0,"1,672,000",0,"1,672,000","1,672,000",0,"1,672,000"
"=""063119""",聯電凱基47購02  ,0,0,0,"1,688,000","74,000","1,614,000","1,688,000","74,000","1,614,000"
"=""072917""",中鋼群益49購02  ,0,0,0,"1,625,000","23,000","1,602,000","1,625,000","23,000","1,602,000"
"=""078374""",國企2X群益54購01,0,0,0,"1,609,000","10,000","1,599,000","1,609,000","10,000","1,599,000"
"=""075427""",中鴻元大49購12  ,0,0,0,"1,614,000","30,000","1,584,000","1,614,000","30,000","1,584,000"
"=""059770""",祥碩元大47購02  ,0,0,0,"1,557,000",0,"1,557,000","1,557,000",0,"1,557,000"
"=""070797""",晶心科元富48購02,0,0,0,"1,874,000","333,000","1,541,000","1,874,000","333,000","1,541,000"
"=""05403P""",鴻準元大45售09  ,0,0,0,"1,591,000","65,000","1,526,000","1,591,000","65,000","1,526,000"
"=""066794""",奇鋐永豐4C購01  ,0,0,0,"1,545,000","20,000","1,525,000","1,545,000","20,000","1,525,000"
"=""077985""",永崴控國票4B購02,0,0,0,"1,543,000","30,000","1,513,000","1,543,000","30,000","1,513,000"
"=""00753L""",中信中國50正2   ,0,0,0,"2,552,495","1,054,450","1,498,045","2,552,495","1,054,450","1,498,045"
"=""068784""",精銳富邦4A購01  ,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000"
"=""048766""",奇鋐元富48購01  ,0,0,0,"2,024,000","566,000","1,458,000","2,024,000","566,000","1,458,000"
"=""066112""",健策凱基47購02  ,0,0,0,"1,500,000","50,000","1,450,000","1,500,000","50,000","1,450,000"
"=""072276""",鈺齊元大48購02  ,0,0,0,"1,439,000","5,000","1,434,000","1,439,000","5,000","1,434,000"
1216  ,統一            ,"1,607,000","360,005","1,246,995","204,000","18,998","185,002","1,811,000","379,003","1,431,997"
"=""076247""",T50反1群益4B購02,0,0,0,"1,492,000","96,000","1,396,000","1,492,000","96,000","1,396,000"
"=""00911 """,兆豐洲際半導體  ,0,0,0,"1,564,890","191,253","1,373,637","1,564,890","191,253","1,373,637"
3481  ,群創            ,"1,845,000","1,448,000","397,000","1,893,024","947,000","946,024","3,738,024","2,395,000","1,343,024"
2886  ,兆豐金          ,"297,000","352,423","-55,423","1,453,000","57,808","1,395,192","1,750,000","410,231","1,339,769"
"=""072412""",致茂富邦48購01  ,0,0,0,"3,317,000","2,008,000","1,309,000","3,317,000","2,008,000","1,309,000"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"1,848,175","559,000","1,289,175","1,848,175","559,000","1,289,175"
