Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,0,0,0,"18,202,088","612,000","17,590,088","18,202,088","612,000","17,590,088"
"=""00900 """,富邦特選高股息30,0,0,0,"9,298,523","1,073,990","8,224,533","9,298,523","1,073,990","8,224,533"
"=""00940 """,元大台灣價值高息,0,0,0,"17,288,000","9,715,243","7,572,757","17,288,000","9,715,243","7,572,757"
"=""00882 """,中信中國高股息  ,0,0,0,"10,362,027","4,703,365","5,658,662","10,362,027","4,703,365","5,658,662"
"=""00941 """,中信上游半導體  ,0,0,0,"7,205,867","1,632,000","5,573,867","7,205,867","1,632,000","5,573,867"
"=""00692 """,富邦公司治理    ,0,0,0,"5,826,111","772,213","5,053,898","5,826,111","772,213","5,053,898"
"=""037307""",牧德元大54購03  ,0,0,0,"6,343,000","1,704,000","4,639,000","6,343,000","1,704,000","4,639,000"
"=""032392""",台光電凱基54購06,0,0,0,"4,465,000","60,000","4,405,000","4,465,000","60,000","4,405,000"
"=""00927 """,群益半導體收益  ,0,0,0,"5,753,628","1,417,456","4,336,172","5,753,628","1,417,456","4,336,172"
"=""089260""",志聖元大51購01  ,0,0,0,"4,336,000","105,000","4,231,000","4,336,000","105,000","4,231,000"
"=""06427T""",奇鋐統一38售03  ,0,0,0,"4,215,000","15,000","4,200,000","4,215,000","15,000","4,200,000"
"=""035288""",台郡國泰54購01  ,0,0,0,"4,247,000","203,000","4,044,000","4,247,000","203,000","4,044,000"
"=""032081""",聯發科凱基54購06,0,0,0,"5,055,000","1,063,000","3,992,000","5,055,000","1,063,000","3,992,000"
"=""00892 """,富邦台灣半導體  ,0,"5,000","-5,000","5,244,266","1,547,047","3,697,219","5,244,266","1,552,047","3,692,219"
"=""00939 """,統一台灣高息動能,0,0,0,"8,432,000","5,085,186","3,346,814","8,432,000","5,085,186","3,346,814"
"=""085782""",聯茂兆豐4C購01  ,0,0,0,"3,283,000",0,"3,283,000","3,283,000",0,"3,283,000"
"=""036408""",奇鋐凱基54購10  ,0,0,0,"4,190,000","1,111,000","3,079,000","4,190,000","1,111,000","3,079,000"
"=""080043""",華通凱基4C購02  ,0,0,0,"3,000,000",0,"3,000,000","3,000,000",0,"3,000,000"
"=""00891 """,中信關鍵半導體  ,0,0,0,"5,370,946","2,436,047","2,934,899","5,370,946","2,436,047","2,934,899"
"=""00947 """,台新臺灣IC設計  ,0,0,0,"19,608,090","16,763,628","2,844,462","19,608,090","16,763,628","2,844,462"
"=""00642U""",期元大S&P石油   ,0,0,0,"2,864,386","44,599","2,819,787","2,864,386","44,599","2,819,787"
"=""076394""",台積電永豐4B購09,0,0,0,"3,085,000","324,000","2,761,000","3,085,000","324,000","2,761,000"
