Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,0,0,0,"65,903,782","2,506,000","63,397,782","65,903,782","2,506,000","63,397,782"
2609  ,陽明            ,"29,437,955","710,095","28,727,860","30,865,313","640,516","30,224,797","60,303,268","1,350,611","58,952,657"
"=""00632R""",元大台灣50反1   ,"2,600,000","27,133,000","-24,533,000","76,776,000","24,045,929","52,730,071","79,376,000","51,178,929","28,197,071"
"=""00637L""",元大滬深300正2  ,0,0,0,"42,372,590","15,965,024","26,407,566","42,372,590","15,965,024","26,407,566"
"=""00878 """,國泰永續高股息  ,"22,000","80,000","-58,000","21,849,031","4,345,614","17,503,417","21,871,031","4,425,614","17,445,417"
2317  ,鴻海            ,"4,830,000","70,000","4,760,000","6,155,000","97,000","6,058,000","10,985,000","167,000","10,818,000"
"=""00919 """,群益台灣精選高息,0,0,0,"14,676,943","4,059,979","10,616,964","14,676,943","4,059,979","10,616,964"
"=""00642U""",期元大S&P石油   ,0,0,0,"9,147,159","103,000","9,044,159","9,147,159","103,000","9,044,159"
"=""00900 """,富邦特選高股息30,0,0,0,"10,721,844","2,294,000","8,427,844","10,721,844","2,294,000","8,427,844"
"=""031146""",台玻富邦52購01  ,0,0,0,"8,221,000",0,"8,221,000","8,221,000",0,"8,221,000"
"=""00680L""",元大美債20正2   ,"496,000",0,"496,000","7,587,704","3,179","7,584,525","8,083,704","3,179","8,080,525"
2618  ,長榮航          ,"8,004,180","1,288,044","6,716,136","2,436,288","1,717,113","719,175","10,440,468","3,005,157","7,435,311"
"=""086113""",昇陽半元大51購02,0,0,0,"7,201,000",0,"7,201,000","7,201,000",0,"7,201,000"
"=""0056  """,元大高股息      ,"313,352","748,000","-434,648","8,863,181","2,315,504","6,547,677","9,176,533","3,063,504","6,113,029"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"13,900,211","8,259,340","5,640,871","13,900,211","8,259,340","5,640,871"
"=""048206""",世芯凱基42購05  ,0,0,0,"5,028,000","127,000","4,901,000","5,028,000","127,000","4,901,000"
"=""00688L""",國泰20年美債正2 ,0,0,0,"5,669,399","1,100,000","4,569,399","5,669,399","1,100,000","4,569,399"
"=""084742""",緯穎元大51購13  ,0,0,0,"6,018,000","1,550,000","4,468,000","6,018,000","1,550,000","4,468,000"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"6,800,119","2,395,998","4,404,121","6,800,119","2,395,998","4,404,121"
2002  ,中鋼            ,"3,769,000","55,639","3,713,361","133,000","26,000","107,000","3,902,000","81,639","3,820,361"
"=""00902 """,中信電池及儲能  ,0,0,0,"4,936,254","1,173,880","3,762,374","4,936,254","1,173,880","3,762,374"
"=""00633L""",富邦上証正2     ,0,0,0,"4,141,364","936,213","3,205,151","4,141,364","936,213","3,205,151"
"=""00905 """,FT臺灣Smart     ,0,0,0,"3,460,935","268,000","3,192,935","3,460,935","268,000","3,192,935"
4938  ,和碩            ,"699,000","14,000","685,000","2,587,000","108,000","2,479,000","3,286,000","122,000","3,164,000"
"=""085703""",零壹凱基51購01  ,0,0,0,"3,020,000",0,"3,020,000","3,020,000",0,"3,020,000"
"=""038748""",美時永豐58購01  ,0,0,0,"2,994,000","11,000","2,983,000","2,994,000","11,000","2,983,000"
"=""085853""",力智國票52購01  ,0,0,0,"4,839,000","1,976,000","2,863,000","4,839,000","1,976,000","2,863,000"
"=""00929 """,復華台灣科技優息,0,0,0,"5,611,000","2,846,882","2,764,118","5,611,000","2,846,882","2,764,118"
2332  ,友訊            ,"456,983","33,000","423,983","2,447,461","183,000","2,264,461","2,904,444","216,000","2,688,444"
"=""046273""",旺宏凱基43購01  ,0,0,0,"2,627,000","2,000","2,625,000","2,627,000","2,000","2,625,000"
"=""039818""",漢翔兆豐56購01  ,0,0,0,"2,540,000",0,"2,540,000","2,540,000",0,"2,540,000"
2356  ,英業達          ,"986,319","839,485","146,834","2,758,000","430,113","2,327,887","3,744,319","1,269,598","2,474,721"
"=""00894 """,中信小資高價30  ,0,0,0,"2,541,622","210,313","2,331,309","2,541,622","210,313","2,331,309"
"=""00650L""",復華香港正2     ,0,0,0,"3,821,405","1,623,145","2,198,260","3,821,405","1,623,145","2,198,260"
"=""04835P""",滬深2X永豐46售04,0,0,0,"2,105,000",0,"2,105,000","2,105,000",0,"2,105,000"
"=""038917""",嘉澤群益54購03  ,0,0,0,"2,046,000",0,"2,046,000","2,046,000",0,"2,046,000"
2301  ,光寶科          ,"1,088,611","66,000","1,022,611","1,140,488","128,015","1,012,473","2,229,099","194,015","2,035,084"
"=""038425""",聯發科國票53購03,0,0,0,"2,025,000",0,"2,025,000","2,025,000",0,"2,025,000"
"=""031388""",京元電統一46購01,0,0,0,"2,018,000",0,"2,018,000","2,018,000",0,"2,018,000"
"=""041975""",世芯國泰55購04  ,0,0,0,"2,027,000","67,000","1,960,000","2,027,000","67,000","1,960,000"
"=""043258""",康舒兆豐5B購01  ,0,0,0,"1,944,000","10,000","1,934,000","1,944,000","10,000","1,934,000"
"=""035448""",德律群益53購02  ,0,0,0,"3,043,000","1,130,000","1,913,000","3,043,000","1,130,000","1,913,000"
"=""082857""",ITH元大4C購03   ,0,0,0,"1,911,000",0,"1,911,000","1,911,000",0,"1,911,000"
"=""043460""",志聖富邦55購01  ,0,0,0,"1,903,000","10,000","1,893,000","1,903,000","10,000","1,893,000"
"=""087506""",台積電群益51購17,0,0,0,"1,838,000",0,"1,838,000","1,838,000",0,"1,838,000"
"=""086036""",華碩國泰52購01  ,0,0,0,"1,836,000",0,"1,836,000","1,836,000",0,"1,836,000"
3481  ,群創            ,"1,132,000","538,000","594,000","1,568,000","352,000","1,216,000","2,700,000","890,000","1,810,000"
"=""044008""",台灣50國票5B購01,0,0,0,"1,810,000","87,000","1,723,000","1,810,000","87,000","1,723,000"
3035  ,智原            ,"1,666,128","213,000","1,453,128","513,019","262,400","250,619","2,179,147","475,400","1,703,747"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"1,858,000","158,185","1,699,815","1,858,000","158,185","1,699,815"
"=""049563""",陽明富邦45購01  ,0,0,0,"1,697,000",0,"1,697,000","1,697,000",0,"1,697,000"
"=""00892 """,富邦台灣半導體  ,0,0,0,"2,506,554","817,300","1,689,254","2,506,554","817,300","1,689,254"
3042  ,晶技            ,"476,000","2,560","473,440","1,222,169","12,000","1,210,169","1,698,169","14,560","1,683,609"
"=""037529""",力積電凱基54購02,0,0,0,"1,642,000",0,"1,642,000","1,642,000",0,"1,642,000"
6285  ,啟��            ,"601,959","505,107","96,852","1,601,642","84,000","1,517,642","2,203,601","589,107","1,614,494"
"=""087329""",大同凱基51購01  ,0,0,0,"1,633,000","22,000","1,611,000","1,633,000","22,000","1,611,000"
4915  ,致伸            ,"105,000","1,774","103,226","1,494,000","12,000","1,482,000","1,599,000","13,774","1,585,226"
2610  ,華航            ,"1,965,000","912,000","1,053,000","958,000","474,606","483,394","2,923,000","1,386,606","1,536,394"
"=""048899""",大立光統一44購05,0,0,0,"1,547,000","18,000","1,529,000","1,547,000","18,000","1,529,000"
"=""036691""",元黃金元富59購01,0,0,0,"1,547,000","37,000","1,510,000","1,547,000","37,000","1,510,000"
