Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00981A""",主動統一台股增長,0,"497,000","-497,000","46,159,590","5,789,556","40,370,034","46,159,590","6,286,556","39,873,034"
"=""00982A""",主動群益台灣強棒,"10,000",0,"10,000","37,049,074","3,017,738","34,031,336","37,059,074","3,017,738","34,041,336"
"=""00673R""",期元大S&P原油反1,0,0,0,"30,105,398","25,000","30,080,398","30,105,398","25,000","30,080,398"
"=""00940 """,元大台灣價值高息,0,0,0,"19,705,077","2,607,230","17,097,847","19,705,077","2,607,230","17,097,847"
"=""00961 """,FT臺灣永續高息  ,0,0,0,"14,540,493","615,070","13,925,423","14,540,493","615,070","13,925,423"
2344  ,華邦電          ,"5,991,890","2,206,372","3,785,518","9,434,347","896,087","8,538,260","15,426,237","3,102,459","12,323,778"
"=""00981T""",平衡凱基雙核收息,0,0,0,"13,366,887","3,589,000","9,777,887","13,366,887","3,589,000","9,777,887"
"=""00680L""",元大美債20正2   ,0,0,0,"9,487,416","200,000","9,287,416","9,487,416","200,000","9,287,416"
"=""00878 """,國泰永續高股息  ,"50,000",0,"50,000","12,804,694","3,817,870","8,986,824","12,854,694","3,817,870","9,036,824"
"=""00929 """,復華台灣科技優息,"35,000",0,"35,000","11,845,252","2,959,956","8,885,296","11,880,252","2,959,956","8,920,296"
"=""00941 """,中信上游半導體  ,0,0,0,"9,010,472","287,000","8,723,472","9,010,472","287,000","8,723,472"
2408  ,南亞科          ,"3,372,000","353,000","3,019,000","5,698,238","70,000","5,628,238","9,070,238","423,000","8,647,238"
"=""00706L""",期元大S&P日圓正2,0,0,0,"8,065,000","1,823,385","6,241,615","8,065,000","1,823,385","6,241,615"
"=""00918 """,大華優利高填息30,0,0,0,"6,590,142","556,576","6,033,566","6,590,142","556,576","6,033,566"
"=""00927 """,群益半導體收益  ,0,0,0,"6,793,755","1,127,000","5,666,755","6,793,755","1,127,000","5,666,755"
"=""052328""",奇鋐統一4C購02  ,0,0,0,"5,578,000","10,000","5,568,000","5,578,000","10,000","5,568,000"
"=""051699""",臺股指富邦4C購01,0,0,0,"5,181,000","65,000","5,116,000","5,181,000","65,000","5,116,000"
"=""00881 """,國泰台灣科技龍頭,"344,000",0,"344,000","7,613,747","3,246,859","4,366,888","7,957,747","3,246,859","4,710,888"
"=""00985A""",主動野村台灣50  ,0,0,0,"8,290,425","3,653,369","4,637,056","8,290,425","3,653,369","4,637,056"
"=""00688L""",國泰20年美債正2 ,0,"556,000","-556,000","8,231,131","3,088,200","5,142,931","8,231,131","3,644,200","4,586,931"
"=""006208""",富邦台50        ,0,0,0,"5,157,628","1,057,000","4,100,628","5,157,628","1,057,000","4,100,628"
"=""009802""",富邦旗艦50      ,0,0,0,"4,793,245","722,686","4,070,559","4,793,245","722,686","4,070,559"
"=""032214""",台玻群益52購03  ,0,0,0,"4,169,000","171,000","3,998,000","4,169,000","171,000","3,998,000"
"=""00915 """,凱基優選高股息30,0,0,0,"4,124,000","231,362","3,892,638","4,124,000","231,362","3,892,638"
"=""03682B""",臺股指元大54熊14,0,0,0,"4,176,000","345,000","3,831,000","4,176,000","345,000","3,831,000"
"=""00951 """,台新日本半導體  ,0,0,0,"4,727,507","1,147,590","3,579,917","4,727,507","1,147,590","3,579,917"
"=""036645""",英業達永豐54購01,0,0,0,"3,474,000","2,000","3,472,000","3,474,000","2,000","3,472,000"
"=""00891 """,中信關鍵半導體  ,0,0,0,"3,595,369","269,490","3,325,879","3,595,369","269,490","3,325,879"
"=""00662 """,富邦NASDAQ      ,0,0,0,"3,449,000","144,101","3,304,899","3,449,000","144,101","3,304,899"
"=""0050  """,元大台灣50      ,"1,268,973","882,781","386,192","10,736,044","8,267,348","2,468,696","12,005,017","9,150,129","2,854,888"
"=""031665""",高力統一54購01  ,0,0,0,"3,150,000","348,000","2,802,000","3,150,000","348,000","2,802,000"
"=""00757 """,統一FANG+       ,"216,000",0,"216,000","2,697,000","214,718","2,482,282","2,913,000","214,718","2,698,282"
"=""00923 """,群益台ESG低碳50 ,0,0,0,"3,963,405","1,328,154","2,635,251","3,963,405","1,328,154","2,635,251"
6770  ,力積電          ,"2,141,000","1,465,000","676,000","3,224,234","1,320,369","1,903,865","5,365,234","2,785,369","2,579,865"
"=""00947 """,台新臺灣IC設計  ,"65,000",0,"65,000","2,616,888","179,287","2,437,601","2,681,888","179,287","2,502,601"
"=""054932""",T50反1中信4A購01,0,0,0,"2,840,000","600,000","2,240,000","2,840,000","600,000","2,240,000"
"=""00980A""",主動野村臺灣優選,0,"124,000","-124,000","4,424,000","2,131,146","2,292,854","4,424,000","2,255,146","2,168,854"
3481  ,群創            ,"436,000","178,050","257,950","3,480,921","1,699,159","1,781,762","3,916,921","1,877,209","2,039,712"
"=""030755""",華城統一57購01  ,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000"
"=""00949 """,復華日本龍頭    ,0,0,0,"3,285,381","1,300,864","1,984,517","3,285,381","1,300,864","1,984,517"
"=""064783""",元日2X元大51購01,0,0,0,"1,996,000","40,000","1,956,000","1,996,000","40,000","1,956,000"
"=""05234U""",台積電群益54售20,0,0,0,"1,970,000","65,000","1,905,000","1,970,000","65,000","1,905,000"
"=""032465""",京元電元大54購06,0,0,0,"2,273,000","392,000","1,881,000","2,273,000","392,000","1,881,000"
"=""00896 """,中信綠能及電動車,0,0,0,"2,357,670","508,000","1,849,670","2,357,670","508,000","1,849,670"
3231  ,緯創            ,"641,000","555,997","85,003","1,963,859","214,703","1,749,156","2,604,859","770,700","1,834,159"
"=""00713 """,元大台灣高息低波,0,0,0,"2,301,000","484,642","1,816,358","2,301,000","484,642","1,816,358"
"=""03995U""",T50正2中信55售01,0,0,0,"3,705,000","1,908,000","1,797,000","3,705,000","1,908,000","1,797,000"
"=""00631L""",元大台灣50正2   ,"16,000","2,000","14,000","2,451,895","721,339","1,730,556","2,467,895","723,339","1,744,556"
"=""00692 """,富邦公司治理    ,"650,000",0,"650,000","1,205,374","130,000","1,075,374","1,855,374","130,000","1,725,374"
"=""034435""",微星元大53購01  ,0,0,0,"1,840,000","150,000","1,690,000","1,840,000","150,000","1,690,000"
2382  ,廣達            ,"1,630,826","279,000","1,351,826","419,998","103,000","316,998","2,050,824","382,000","1,668,824"
"=""00985B""",群益ESG投等債0-5,0,0,0,"7,313,000","5,654,919","1,658,081","7,313,000","5,654,919","1,658,081"
