Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""058461""",振樺電台新45購01,0,0,0,"23,347,000","569,000","22,778,000","23,347,000","569,000","22,778,000"
"=""00673R""",期元大S&P原油反1,0,0,0,"11,334,000","4,990,283","6,343,717","11,334,000","4,990,283","6,343,717"
"=""00893 """,國泰智能電動車  ,0,0,0,"8,580,461","2,720,000","5,860,461","8,580,461","2,720,000","5,860,461"
"=""037949""",德律永豐55購01  ,0,0,0,"5,360,000","140,000","5,220,000","5,360,000","140,000","5,220,000"
2002  ,中鋼            ,"712,000","190,000","522,000","4,450,000","207,000","4,243,000","5,162,000","397,000","4,765,000"
"=""056997""",王品國票46購01  ,0,0,0,"4,735,000","45,000","4,690,000","4,735,000","45,000","4,690,000"
"=""068869""",欣興永豐48購04  ,0,0,0,"4,884,000","1,452,000","3,432,000","4,884,000","1,452,000","3,432,000"
"=""075798""",台積電元富4A購18,0,0,0,"2,924,000",0,"2,924,000","2,924,000",0,"2,924,000"
"=""054222""",全新凱基46購02  ,0,0,0,"2,655,000",0,"2,655,000","2,655,000",0,"2,655,000"
"=""073434""",華邦電第一49購02,0,0,0,"2,460,000","36,000","2,424,000","2,460,000","36,000","2,424,000"
"=""048008""",亞翔元大44購08  ,0,0,0,"2,611,000","216,000","2,395,000","2,611,000","216,000","2,395,000"
"=""0050  """,元大台灣50      ,"955,500","390,500","565,000","2,811,997","1,105,904","1,706,093","3,767,497","1,496,404","2,271,093"
"=""061535""",世芯中信48購02  ,0,0,0,"2,357,000","152,000","2,205,000","2,357,000","152,000","2,205,000"
"=""068815""",智原國票4A購01  ,0,0,0,"2,240,000","43,000","2,197,000","2,240,000","43,000","2,197,000"
"=""04707P""",興富發凱基44售02,0,0,0,"2,231,000","60,000","2,171,000","2,231,000","60,000","2,171,000"
"=""040223""",創意凱基54購09  ,0,0,0,"2,166,000",0,"2,166,000","2,166,000",0,"2,166,000"
"=""068431""",亞航國票49購02  ,0,0,0,"2,208,000","210,000","1,998,000","2,208,000","210,000","1,998,000"
"=""073923""",世紀鋼群益49購02,0,0,0,"1,956,000",0,"1,956,000","1,956,000",0,"1,956,000"
"=""060772""",聯詠元大46購01  ,0,0,0,"2,507,000","569,000","1,938,000","2,507,000","569,000","1,938,000"
"=""077978""",華榮國票4B購01  ,0,0,0,"2,012,000","112,000","1,900,000","2,012,000","112,000","1,900,000"
"=""070990""",南亞科台新48購01,0,0,0,"1,899,000",0,"1,899,000","1,899,000",0,"1,899,000"
"=""074025""",欣興元富4C購01  ,0,0,0,"2,070,000","222,000","1,848,000","2,070,000","222,000","1,848,000"
"=""057704""",神達台新45購01  ,0,0,0,"1,799,000","4,000","1,795,000","1,799,000","4,000","1,795,000"
"=""00637L""",元大滬深300正2  ,"200,000",0,"200,000","20,479,260","18,913,059","1,566,201","20,679,260","18,913,059","1,766,201"
"=""00670L""",富邦NASDAQ正2   ,0,0,0,"1,850,619","96,000","1,754,619","1,850,619","96,000","1,754,619"
"=""079749""",健策中信4A購01  ,0,0,0,"1,906,000","160,000","1,746,000","1,906,000","160,000","1,746,000"
"=""073713""",美律國票4A購02  ,0,0,0,"1,767,000","95,000","1,672,000","1,767,000","95,000","1,672,000"
"=""076721""",漢翔元大51購01  ,0,0,0,"2,301,000","636,000","1,665,000","2,301,000","636,000","1,665,000"
"=""052058""",達麗富邦45購01  ,0,0,0,"1,649,000",0,"1,649,000","1,649,000",0,"1,649,000"
"=""075937""",力成凱基49購04  ,0,0,0,"1,638,000",0,"1,638,000","1,638,000",0,"1,638,000"
"=""064373""",道瓊銀元富4C購01,0,0,0,"2,616,000","981,000","1,635,000","2,616,000","981,000","1,635,000"
"=""074054""",智邦凱基4A購02  ,0,0,0,"1,600,000","1,000","1,599,000","1,600,000","1,000","1,599,000"
"=""077458""",友達群益4B購02  ,0,0,0,"1,600,000","14,000","1,586,000","1,600,000","14,000","1,586,000"
"=""079689""",台積電元大4A購66,0,0,0,"1,955,000","377,000","1,578,000","1,955,000","377,000","1,578,000"
"=""066533""",直得凱基47購04  ,0,0,0,"1,484,000",0,"1,484,000","1,484,000",0,"1,484,000"
"=""075946""",陽明統一45購01  ,0,0,0,"1,477,000","10,000","1,467,000","1,477,000","10,000","1,467,000"
"=""076314""",AES統一56購01   ,0,0,0,"2,072,000","607,000","1,465,000","2,072,000","607,000","1,465,000"
"=""080235""",穎崴統一45購01  ,0,0,0,"1,459,000",0,"1,459,000","1,459,000",0,"1,459,000"
"=""078075""",鴻海元大52購04  ,0,0,0,"1,545,000","133,000","1,412,000","1,545,000","133,000","1,412,000"
"=""078782""",鴻海元大54購05  ,0,0,0,"1,539,000","165,000","1,374,000","1,539,000","165,000","1,374,000"
2308  ,台達電          ,"841,670","33,000","808,670","657,882","99,141","558,741","1,499,552","132,141","1,367,411"
"=""076088""",微星群益4A購01  ,0,0,0,"1,339,000",0,"1,339,000","1,339,000",0,"1,339,000"
"=""077106""",大成鋼元大4C購05,0,0,0,"1,384,000","49,000","1,335,000","1,384,000","49,000","1,335,000"
"=""078197""",台積電元大4A購36,0,0,0,"1,329,000",0,"1,329,000","1,329,000",0,"1,329,000"
"=""068931""",聯電統一46購01  ,0,0,0,"1,776,000","465,000","1,311,000","1,776,000","465,000","1,311,000"
"=""077171""",英業達統一54購01,0,0,0,"1,336,000","32,000","1,304,000","1,336,000","32,000","1,304,000"
"=""076476""",緯穎國泰4A購01  ,0,0,0,"1,749,000","481,000","1,268,000","1,749,000","481,000","1,268,000"
"=""070617""",精成科國泰49購02,0,0,0,"1,261,000","6,000","1,255,000","1,261,000","6,000","1,255,000"
"=""00631L""",元大台灣50正2   ,0,0,0,"2,634,414","1,380,555","1,253,859","2,634,414","1,380,555","1,253,859"
"=""068980""",台積電兆豐4C購01,0,0,0,"1,250,000",0,"1,250,000","1,250,000",0,"1,250,000"
"=""078519""",亞光台新4A購01  ,0,0,0,"1,585,000","336,000","1,249,000","1,585,000","336,000","1,249,000"
"=""075276""",旺宏國票4A購02  ,0,0,0,"1,348,000","100,000","1,248,000","1,348,000","100,000","1,248,000"
1102  ,亞泥            ,"1,104,000","37,332","1,066,668","172,000","4,000","168,000","1,276,000","41,332","1,234,668"
"=""070859""",友達元大48購01  ,0,0,0,"1,228,000",0,"1,228,000","1,228,000",0,"1,228,000"
"=""077713""",宇隆國票4B購02  ,0,0,0,"1,362,000","150,000","1,212,000","1,362,000","150,000","1,212,000"
"=""044469""",台塑化元大55購03,0,0,0,"1,414,000","215,000","1,199,000","1,414,000","215,000","1,199,000"
"=""066512""",京鼎群益47購01  ,0,0,0,"1,517,000","323,000","1,194,000","1,517,000","323,000","1,194,000"
"=""074352""",佳能元大49購03  ,0,0,0,"1,191,000",0,"1,191,000","1,191,000",0,"1,191,000"
"=""065451""",泰金寶元大47購03,0,0,0,"3,209,000","2,021,000","1,188,000","3,209,000","2,021,000","1,188,000"
"=""073397""",亞翔元大49購05  ,0,0,0,"1,258,000","82,000","1,176,000","1,258,000","82,000","1,176,000"
"=""076880""",智易元大49購02  ,0,0,0,"1,190,000","17,000","1,173,000","1,190,000","17,000","1,173,000"
"=""050467""",材料凱基47購02  ,0,0,0,"1,183,000","20,000","1,163,000","1,183,000","20,000","1,163,000"
"=""074460""",金像電國票4A購02,0,0,0,"1,175,000","15,000","1,160,000","1,175,000","15,000","1,160,000"
"=""00900 """,富邦特選高股息30,0,0,0,"5,379,000","4,219,318","1,159,682","5,379,000","4,219,318","1,159,682"
"=""074698""",聯電元富4A購02  ,0,0,0,"1,147,000","5,000","1,142,000","1,147,000","5,000","1,142,000"
"=""079850""",精成科富邦51購01,0,0,0,"1,167,000","55,000","1,112,000","1,167,000","55,000","1,112,000"
"=""078371""",緯穎凱基4A購08  ,0,0,0,"1,116,000","24,000","1,092,000","1,116,000","24,000","1,092,000"
"=""077414""",台積電凱基64購02,0,0,0,"1,085,000",0,"1,085,000","1,085,000",0,"1,085,000"
"=""078871""",材料富邦51購01  ,0,0,0,"2,620,000","1,540,000","1,080,000","2,620,000","1,540,000","1,080,000"
"=""075078""",泰金寶元富49購01,0,0,0,"1,122,000","50,000","1,072,000","1,122,000","50,000","1,072,000"
"=""00903 """,富邦元宇宙      ,0,0,0,"1,786,090","714,492","1,071,598","1,786,090","714,492","1,071,598"
"=""073515""",所羅門凱基4B購02,0,0,0,"1,070,000",0,"1,070,000","1,070,000",0,"1,070,000"
"=""059710""",川湖群益45購05  ,0,0,0,"1,567,000","502,000","1,065,000","1,567,000","502,000","1,065,000"
"=""078455""",鴻海永豐51購02  ,0,0,0,"1,115,000","51,000","1,064,000","1,115,000","51,000","1,064,000"
"=""075099""",貿聯國票4A購05  ,0,0,0,"1,046,000",0,"1,046,000","1,046,000",0,"1,046,000"
"=""081034""",長榮元富4B購08  ,0,0,0,"1,214,000","168,000","1,046,000","1,214,000","168,000","1,046,000"
"=""063760""",元日2X元富5C購01,0,0,0,"1,138,000","97,000","1,041,000","1,138,000","97,000","1,041,000"
