Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00673R""",期元大S&P原油反1,0,0,0,"56,558,000","1,509,000","55,049,000","56,558,000","1,509,000","55,049,000"
"=""00632R""",元大台灣50反1   ,"850,000","4,269,000","-3,419,000","57,740,692","43,205,666","14,535,026","58,590,692","47,474,666","11,116,026"
"=""076744""",世紀鋼元大49購03,0,0,0,"4,724,000",0,"4,724,000","4,724,000",0,"4,724,000"
"=""078473""",晟銘電國票4A購05,0,0,0,"4,513,000",0,"4,513,000","4,513,000",0,"4,513,000"
"=""03093P""",台積電群益3C售35,0,0,0,"5,435,000","1,370,000","4,065,000","5,435,000","1,370,000","4,065,000"
1312  ,國喬            ,"1,467,000","56,000","1,411,000","2,614,000","7,000","2,607,000","4,081,000","63,000","4,018,000"
"=""06143P""",力積電元大46售03,0,0,0,"3,024,000","1,000","3,023,000","3,024,000","1,000","3,023,000"
"=""084420""",士電富邦4C購02  ,0,0,0,"2,900,000","2,000","2,898,000","2,900,000","2,000","2,898,000"
"=""08375P""",神達元富4A售03  ,0,0,0,"3,041,000","220,000","2,821,000","3,041,000","220,000","2,821,000"
"=""088002""",台達電元大51購08,0,0,0,"2,690,000","1,000","2,689,000","2,690,000","1,000","2,689,000"
"=""085892""",勤美凱基52購01  ,0,0,0,"2,640,000","27,000","2,613,000","2,640,000","27,000","2,613,000"
"=""088406""",AES元大51購04   ,0,0,0,"2,944,000","527,000","2,417,000","2,944,000","527,000","2,417,000"
"=""087856""",愛普元大51購06  ,0,0,0,"2,480,000","156,000","2,324,000","2,480,000","156,000","2,324,000"
"=""03318P""",台灣50永豐41售02,0,0,0,"2,260,000",0,"2,260,000","2,260,000",0,"2,260,000"
"=""089442""",欣興元大53購02  ,0,0,0,"2,220,000","30,000","2,190,000","2,220,000","30,000","2,190,000"
"=""084837""",采鈺國泰51購01  ,0,0,0,"2,564,000","377,000","2,187,000","2,564,000","377,000","2,187,000"
"=""06555P""",國企2X凱基47售02,0,0,0,"1,997,000","3,000","1,994,000","1,997,000","3,000","1,994,000"
"=""06824P""",台光電元大47售05,0,0,0,"2,136,000","239,000","1,897,000","2,136,000","239,000","1,897,000"
"=""076086""",大同群益49購04  ,0,0,0,"1,837,000",0,"1,837,000","1,837,000",0,"1,837,000"
"=""07448P""",萬海元大48售02  ,0,0,0,"1,700,000",0,"1,700,000","1,700,000",0,"1,700,000"
"=""00670L""",富邦NASDAQ正2   ,0,0,0,"2,635,000","987,332","1,647,668","2,635,000","987,332","1,647,668"
"=""03096P""",台積電元大3C售58,0,0,0,"2,345,000","832,000","1,513,000","2,345,000","832,000","1,513,000"
"=""07217P""",力積電元大48售12,0,0,0,"1,993,000","505,000","1,488,000","1,993,000","505,000","1,488,000"
"=""074021""",長榮航元富4A購02,0,0,0,"1,479,000","5,000","1,474,000","1,479,000","5,000","1,474,000"
"=""080814""",泰金寶凱基4C購01,0,0,0,"1,449,000",0,"1,449,000","1,449,000",0,"1,449,000"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"4,947,000","3,537,000","1,410,000","4,947,000","3,537,000","1,410,000"
"=""089569""",亞光元大51購09  ,0,0,0,"1,408,000","40,000","1,368,000","1,408,000","40,000","1,368,000"
"=""088513""",景碩元大55購01  ,0,0,0,"1,471,000","120,000","1,351,000","1,471,000","120,000","1,351,000"
"=""084046""",SGBR2X元富4C購04,0,0,0,"1,344,000",0,"1,344,000","1,344,000",0,"1,344,000"
"=""03793P""",昇陽半元富43售02,0,0,0,"1,497,000","190,000","1,307,000","1,497,000","190,000","1,307,000"
"=""03817P""",矽統群益43售01  ,0,0,0,"1,514,000","225,000","1,289,000","1,514,000","225,000","1,289,000"
"=""07615P""",慧洋群益4B售03  ,0,0,0,"1,274,000","4,000","1,270,000","1,274,000","4,000","1,270,000"
"=""081001""",世芯元大51購16  ,0,0,0,"2,186,000","974,000","1,212,000","2,186,000","974,000","1,212,000"
"=""079260""",穎崴凱基4B購04  ,0,0,0,"1,258,000","70,000","1,188,000","1,258,000","70,000","1,188,000"
"=""081804""",一詮富邦51購01  ,0,0,0,"2,473,000","1,309,000","1,164,000","2,473,000","1,309,000","1,164,000"
"=""084528""",南亞科群益51購07,0,0,0,"1,280,000","117,000","1,163,000","1,280,000","117,000","1,163,000"
"=""085303""",美利達國票4C購03,0,0,0,"1,436,000","273,000","1,163,000","1,436,000","273,000","1,163,000"
"=""08868P""",金像電國票4C售02,0,0,0,"1,213,000","50,000","1,163,000","1,213,000","50,000","1,163,000"
"=""00753L""",中信中國50正2   ,0,0,0,"5,914,751","4,760,563","1,154,188","5,914,751","4,760,563","1,154,188"
"=""089621""",香港2X群益51購01,0,0,0,"1,160,000","10,000","1,150,000","1,160,000","10,000","1,150,000"
"=""079584""",台積電凱基4B購13,0,0,0,"1,149,000",0,"1,149,000","1,149,000",0,"1,149,000"
"=""080227""",貿聯元富4C購01  ,0,0,0,"1,176,000","41,000","1,135,000","1,176,000","41,000","1,135,000"
"=""088884""",亞翔元大54購04  ,0,0,0,"1,382,000","273,000","1,109,000","1,382,000","273,000","1,109,000"
"=""086308""",晟銘電元大56購01,0,0,0,"1,117,000","11,000","1,106,000","1,117,000","11,000","1,106,000"
"=""085229""",陽明元大4C購07  ,0,0,0,"1,085,000",0,"1,085,000","1,085,000",0,"1,085,000"
"=""086070""",東科群益51購01  ,0,0,0,"1,081,000","2,000","1,079,000","1,081,000","2,000","1,079,000"
"=""06688P""",材料凱基47售08  ,0,0,0,"1,101,000","40,000","1,061,000","1,101,000","40,000","1,061,000"
"=""078505""",元黃金凱基57購01,0,0,0,"1,054,000",0,"1,054,000","1,054,000",0,"1,054,000"
"=""088798""",台積電凱基53購22,0,0,0,"1,049,000",0,"1,049,000","1,049,000",0,"1,049,000"
"=""04301P""",臺股指元大43售71,0,0,0,"1,542,000","501,000","1,041,000","1,542,000","501,000","1,041,000"
"=""086552""",神達元大51購11  ,0,0,0,"1,057,000","18,000","1,039,000","1,057,000","18,000","1,039,000"
"=""081716""",台虹中信4B購01  ,0,0,0,"1,037,000",0,"1,037,000","1,037,000",0,"1,037,000"
"=""080164""",台灣50凱基4B購06,0,0,0,"1,031,000",0,"1,031,000","1,031,000",0,"1,031,000"
"=""05509P""",臺股指國票45售06,0,0,0,"1,792,000","762,000","1,030,000","1,792,000","762,000","1,030,000"
"=""079541""",永崴控永豐4C購01,0,0,0,"1,020,000",0,"1,020,000","1,020,000",0,"1,020,000"
"=""087328""",金像電凱基51購03,0,0,0,"1,080,000","60,000","1,020,000","1,080,000","60,000","1,020,000"
"=""087983""",世芯群益51購12  ,0,0,0,"1,007,000","9,000","998,000","1,007,000","9,000","998,000"
"=""073966""",大成鋼國票4A購02,0,0,0,"995,000",0,"995,000","995,000",0,"995,000"
"=""085891""",上証2X凱基4C購02,0,0,0,"995,000",0,"995,000","995,000",0,"995,000"
"=""085807""",燿華統一45購02  ,0,0,0,"1,191,000","237,000","954,000","1,191,000","237,000","954,000"
"=""086034""",世紀鋼國票54購01,0,0,0,"1,067,000","120,000","947,000","1,067,000","120,000","947,000"
"=""085391""",新日興元大4C購08,0,0,0,"1,111,000","179,000","932,000","1,111,000","179,000","932,000"
"=""085245""",世芯元大53購02  ,0,0,0,"1,098,000","168,000","930,000","1,098,000","168,000","930,000"
"=""08835P""",國泰金元富4B售01,0,0,0,"925,000","2,000","923,000","925,000","2,000","923,000"
"=""00675L""",富邦臺灣加權正2 ,0,0,0,"1,549,399","632,432","916,967","1,549,399","632,432","916,967"
"=""080707""",嘉澤元大4B購05  ,0,0,0,"916,000",0,"916,000","916,000",0,"916,000"
"=""089024""",A50正2國票58購01,0,0,0,"983,000","85,000","898,000","983,000","85,000","898,000"
"=""079388""",昇陽半第一4A購01,0,0,0,"1,115,000","236,000","879,000","1,115,000","236,000","879,000"
"=""080163""",智原統一55購01  ,0,0,0,"880,000","10,000","870,000","880,000","10,000","870,000"
"=""076801""",雲豹國泰4A購01  ,0,0,0,"869,000",0,"869,000","869,000",0,"869,000"
"=""082296""",華城凱基4B購06  ,0,0,0,"853,000",0,"853,000","853,000",0,"853,000"
"=""081679""",陽明元大4B購06  ,0,0,0,"831,000","1,000","830,000","831,000","1,000","830,000"
"=""03534P""",景碩群益41售02  ,0,0,0,"826,000",0,"826,000","826,000",0,"826,000"
"=""08901P""",台積電永豐4B售16,0,0,0,"823,000",0,"823,000","823,000",0,"823,000"
"=""06996P""",力積電國票4B售02,0,0,0,"970,000","150,000","820,000","970,000","150,000","820,000"
"=""03396P""",聯發科元大41售17,0,0,0,"848,000","35,000","813,000","848,000","35,000","813,000"
"=""087492""",奇鋐統一55購05  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000"
"=""079908""",智邦群益51購01  ,0,0,0,"799,000",0,"799,000","799,000",0,"799,000"
"=""079583""",鴻海凱基54購04  ,0,0,0,"789,000",0,"789,000","789,000",0,"789,000"
"=""079550""",台積電元大4C購14,0,0,0,"778,000",0,"778,000","778,000",0,"778,000"
"=""077312""",鴻海群益4A購06  ,0,0,0,"776,000","10,000","766,000","776,000","10,000","766,000"
"=""082968""",貿聯凱基54購01  ,0,0,0,"871,000","111,000","760,000","871,000","111,000","760,000"
"=""086791""",T50反1凱基54購04,0,0,0,"748,000",0,"748,000","748,000",0,"748,000"
"=""089444""",昇貿元大51購01  ,0,0,0,"854,000","112,000","742,000","854,000","112,000","742,000"
"=""069941""",鉅祥兆豐4A購01  ,0,0,0,"1,065,000","329,000","736,000","1,065,000","329,000","736,000"
"=""084522""",華城群益4C購05  ,0,0,0,"781,000","52,000","729,000","781,000","52,000","729,000"
"=""07168P""",旺宏元大48售01  ,0,0,0,"725,000",0,"725,000","725,000",0,"725,000"
"=""04189P""",中華凱基42售01  ,0,0,0,"725,000","6,000","719,000","725,000","6,000","719,000"
"=""089499""",富世達元富51購04,0,0,0,"816,000","115,000","701,000","816,000","115,000","701,000"
"=""077405""",台灣50台新4B購01,0,0,0,"698,000",0,"698,000","698,000",0,"698,000"
"=""086310""",德律元大51購04  ,0,0,0,"875,000","189,000","686,000","875,000","189,000","686,000"
"=""077550""",華新元大54購01  ,0,0,0,"684,000",0,"684,000","684,000",0,"684,000"
"=""089074""",華碩元大51購07  ,0,0,0,"1,135,000","457,000","678,000","1,135,000","457,000","678,000"
"=""081621""",長榮統一65購01  ,0,0,0,"670,000",0,"670,000","670,000",0,"670,000"
"=""073494""",台積電富邦4B購05,0,0,0,"668,000",0,"668,000","668,000",0,"668,000"
"=""07453P""",T50正2凱基52售01,0,0,0,"662,000","2,000","660,000","662,000","2,000","660,000"
"=""03407P""",建漢元大41售07  ,0,0,0,"668,000","11,000","657,000","668,000","11,000","657,000"
"=""088661""",文曄兆豐53購01  ,0,0,0,"781,000","124,000","657,000","781,000","124,000","657,000"
"=""079597""",士電富邦4A購02  ,0,0,0,"850,000","200,000","650,000","850,000","200,000","650,000"
"=""086618""",晟銘電群益52購03,0,0,0,"640,000",0,"640,000","640,000",0,"640,000"
"=""085954""",緯穎元大4C購22  ,0,0,0,"907,000","268,000","639,000","907,000","268,000","639,000"
"=""087440""",華碩群益52購01  ,0,0,0,"688,000","49,000","639,000","688,000","49,000","639,000"
"=""086573""",仲琦群益51購01  ,0,0,0,"1,094,000","460,000","634,000","1,094,000","460,000","634,000"
"=""07419P""",南電元富48售03  ,0,0,0,"673,000","50,000","623,000","673,000","50,000","623,000"
"=""080595""",緯穎元大52購02  ,0,0,0,"632,000","15,000","617,000","632,000","15,000","617,000"
"=""087633""",力成凱基51購01  ,0,0,0,"615,000","1,000","614,000","615,000","1,000","614,000"
"=""085785""",友達統一56購02  ,0,0,0,"663,000","50,000","613,000","663,000","50,000","613,000"
"=""051031""",長榮航凱基45購05,0,0,0,"609,000",0,"609,000","609,000",0,"609,000"
