Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
2303  ,聯電            ,"9,928,000","2,809,000","7,119,000","4,484,792","394,511","4,090,281","14,412,792","3,203,511","11,209,281"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"13,352,065","2,732,000","10,620,065","13,352,065","2,732,000","10,620,065"
"=""043843""",保瑞富邦55購02  ,0,0,0,"8,583,000","490,000","8,093,000","8,583,000","490,000","8,093,000"
"=""00893 """,國泰智能電動車  ,"667,000","32,000","635,000","8,367,638","2,862,000","5,505,638","9,034,638","2,894,000","6,140,638"
"=""00891 """,中信關鍵半導體  ,0,0,0,"8,277,902","2,627,086","5,650,816","8,277,902","2,627,086","5,650,816"
"=""032622""",材料統一4B購01  ,0,0,0,"5,034,000","279,000","4,755,000","5,034,000","279,000","4,755,000"
"=""033200""",友達富邦52購01  ,0,0,0,"6,301,000","1,801,000","4,500,000","6,301,000","1,801,000","4,500,000"
"=""036703""",奇鋐元富54購05  ,0,0,0,"4,238,000",0,"4,238,000","4,238,000",0,"4,238,000"
"=""031759""",全新元大52購03  ,0,0,0,"4,019,000","100,000","3,919,000","4,019,000","100,000","3,919,000"
"=""030958""",萬海富邦52購03  ,0,0,0,"3,535,000","20,000","3,515,000","3,535,000","20,000","3,515,000"
"=""034231""",宇隆元大53購03  ,0,0,0,"3,450,000",0,"3,450,000","3,450,000",0,"3,450,000"
"=""030447""",華通兆豐53購01  ,0,0,0,"3,676,000","429,000","3,247,000","3,676,000","429,000","3,247,000"
"=""044038""",臺股指國票56購03,0,0,0,"3,105,000","95,000","3,010,000","3,105,000","95,000","3,010,000"
"=""047071""",長榮元富42購06  ,0,0,0,"3,080,000","76,000","3,004,000","3,080,000","76,000","3,004,000"
