Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00637L""",元大滬深300正2  ,0,0,0,"53,718,863","9,938,649","43,780,214","53,718,863","9,938,649","43,780,214"
"=""00673R""",期元大S&P原油反1,0,0,0,"28,590,575","1,796,143","26,794,432","28,590,575","1,796,143","26,794,432"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"15,227,160","6,423,021","8,804,139","15,227,160","6,423,021","8,804,139"
"=""00633L""",富邦上証正2     ,0,0,0,"6,101,803","1,008,103","5,093,700","6,101,803","1,008,103","5,093,700"
"=""064059""",鉅祥元大46購02  ,0,0,0,"3,101,000",0,"3,101,000","3,101,000",0,"3,101,000"
2618  ,長榮航          ,"1,222,054","978,000","244,054","2,898,856","457,000","2,441,856","4,120,910","1,435,000","2,685,910"
"=""00665L""",富邦�琤肭磪囓�2 ,0,0,0,"3,703,200","1,148,440","2,554,760","3,703,200","1,148,440","2,554,760"
9941  ,裕融            ,"7,000","316,657","-309,657","2,845,000","14,676","2,830,324","2,852,000","331,333","2,520,667"
2610  ,華航            ,"800,149","813,000","-12,851","2,730,215","289,484","2,440,731","3,530,364","1,102,484","2,427,880"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"4,600,000","2,366,001","2,233,999","4,600,000","2,366,001","2,233,999"
"=""082416""",貿聯國票51購01  ,0,0,0,"3,049,000","1,009,000","2,040,000","3,049,000","1,009,000","2,040,000"
"=""082277""",泓德統一55購03  ,0,0,0,"2,116,000","173,000","1,943,000","2,116,000","173,000","1,943,000"
"=""079536""",欣興永豐4A購04  ,0,0,0,"1,940,000","16,000","1,924,000","1,940,000","16,000","1,924,000"
1605  ,華新            ,"952,411","411,000","541,411","1,690,000","353,000","1,337,000","2,642,411","764,000","1,878,411"
2303  ,聯電            ,"769,000","225,366","543,634","1,483,801","182,000","1,301,801","2,252,801","407,366","1,845,435"
2498  ,宏達電          ,"950,215","242,488","707,727","1,365,889","238,000","1,127,889","2,316,104","480,488","1,835,616"
"=""0050  """,元大台灣50      ,"938,089","750,577","187,512","2,498,464","927,588","1,570,876","3,436,553","1,678,165","1,758,388"
"=""04256P""",威盛統一46售01  ,0,0,0,"1,740,000",0,"1,740,000","1,740,000",0,"1,740,000"
"=""066499""",仁寶群益47購02  ,0,0,0,"1,647,000",0,"1,647,000","1,647,000",0,"1,647,000"
"=""063762""",台塑元富46購06  ,0,0,0,"1,949,000","320,000","1,629,000","1,949,000","320,000","1,629,000"
