Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
2888  ,新光金          ,"845,000","1,800,934","-955,934","14,541,832","116,000","14,425,832","15,386,832","1,916,934","13,469,898"
"=""07562T""",鴻海凱基3C售03  ,0,0,0,"9,015,000",0,"9,015,000","9,015,000",0,"9,015,000"
"=""00715L""",期街口布蘭特正2 ,0,0,0,"7,702,281","946,000","6,756,281","7,702,281","946,000","6,756,281"
"=""00939 """,統一台灣高息動能,0,0,0,"8,250,732","2,916,191","5,334,541","8,250,732","2,916,191","5,334,541"
"=""00934 """,中信成長高股息  ,0,0,0,"9,041,000","4,300,329","4,740,671","9,041,000","4,300,329","4,740,671"
"=""034699""",南寶凱基54購01  ,0,0,0,"4,543,000","13,000","4,530,000","4,543,000","13,000","4,530,000"
"=""087710""",臻鼎統一46購01  ,0,0,0,"4,578,000","323,000","4,255,000","4,578,000","323,000","4,255,000"
"=""042103""",力積電富邦55購02,0,0,0,"3,614,000",0,"3,614,000","3,614,000",0,"3,614,000"
"=""088330""",全新凱基51購01  ,0,0,0,"3,297,000",0,"3,297,000","3,297,000",0,"3,297,000"
"=""074642""",漢翔凱基49購01  ,0,0,0,"3,106,000","184,000","2,922,000","3,106,000","184,000","2,922,000"
"=""085955""",力積電元大4C購02,0,0,0,"2,760,000",0,"2,760,000","2,760,000",0,"2,760,000"
"=""040366""",台積電統一4A購03,0,0,0,"2,719,000",0,"2,719,000","2,719,000",0,"2,719,000"
"=""036728""",國巨國泰54購02  ,0,0,0,"2,774,000","162,000","2,612,000","2,774,000","162,000","2,612,000"
"=""038624""",富邦金統一48購01,0,0,0,"2,583,000","10,000","2,573,000","2,583,000","10,000","2,573,000"
"=""065381""",世芯群益47購11  ,0,0,0,"2,513,000",0,"2,513,000","2,513,000",0,"2,513,000"
"=""030072""",臻鼎永豐53購01  ,0,0,0,"2,580,000","69,000","2,511,000","2,580,000","69,000","2,511,000"
"=""087307""",定穎控永豐53購02,0,0,0,"2,495,000",0,"2,495,000","2,495,000",0,"2,495,000"
"=""043665""",晶豪科統一6B購01,0,0,0,"2,264,000",0,"2,264,000","2,264,000",0,"2,264,000"
"=""00885 """,富邦越南        ,"40,000",0,"40,000","2,354,000","226,925","2,127,075","2,394,000","226,925","2,167,075"
"=""043844""",臺股指富邦58購05,0,0,0,"2,044,000",0,"2,044,000","2,044,000",0,"2,044,000"
"=""084796""",台積電元富51購04,0,0,0,"1,999,000","1,000","1,998,000","1,999,000","1,000","1,998,000"
"=""072602""",三芳永豐49購02  ,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000"
"=""074251""",大成鋼統一53購03,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000"
"=""086409""",愛普元富51購01  ,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000"
"=""042567""",順德群益54購02  ,0,0,0,"2,906,000","964,000","1,942,000","2,906,000","964,000","1,942,000"
"=""083344""",亞光統一54購03  ,0,0,0,"1,900,000",0,"1,900,000","1,900,000",0,"1,900,000"
"=""038393""",可寧衛元富53購02,0,0,0,"2,209,000","310,000","1,899,000","2,209,000","310,000","1,899,000"
"=""083885""",日本2X元富4C購01,0,0,0,"1,876,000",0,"1,876,000","1,876,000",0,"1,876,000"
2317  ,鴻海            ,"1,783,000","391,000","1,392,000","1,335,873","868,609","467,264","3,118,873","1,259,609","1,859,264"
"=""034088""",AES永豐53購06   ,0,0,0,"1,976,000","121,000","1,855,000","1,976,000","121,000","1,855,000"
"=""089295""",飛捷統一56購02  ,0,0,0,"1,734,000",0,"1,734,000","1,734,000",0,"1,734,000"
