Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
2887  ,台新新光金      ,"1,256,000","62,000","1,194,000","15,032,000","2,003,000","13,029,000","16,288,000","2,065,000","14,223,000"
"=""00940 """,元大台灣價值高息,0,0,0,"14,563,000","1,562,369","13,000,631","14,563,000","1,562,369","13,000,631"
"=""00919 """,群益台灣精選高息,"1,580,000",0,"1,580,000","16,313,000","5,611,112","10,701,888","17,893,000","5,611,112","12,281,888"
"=""00673R""",期元大S&P原油反1,0,0,0,"11,161,958","467,000","10,694,958","11,161,958","467,000","10,694,958"
"=""009802""",富邦旗艦50      ,0,0,0,"10,086,493","835,235","9,251,258","10,086,493","835,235","9,251,258"
"=""0050  """,元大台灣50      ,"1,514,865","1,209,807","305,058","11,481,306","3,190,728","8,290,578","12,996,171","4,400,535","8,595,636"
"=""00918 """,大華優利高填息30,0,0,0,"8,902,963","832,544","8,070,419","8,902,963","832,544","8,070,419"
"=""00915 """,凱基優選高股息30,0,0,0,"8,121,321","1,215,140","6,906,181","8,121,321","1,215,140","6,906,181"
"=""00929 """,復華台灣科技優息,"30,000",0,"30,000","8,491,269","1,844,608","6,646,661","8,521,269","1,844,608","6,676,661"
"=""00637L""",元大滬深300正2  ,0,0,0,"13,212,940","7,620,487","5,592,453","13,212,940","7,620,487","5,592,453"
"=""00885 """,富邦越南        ,0,"10,000","-10,000","5,677,150","736,000","4,941,150","5,677,150","746,000","4,931,150"
1303  ,南亞            ,"3,553,258","2,314,219","1,239,039","3,914,181","368,988","3,545,193","7,467,439","2,683,207","4,784,232"
"=""00949 """,復華日本龍頭    ,0,0,0,"5,495,077","728,988","4,766,089","5,495,077","728,988","4,766,089"
"=""00922 """,國泰台灣領袖50  ,0,0,0,"6,511,405","2,461,355","4,050,050","6,511,405","2,461,355","4,050,050"
"=""082962""",華航凱基4C購01  ,0,0,0,"3,996,000",0,"3,996,000","3,996,000",0,"3,996,000"
"=""03663B""",臺股指元大48熊02,0,0,0,"3,793,000",0,"3,793,000","3,793,000",0,"3,793,000"
"=""050125""",矽力統一51購01  ,0,0,0,"3,618,000","21,000","3,597,000","3,618,000","21,000","3,597,000"
3231  ,緯創            ,"1,738,000","64,000","1,674,000","1,868,070","77,735","1,790,335","3,606,070","141,735","3,464,335"
1802  ,台玻            ,"3,186,598","1,283,777","1,902,821","2,026,622","532,814","1,493,808","5,213,220","1,816,591","3,396,629"
"=""00938 """,凱基優選30      ,0,0,0,"3,434,961","38,379","3,396,582","3,434,961","38,379","3,396,582"
"=""00706L""",期元大S&P日圓正2,0,0,0,"3,252,000","50,148","3,201,852","3,252,000","50,148","3,201,852"
2317  ,鴻海            ,"1,116,000","87,000","1,029,000","2,291,998","145,251","2,146,747","3,407,998","232,251","3,175,747"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"4,791,622","1,650,378","3,141,244","4,791,622","1,650,378","3,141,244"
"=""080427""",華航中信4B購02  ,0,0,0,"3,148,000","216,000","2,932,000","3,148,000","216,000","2,932,000"
"=""00688L""",國泰20年美債正2 ,0,0,0,"4,421,380","1,573,919","2,847,461","4,421,380","1,573,919","2,847,461"
"=""057473""",宏達電國票49購01,0,0,0,"2,843,000",0,"2,843,000","2,843,000",0,"2,843,000"
"=""076011""",臻鼎元大49購01  ,0,0,0,"2,579,000","1,000","2,578,000","2,579,000","1,000","2,578,000"
"=""00946 """,群益科技高息成長,0,0,0,"2,678,637","121,356","2,557,281","2,678,637","121,356","2,557,281"
"=""0056  """,元大高股息      ,"220,000",0,"220,000","2,926,000","642,869","2,283,131","3,146,000","642,869","2,503,131"
"=""089962""",建準元大51購02  ,0,0,0,"3,670,000","1,183,000","2,487,000","3,670,000","1,183,000","2,487,000"
"=""00952 """,凱基台灣AI50    ,0,0,0,"4,626,757","2,146,356","2,480,401","4,626,757","2,146,356","2,480,401"
"=""00927 """,群益半導體收益  ,0,0,0,"3,022,308","551,912","2,470,396","3,022,308","551,912","2,470,396"
