Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00632R""",元大台灣50反1   ,"8,000,000","1,365,000","6,635,000","37,915,101","7,040,000","30,875,101","45,915,101","8,405,000","37,510,101"
2614  ,東森            ,0,0,0,"9,297,000","764,000","8,533,000","9,297,000","764,000","8,533,000"
1605  ,華新            ,"3,400,373","1,234,219","2,166,154","2,333,000","632,875","1,700,125","5,733,373","1,867,094","3,866,279"
"=""082207""",中興電統一49購02,0,0,0,"3,771,000",0,"3,771,000","3,771,000",0,"3,771,000"
"=""083928""",星宇國票51購01  ,0,0,0,"3,806,000","40,000","3,766,000","3,806,000","40,000","3,766,000"
"=""076009""",嘉澤元大49購07  ,0,0,0,"3,813,000","120,000","3,693,000","3,813,000","120,000","3,693,000"
"=""088551""",南電群益51購03  ,0,0,0,"4,810,000","1,365,000","3,445,000","4,810,000","1,365,000","3,445,000"
"=""00664R""",國泰臺灣加權反1 ,"4,800,000",0,"4,800,000","3,846,000","5,766,000","-1,920,000","8,646,000","5,766,000","2,880,000"
"=""035725""",南亞科凱基54購04,0,0,0,"2,877,000","202,000","2,675,000","2,877,000","202,000","2,675,000"
"=""030167""",AES群益53購02   ,0,0,0,"3,238,000","616,000","2,622,000","3,238,000","616,000","2,622,000"
"=""032378""",臺股指富邦54購08,0,0,0,"2,476,000",0,"2,476,000","2,476,000",0,"2,476,000"
"=""088270""",川湖永豐53購01  ,0,0,0,"2,723,000","298,000","2,425,000","2,723,000","298,000","2,425,000"
"=""030493""",大亞凱基4C購01  ,0,0,0,"2,473,000","300,000","2,173,000","2,473,000","300,000","2,173,000"
"=""036996""",奇鋐元大56購02  ,0,0,0,"2,762,000","604,000","2,158,000","2,762,000","604,000","2,158,000"
"=""031207""",德律國票58購01  ,0,0,0,"2,222,000","169,000","2,053,000","2,222,000","169,000","2,053,000"
"=""034203""",健策國票54購01  ,0,0,0,"2,400,000","449,000","1,951,000","2,400,000","449,000","1,951,000"
"=""033139""",美時統一51購01  ,0,0,0,"1,960,000","43,000","1,917,000","1,960,000","43,000","1,917,000"
"=""085743""",世芯元大4C購13  ,0,0,0,"1,879,000",0,"1,879,000","1,879,000",0,"1,879,000"
"=""034239""",台光電元大57購02,0,0,0,"1,933,000","58,000","1,875,000","1,933,000","58,000","1,875,000"
"=""089459""",鼎基統一47購01  ,0,0,0,"2,328,000","453,000","1,875,000","2,328,000","453,000","1,875,000"
"=""00892 """,富邦台灣半導體  ,0,0,0,"4,895,000","3,056,539","1,838,461","4,895,000","3,056,539","1,838,461"
"=""03756C""",T50反1元大0B牛08,0,0,0,"2,335,000","500,000","1,835,000","2,335,000","500,000","1,835,000"
"=""039114""",東科元富54購01  ,0,0,0,"1,934,000","151,000","1,783,000","1,934,000","151,000","1,783,000"
"=""03762C""",T50反1元大0C牛09,0,0,0,"4,182,000","2,435,000","1,747,000","4,182,000","2,435,000","1,747,000"
"=""032627""",景碩元大54購05  ,0,0,0,"2,178,000","538,000","1,640,000","2,178,000","538,000","1,640,000"
"=""032407""",洋基凱基53購02  ,0,0,0,"1,685,000","50,000","1,635,000","1,685,000","50,000","1,635,000"
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"1,892,000","302,000","1,590,000","1,892,000","302,000","1,590,000"
"=""034543""",玉山金富邦54購01,0,0,0,"1,669,000","120,000","1,549,000","1,669,000","120,000","1,549,000"
"=""036927""",聯鈞元富53購03  ,0,0,0,"2,076,000","544,000","1,532,000","2,076,000","544,000","1,532,000"
"=""079926""",創意統一48購01  ,0,0,0,"1,497,000",0,"1,497,000","1,497,000",0,"1,497,000"
"=""088483""",德律台新51購01  ,0,0,0,"1,495,000",0,"1,495,000","1,495,000",0,"1,495,000"
"=""089534""",世芯永豐51購11  ,0,0,0,"1,478,000",0,"1,478,000","1,478,000",0,"1,478,000"
"=""032329""",T50正2中信58購02,0,0,0,"1,593,000","124,000","1,469,000","1,593,000","124,000","1,469,000"
"=""089020""",AES國泰54購01   ,0,0,0,"1,610,000","156,000","1,454,000","1,610,000","156,000","1,454,000"
"=""035574""",中砂元大54購06  ,0,0,0,"2,274,000","842,000","1,432,000","2,274,000","842,000","1,432,000"
"=""037562""",台達電元大54購22,0,0,0,"1,516,000","84,000","1,432,000","1,516,000","84,000","1,432,000"
"=""088976""",世芯富邦54購05  ,0,0,0,"1,413,000","27,000","1,386,000","1,413,000","27,000","1,386,000"
"=""036911""",臻鼎富邦55購04  ,0,0,0,"1,660,000","289,000","1,371,000","1,660,000","289,000","1,371,000"
2027  ,大成鋼          ,"2,437,518","2,233,012","204,506","2,008,000","845,000","1,163,000","4,445,518","3,078,012","1,367,506"
"=""034866""",漢唐元大54購03  ,0,0,0,"1,373,000","13,000","1,360,000","1,373,000","13,000","1,360,000"
"=""036039""",台達電富邦59購01,0,0,0,"1,347,000",0,"1,347,000","1,347,000",0,"1,347,000"
"=""033476""",台積電元大54購29,0,0,0,"1,482,000","140,000","1,342,000","1,482,000","140,000","1,342,000"
"=""032607""",金像電元大54購05,0,0,0,"1,440,000","133,000","1,307,000","1,440,000","133,000","1,307,000"
"=""033890""",滬深2X元富53購03,0,0,0,"1,286,000",0,"1,286,000","1,286,000",0,"1,286,000"
"=""00708L""",期元大S&P黃金正2,0,0,0,"1,583,000","314,000","1,269,000","1,583,000","314,000","1,269,000"
"=""06860P""",臺股指元大4A售13,0,0,0,"1,538,000","276,000","1,262,000","1,538,000","276,000","1,262,000"
"=""031619""",富世達永豐54購01,0,0,0,"1,240,000",0,"1,240,000","1,240,000",0,"1,240,000"
"=""087649""",緯穎第一57購01  ,0,0,0,"1,353,000","116,000","1,237,000","1,353,000","116,000","1,237,000"
"=""037539""",致茂國票54購01  ,0,0,0,"1,252,000","37,000","1,215,000","1,252,000","37,000","1,215,000"
