Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00632R""",元大台灣50反1   ,"100,000",0,"100,000","11,975,000","4,136,019","7,838,981","12,075,000","4,136,019","7,938,981"
"=""0056  """,元大高股息      ,"111,000","24,000","87,000","7,455,000","24,812","7,430,188","7,566,000","48,812","7,517,188"
"=""040370""",台積電統一56購03,0,0,0,"8,760,000","1,936,000","6,824,000","8,760,000","1,936,000","6,824,000"
"=""051827""",晟銘電群益46購02,0,0,0,"5,003,000","27,000","4,976,000","5,003,000","27,000","4,976,000"
"=""040296""",力成元大5A購01  ,0,0,0,"3,600,000",0,"3,600,000","3,600,000",0,"3,600,000"
"=""044689""",聯鈞元富55購03  ,0,0,0,"3,493,000","50,000","3,443,000","3,493,000","50,000","3,443,000"
"=""051467""",威盛元大43購13  ,0,0,0,"3,493,000","146,000","3,347,000","3,493,000","146,000","3,347,000"
"=""049436""",台光電群益43購06,0,0,0,"3,492,000","345,000","3,147,000","3,492,000","345,000","3,147,000"
"=""045754""",矽統群益42購04  ,0,0,0,"3,146,000","5,000","3,141,000","3,146,000","5,000","3,141,000"
"=""044576""",力積電群益55購04,0,0,0,"2,950,000","127,000","2,823,000","2,950,000","127,000","2,823,000"
2610  ,華航            ,"7,980,000","5,294,000","2,686,000","28,842","29,321",-479,"8,008,842","5,323,321","2,685,521"
"=""050774""",正崴元大43購02  ,0,0,0,"2,608,000","6,000","2,602,000","2,608,000","6,000","2,602,000"
"=""042028""",上銀中信54購01  ,0,0,0,"2,362,000","42,000","2,320,000","2,362,000","42,000","2,320,000"
"=""051685""",美利達凱基43購01,0,0,0,"2,322,000","99,000","2,223,000","2,322,000","99,000","2,223,000"
"=""038637""",佳必琪凱基54購04,0,0,0,"2,034,000",0,"2,034,000","2,034,000",0,"2,034,000"
"=""038954""",聯電兆豐56購01  ,0,0,0,"2,016,000",0,"2,016,000","2,016,000",0,"2,016,000"
"=""042343""",台積電國泰55購06,0,0,0,"2,006,000","3,000","2,003,000","2,006,000","3,000","2,003,000"
"=""038351""",華泰凱基54購02  ,0,0,0,"2,146,000","154,000","1,992,000","2,146,000","154,000","1,992,000"
"=""038350""",仁寶凱基54購01  ,0,0,0,"2,066,000","85,000","1,981,000","2,066,000","85,000","1,981,000"
"=""050201""",力山群益44購01  ,0,0,0,"2,018,000","93,000","1,925,000","2,018,000","93,000","1,925,000"
"=""042138""",台表科國票5A購01,0,0,0,"2,026,000","214,000","1,812,000","2,026,000","214,000","1,812,000"
"=""037954""",為升國票58購01  ,0,0,0,"2,297,000","532,000","1,765,000","2,297,000","532,000","1,765,000"
"=""038129""",仁寶群益53購04  ,0,0,0,"1,687,000","10,000","1,677,000","1,687,000","10,000","1,677,000"
"=""043555""",景碩群益55購01  ,0,0,0,"1,560,000","10,000","1,550,000","1,560,000","10,000","1,550,000"
"=""040895""",欣興凱基54購04  ,0,0,0,"1,763,000","227,000","1,536,000","1,763,000","227,000","1,536,000"
"=""0050  """,元大台灣50      ,"920,250","92,616","827,634","853,785","159,986","693,799","1,774,035","252,602","1,521,433"
"=""048591""",鴻準元富48購02  ,0,0,0,"1,701,000","237,000","1,464,000","1,701,000","237,000","1,464,000"
"=""041378""",聯鈞凱基54購08  ,0,0,0,"1,472,000","53,000","1,419,000","1,472,000","53,000","1,419,000"
"=""044372""",勤誠元大55購03  ,0,0,0,"1,674,000","279,000","1,395,000","1,674,000","279,000","1,395,000"
6282  ,康舒            ,"555,000","139,000","416,000","1,033,416","84,034","949,382","1,588,416","223,034","1,365,382"
"=""083489""",奇鋐國泰51購02  ,0,0,0,"1,349,000",0,"1,349,000","1,349,000",0,"1,349,000"
"=""087577""",貿聯元大51購11  ,0,0,0,"1,384,000","80,000","1,304,000","1,384,000","80,000","1,304,000"
"=""046447""",全新統一48購04  ,0,0,0,"1,313,000","13,000","1,300,000","1,313,000","13,000","1,300,000"
"=""053331""",皇昌群益46購02  ,0,0,0,"1,490,000","216,000","1,274,000","1,490,000","216,000","1,274,000"
"=""047136""",大立光群益42購09,0,0,0,"1,283,000","50,000","1,233,000","1,283,000","50,000","1,233,000"
"=""049250""",長榮元大47購01  ,0,0,0,"1,795,000","565,000","1,230,000","1,795,000","565,000","1,230,000"
2371  ,大同            ,"94,000","98,953","-4,953","1,283,000","50,000","1,233,000","1,377,000","148,953","1,228,047"
"=""034740""",樺漢元富53購01  ,0,0,0,"1,176,000",0,"1,176,000","1,176,000",0,"1,176,000"
"=""08026P""",T50正2元富4A售03,0,0,0,"1,205,000","40,000","1,165,000","1,205,000","40,000","1,165,000"
"=""030588""",智原統一57購01  ,0,0,0,"1,159,000",0,"1,159,000","1,159,000",0,"1,159,000"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"1,151,000",0,"1,151,000","1,151,000",0,"1,151,000"
"=""032897""",神達凱基56購01  ,0,0,0,"1,149,000","1,000","1,148,000","1,149,000","1,000","1,148,000"
"=""03164P""",台灣50國票42售02,0,0,0,"1,204,000","59,000","1,145,000","1,204,000","59,000","1,145,000"
"=""08187P""",大立光群益51售01,0,0,0,"1,294,000","151,000","1,143,000","1,294,000","151,000","1,143,000"
"=""038622""",富華新凱基54購01,0,0,0,"1,342,000","215,000","1,127,000","1,342,000","215,000","1,127,000"
"=""049638""",萬海凱基43購08  ,0,0,0,"1,456,000","338,000","1,118,000","1,456,000","338,000","1,118,000"
"=""00881 """,國泰台灣科技龍頭,0,0,0,"2,518,368","1,402,882","1,115,486","2,518,368","1,402,882","1,115,486"
"=""040972""",仁寶統一5C購02  ,0,0,0,"1,308,000","215,000","1,093,000","1,308,000","215,000","1,093,000"
"=""045910""",高股息凱基43購01,0,0,0,"1,101,000","21,000","1,080,000","1,101,000","21,000","1,080,000"
"=""054619""",和大國票45購01  ,0,0,0,"1,192,000","142,000","1,050,000","1,192,000","142,000","1,050,000"
"=""07483P""",T50正2元富4A售02,0,0,0,"1,360,000","310,000","1,050,000","1,360,000","310,000","1,050,000"
"=""050975""",乙盛元富47購02  ,0,0,0,"1,045,000",0,"1,045,000","1,045,000",0,"1,045,000"
"=""051947""",潤隆永豐44購02  ,0,0,0,"1,117,000","83,000","1,034,000","1,117,000","83,000","1,034,000"
"=""08581P""",中砂國票4C售01  ,0,0,0,"1,089,000","67,000","1,022,000","1,089,000","67,000","1,022,000"
3059  ,華晶科          ,0,0,0,"1,177,425","181,000","996,425","1,177,425","181,000","996,425"
"=""040903""",富世達凱基54購12,0,0,0,"1,761,000","767,000","994,000","1,761,000","767,000","994,000"
"=""049457""",長華中信46購01  ,0,0,0,"1,949,000","965,000","984,000","1,949,000","965,000","984,000"
"=""043606""",華新科永豐57購02,0,0,0,"1,001,000","23,000","978,000","1,001,000","23,000","978,000"
"=""08370P""",台積電元富54售07,0,0,0,"983,000","5,000","978,000","983,000","5,000","978,000"
"=""050202""",華新群益44購01  ,0,0,0,"1,023,000","46,000","977,000","1,023,000","46,000","977,000"
"=""045446""",緯創元大55購16  ,0,0,0,"1,183,000","215,000","968,000","1,183,000","215,000","968,000"
"=""00673R""",期元大S&P原油反1,"138,000","4,000","134,000","1,172,000","352,000","820,000","1,310,000","356,000","954,000"
"=""050226""",臺股指群益44購11,0,0,0,"1,282,000","332,000","950,000","1,282,000","332,000","950,000"
"=""053626""",台灣50凱基45購06,0,0,0,"972,000","27,000","945,000","972,000","27,000","945,000"
"=""00882 """,中信中國高股息  ,0,0,0,"2,964,474","2,029,325","935,149","2,964,474","2,029,325","935,149"
"=""00878 """,國泰永續高股息  ,0,0,0,"3,837,000","2,912,369","924,631","3,837,000","2,912,369","924,631"
"=""08178P""",台灣50凱基4B售05,0,0,0,"923,000","2,000","921,000","923,000","2,000","921,000"
2406  ,國碩            ,"307,866","8,296","299,570","818,175","201,000","617,175","1,126,041","209,296","916,745"
"=""052219""",定穎控元富43購03,0,0,0,"998,000","87,000","911,000","998,000","87,000","911,000"
"=""048976""",材料元大45購02  ,0,0,0,"1,067,000","157,000","910,000","1,067,000","157,000","910,000"
"=""020022""",元大電動車N     ,0,0,0,"1,019,000","112,000","907,000","1,019,000","112,000","907,000"
"=""040922""",裕民元富54購01  ,0,0,0,"1,204,000","299,000","905,000","1,204,000","299,000","905,000"
"=""042771""",長榮凱基57購01  ,0,0,0,"900,000",0,"900,000","900,000",0,"900,000"
"=""049199""",力成中信43購01  ,0,0,0,"910,000","10,000","900,000","910,000","10,000","900,000"
"=""040603""",長華國票55購01  ,0,0,0,"882,000",0,"882,000","882,000",0,"882,000"
"=""049953""",台光電國泰45購04,0,0,0,"1,226,000","348,000","878,000","1,226,000","348,000","878,000"
"=""032622""",材料統一4B購01  ,0,0,0,"878,000","1,000","877,000","878,000","1,000","877,000"
"=""08219P""",臺股指元富4A售14,0,0,0,"879,000","2,000","877,000","879,000","2,000","877,000"
"=""048008""",亞翔元大44購08  ,0,0,0,"865,000","4,000","861,000","865,000","4,000","861,000"
2324  ,仁寶            ,"105,000","27,000","78,000","1,315,600","536,000","779,600","1,420,600","563,000","857,600"
"=""046884""",大立光永豐43購02,0,0,0,"859,000","6,000","853,000","859,000","6,000","853,000"
"=""033830""",緯穎群益52購13  ,0,0,0,"849,000",0,"849,000","849,000",0,"849,000"
"=""051323""",南港國票43購01  ,0,0,0,"849,000",0,"849,000","849,000",0,"849,000"
3704  ,合勤控          ,"10,000","30,000","-20,000","856,009","1,000","855,009","866,009","31,000","835,009"
"=""042702""",祥碩群益56購02  ,0,0,0,"864,000","36,000","828,000","864,000","36,000","828,000"
"=""054005""",世紀鋼國泰46購04,0,0,0,"830,000","13,000","817,000","830,000","13,000","817,000"
"=""050369""",奇鋐元大43購24  ,0,0,0,"1,441,000","630,000","811,000","1,441,000","630,000","811,000"
"=""08177P""",台灣50凱基4A售14,0,0,0,"826,000","21,000","805,000","826,000","21,000","805,000"
"=""053843""",台積電元富44購15,0,0,0,"805,000","2,000","803,000","805,000","2,000","803,000"
"=""054598""",威盛群益44購09  ,0,0,0,"828,000","26,000","802,000","828,000","26,000","802,000"
"=""07557P""",奇鋐群益4B售01  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000"
"=""048465""",祥碩台新42購01  ,0,0,0,"799,000",0,"799,000","799,000",0,"799,000"
"=""051621""",台積電元富43購17,0,0,0,"1,256,000","463,000","793,000","1,256,000","463,000","793,000"
"=""045566""",奇鋐凱基55購12  ,0,0,0,"789,000",0,"789,000","789,000",0,"789,000"
"=""044004""",世芯元富55購06  ,0,0,0,"794,000","10,000","784,000","794,000","10,000","784,000"
"=""036560""",盟立元大54購06  ,0,0,0,"1,416,000","655,000","761,000","1,416,000","655,000","761,000"
"=""052805""",景碩群益44購07  ,0,0,0,"2,093,000","1,345,000","748,000","2,093,000","1,345,000","748,000"
"=""044749""",立隆電元大58購01,0,0,0,"1,012,000","267,000","745,000","1,012,000","267,000","745,000"
"=""031520""",元債2X元大4A購01,0,0,0,"802,000","58,000","744,000","802,000","58,000","744,000"
"=""044480""",旺宏元富55購04  ,0,0,0,"911,000","180,000","731,000","911,000","180,000","731,000"
"=""045660""",聯電元富44購01  ,0,0,0,"735,000","5,000","730,000","735,000","5,000","730,000"
"=""047279""",怡利電元富42購04,0,0,0,"750,000","20,000","730,000","750,000","20,000","730,000"
"=""034741""",樺漢元富59購01  ,0,0,0,"759,000","49,000","710,000","759,000","49,000","710,000"
"=""040592""",新日興統一49購02,0,0,0,"709,000",0,"709,000","709,000",0,"709,000"
