Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00632R""",元大台灣50反1   ,0,"1,190,714","-1,190,714","41,810,469","1,072,484","40,737,985","41,810,469","2,263,198","39,547,271"
"=""00664R""",國泰臺灣加權反1 ,0,0,0,"38,818,736","2,870,000","35,948,736","38,818,736","2,870,000","35,948,736"
"=""00929 """,復華台灣科技優息,"10,000",0,"10,000","32,291,461","4,390,924","27,900,537","32,301,461","4,390,924","27,910,537"
"=""00680L""",元大美債20正2   ,0,0,0,"28,888,695","2,366,000","26,522,695","28,888,695","2,366,000","26,522,695"
"=""00940 """,元大台灣價值高息,"50,000","10,000","40,000","23,119,787","3,921,747","19,198,040","23,169,787","3,931,747","19,238,040"
"=""00715L""",期街口布蘭特正2 ,0,0,0,"23,045,349","4,890,660","18,154,689","23,045,349","4,890,660","18,154,689"
"=""00712 """,復華富時不動產  ,0,0,0,"9,480,999","512,797","8,968,202","9,480,999","512,797","8,968,202"
"=""00688L""",國泰20年美債正2 ,0,0,0,"10,967,192","6,339,395","4,627,797","10,967,192","6,339,395","4,627,797"
"=""06234P""",上銀中信46售01  ,0,0,0,"4,236,000","1,000","4,235,000","4,236,000","1,000","4,235,000"
"=""00642U""",期元大S&P石油   ,0,0,0,"4,437,370","564,075","3,873,295","4,437,370","564,075","3,873,295"
"=""00686R""",群益臺灣加權反1 ,0,0,0,"5,021,199","1,162,449","3,858,750","5,021,199","1,162,449","3,858,750"
"=""00671R""",富邦NASDAQ反1   ,0,"5,758,000","-5,758,000","12,685,999","3,270,000","9,415,999","12,685,999","9,028,000","3,657,999"
"=""00939 """,統一台灣高息動能,0,0,0,"6,315,000","2,793,745","3,521,255","6,315,000","2,793,745","3,521,255"
"=""035297""",川湖凱基56購01  ,0,0,0,"3,995,000","475,000","3,520,000","3,995,000","475,000","3,520,000"
"=""069738""",群創富邦4C購01  ,0,0,0,"3,958,000","462,000","3,496,000","3,958,000","462,000","3,496,000"
"=""00752 """,中信中國50      ,0,0,0,"5,075,868","1,588,900","3,486,968","5,075,868","1,588,900","3,486,968"
2303  ,聯電            ,"1,861,000","616,538","1,244,462","2,346,000","562,032","1,783,968","4,207,000","1,178,570","3,028,430"
"=""06555P""",國企2X凱基47售02,0,0,0,"2,988,000","1,000","2,987,000","2,988,000","1,000","2,987,000"
"=""063193""",亞光群益48購02  ,0,0,0,"3,195,000","211,000","2,984,000","3,195,000","211,000","2,984,000"
"=""00934 """,中信成長高股息  ,0,0,0,"3,602,169","663,986","2,938,183","3,602,169","663,986","2,938,183"
"=""047894""",大立光兆豐44購01,0,0,0,"2,735,000",0,"2,735,000","2,735,000",0,"2,735,000"
2891  ,中信金          ,"345,000","267,709","77,291","2,863,155","306,995","2,556,160","3,208,155","574,704","2,633,451"
"=""069300""",穎崴元富4B購02  ,0,0,0,"2,494,000","147,000","2,347,000","2,494,000","147,000","2,347,000"
"=""05579P""",世芯元大45售23  ,0,0,0,"2,293,000","84,000","2,209,000","2,293,000","84,000","2,209,000"
"=""089572""",欣興元大51購19  ,0,0,0,"2,097,000",0,"2,097,000","2,097,000",0,"2,097,000"
"=""050194""",瑞儀元大43購04  ,0,0,0,"1,999,000",0,"1,999,000","1,999,000",0,"1,999,000"
"=""033629""",樺漢富邦52購01  ,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000"
