Unnamed: 0,Unnamed: 1,自營商(自行買賣),Unnamed: 3,Unnamed: 4,自營商(避險),Unnamed: 6,Unnamed: 7,自營商,Unnamed: 9,Unnamed: 10
證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數,買進股數,賣出股數,買賣超股數
"=""00715L""",期街口布蘭特正2 ,0,0,0,"14,009,973","231,035","13,778,938","14,009,973","231,035","13,778,938"
"=""00900 """,富邦特選高股息30,0,0,0,"12,084,568","1,135,000","10,949,568","12,084,568","1,135,000","10,949,568"
"=""0056  """,元大高股息      ,"142,000",0,"142,000","9,154,964","503,402","8,651,562","9,296,964","503,402","8,793,562"
"=""00934 """,中信成長高股息  ,0,0,0,"6,673,175","1,355,751","5,317,424","6,673,175","1,355,751","5,317,424"
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"4,413,000","71,000","4,342,000","4,413,000","71,000","4,342,000"
"=""076732""",和碩元大49購01  ,0,0,0,"4,480,000","662,000","3,818,000","4,480,000","662,000","3,818,000"
"=""00893 """,國泰智能電動車  ,"282,000",0,"282,000","3,155,820",0,"3,155,820","3,437,820",0,"3,437,820"
"=""071029""",群創統一51購02  ,0,0,0,"3,421,000",0,"3,421,000","3,421,000",0,"3,421,000"
"=""057180""",華擎凱基45購01  ,0,0,0,"3,289,000","89,000","3,200,000","3,289,000","89,000","3,200,000"
"=""00642U""",期元大S&P石油   ,0,0,0,"3,577,689","398,884","3,178,805","3,577,689","398,884","3,178,805"
"=""069770""",美律國泰49購01  ,0,0,0,"4,029,000","1,164,000","2,865,000","4,029,000","1,164,000","2,865,000"
"=""00770 """,國泰北美科技    ,0,0,0,"3,914,997","1,208,000","2,706,997","3,914,997","1,208,000","2,706,997"
1513  ,中興電          ,"2,828,590","372,103","2,456,487","572,986","371,800","201,186","3,401,576","743,903","2,657,673"
"=""00882 """,中信中國高股息  ,0,0,0,"4,741,816","2,341,667","2,400,149","4,741,816","2,341,667","2,400,149"
3037  ,欣興            ,"1,500,612","193,000","1,307,612","1,075,305","277,160","798,145","2,575,917","470,160","2,105,757"
