證券代號,證券名稱,買進股數,賣出股數,買賣超股數,買進股數.1,賣出股數.1,買賣超股數.1,買進股數.2,賣出股數.2,買賣超股數.2,Unnamed: 11
"=""00753L""",中信中國50正2   ,0,"700,000","-700,000","6,479,544","3,621,853","2,857,691","6,479,544","4,321,853","2,157,691",
"=""00960 """,野村全球航運龍頭,0,0,0,"2,402,000","325,000","2,077,000","2,402,000","325,000","2,077,000",
"=""044112""",台積電群益49購02,0,0,0,"1,996,000",0,"1,996,000","1,996,000",0,"1,996,000",
"=""00885 """,富邦越南        ,"3,000,000",0,"3,000,000","392,212","1,409,000","-1,016,788","3,392,212","1,409,000","1,983,212",
"=""00676R""",富邦臺灣加權反1 ,0,0,0,"5,171,000","3,205,000","1,966,000","5,171,000","3,205,000","1,966,000",
"=""00671R""",富邦NASDAQ反1   ,0,0,0,"2,467,000","543,000","1,924,000","2,467,000","543,000","1,924,000",
"=""04399P""",臺股指群益44售15,0,0,0,"2,644,000","734,000","1,910,000","2,644,000","734,000","1,910,000",
"=""055256""",直得群益45購01  ,0,0,0,"2,071,000","180,000","1,891,000","2,071,000","180,000","1,891,000",
"=""052699""",景碩元富44購03  ,0,0,0,"1,898,000","20,000","1,878,000","1,898,000","20,000","1,878,000",
"=""042422""",和大國票42購01  ,0,0,0,"1,822,000",0,"1,822,000","1,822,000",0,"1,822,000",
"=""051365""",南亞元大43購02  ,0,0,0,"1,776,000",0,"1,776,000","1,776,000",0,"1,776,000",
"=""00922 """,國泰台灣領袖50  ,0,0,0,"4,155,138","2,428,794","1,726,344","4,155,138","2,428,794","1,726,344",
2356  ,英業達          ,"1,036,442","524,044","512,398","1,567,710","370,000","1,197,710","2,604,152","894,044","1,710,108",
"=""035805""",鉅祥國泰54購01  ,0,0,0,"1,720,000","16,000","1,704,000","1,720,000","16,000","1,704,000",
"=""05317P""",亞光凱基45售03  ,0,0,0,"1,680,000",0,"1,680,000","1,680,000",0,"1,680,000",
"=""00938 """,凱基優選30      ,0,0,0,"3,392,000","1,718,163","1,673,837","3,392,000","1,718,163","1,673,837",
"=""056683""",上銀元大45購02  ,0,0,0,"1,734,000","82,000","1,652,000","1,734,000","82,000","1,652,000",
2880  ,華南金          ,"21,000","47,000","-26,000","1,675,602","77,000","1,598,602","1,696,602","124,000","1,572,602",
"=""043075""",景碩國票47購01  ,0,0,0,"1,560,000",0,"1,560,000","1,560,000",0,"1,560,000",
3231  ,緯創            ,"1,176,089","201,964","974,125","868,210","307,716","560,494","2,044,299","509,680","1,534,619",
"=""00943 """,兆豐電子高息等權,0,0,0,"1,922,280","392,719","1,529,561","1,922,280","392,719","1,529,561",
"=""03951P""",FBNQ2X元大43售02,0,0,0,"1,509,000",0,"1,509,000","1,509,000",0,"1,509,000",
"=""043630""",景碩國票45購01  ,0,0,0,"1,497,000","2,000","1,495,000","1,497,000","2,000","1,495,000",
"=""00946 """,群益科技高息成長,0,0,0,"3,426,506","1,951,283","1,475,223","3,426,506","1,951,283","1,475,223",
"=""043034""",景碩永豐43購02  ,0,0,0,"1,476,000","2,000","1,474,000","1,476,000","2,000","1,474,000",
"=""045106""",昇陽半中信43購01,0,0,0,"2,000,000","540,000","1,460,000","2,000,000","540,000","1,460,000",
"=""00675L""",富邦臺灣加權正2 ,"288,000","1,000","287,000","2,115,570","953,677","1,161,893","2,403,570","954,677","1,448,893",
"=""063257""",世芯元大46購27  ,0,0,0,"1,419,000","11,000","1,408,000","1,419,000","11,000","1,408,000",
"=""060038""",南亞凱基46購01  ,0,0,0,"1,421,000","20,000","1,401,000","1,421,000","20,000","1,401,000",
"=""038627""",創意凱基54購06  ,0,0,0,"1,421,000","28,000","1,393,000","1,421,000","28,000","1,393,000",
"=""064270""",川湖元大46購16  ,0,0,0,"1,564,000","180,000","1,384,000","1,564,000","180,000","1,384,000",
"=""051996""",元金2X元富49購01,0,0,0,"1,398,000","23,000","1,375,000","1,398,000","23,000","1,375,000",
"=""03932C""",臺股指凱基43牛06,0,0,0,"1,342,000",0,"1,342,000","1,342,000",0,"1,342,000",
"=""00963 """,中信全球高股息  ,0,0,0,"2,471,000","1,150,000","1,321,000","2,471,000","1,150,000","1,321,000",
"=""00936 """,台新永續高息中小,0,0,0,"2,000,446","680,983","1,319,463","2,000,446","680,983","1,319,463",
"=""00631L""",元大台灣50正2   ,"16,000","4,000","12,000","1,975,674","669,314","1,306,360","1,991,674","673,314","1,318,360",
"=""05935P""",台灣50元大46售14,0,0,0,"1,339,000","30,000","1,309,000","1,339,000","30,000","1,309,000",
"=""056860""",南亞科凱基45購03,0,0,0,"1,300,000",0,"1,300,000","1,300,000",0,"1,300,000",
2891  ,中信金          ,"232,000","53,000","179,000","1,405,000","290,000","1,115,000","1,637,000","343,000","1,294,000",
"=""035842""",TPK元大54購02   ,0,0,0,"1,729,000","464,000","1,265,000","1,729,000","464,000","1,265,000",
"=""04969P""",亞光元大44售10  ,0,0,0,"1,235,000",0,"1,235,000","1,235,000",0,"1,235,000",
"=""044445""",臺股指富邦45購02,0,0,0,"1,219,000","20,000","1,199,000","1,219,000","20,000","1,199,000",
"=""044330""",美律元大45購02  ,0,0,0,"1,348,000","150,000","1,198,000","1,348,000","150,000","1,198,000",
"=""00951 """,台新日本半導體  ,0,0,0,"1,378,000","180,893","1,197,107","1,378,000","180,893","1,197,107",
"=""062270""",T50反1群益46購01,0,0,0,"1,195,000","1,000","1,194,000","1,195,000","1,000","1,194,000",
"=""057415""",世芯元富4B購04  ,0,0,0,"1,200,000","16,000","1,184,000","1,200,000","16,000","1,184,000",
"=""085807""",燿華統一45購02  ,0,0,0,"1,355,000","175,000","1,180,000","1,355,000","175,000","1,180,000",
"=""053579""",臺股指元大44購34,0,0,0,"1,245,000","70,000","1,175,000","1,245,000","70,000","1,175,000",
"=""060591""",長榮航元大46購04,0,0,0,"1,162,000","5,000","1,157,000","1,162,000","5,000","1,157,000",
2885  ,元大金          ,"137,000","45,000","92,000","1,181,000","126,212","1,054,788","1,318,000","171,212","1,146,788",
"=""053023""",直得元大44購01  ,0,0,0,"1,164,000","26,000","1,138,000","1,164,000","26,000","1,138,000",
"=""03645P""",中信金元大42售01,0,0,0,"1,130,000",0,"1,130,000","1,130,000",0,"1,130,000",
"=""062951""",川湖元大46購13  ,0,0,0,"1,127,000",0,"1,127,000","1,127,000",0,"1,127,000",
"=""00952 """,凱基台灣AI50    ,0,0,0,"2,852,001","1,725,430","1,126,571","2,852,001","1,725,430","1,126,571",
"=""050172""",亞光富邦44購01  ,0,0,0,"1,347,000","234,000","1,113,000","1,347,000","234,000","1,113,000",
"=""050535""",大立光元富43購01,0,0,0,"1,310,000","200,000","1,110,000","1,310,000","200,000","1,110,000",
"=""04084P""",聯發科永豐43售06,0,0,0,"1,098,000",0,"1,098,000","1,098,000",0,"1,098,000",
"=""056287""",拓凱國票46購01  ,0,0,0,"1,088,000",0,"1,088,000","1,088,000",0,"1,088,000",
"=""052094""",台積電群益44購34,0,0,0,"1,090,000","6,000","1,084,000","1,090,000","6,000","1,084,000",
"=""03951C""",臺股指元大4A牛01,0,0,0,"1,320,000","250,000","1,070,000","1,320,000","250,000","1,070,000",
2890  ,永豐金          ,"111,000","207,547","-96,547","1,260,000","109,155","1,150,845","1,371,000","316,702","1,054,298",
"=""051699""",臺股指富邦4C購01,0,0,0,"1,160,000","106,000","1,054,000","1,160,000","106,000","1,054,000",
"=""059759""",長榮航元大45購10,0,0,0,"1,166,000","123,000","1,043,000","1,166,000","123,000","1,043,000",
"=""05937P""",台灣50元大47售09,0,0,0,"1,045,000","23,000","1,022,000","1,045,000","23,000","1,022,000",
"=""033330""",長榮太凱基53購02,0,0,0,"1,018,000",0,"1,018,000","1,018,000",0,"1,018,000",
"=""00941 """,中信上游半導體  ,0,0,0,"1,043,000","26,061","1,016,939","1,043,000","26,061","1,016,939",
"=""05307P""",亞光元富45售01  ,0,0,0,"1,012,000",0,"1,012,000","1,012,000",0,"1,012,000",
"=""056239""",川湖元大44購01  ,0,0,0,"1,162,000","151,000","1,011,000","1,162,000","151,000","1,011,000",
"=""049984""",聯電群益43購05  ,0,0,0,"1,008,000",0,"1,008,000","1,008,000",0,"1,008,000",
"=""059337""",元日2X元大49購01,0,0,0,"1,008,000",0,"1,008,000","1,008,000",0,"1,008,000",
"=""041912""",元日2X元大45購01,0,0,0,"1,008,000","10,000","998,000","1,008,000","10,000","998,000",
"=""042141""",愛普元大43購07  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""048986""",大成鋼元富43購01,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""051467""",威盛元大43購13  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
"=""053400""",威盛元大44購06  ,0,0,0,"998,000",0,"998,000","998,000",0,"998,000",
2543  ,皇昌            ,"272,963","5,000","267,963","754,065","24,045","730,020","1,027,028","29,045","997,983",
"=""058628""",華航統一4B購01  ,0,0,0,"990,000",0,"990,000","990,000",0,"990,000",
"=""047428""",南亞科統一4C購01,0,0,0,"988,000",0,"988,000","988,000",0,"988,000",
"=""057343""",漢翔群益46購01  ,0,0,0,"1,023,000","36,000","987,000","1,023,000","36,000","987,000",
"=""051902""",采鈺兆豐44購03  ,0,0,0,"1,100,000","116,000","984,000","1,100,000","116,000","984,000",
"=""059177""",南亞科元大45購01,0,0,0,"1,602,000","625,000","977,000","1,602,000","625,000","977,000",
"=""055920""",美債2X元大45購03,0,0,0,"1,000,000","25,000","975,000","1,000,000","25,000","975,000",
"=""047334""",聯茂元大43購03  ,0,0,0,"978,000","5,000","973,000","978,000","5,000","973,000",
"=""034104""",所羅門元富53購02,0,0,0,"980,000","8,000","972,000","980,000","8,000","972,000",
"=""039388""",鴻海富邦54購03  ,0,0,0,"1,049,000","81,000","968,000","1,049,000","81,000","968,000",
"=""037174""",昇陽半元大54購10,0,0,0,"949,000",0,"949,000","949,000",0,"949,000",
"=""050969""",景碩元富43購02  ,0,0,0,"948,000",0,"948,000","948,000",0,"948,000",
"=""041755""",元金2X元大54購03,0,0,0,"954,000","10,000","944,000","954,000","10,000","944,000",
"=""037470""",A50正2元富53購03,0,0,0,"947,000","6,000","941,000","947,000","6,000","941,000",
"=""00648R""",元大S&P500反1   ,0,0,0,"938,471",0,"938,471","938,471",0,"938,471",
"=""035012""",T50反1永豐58購01,0,0,0,"1,003,000","68,000","935,000","1,003,000","68,000","935,000",
"=""062728""",亞光元富4C購02  ,0,0,0,"998,000","65,000","933,000","998,000","65,000","933,000",
"=""077783""",光寶科統一43購01,0,0,0,"930,000",0,"930,000","930,000",0,"930,000",
"=""061701""",緯穎群益48購03  ,0,0,0,"948,000","22,000","926,000","948,000","22,000","926,000",
"=""00891 """,中信關鍵半導體  ,0,"120,000","-120,000","1,818,519","774,104","1,044,415","1,818,519","894,104","924,415",
"=""00945B""",凱基美國非投等債,0,0,0,"5,371,000","4,448,000","923,000","5,371,000","4,448,000","923,000",
"=""060618""",漢唐富邦48購01  ,0,0,0,"1,269,000","359,000","910,000","1,269,000","359,000","910,000",
"=""07396T""",神達統一42售03  ,0,0,0,"908,000",0,"908,000","908,000",0,"908,000",
"=""055935""",全新元大44購06  ,0,0,0,"1,376,000","469,000","907,000","1,376,000","469,000","907,000",
"=""03776P""",臺股指元大43售47,0,0,0,"1,022,000","120,000","902,000","1,022,000","120,000","902,000",
"=""048362""",景碩凱基42購01  ,0,0,0,"900,000",0,"900,000","900,000",0,"900,000",
"=""04844P""",大立光元富44售03,0,0,0,"899,000","1,000","898,000","899,000","1,000","898,000",
"=""063913""",采鈺統一4C購01  ,0,0,0,"1,125,000","237,000","888,000","1,125,000","237,000","888,000",
"=""062541""",神達國票47購03  ,0,0,0,"933,000","50,000","883,000","933,000","50,000","883,000",
"=""037958""",微星國票57購01  ,0,0,0,"879,000",0,"879,000","879,000",0,"879,000",
"=""048994""",達興元富48購01  ,0,0,0,"914,000","37,000","877,000","914,000","37,000","877,000",
"=""034098""",陽明統一4B購01  ,0,0,0,"1,397,000","535,000","862,000","1,397,000","535,000","862,000",
"=""038847""",緯創統一5C購02  ,0,0,0,"1,002,000","149,000","853,000","1,002,000","149,000","853,000",
"=""051754""",亞航元富43購01  ,0,0,0,"1,036,000","187,000","849,000","1,036,000","187,000","849,000",
"=""043297""",景碩國票43購01  ,0,0,0,"998,000","150,000","848,000","998,000","150,000","848,000",
"=""043544""",華航統一47購01  ,0,0,0,"836,000",0,"836,000","836,000",0,"836,000",
"=""058638""",中華凱基46購01  ,0,0,0,"830,000",0,"830,000","830,000",0,"830,000",
"=""054435""",上銀群益46購02  ,0,0,0,"826,000",0,"826,000","826,000",0,"826,000",
"=""034716""",南電凱基58購03  ,0,0,0,"974,000","155,000","819,000","974,000","155,000","819,000",
"=""06395P""",精銳群益46售02  ,0,0,0,"2,127,000","1,309,000","818,000","2,127,000","1,309,000","818,000",
"=""039781""",技嘉國票55購01  ,0,0,0,"828,000","20,000","808,000","828,000","20,000","808,000",
"=""088657""",采鈺永豐51購01  ,0,0,0,"928,000","120,000","808,000","928,000","120,000","808,000",
"=""00669R""",國泰美國道瓊反1 ,0,0,0,"933,000","130,000","803,000","933,000","130,000","803,000",
"=""047336""",聯茂元大48購01  ,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
"=""05428P""",台灣50元大45售14,0,0,0,"800,000",0,"800,000","800,000",0,"800,000",
2886  ,兆豐金          ,"124,000","242,000","-118,000","1,017,000","110,285","906,715","1,141,000","352,285","788,715",
"=""047841""",緯穎群益44購03  ,0,0,0,"976,000","188,000","788,000","976,000","188,000","788,000",
"=""036006""",燿華元大54購03  ,0,0,0,"1,066,000","280,000","786,000","1,066,000","280,000","786,000",
"=""040434""",台積電凱基56購05,0,0,0,"844,000","61,000","783,000","844,000","61,000","783,000",
"=""037555""",臺指反元大58購01,0,0,0,"3,162,000","2,380,000","782,000","3,162,000","2,380,000","782,000",
"=""052882""",裕慶永豐44購01  ,0,0,0,"976,000","198,000","778,000","976,000","198,000","778,000",
"=""057787""",緯穎群益45購07  ,0,0,0,"890,000","112,000","778,000","890,000","112,000","778,000",
2303  ,聯電            ,"661,000","535,111","125,889","1,763,000","1,111,467","651,533","2,424,000","1,646,578","777,422",
"=""055890""",A50正2元富44購06,0,0,0,"775,000",0,"775,000","775,000",0,"775,000",
5876  ,上海商銀        ,"66,000","14,000","52,000","797,000","74,557","722,443","863,000","88,557","774,443",
"=""05934P""",台灣50元大46售13,0,0,0,"779,000","7,000","772,000","779,000","7,000","772,000",
"=""048808""",華晶科凱基44購01,0,0,0,"764,000",0,"764,000","764,000",0,"764,000",
"=""043815""",伊雲谷國票43購01,0,0,0,"1,037,000","277,000","760,000","1,037,000","277,000","760,000",
"=""046996""",聯發科元大43購22,0,0,0,"759,000","2,000","757,000","759,000","2,000","757,000",
"=""051494""",臺股指元大49購04,0,0,0,"1,193,000","436,000","757,000","1,193,000","436,000","757,000",
"=""087694""",晶心科統一61購01,0,0,0,"754,000","3,000","751,000","754,000","3,000","751,000",
"=""046334""",欣興元大44購03  ,0,0,0,"750,000",0,"750,000","750,000",0,"750,000",
"=""063660""",大立光元大46購14,0,0,0,"822,000","72,000","750,000","822,000","72,000","750,000",
"=""063884""",大立光元大46購16,0,0,0,"824,000","74,000","750,000","824,000","74,000","750,000",
"=""061808""",冠德凱基46購01  ,0,0,0,"746,000",0,"746,000","746,000",0,"746,000",
2324  ,仁寶            ,0,"80,000","-80,000","950,000","124,923","825,077","950,000","204,923","745,077",
"=""053671""",欣興元富4A購01  ,0,0,0,"776,000","38,000","738,000","776,000","38,000","738,000",
"=""044772""",零壹統一47購02  ,0,0,0,"881,000","144,000","737,000","881,000","144,000","737,000",
"=""059369""",欣興元大4B購02  ,0,0,0,"1,097,000","364,000","733,000","1,097,000","364,000","733,000",
"=""00935 """,野村臺灣新科技50,0,0,0,"1,239,620","507,073","732,547","1,239,620","507,073","732,547",
"=""064061""",大立光元大46購18,0,0,0,"859,000","130,000","729,000","859,000","130,000","729,000",
"=""040160""",緯穎凱基54購13  ,0,0,0,"1,020,000","300,000","720,000","1,020,000","300,000","720,000",
"=""049016""",英業達兆豐43購01,0,0,0,"730,000","10,000","720,000","730,000","10,000","720,000",
"=""049161""",台積電元富43購13,0,0,0,"1,249,000","531,000","718,000","1,249,000","531,000","718,000",
"=""053361""",長榮統一48購04  ,0,0,0,"855,000","139,000","716,000","855,000","139,000","716,000",
"=""043046""",亞光中信41購01  ,0,0,0,"713,000",0,"713,000","713,000",0,"713,000",
"=""060359""",長榮航元大46購03,0,0,0,"1,233,000","523,000","710,000","1,233,000","523,000","710,000",
"=""056996""",漢翔國票46購01  ,0,0,0,"731,000","25,000","706,000","731,000","25,000","706,000",
"=""04660P""",亞光元富43售03  ,0,0,0,"801,000","100,000","701,000","801,000","100,000","701,000",
2353  ,宏��            ,"299,000","179,000","120,000","803,000","225,322","577,678","1,102,000","404,322","697,678",
"=""039746""",鴻海群益56購04  ,0,0,0,"700,000","10,000","690,000","700,000","10,000","690,000",
"=""051893""",長榮兆豐45購01  ,0,0,0,"689,000",0,"689,000","689,000",0,"689,000",
"=""058927""",台積電群益45購21,0,0,0,"694,000","9,000","685,000","694,000","9,000","685,000",
"=""056870""",采鈺凱基45購02  ,0,0,0,"712,000","32,000","680,000","712,000","32,000","680,000",
"=""047004""",景碩元大43購16  ,0,0,0,"676,000",0,"676,000","676,000",0,"676,000",
"=""034452""",晟銘電元大53購03,0,0,0,"886,000","211,000","675,000","886,000","211,000","675,000",
"=""058965""",玉晶光元富45購01,0,0,0,"730,000","56,000","674,000","730,000","56,000","674,000",
2105  ,正新            ,"9,000","15,209","-6,209","690,000","10,000","680,000","699,000","25,209","673,791",
"=""042023""",漢唐永豐42購02  ,0,0,0,"1,213,000","542,000","671,000","1,213,000","542,000","671,000",
"=""053244""",華碩元大47購01  ,0,0,0,"714,000","50,000","664,000","714,000","50,000","664,000",
"=""064472""",泰金寶元大46購06,0,0,0,"736,000","73,000","663,000","736,000","73,000","663,000",
"=""057236""",采鈺統一4B購01  ,0,0,0,"1,524,000","863,000","661,000","1,524,000","863,000","661,000",
"=""050195""",晶碩元大43購01  ,0,0,0,"648,000",0,"648,000","648,000",0,"648,000",
"=""045045""",零壹元大42購01  ,0,0,0,"958,000","316,000","642,000","958,000","316,000","642,000",
"=""041132""",長榮統一4B購01  ,0,0,0,"641,000",0,"641,000","641,000",0,"641,000",
"=""044474""",台灣50國票42購04,0,0,0,"640,000",0,"640,000","640,000",0,"640,000",
"=""056825""",南亞科元富45購01,0,0,0,"639,000",0,"639,000","639,000",0,"639,000",
"=""060350""",可成元大46購04  ,0,0,0,"636,000",0,"636,000","636,000",0,"636,000",
"=""054677""",萬海元大44購12  ,0,0,0,"634,000",0,"634,000","634,000",0,"634,000",
"=""034107""",萬海統一49購01  ,0,0,0,"1,139,000","508,000","631,000","1,139,000","508,000","631,000",
"=""063160""",亞光元富51購01  ,0,0,0,"1,241,000","610,000","631,000","1,241,000","610,000","631,000",
"=""040576""",鴻海統一56購02  ,0,0,0,"655,000","25,000","630,000","655,000","25,000","630,000",
2317  ,鴻海            ,"945,000","429,000","516,000","447,220","333,324","113,896","1,392,220","762,324","629,896",
1102  ,亞泥            ,"24,061","134,469","-110,408","771,000","35,495","735,505","795,061","169,964","625,097",
"=""031230""",台積電統一47購02,0,0,0,"696,000","78,000","618,000","696,000","78,000","618,000",
"=""063432""",川湖元大46購14  ,0,0,0,"617,000",0,"617,000","617,000",0,"617,000",
"=""032362""",元石油富邦52購01,0,0,0,"624,000","10,000","614,000","624,000","10,000","614,000",
"=""058785""",大立光元大4A購01,0,0,0,"764,000","152,000","612,000","764,000","152,000","612,000",
"=""055402""",一詮統一4C購01  ,0,0,0,"609,000",0,"609,000","609,000",0,"609,000",
"=""034456""",亞光元大57購02  ,0,0,0,"717,000","109,000","608,000","717,000","109,000","608,000",
"=""063387""",亞力群益46購02  ,0,0,0,"608,000",0,"608,000","608,000",0,"608,000",
"=""045175""",晶技元大46購01  ,0,0,0,"683,000","77,000","606,000","683,000","77,000","606,000",
"=""034102""",富世達國泰53購03,0,0,0,"748,000","148,000","600,000","748,000","148,000","600,000",
"=""042705""",惠特國票44購01  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""042969""",和大元大41購03  ,0,0,0,"600,000",0,"600,000","600,000",0,"600,000",
"=""042884""",零壹統一47購01  ,0,0,0,"953,000","354,000","599,000","953,000","354,000","599,000",
"=""060428""",玉晶光元富4C購01,0,0,0,"615,000","16,000","599,000","615,000","16,000","599,000",
"=""057379""",廣宇統一4A購01  ,0,0,0,"628,000","30,000","598,000","628,000","30,000","598,000",
"=""053890""",T50正2元大47購01,0,0,0,"605,000","10,000","595,000","605,000","10,000","595,000",
"=""059697""",台塑富邦48購01  ,0,0,0,"695,000","100,000","595,000","695,000","100,000","595,000",
"=""031653""",長榮航統一47購01,0,0,0,"853,000","260,000","593,000","853,000","260,000","593,000",
"=""076618""",華城統一47購02  ,0,0,0,"604,000","13,000","591,000","604,000","13,000","591,000",
"=""039719""",鴻海國泰55購03  ,0,0,0,"590,000",0,"590,000","590,000",0,"590,000",
"=""061983""",精成科凱基46購01,0,0,0,"776,000","189,000","587,000","776,000","189,000","587,000",
"=""041922""",華通元大43購02  ,0,0,0,"623,000","42,000","581,000","623,000","42,000","581,000",
"=""051238""",臺股指元大44購27,0,0,0,"611,000","30,000","581,000","611,000","30,000","581,000",
"=""039058""",華邦電永豐56購01,0,0,0,"3,225,000","2,645,000","580,000","3,225,000","2,645,000","580,000",
"=""060182""",新興元大46購01  ,0,0,0,"577,000",0,"577,000","577,000",0,"577,000",
"=""080398""",台積電凱基54購11,0,0,0,"572,000",0,"572,000","572,000",0,"572,000",
"=""00923 """,群益台ESG低碳50 ,0,0,0,"1,742,427","1,172,386","570,041","1,742,427","1,172,386","570,041",
"=""036833""",貿聯凱基58購01  ,0,0,0,"570,000",0,"570,000","570,000",0,"570,000",
"=""05698P""",長榮航元大45售11,0,0,0,"600,000","30,000","570,000","600,000","30,000","570,000",
"=""056898""",聯詠元大45購01  ,0,0,0,"568,000",0,"568,000","568,000",0,"568,000",
"=""060383""",臺股指元大46購28,0,0,0,"566,000",0,"566,000","566,000",0,"566,000",
"=""038696""",力成元大54購08  ,0,0,0,"650,000","86,000","564,000","650,000","86,000","564,000",
9105  ,泰金寶-DR       ,0,312,-312,"833,352","269,939","563,413","833,352","270,251","563,101",
"=""056799""",聚陽兆豐47購02  ,0,0,0,"776,000","213,000","563,000","776,000","213,000","563,000",
"=""089442""",欣興元大53購02  ,0,0,0,"843,000","280,000","563,000","843,000","280,000","563,000",
"=""031950""",元日2X元大58購01,0,0,0,"626,000","64,000","562,000","626,000","64,000","562,000",
"=""06939U""",創意元富45售02  ,0,0,0,"562,000",0,"562,000","562,000",0,"562,000",
1303  ,南亞            ,"50,825","74,766","-23,941","647,142","62,189","584,953","697,967","136,955","561,012",
"=""057452""",陽明永豐45購06  ,0,0,0,"565,000","6,000","559,000","565,000","6,000","559,000",
"=""057307""",文曄元大45購02  ,0,0,0,"553,000",0,"553,000","553,000",0,"553,000",
3189  ,景碩            ,"648,000","80,143","567,857","239,988","254,962","-14,974","887,988","335,105","552,883",
"=""045382""",和大元富42購01  ,0,0,0,"584,000","33,000","551,000","584,000","33,000","551,000",
"=""049962""",台灣50凱基43購25,0,0,0,"561,000","10,000","551,000","561,000","10,000","551,000",
"=""055774""",華航統一4A購01  ,0,0,0,"549,000",0,"549,000","549,000",0,"549,000",
"=""036247""",台灣50元大55購03,0,0,0,"548,000",0,"548,000","548,000",0,"548,000",
"=""039568""",十銓元富54購01  ,0,0,0,"546,000",0,"546,000","546,000",0,"546,000",
"=""058029""",新日興凱基45購01,0,0,0,"548,000","3,000","545,000","548,000","3,000","545,000",
"=""052160""",志強元大43購01  ,0,0,0,"546,000","5,000","541,000","546,000","5,000","541,000",
"=""00752 """,中信中國50      ,0,"1,000","-1,000","737,240","196,592","540,648","737,240","197,592","539,648",
"=""062978""",長榮航元大46購20,0,0,0,"882,000","343,000","539,000","882,000","343,000","539,000",
